key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
32x32x64s3k1;32x16x64s3k1;32x16x64s3k1;32x128x64s3k1;32x16x64s3k1;32x256x16s4k1;kappa=1;residency=1	3413495.5951972995	2519298.8244356406	2519298.8244356406	2858799.6581488363	2557155.807914482	2557155.807914482	2216460.3799392092	554695.93704846315	301643.85023435438	0	37856.983478841372	894196.7707616589	163	5485.8697592739809	64	64
