stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
0	serving.s0	embedding	8	0	2142.68005410961	0	3522.5672880000002	5025.8459208768818	8593.0272239999995
1	serving.s1	rmsnorm	8	2142.68005410961	5131.9102504675102	0	6749.0683232000001	8571.7460236631996	8593.0272239999995
2	serving.s2	gemm	96	6367.3220514675104	25685.422229472719	169379.348256	267662.725248	1314379.2168965002	103116.326688
3	serving.s3	fused_attention	64	26920.834030472717	101932.65372133673	112919.56550399985	498096.82841600029	4120995.8485032935	68744.217792000054
4	serving.s4	gemm	64	103168.06552233672	118345.08988406355	112919.565504	197821.02374400001	591844.75211051758	68744.217791999996
5	serving.s5	rmsnorm	8	119580.50168506354	124334.10009242143	14114.945688	6749.0683232000001	8571.7460236632032	8593.0272239999995
6	serving.s6	swiglu_gemm	128	125569.51189342143	205447.86588785599	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
7	serving.s7	gemm	64	206683.277688856	249603.02480576339	112919.565504	197821.02374400001	2367379.0084420722	68744.217791999996
8	serving.s8	rmsnorm	8	250838.4366067634	255592.0350141213	14114.945688	6749.0683232000001	8571.7460236630868	8593.0272239999995
9	serving.s9	gemm	96	256827.44681512131	276145.54699312651	169379.348256	267662.725248	1314379.2168964986	103116.326688
10	serving.s10	fused_attention	64	277380.95879412652	352392.77848499053	112919.56550399985	498096.82841600029	4120995.8485032921	68744.217792000054
11	serving.s11	gemm	64	353628.19028599054	368805.21464771737	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
12	serving.s12	rmsnorm	8	370040.62644871738	374794.22485607531	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
13	serving.s13	swiglu_gemm	128	376029.63665707532	455907.9906515099	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
14	serving.s14	gemm	64	457143.40245250991	500063.14956941723	112919.565504	197821.02374400001	2367379.0084420703	68744.217791999996
15	serving.s15	rmsnorm	8	501298.56137041724	506052.15977777517	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
16	serving.s16	gemm	96	507287.57157877518	526605.67175678036	169379.348256	267662.725248	1314379.2168965042	103116.326688
17	serving.s17	fused_attention	64	527841.08355778037	602852.90324864432	112919.56550399985	498096.82841600029	4120995.8485032935	68744.217792000054
18	serving.s18	gemm	64	604088.31504964433	619265.33941137115	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
19	serving.s19	rmsnorm	8	620500.75121237116	625254.34961972898	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
20	serving.s20	swiglu_gemm	128	626489.76142072899	706368.11541516345	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
21	serving.s21	gemm	64	707603.52721616346	750523.27433307085	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
22	serving.s22	rmsnorm	8	751758.68613407086	756512.28454142867	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
23	serving.s23	gemm	96	757747.69634242868	777065.79652043385	169379.348256	267662.725248	1314379.2168965042	103116.326688
24	serving.s24	fused_attention	64	778301.20832143386	853313.02801229781	112919.56550399985	498096.82841600029	4120995.8485032935	68744.217792000054
25	serving.s25	gemm	64	854548.43981329782	869725.46417502465	112919.565504	197821.02374400001	591844.75211051852	68744.217791999996
26	serving.s26	rmsnorm	8	870960.87597602466	875714.47438338248	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
27	serving.s27	swiglu_gemm	128	876949.88618438249	956828.24017881695	225839.131008	584876.60185600002	9276225.1428396255	137488.43558399999
28	serving.s28	gemm	64	958063.65197981696	1000983.3990967243	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
29	serving.s29	rmsnorm	8	1002218.8108977244	1006972.4093050822	14114.945688	6749.0683232000001	8571.7460236633196	8593.0272239999995
30	serving.s30	gemm	96	1008207.8211060822	1027525.9212840874	169379.348256	267662.725248	1314379.2168965042	103116.326688
31	serving.s31	fused_attention	64	1028761.3330850874	1103773.1527759514	112919.56550399985	498096.82841600029	4120995.8485032935	68744.217792000054
32	serving.s32	gemm	64	1105008.5645769513	1120185.5889386781	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
33	serving.s33	rmsnorm	8	1121421.000739678	1126174.599147036	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
34	serving.s34	swiglu_gemm	128	1127410.0109480359	1207288.3649424706	225839.131008	584876.60185600002	9276225.1428396404	137488.43558399999
35	serving.s35	gemm	64	1208523.7767434705	1251443.523860378	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
36	serving.s36	rmsnorm	8	1252678.9356613779	1257432.5340687358	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
37	serving.s37	gemm	96	1258667.9458697357	1277986.0460477411	169379.348256	267662.725248	1314379.2168965042	103116.326688
38	serving.s38	fused_attention	64	1279221.457848741	1354233.277539605	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
39	serving.s39	gemm	64	1355468.6893406049	1370645.7137023318	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
40	serving.s40	rmsnorm	8	1371881.1255033317	1376634.7239106896	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
41	serving.s41	swiglu_gemm	128	1377870.1357116895	1457748.4897061242	225839.131008	584876.60185600002	9276225.1428396404	137488.43558399999
42	serving.s42	gemm	64	1458983.9015071241	1501903.6486240316	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
43	serving.s43	rmsnorm	8	1503139.0604250315	1507892.6588323894	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
44	serving.s44	gemm	96	1509128.0706333893	1528446.1708113947	169379.348256	267662.725248	1314379.2168965042	103116.326688
45	serving.s45	fused_attention	64	1529681.5826123946	1604693.4023032587	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
46	serving.s46	gemm	64	1605928.8141042585	1621105.8384659854	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
47	serving.s47	rmsnorm	8	1622341.2502669853	1627094.8486743432	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
48	serving.s48	swiglu_gemm	128	1628330.2604753431	1708208.6144697778	225839.131008	584876.60185600002	9276225.1428396404	137488.43558399999
49	serving.s49	gemm	64	1709444.0262707777	1752363.7733876852	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
50	serving.s50	rmsnorm	8	1753599.1851886851	1758352.783596043	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
51	serving.s51	gemm	96	1759588.1953970429	1778906.2955750483	169379.348256	267662.725248	1314379.2168965042	103116.326688
52	serving.s52	fused_attention	64	1780141.7073760482	1855153.5270669123	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
53	serving.s53	gemm	64	1856388.9388679122	1871565.963229639	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
54	serving.s54	rmsnorm	8	1872801.3750306389	1877554.9734379968	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
55	serving.s55	swiglu_gemm	128	1878790.3852389967	1958668.7392334314	225839.131008	584876.60185600002	9276225.1428396404	137488.43558399999
56	serving.s56	gemm	64	1959904.1510344313	2002823.8981513388	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
57	serving.s57	rmsnorm	8	2004059.3099523387	2008812.9083596966	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
58	serving.s58	gemm	96	2010048.3201606965	2029366.4203387019	169379.348256	267662.725248	1314379.2168965042	103116.326688
59	serving.s59	fused_attention	64	2030601.8321397018	2105613.6518305661	112919.56550399985	498096.82841600029	4120995.8485032991	68744.217792000054
60	serving.s60	gemm	64	2106849.0636315662	2122026.0879932931	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
61	serving.s61	rmsnorm	8	2123261.4997942932	2128015.0982016511	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
62	serving.s62	swiglu_gemm	128	2129250.5100026513	2209128.863997086	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
63	serving.s63	gemm	64	2210364.2757980861	2253284.0229149936	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
64	serving.s64	rmsnorm	8	2254519.4347159937	2259273.0331233516	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
65	serving.s65	gemm	96	2260508.4449243518	2279826.5451023574	169379.348256	267662.725248	1314379.2168965042	103116.326688
66	serving.s66	fused_attention	64	2281061.9569033575	2356073.7765942216	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
67	serving.s67	gemm	64	2357309.1883952217	2372486.2127569485	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
68	serving.s68	rmsnorm	8	2373721.6245579487	2378475.2229653066	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
69	serving.s69	swiglu_gemm	128	2379710.6347663067	2459588.9887607414	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
70	serving.s70	gemm	64	2460824.4005617416	2503744.1476786491	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
71	serving.s71	rmsnorm	8	2504979.5594796492	2509733.1578870071	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
72	serving.s72	gemm	96	2510968.5696880072	2530286.6698660129	169379.348256	267662.725248	1314379.2168965042	103116.326688
73	serving.s73	fused_attention	64	2531522.081667013	2606533.9013578771	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
74	serving.s74	gemm	64	2607769.3131588772	2622946.337520604	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
75	serving.s75	rmsnorm	8	2624181.7493216041	2628935.3477289621	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
76	serving.s76	swiglu_gemm	128	2630170.7595299622	2710049.1135243969	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
77	serving.s77	gemm	64	2711284.525325397	2754204.2724423045	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
78	serving.s78	rmsnorm	8	2755439.6842433047	2760193.2826506626	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
79	serving.s79	gemm	96	2761428.6944516627	2780746.7946296684	169379.348256	267662.725248	1314379.2168965042	103116.326688
80	serving.s80	fused_attention	64	2781982.2064306685	2856994.0261215325	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
81	serving.s81	gemm	64	2858229.4379225327	2873406.4622842595	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
82	serving.s82	rmsnorm	8	2874641.8740852596	2879395.4724926176	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
83	serving.s83	swiglu_gemm	128	2880630.8842936177	2960509.2382880524	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
84	serving.s84	gemm	64	2961744.6500890525	3004664.39720596	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
85	serving.s85	rmsnorm	8	3005899.8090069601	3010653.4074143181	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
86	serving.s86	gemm	96	3011888.8192153182	3031206.9193933238	169379.348256	267662.725248	1314379.2168965042	103116.326688
87	serving.s87	fused_attention	64	3032442.331194324	3107454.150885188	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
88	serving.s88	gemm	64	3108689.5626861881	3123866.587047915	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
89	serving.s89	rmsnorm	8	3125101.9988489151	3129855.597256273	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
90	serving.s90	swiglu_gemm	128	3131091.0090572732	3210969.3630517079	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
91	serving.s91	gemm	64	3212204.774852708	3255124.5219696155	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
92	serving.s92	rmsnorm	8	3256359.9337706156	3261113.5321779735	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
93	serving.s93	gemm	96	3262348.9439789737	3281667.0441569793	169379.348256	267662.725248	1314379.2168965042	103116.326688
94	serving.s94	fused_attention	64	3282902.4559579794	3357914.2756488435	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
95	serving.s95	gemm	64	3359149.6874498436	3374326.7118115705	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
96	serving.s96	rmsnorm	8	3375562.1236125706	3380315.7220199285	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
97	serving.s97	swiglu_gemm	128	3381551.1338209286	3461429.4878153633	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
98	serving.s98	gemm	64	3462664.8996163635	3505584.646733271	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
99	serving.s99	rmsnorm	8	3506820.0585342711	3511573.656941629	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
100	serving.s100	gemm	96	3512809.0687426291	3532127.1689206348	169379.348256	267662.725248	1314379.2168965042	103116.326688
101	serving.s101	fused_attention	64	3533362.5807216349	3608374.400412499	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
102	serving.s102	gemm	64	3609609.8122134991	3624786.8365752259	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
103	serving.s103	rmsnorm	8	3626022.2483762261	3630775.846783584	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
104	serving.s104	swiglu_gemm	128	3632011.2585845841	3711889.6125790188	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
105	serving.s105	gemm	64	3713125.0243800189	3756044.7714969264	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
106	serving.s106	rmsnorm	8	3757280.1832979266	3762033.7817052845	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
107	serving.s107	gemm	96	3763269.1935062846	3782587.2936842903	169379.348256	267662.725248	1314379.2168965042	103116.326688
108	serving.s108	fused_attention	64	3783822.7054852904	3858834.5251761544	112919.56550399985	498096.82841600029	4120995.8485032916	68744.217792000054
109	serving.s109	gemm	64	3860069.9369771546	3875246.9613388814	112919.565504	197821.02374400001	591844.75211051106	68744.217791999996
110	serving.s110	rmsnorm	8	3876482.3731398815	3881235.9715472395	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
111	serving.s111	swiglu_gemm	128	3882471.3833482396	3962349.7373426743	225839.131008	584876.60185600002	9276225.1428396106	137488.43558399999
112	serving.s112	gemm	64	3963585.1491436744	4006504.8962605819	112919.565504	197821.02374400001	2367379.0084420741	68744.217791999996
113	serving.s113	rmsnorm	8	4007740.308061582	4012493.90646894	14114.945688	6749.0683232000001	8571.7460236623883	8593.0272239999995
114	serving.s114	argmax_gemm	501	4013729.3182699401	4636324.3788513327	225839.131008	4684956.3658109996	72640851.69409582	538138.32990300003
115	serving.s115	argmax_reduce	8	4637559.7906523328	4640530.6192403045	14114.945688	5085.1930824000001	4566.4899333715439	0
