slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
11	0	32	16	32	1	3072	1789794721048945664	1147231745306	1789794721048946688	1147231747476	1789794721048946688	1147231748407	1789794721048953856	1147231765345	1789794721048954880	1147231768219	1789794721048954880	1147231768348	1147231748445	1147231765138	7330	16	0	0
12	2	0	0	0	1	0	1789794721048961024	1147231784017	1789794721048962048	1147231784933	1789794721048962048	1147231784933	1789794721048962048	1147231786485	1789794721048962048	1147231786515	1789794721048962048	1147231786959	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794721048964096	1147231790570	1789794721048964096	1147231792105	1789794721048964096	1147231792105	1789794721048965120	1147231793742	1789794721048965120	1147231793772	1789794721048965120	1147231793901	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794721048970240	1147231806001	1789794721048971264	1147231808117	1789794721048971264	1147231808117	1789794721048996864	1147231874327	1789794721048996864	1147231874357	1789794721048996864	1147231874488	0	0	0	0	52	2
15	0	32	16	32	1	3072	1789794721049001984	1147231885661	1789794721049003008	1147231888621	1789794721049003008	1147231889456	1789794721049012224	1147231911400	1789794721049013248	1147231915739	1789794721049013248	1147231915870	1147231889957	1147231911242	11572	16	0	0
16	1	0	0	0	1	0	1789794721049016320	1147231923772	1789794721049017344	1147231925216	1789794721049017344	1147231925216	1789794721049018368	1147231928946	1789794721049019392	1147231930818	1789794721049019392	1147231930960	0	0	0	0	89	8
17	0	32	16	32	1	3072	1789794721049022464	1147231937874	1789794721049023488	1147231940069	1789794721049023488	1147231940909	1789794721049030656	1147231959791	1789794721049032704	1147231962632	1789794721049032704	1147231962962	1147231941304	1147231959612	7014	16	0	0
18	4	0	0	0	1	0	1789794721049040896	1147231983582	1789794721049040896	1147231984948	1789794721049040896	1147231984948	1789794721049043968	1147231991367	1789794721049043968	1147231991398	1789794721049043968	1147231991532	0	0	0	0	0	0
19	0	32	16	32	1	3072	1789794721049046016	1147231996589	1789794721049047040	1147231998821	1789794721049047040	1147231999779	1789794721049060352	1147232033693	1789794721049062400	1147232037925	1789794721049062400	1147232038054	1147231999838	1147232033495	14832	32	0	0
20	1	0	0	0	1	0	1789794721048814592	1147231415817	1789794721048814592	1147231417459	1789794721048814592	1147231417459	1789794721048816640	1147231421618	1789794721048816640	1147231422432	1789794721048816640	1147231422567	0	0	0	0	93	8
21	0	32	16	32	1	3072	1789794721048818688	1147231427786	1789794721048819712	1147231430011	1789794721048820736	1147231430919	1789794721048827904	1147231449634	1789794721048828928	1147231451775	1789794721048828928	1147231452054	1147231431341	1147231449538	6376	16	0	0
22	2	0	0	0	1	0	1789794721048832000	1147231458973	1789794721048832000	1147231460218	1789794721048832000	1147231460218	1789794721048833024	1147231461914	1789794721048833024	1147231461944	1789794721048833024	1147231462585	0	0	0	0	0	0
23	3	0	0	0	1	0	1789794721048834048	1147231465489	1789794721048835072	1147231466767	1789794721048835072	1147231466767	1789794721048835072	1147231467655	1789794721048835072	1147231467685	1789794721048835072	1147231468089	0	0	0	0	0	0
24	5	0	0	0	1	0	1789794721048839168	1147231477791	1789794721048840192	1147231479753	1789794721048840192	1147231479753	1789794721048866816	1147231546123	1789794721048866816	1147231546154	1789794721048866816	1147231546285	0	0	0	0	52	2
25	0	32	16	32	1	3072	1789794721048871936	1147231559135	1789794721048872960	1147231562397	1789794721048873984	1147231564043	1789794721048885248	1147231592542	1789794721048886272	1147231595953	1789794721048886272	1147231596082	1147231564071	1147231592336	10322	16	0	0
26	1	0	0	0	1	0	1789794721048890368	1147231605210	1789794721048890368	1147231606535	1789794721048890368	1147231606535	1789794721048892416	1147231610481	1789794721048893440	1147231612759	1789794721048893440	1147231612895	0	0	0	0	92	8
27	0	32	16	32	1	3072	1789794721048895488	1147231619893	1789794721048896512	1147231622147	1789794721048897536	1147231623112	1789794721048906752	1147231645946	1789794721048907776	1147231648539	1789794721048907776	1147231649195	1147231623798	1147231645758	6967	16	0	0
28	4	0	0	0	1	0	1789794721048914944	1147231667489	1789794721048915968	1147231668917	1789794721048915968	1147231668917	1789794721048918016	1147231675836	1789794721048918016	1147231675866	1789794721048918016	1147231675999	0	0	0	0	0	0
29	0	32	16	32	1	3072	1789794721048920064	1147231681412	1789794721048921088	1147231683697	1789794721048922112	1147231684696	1789794721048936448	1147231720771	1789794721048937472	1147231724407	1789794721048937472	1147231724539	1147231684787	1147231720653	13975	32	0	0
30	1	0	0	0	1	0	1789794721048940544	1147231732987	1789794721048941568	1147231734275	1789794721048941568	1147231734275	1789794721048942592	1147231738163	1789794721048943616	1147231739317	1789794721048943616	1147231739451	0	0	0	0	92	8
31	0	32	16	32	1	3072	1789794721048945664	1147231745327	1789794721048946688	1147231747557	1789794721048946688	1147231748628	1789794721048953856	1147231766058	1789794721048954880	1147231767711	1789794721048954880	1147231767982	1147231748850	1147231765924	6561	16	0	0
32	2	0	0	0	1	0	1789794721048961024	1147231784054	1789794721048962048	1147231785267	1789794721048962048	1147231785267	1789794721048962048	1147231786620	1789794721048962048	1147231786650	1789794721048962048	1147231786977	0	0	0	0	0	0
33	3	0	0	0	1	0	1789794721048964096	1147231790577	1789794721048964096	1147231792159	1789794721048964096	1147231792159	1789794721048965120	1147231793833	1789794721048965120	1147231793863	1789794721048965120	1147231794256	0	0	0	0	0	0
34	5	0	0	0	1	0	1789794721048970240	1147231806010	1789794721048970240	1147231807986	1789794721048970240	1147231807986	1789794721048996864	1147231874360	1789794721048996864	1147231874390	1789794721048996864	1147231874545	0	0	0	0	54	2
35	0	32	16	32	1	3072	1789794721049001984	1147231885507	1789794721049003008	1147231888690	1789794721049003008	1147231889722	1789794721049012224	1147231912411	1789794721049013248	1147231915163	1789794721049013248	1147231915320	1147231890344	1147231912321	11288	16	0	0
36	1	0	0	0	1	0	1789794721049017344	1147231924797	1789794721049017344	1147231925517	1789794721049017344	1147231925517	1789794721049019392	1147231929219	1789794721049019392	1147231930827	1789794721049019392	1147231930959	0	0	0	0	89	8
37	0	32	16	32	1	3072	1789794721049022464	1147231938728	1789794721049023488	1147231940222	1789794721049023488	1147231941231	1789794721049031680	1147231960202	1789794721049032704	1147231962639	1789794721049032704	1147231963034	1147231941698	1147231960023	6249	16	0	0
38	4	0	0	0	1	0	1789794721049040896	1147231983608	1789794721049040896	1147231984976	1789794721049040896	1147231984976	1789794721049043968	1147231991310	1789794721049043968	1147231991342	1789794721049043968	1147231991473	0	0	0	0	0	0
39	0	32	16	32	1	3072	1789794721049046016	1147231996668	1789794721049047040	1147231998891	1789794721049047040	1147231999892	1789794721049060352	1147232034543	1789794721049062400	1147232037310	1789794721049062400	1147232037445	1147231999982	1147232034335	13159	32	0	0
40	1	0	0	0	1	0	1789794721048814592	1147231415798	1789794721048814592	1147231417502	1789794721048814592	1147231417502	1789794721048816640	1147231420713	1789794721048816640	1147231422421	1789794721048816640	1147231422564	0	0	0	0	91	8
41	0	32	16	32	1	3072	1789794721048818688	1147231427807	1789794721048819712	1147231430075	1789794721048820736	1147231431457	1789794721048827904	1147231450716	1789794721048828928	1147231452797	1789794721048828928	1147231452926	1147231431482	1147231450603	8919	16	0	0
42	2	0	0	0	1	0	1789794721048832000	1147231459055	1789794721048832000	1147231460253	1789794721048832000	1147231460253	1789794721048833024	1147231461599	1789794721048833024	1147231461629	1789794721048833024	1147231462021	0	0	0	0	0	0
43	3	0	0	0	1	0	1789794721048834048	1147231465492	1789794721048835072	1147231466727	1789794721048835072	1147231466727	1789794721048835072	1147231468220	1789794721048835072	1147231468250	1789794721048835072	1147231468411	0	0	0	0	0	0
44	5	0	0	0	1	0	1789794721048839168	1147231477800	1789794721048840192	1147231479805	1789794721048840192	1147231479805	1789794721048866816	1147231546238	1789794721048866816	1147231546268	1789794721048866816	1147231546399	0	0	0	0	57	2
45	0	32	16	32	1	3072	1789794721048871936	1147231559242	1789794721048872960	1147231562463	1789794721048873984	1147231564049	1789794721048885248	1147231592851	1789794721048886272	1147231596056	1789794721048886272	1147231596186	1147231564086	1147231592757	16961	16	0	0
46	1	0	0	0	1	0	1789794721048890368	1147231606343	1789794721048891392	1147231607767	1789794721048891392	1147231607767	1789794721048892416	1147231611566	1789794721048893440	1147231612757	1789794721048893440	1147231612894	0	0	0	0	95	8
47	0	32	16	32	1	3072	1789794721048896512	1147231620944	1789794721048896512	1147231622259	1789794721048897536	1147231623811	1789794721048906752	1147231648041	1789794721048907776	1147231649851	1789794721048907776	1147231650287	1147231623859	1147231647884	6532	16	0	0
48	4	0	0	0	1	0	1789794721048914944	1147231667491	1789794721048915968	1147231668929	1789794721048915968	1147231668929	1789794721048918016	1147231675925	1789794721048918016	1147231675955	1789794721048918016	1147231676089	0	0	0	0	0	0
49	0	32	16	32	1	3072	1789794721048920064	1147231681451	1789794721048921088	1147231683742	1789794721048922112	1147231685008	1789794721048937472	1147231723843	1789794721048938496	1147231726199	1789794721048938496	1147231726330	1147231685152	1147231723751	12877	32	0	0
50	1	0	0	0	1	0	1789794721048940544	1147231732902	1789794721048941568	1147231734287	1789794721048941568	1147231734287	1789794721048942592	1147231737455	1789794721048943616	1147231739322	1789794721048943616	1147231739463	0	0	0	0	104	8
51	0	32	16	32	1	3072	1789794721048945664	1147231745237	1789794721048946688	1147231747621	1789794721048946688	1147231748863	1789794721048954880	1147231768056	1789794721048955904	1147231769879	1789794721048955904	1147231770008	1147231748959	1147231767960	5296	16	0	0
52	2	0	0	0	1	0	1789794721048961024	1147231783277	1789794721048961024	1147231784547	1789794721048961024	1147231784547	1789794721048962048	1147231786529	1789794721048962048	1147231786559	1789794721048962048	1147231786970	0	0	0	0	0	0
53	3	0	0	0	1	0	1789794721048964096	1147231790588	1789794721048964096	1147231792233	1789794721048964096	1147231792233	1789794721048965120	1147231793856	1789794721048965120	1147231793887	1789794721048965120	1147231794259	0	0	0	0	0	0
54	5	0	0	0	1	0	1789794721048970240	1147231806025	1789794721048970240	1147231808013	1789794721048970240	1147231808013	1789794721048996864	1147231874597	1789794721048996864	1147231874627	1789794721048996864	1147231874757	0	0	0	0	52	2
55	0	32	16	32	1	3072	1789794721049001984	1147231885695	1789794721049003008	1147231888737	1789794721049003008	1147231889968	1789794721049012224	1147231912050	1789794721049013248	1147231915166	1789794721049013248	1147231915322	1147231890391	1147231911756	6445	16	0	0
56	1	0	0	0	1	0	1789794721049017344	1147231924809	1789794721049017344	1147231925455	1789794721049017344	1147231925455	1789794721049019392	1147231929192	1789794721049019392	1147231930827	1789794721049019392	1147231930965	0	0	0	0	89	8
57	0	32	16	32	1	3072	1789794721049022464	1147231938733	1789794721049023488	1147231940855	1789794721049023488	1147231941759	1789794721049032704	1147231963043	1789794721049033728	1147231966379	1789794721049033728	1147231966634	1147231941814	1147231962895	6078	16	0	0
58	4	0	0	0	1	0	1789794721049040896	1147231983527	1789794721049040896	1147231984966	1789794721049040896	1147231984966	1789794721049043968	1147231991467	1789794721049043968	1147231991500	1789794721049043968	1147231991633	0	0	0	0	0	0
59	0	32	16	32	1	3072	1789794721049046016	1147231996668	1789794721049047040	1147231998988	1789794721049047040	1147231999981	1789794721049062400	1147232039571	1789794721049063424	1147232041433	1789794721049063424	1147232041563	1147232000338	1147232039480	11905	32	0	0
60	1	0	0	0	1	0	1789794721048814592	1147824337035	1789794721048814592	1147824338622	1789794721048814592	1147824338622	1789794721048816640	1147824342886	1789794721048816640	1147824343705	1789794721048816640	1147824343839	0	0	0	0	95	8
61	0	32	16	32	1	3072	1789794721048818688	1147824348644	1789794721048819712	1147824351094	1789794721048820736	1147824351952	1789794721048827904	1147824371438	1789794721048828928	1147824373546	1789794721048828928	1147824373836	1147824352122	1147824371293	8735	16	0	0
62	2	0	0	0	1	0	1789794721048832000	1147824380001	1789794721048832000	1147824381340	1789794721048832000	1147824381340	1789794721048833024	1147824383161	1789794721048833024	1147824383193	1789794721048833024	1147824383728	0	0	0	0	0	0
63	3	0	0	0	1	0	1789794721048834048	1147824386578	1789794721048835072	1147824387791	1789794721048835072	1147824387791	1789794721048835072	1147824388715	1789794721048835072	1147824388746	1789794721048835072	1147824389219	0	0	0	0	0	0
64	5	0	0	0	1	0	1789794721048839168	1147824399256	1789794721048840192	1147824401384	1789794721048840192	1147824401384	1789794721048865792	1147824466290	1789794721048865792	1147824466320	1789794721048865792	1147824466449	0	0	0	0	68	2
65	0	32	16	32	1	3072	1789794721048871936	1147824481047	1789794721048872960	1147824483080	1789794721048872960	1147824485000	1789794721048884224	1147824512345	1789794721048886272	1147824517048	1789794721048886272	1147824517177	1147824485027	1147824512107	11789	16	0	0
66	1	0	0	0	1	0	1789794721048889344	1147824526347	1789794721048890368	1147824528053	1789794721048890368	1147824528053	1789794721048892416	1147824531714	1789794721048892416	1147824533847	1789794721048892416	1147824533977	0	0	0	0	94	8
67	0	32	16	32	1	3072	1789794721048896512	1147824542446	1789794721048896512	1147824543855	1789794721048897536	1147824544729	1789794721048905728	1147824565273	1789794721048906752	1147824567933	1789794721048906752	1147824568858	1147824545289	1147824565140	6618	16	0	0
68	4	0	0	0	1	0	1789794721048914944	1147824589228	1789794721048915968	1147824590700	1789794721048915968	1147824590700	1789794721048918016	1147824597564	1789794721048918016	1147824597594	1789794721048918016	1147824597729	0	0	0	0	0	0
69	0	32	16	32	1	3072	1789794721048921088	1147824603510	1789794721048921088	1147824605646	1789794721048922112	1147824606472	1789794721048935424	1147824640763	1789794721048937472	1147824645103	1789794721048937472	1147824645233	1147824606621	1147824640543	14351	32	0	0
70	1	0	0	0	1	0	1789794721048940544	1147824655044	1789794721048941568	1147824656224	1789794721048941568	1147824656224	1789794721048942592	1147824660050	1789794721048943616	1147824662025	1789794721048943616	1147824662160	0	0	0	0	98	8
71	0	32	16	32	1	3072	1789794721048945664	1147824667361	1789794721048946688	1147824669632	1789794721048947712	1147824670566	1789794721048954880	1147824689026	1789794721048955904	1147824691590	1789794721048955904	1147824691798	1147824670591	1147824688885	7603	16	0	0
72	2	0	0	0	1	0	1789794721048961024	1147824705502	1789794721048962048	1147824706701	1789794721048962048	1147824706701	1789794721048962048	1147824708566	1789794721048962048	1147824708596	1789794721048962048	1147824708747	0	0	0	0	0	0
73	3	0	0	0	1	0	1789794721048964096	1147824712984	1789794721048965120	1147824714406	1789794721048965120	1147824714406	1789794721048965120	1147824716034	1789794721048965120	1147824716064	1789794721048965120	1147824716194	0	0	0	0	0	0
74	5	0	0	0	1	0	1789794721048970240	1147824727777	1789794721048970240	1147824729704	1789794721048970240	1147824729704	1789794721048996864	1147824795681	1789794721048996864	1147824795711	1789794721048996864	1147824795852	0	0	0	0	52	2
75	0	32	16	32	1	3072	1789794721049001984	1147824808538	1789794721049003008	1147824810828	1789794721049003008	1147824812140	1789794721049012224	1147824833774	1789794721049013248	1147824837766	1789794721049013248	1147824837895	1147824812165	1147824833602	11914	16	0	0
76	1	0	0	0	1	0	1789794721049017344	1147824846335	1789794721049017344	1147824847653	1789794721049017344	1147824847653	1789794721049019392	1147824851900	1789794721049020416	1147824853767	1789794721049020416	1147824853899	0	0	0	0	92	8
77	0	32	16	32	1	3072	1789794721049022464	1147824860133	1789794721049023488	1147824862689	1789794721049024512	1147824863745	1789794721049031680	1147824882425	1789794721049032704	1147824885985	1789794721049032704	1147824886259	1147824863824	1147824882225	7885	16	0	0
78	4	0	0	0	1	0	1789794721049040896	1147824905569	1789794721049040896	1147824906763	1789794721049040896	1147824906763	1789794721049043968	1147824913173	1789794721049043968	1147824913206	1789794721049043968	1147824913341	0	0	0	0	0	0
79	0	32	16	32	1	3072	1789794721049046016	1147824918332	1789794721049047040	1147824920585	1789794721049047040	1147824921382	1789794721049060352	1147824954620	1789794721049061376	1147824958068	1789794721049061376	1147824958197	1147824921521	1147824954388	13876	32	0	0
80	1	0	0	0	1	0	1789794721048814592	1147824337042	1789794721048814592	1147824338651	1789794721048814592	1147824338651	1789794721048816640	1147824341916	1789794721048816640	1147824343690	1789794721048816640	1147824343820	0	0	0	0	97	8
81	0	32	16	32	1	3072	1789794721048818688	1147824349107	1789794721048819712	1147824351190	1789794721048820736	1147824352495	1789794721048827904	1147824371754	1789794721048828928	1147824374244	1789794721048828928	1147824374373	1147824352533	1147824371644	8714	16	0	0
82	2	0	0	0	1	0	1789794721048832000	1147824380014	1789794721048832000	1147824381351	1789794721048832000	1147824381351	1789794721048833024	1147824383502	1789794721048833024	1147824383532	1789794721048833024	1147824383900	0	0	0	0	0	0
83	3	0	0	0	1	0	1789794721048834048	1147824386550	1789794721048835072	1147824387776	1789794721048835072	1147824387776	1789794721048835072	1147824389334	1789794721048835072	1147824389364	1789794721048835072	1147824389559	0	0	0	0	0	0
84	5	0	0	0	1	0	1789794721048839168	1147824399252	1789794721048840192	1147824401415	1789794721048840192	1147824401415	1789794721048865792	1147824465652	1789794721048865792	1147824465683	1789794721048865792	1147824465816	0	0	0	0	130	2
85	0	32	16	32	1	3072	1789794721048871936	1147824480072	1789794721048872960	1147824483160	1789794721048872960	1147824484854	1789794721048884224	1147824512472	1789794721048886272	1147824517123	1789794721048886272	1147824517255	1147824484878	1147824512218	10049	16	0	0
86	1	0	0	0	1	0	1789794721048890368	1147824527397	1789794721048890368	1147824528809	1789794721048890368	1147824528809	1789794721048892416	1147824532583	1789794721048892416	1147824533601	1789794721048892416	1147824533741	0	0	0	0	92	8
87	0	32	16	32	1	3072	1789794721048895488	1147824541456	1789794721048896512	1147824543838	1789794721048897536	1147824544895	1789794721048905728	1147824566367	1789794721048906752	1147824567861	1789794721048906752	1147824568860	1147824545698	1147824566170	5653	16	0	0
88	4	0	0	0	1	0	1789794721048914944	1147824589408	1789794721048915968	1147824590712	1789794721048915968	1147824590712	1789794721048918016	1147824597827	1789794721048918016	1147824597859	1789794721048918016	1147824598027	0	0	0	0	0	0
89	0	32	16	32	1	3072	1789794721048920064	1147824603362	1789794721048921088	1147824605728	1789794721048922112	1147824606718	1789794721048936448	1147824643012	1789794721048937472	1147824645865	1789794721048937472	1147824646081	1147824606928	1147824642842	13358	32	0	0
90	1	0	0	0	1	0	1789794721048940544	1147824654973	1789794721048941568	1147824656266	1789794721048941568	1147824656266	1789794721048942592	1147824660046	1789794721048943616	1147824662023	1789794721048943616	1147824662153	0	0	0	0	94	8
91	0	32	16	32	1	3072	1789794721048945664	1147824667481	1789794721048946688	1147824669696	1789794721048947712	1147824670611	1789794721048954880	1147824689322	1789794721048955904	1147824692201	1789794721048955904	1147824692330	1147824670786	1147824689092	7225	16	0	0
92	2	0	0	0	1	0	1789794721048961024	1147824705352	1789794721048962048	1147824706725	1789794721048962048	1147824706725	1789794721048962048	1147824708674	1789794721048962048	1147824708704	1789794721048962048	1147824709123	0	0	0	0	0	0
93	3	0	0	0	1	0	1789794721048964096	1147824712883	1789794721048965120	1147824714425	1789794721048965120	1147824714425	1789794721048965120	1147824716020	1789794721048965120	1147824716051	1789794721048965120	1147824716183	0	0	0	0	0	0
94	5	0	0	0	1	0	1789794721048970240	1147824727784	1789794721048971264	1147824729837	1789794721048971264	1147824729837	1789794721048996864	1147824795763	1789794721048996864	1147824795793	1789794721048996864	1147824795922	0	0	0	0	54	2
95	0	32	16	32	1	3072	1789794721049001984	1147824807774	1789794721049003008	1147824810897	1789794721049004032	1147824812242	1789794721049012224	1147824834314	1789794721049013248	1147824837818	1789794721049013248	1147824837955	1147824812357	1147824834150	8393	16	0	0
96	1	0	0	0	1	0	1789794721049017344	1147824847221	1789794721049018368	1147824848344	1789794721049018368	1147824848344	1789794721049019392	1147824851910	1789794721049020416	1147824853771	1789794721049020416	1147824853902	0	0	0	0	89	8
97	0	32	16	32	1	3072	1789794721049022464	1147824860837	1789794721049023488	1147824862765	1789794721049024512	1147824863763	1789794721049031680	1147824883048	1789794721049032704	1147824885245	1789794721049032704	1147824885484	1147824864237	1147824882832	7089	16	0	0
98	4	0	0	0	1	0	1789794721049040896	1147824905425	1789794721049040896	1147824906800	1789794721049040896	1147824906800	1789794721049043968	1147824913494	1789794721049043968	1147824913524	1789794721049043968	1147824913659	0	0	0	0	0	0
99	0	32	16	32	1	3072	1789794721049046016	1147824918405	1789794721049047040	1147824920655	1789794721049047040	1147824921693	1789794721049061376	1147824956623	1789794721049062400	1147824959533	1789794721049062400	1147824959662	1147824921734	1147824956495	12317	32	0	0
100	1	0	0	0	1	0	1789794721048814592	1147824337012	1789794721048814592	1147824338673	1789794721048814592	1147824338673	1789794721048816640	1147824342684	1789794721048816640	1147824343697	1789794721048816640	1147824343830	0	0	0	0	96	8
101	0	32	16	32	1	3072	1789794721048818688	1147824349140	1789794721048819712	1147824351237	1789794721048820736	1147824352482	1789794721048827904	1147824371809	1789794721048828928	1147824373650	1789794721048828928	1147824373855	1147824352555	1147824371700	6225	16	0	0
102	2	0	0	0	1	0	1789794721048832000	1147824380048	1789794721048832000	1147824381443	1789794721048832000	1147824381443	1789794721048833024	1147824383410	1789794721048833024	1147824383440	1789794721048833024	1147824383730	0	0	0	0	0	0
103	3	0	0	0	1	0	1789794721048834048	1147824386558	1789794721048835072	1147824387904	1789794721048835072	1147824387904	1789794721048835072	1147824388780	1789794721048835072	1147824388824	1789794721048835072	1147824389251	0	0	0	0	0	0
104	5	0	0	0	1	0	1789794721048839168	1147824399275	1789794721048840192	1147824401500	1789794721048840192	1147824401500	1789794721048865792	1147824465640	1789794721048865792	1147824465676	1789794721048865792	1147824465809	0	0	0	0	66	2
105	0	32	16	32	1	3072	1789794721048871936	1147824481050	1789794721048872960	1147824484402	1789794721048872960	1147824484939	1789794721048884224	1147824512810	1789794721048886272	1147824517106	1789794721048886272	1147824517238	1147824485014	1147824512684	7315	16	0	0
106	1	0	0	0	1	0	1789794721048890368	1147824527405	1789794721048890368	1147824528041	1789794721048890368	1147824528041	1789794721048891392	1147824531301	1789794721048892416	1147824533841	1789794721048892416	1147824533971	0	0	0	0	102	8
107	0	32	16	32	1	3072	1789794721048896512	1147824542451	1789794721048896512	1147824544158	1789794721048897536	1147824544927	1789794721048906752	1147824568587	1789794721048906752	1147824569933	1789794721048907776	1147824570065	1147824546069	1147824568494	6687	16	0	0
108	4	0	0	0	1	0	1789794721048914944	1147824589419	1789794721048915968	1147824590722	1789794721048915968	1147824590722	1789794721048918016	1147824597222	1789794721048918016	1147824597252	1789794721048918016	1147824597391	0	0	0	0	0	0
109	0	32	16	32	1	3072	1789794721048921088	1147824603522	1789794721048921088	1147824605786	1789794721048922112	1147824607047	1789794721048937472	1147824646352	1789794721048938496	1147824649537	1789794721048938496	1147824649666	1147824607183	1147824646261	14479	32	0	0
110	1	0	0	0	1	0	1789794721048941568	1147824655752	1789794721048941568	1147824656362	1789794721048941568	1147824656362	1789794721048943616	1147824660287	1789794721048943616	1147824662032	1789794721048943616	1147824662163	0	0	0	0	93	8
111	0	32	16	32	1	3072	1789794721048945664	1147824667536	1789794721048946688	1147824669765	1789794721048947712	1147824670986	1789794721048954880	1147824689642	1789794721048955904	1147824691655	1789794721048955904	1147824691818	1147824671097	1147824689534	6941	16	0	0
112	2	0	0	0	1	0	1789794721048961024	1147824705517	1789794721048962048	1147824706821	1789794721048962048	1147824706821	1789794721048962048	1147824708688	1789794721048962048	1147824708720	1789794721048962048	1147824709125	0	0	0	0	0	0
113	3	0	0	0	1	0	1789794721048964096	1147824712904	1789794721048965120	1147824714498	1789794721048965120	1147824714498	1789794721048965120	1147824715997	1789794721048965120	1147824716027	1789794721048965120	1147824716158	0	0	0	0	0	0
114	5	0	0	0	1	0	1789794721048970240	1147824727795	1789794721048971264	1147824729896	1789794721048971264	1147824729896	1789794721048996864	1147824795686	1789794721048996864	1147824795716	1789794721048996864	1147824795857	0	0	0	0	52	2
115	0	32	16	32	1	3072	1789794721049001984	1147824808544	1789794721049003008	1147824810936	1789794721049004032	1147824812596	1789794721049012224	1147824834644	1789794721049013248	1147824837371	1789794721049013248	1147824837509	1147824812643	1147824834524	13115	16	0	0
116	1	0	0	0	1	0	1789794721049017344	1147824847224	1789794721049018368	1147824848714	1789794721049018368	1147824848714	1789794721049019392	1147824852199	1789794721049020416	1147824853776	1789794721049020416	1147824853907	0	0	0	0	102	8
117	0	32	16	32	1	3072	1789794721049022464	1147824860842	1789794721049023488	1147824862842	1789794721049024512	1147824863869	1789794721049032704	1147824885730	1789794721049033728	1147824886988	1789794721049033728	1147824887343	1147824864358	1147824885634	6982	16	0	0
118	4	0	0	0	1	0	1789794721049040896	1147824905512	1789794721049040896	1147824906798	1789794721049040896	1147824906798	1789794721049043968	1147824913587	1789794721049043968	1147824913617	1789794721049043968	1147824913746	0	0	0	0	0	0
