slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789521803706736640	1789521803706736640	1789521803706736640	1789521803706738688	1789521803706739712	0	0	0	0	20212260317713	20212260322934
1	0	2	0	0	1789521803706739712	1789521803706740736	1789521803706740736	1789521803706762240	1789521803706763264	0	3	1	1	20212260329976	20212260381840
2	0	1	0	0	1789521803706763264	1789521803706763264	1789521803706763264	1789521803706783744	1789521803706785792	3	0	0	1	20212260386890	20212260438177
3	0	3	0	0	1789521803706785792	1789521803706785792	1789521803706785792	1789521803706806272	1789521803706808320	3	0	2	1	20212260443220	20212260494637
4	0	5	0	0	1789521803706808320	1789521803706809344	1789521803706809344	1789521803706810368	1789521803706811392	3	1	4	1	20212260501281	20212260503955
5	0	5	4	0	1789521803706812416	1789521803706812416	1789521803706812416	1789521803706813440	1789521803706814464	4	0	4	1	20212260509135	20212260511683
6	0	5	8	0	1789521803706815488	1789521803706815488	1789521803706815488	1789521803706816512	1789521803706817536	4	0	4	1	20212260516849	20212260519386
7	0	5	12	0	1789521803706818560	1789521803706818560	1789521803706818560	1789521803706819584	1789521803706820608	4	0	4	1	20212260524551	20212260527091
8	0	4	0	0	1789521803706821632	1789521803706822656	1789521803706822656	1789521803706823680	1789521803706824704	4	1	3	1	20212260534303	20212260536838
9	0	4	4	0	1789521803706824704	1789521803706825728	1789521803706825728	1789521803706826752	1789521803706827776	5	0	3	1	20212260541984	20212260544515
10	0	4	8	0	1789521803706827776	1789521803706828800	1789521803706828800	1789521803706829824	1789521803706830848	5	0	3	1	20212260549774	20212260552295
11	0	4	12	0	1789521803706830848	1789521803706831872	1789521803706831872	1789521803706832896	1789521803706833920	5	0	3	1	20212260557462	20212260559983
12	0	7	0	0	1789521803706833920	1789521803706834944	1789521803706834944	1789521803706835968	1789521803706838016	5	1	6	1	20212260567186	20212260569239
13	0	7	4	0	1789521803706838016	1789521803706838016	1789521803706838016	1789521803706839040	1789521803706840064	6	0	6	1	20212260573909	20212260575393
14	0	7	8	0	1789521803706840064	1789521803706840064	1789521803706840064	1789521803706841088	1789521803706842112	6	0	6	1	20212260579807	20212260581300
15	0	7	12	0	1789521803706842112	1789521803706842112	1789521803706843136	1789521803706843136	1789521803706844160	6	0	6	1	20212260585720	20212260587221
16	0	6	0	0	1789521803706845184	1789521803706845184	1789521803706845184	1789521803706846208	1789521803706847232	6	0	5	1	20212260591640	20212260593360
17	0	6	4	0	1789521803706847232	1789521803706847232	1789521803706847232	1789521803706848256	1789521803706849280	6	0	5	1	20212260597817	20212260599039
18	0	6	8	0	1789521803706849280	1789521803706849280	1789521803706849280	1789521803706850304	1789521803706851328	6	0	5	1	20212260603490	20212260604719
19	0	6	12	0	1789521803706851328	1789521803706852352	1789521803706852352	1789521803706852352	1789521803706853376	6	0	5	1	20212260609165	20212260610401
20	0	8	0	0	1789521803706854400	1789521803706856448	1789521803706856448	1789521803706860544	1789521803706862592	6	2	7	3	20212260620816	20212260631508
21	0	8	4	0	1789521803706862592	1789521803706862592	1789521803706862592	1789521803706866688	1789521803706868736	8	0	7	3	20212260636768	20212260646956
22	0	8	8	0	1789521803706868736	1789521803706868736	1789521803706868736	1789521803706872832	1789521803706874880	8	0	7	3	20212260652153	20212260662179
23	0	8	12	0	1789521803706874880	1789521803706874880	1789521803706874880	1789521803706878976	1789521803706881024	8	0	7	3	20212260667397	20212260677003
24	0	9	0	0	1789521803706881024	1789521803706882048	1789521803706882048	1789521803706905600	1789521803706906624	8	12	10	1	20212260684320	20212260743189
25	0	10	0	0	1789521803706906624	1789521803706907648	1789521803706907648	1789521803706910720	1789521803706911744	20	3	11	1	20212260750737	20212260755999
26	0	11	0	0	1789521803706911744	1789521803706912768	1789521803706912768	1789521803706934272	1789521803706935296	23	3	12	1	20212260762946	20212260815658
27	0	11	4	0	1789521803706936320	1789521803706936320	1789521803706936320	1789521803706956800	1789521803706958848	26	0	12	1	20212260821112	20212260873184
28	0	12	0	0	1789521803706958848	1789521803706958848	1789521803706958848	1789521803706979328	1789521803706981376	26	0	13	1	20212260878639	20212260930693
29	0	12	4	0	1789521803706981376	1789521803706981376	1789521803706981376	1789521803707001856	1789521803707003904	26	0	13	1	20212260936132	20212260988053
30	0	13	0	0	1789521803707003904	1789521803707005952	1789521803707005952	1789521803707009024	1789521803707011072	26	12	14	2	20212260997552	20212261005097
31	0	14	0	0	1789521803707011072	1789521803707012096	1789521803707012096	1789521803707053056	1789521803707055104	38	3	16	2	20212261012324	20212261117154
32	0	15	0	0	1789521803707055104	1789521803707056128	1789521803707056128	1789521803707058176	1789521803707060224	41	3	18	1	20212261124681	20212261129939
33	0	17	0	0	1789521803707060224	1789521803707061248	1789521803707061248	1789521803707082752	1789521803707083776	44	3	20	1	20212261136845	20212261189422
34	0	16	0	0	1789521803707083776	1789521803707083776	1789521803707083776	1789521803707105280	1789521803707106304	47	0	19	1	20212261194464	20212261246315
35	0	18	0	0	1789521803707106304	1789521803707106304	1789521803707106304	1789521803707127808	1789521803707128832	47	0	21	1	20212261251343	20212261303028
36	0	20	0	0	1789521803707128832	1789521803707129856	1789521803707129856	1789521803707130880	1789521803707132928	47	1	23	1	20212261309649	20212261312255
37	0	20	4	0	1789521803707132928	1789521803707132928	1789521803707132928	1789521803707133952	1789521803707136000	48	0	23	1	20212261317357	20212261319920
38	0	20	8	0	1789521803707136000	1789521803707136000	1789521803707136000	1789521803707137024	1789521803707139072	48	0	23	1	20212261325117	20212261327673
39	0	20	12	0	1789521803707139072	1789521803707139072	1789521803707139072	1789521803707140096	1789521803707142144	48	0	23	1	20212261332758	20212261335318
40	0	19	0	0	1789521803707142144	1789521803707143168	1789521803707143168	1789521803707144192	1789521803707145216	48	1	22	1	20212261342426	20212261344967
41	0	19	4	0	1789521803707146240	1789521803707146240	1789521803707146240	1789521803707147264	1789521803707148288	49	0	22	1	20212261350095	20212261352630
42	0	19	8	0	1789521803707149312	1789521803707149312	1789521803707149312	1789521803707150336	1789521803707151360	49	0	22	1	20212261357760	20212261360327
43	0	19	12	0	1789521803707151360	1789521803707152384	1789521803707152384	1789521803707153408	1789521803707154432	49	0	22	1	20212261365418	20212261367978
44	0	22	0	0	1789521803707154432	1789521803707155456	1789521803707155456	1789521803707156480	1789521803707158528	49	1	25	1	20212261375093	20212261377133
45	0	22	4	0	1789521803707158528	1789521803707158528	1789521803707158528	1789521803707159552	1789521803707160576	50	0	25	1	20212261381784	20212261383048
46	0	22	8	0	1789521803707160576	1789521803707160576	1789521803707160576	1789521803707161600	1789521803707162624	50	0	25	1	20212261387450	20212261388691
47	0	22	12	0	1789521803707162624	1789521803707162624	1789521803707162624	1789521803707163648	1789521803707164672	50	0	25	1	20212261393097	20212261394329
48	0	21	0	0	1789521803707164672	1789521803707165696	1789521803707165696	1789521803707165696	1789521803707167744	50	0	24	1	20212261398737	20212261400258
49	0	21	4	0	1789521803707167744	1789521803707167744	1789521803707167744	1789521803707168768	1789521803707169792	50	0	24	1	20212261404705	20212261406207
50	0	21	8	0	1789521803707169792	1789521803707169792	1789521803707169792	1789521803707170816	1789521803707171840	50	0	24	1	20212261410628	20212261412089
51	0	21	12	0	1789521803707171840	1789521803707171840	1789521803707171840	1789521803707172864	1789521803707173888	50	0	24	1	20212261416506	20212261417969
52	0	23	0	0	1789521803707174912	1789521803707176960	1789521803707176960	1789521803707181056	1789521803707183104	50	2	26	3	20212261428476	20212261439104
53	0	23	4	0	1789521803707183104	1789521803707183104	1789521803707183104	1789521803707187200	1789521803707189248	52	0	26	3	20212261444306	20212261454534
54	0	23	8	0	1789521803707189248	1789521803707189248	1789521803707189248	1789521803707193344	1789521803707195392	52	0	26	3	20212261459738	20212261469742
55	0	23	12	0	1789521803707195392	1789521803707195392	1789521803707195392	1789521803707199488	1789521803707201536	52	0	26	3	20212261474980	20212261484753
56	0	24	0	0	1789521803707201536	1789521803707202560	1789521803707202560	1789521803707226112	1789521803707227136	52	12	29	2	20212261492111	20212261551200
57	0	25	0	0	1789521803707228160	1789521803707229184	1789521803707229184	1789521803707231232	1789521803707232256	64	3	31	1	20212261558717	20212261563958
58	0	26	0	0	1789521803707232256	1789521803707233280	1789521803707233280	1789521803707254784	1789521803707256832	67	3	32	1	20212261570987	20212261623995
59	0	26	4	0	1789521803707256832	1789521803707256832	1789521803707256832	1789521803707277312	1789521803707279360	70	0	32	1	20212261629472	20212261681749
60	1	0	1	2	1789521803706736640	1789521803706736640	1789521803706736640	1789521803706738688	1789521803706739712	70	0	0	0	20219817723308	20219817728583
