slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789648405271904256	1789648405271904256	1789648405271905280	1789648405271914496	1789648405271915520	0	0	0	0	62650994429243	62650994454866
1	0	3	0	0	1789648405271915520	1789648405271915520	1789648405271915520	1789648405271937024	1789648405271938048	0	1	2	1	62650994460288	62650994517073
2	0	3	4	0	1789648405271938048	1789648405271938048	1789648405271938048	1789648405271948288	1789648405271949312	1	0	2	1	62650994520628	62650994549388
3	0	3	8	0	1789648405271949312	1789648405271949312	1789648405271949312	1789648405271959552	1789648405271960576	1	0	2	1	62650994553016	62650994581630
4	0	3	12	0	1789648405271960576	1789648405271961600	1789648405271961600	1789648405271970816	1789648405271972864	1	0	2	1	62650994585388	62650994613467
5	0	3	16	0	1789648405271972864	1789648405271972864	1789648405271972864	1789648405271983104	1789648405271984128	1	0	2	1	62650994617245	62650994645180
6	0	3	20	0	1789648405271984128	1789648405271984128	1789648405271984128	1789648405271993344	1789648405271994368	1	0	2	1	62650994649164	62650994676077
7	0	3	24	0	1789648405271995392	1789648405271995392	1789648405271995392	1789648405272004608	1789648405272005632	1	0	2	1	62650994679825	62650994706675
8	0	3	28	0	1789648405272005632	1789648405272005632	1789648405272005632	1789648405272015872	1789648405272016896	1	0	2	1	62650994710435	62650994737018
9	0	3	32	0	1789648405272016896	1789648405272016896	1789648405272016896	1789648405272026112	1789648405272027136	1	0	2	1	62650994740150	62650994767161
10	0	3	36	0	1789648405272027136	1789648405272027136	1789648405272027136	1789648405272037376	1789648405272038400	1	0	2	1	62650994770452	62650994797414
11	0	3	40	0	1789648405272038400	1789648405272038400	1789648405272038400	1789648405272048640	1789648405272049664	1	0	2	1	62650994800580	62650994827913
12	0	3	44	0	1789648405272049664	1789648405272049664	1789648405272049664	1789648405272059904	1789648405272060928	1	0	2	1	62650994832235	62650994859628
