wait_index	producer	group	event_index
0	0	0	44
1	0	1	45
2	0	2	46
3	0	3	47
4	0	4	48
5	0	5	49
6	0	6	50
7	0	7	51
8	0	8	52
9	0	9	53
10	0	10	54
11	0	11	55
12	0	12	56
13	0	13	57
14	0	14	58
15	0	15	59
16	0	32	76
17	0	33	77
18	0	34	78
19	0	35	79
20	0	36	80
21	0	37	81
22	0	38	82
23	0	39	83
24	0	40	84
25	0	41	85
26	0	42	86
27	0	43	87
28	0	44	88
29	0	45	89
30	0	46	90
31	0	47	91
32	3	0	365
33	3	1	366
34	4	4294967295	493
35	2	4294967295	364
36	8	0	879
37	7	254	877
38	9	4294967295	1007
39	10	4294967295	1008
40	11	4294967295	1009
41	12	0	1010
42	12	1	1011
43	13	0	1266
44	13	1	1267
45	13	2	1268
46	13	3	1269
47	13	4	1270
48	13	5	1271
49	13	6	1272
50	13	7	1273
51	13	8	1274
52	13	9	1275
53	13	10	1276
54	13	11	1277
55	13	12	1278
56	13	13	1279
57	13	14	1280
58	13	15	1281
59	14	0	1330
60	14	1	1331
61	14	2	1332
62	14	3	1333
63	14	4	1334
64	14	5	1335
65	14	6	1336
66	14	7	1337
67	14	8	1338
68	14	9	1339
69	14	10	1340
70	14	11	1341
71	14	12	1342
72	14	13	1343
73	14	14	1344
74	14	15	1345
75	14	32	1362
76	14	33	1363
77	14	34	1364
78	14	35	1365
79	14	36	1366
80	14	37	1367
81	14	38	1368
82	14	39	1369
83	14	40	1370
84	14	41	1371
85	14	42	1372
86	14	43	1373
87	14	44	1374
88	14	45	1375
89	14	46	1376
90	14	47	1377
91	15	0	1394
92	15	1	1395
93	16	0	1906
94	16	1	1907
95	16	2	1908
96	16	3	1909
97	16	4	1910
98	16	5	1911
99	16	6	1912
100	16	7	1913
101	16	8	1914
102	16	9	1915
103	16	10	1916
104	16	11	1917
105	16	12	1918
106	16	13	1919
107	16	14	1920
108	16	15	1921
109	16	16	1922
110	16	17	1923
111	16	18	1924
112	16	19	1925
113	16	20	1926
114	16	21	1927
115	16	22	1928
116	16	23	1929
117	16	24	1930
118	16	25	1931
119	16	26	1932
120	16	27	1933
121	16	28	1934
122	16	29	1935
123	16	30	1936
124	16	31	1937
125	18	0	2546
126	18	1	2547
127	18	2	2548
128	18	3	2549
129	18	4	2550
130	18	5	2551
131	18	6	2552
132	18	7	2553
133	18	8	2554
134	18	9	2555
135	18	10	2556
136	18	11	2557
137	18	12	2558
138	18	13	2559
139	18	14	2560
140	18	15	2561
141	18	16	2562
142	18	17	2563
143	18	18	2564
144	18	19	2565
145	18	20	2566
146	18	21	2567
147	18	22	2568
148	18	23	2569
149	18	24	2570
150	18	25	2571
151	18	26	2572
152	18	27	2573
153	18	28	2574
154	18	29	2575
155	18	30	2576
156	18	31	2577
157	19	0	2674
158	19	1	2675
159	19	2	2676
160	19	3	2677
161	19	4	2678
162	19	5	2679
163	19	6	2680
164	19	7	2681
165	19	8	2682
166	19	9	2683
167	19	10	2684
168	19	11	2685
169	19	12	2686
170	19	13	2687
171	19	14	2688
172	19	15	2689
173	20	0	2738
174	20	1	2739
175	21	0	2994
176	21	1	2995
177	21	2	2996
178	21	3	2997
179	21	4	2998
180	21	5	2999
181	21	6	3000
182	21	7	3001
183	21	8	3002
184	21	9	3003
185	21	10	3004
186	21	11	3005
187	21	12	3006
188	21	13	3007
189	21	14	3008
190	21	15	3009
191	22	0	3058
192	22	1	3059
193	22	2	3060
194	22	3	3061
195	22	4	3062
196	22	5	3063
197	22	6	3064
198	22	7	3065
199	22	8	3066
200	22	9	3067
201	22	10	3068
202	22	11	3069
203	22	12	3070
204	22	13	3071
205	22	14	3072
206	22	15	3073
207	22	32	3090
208	22	33	3091
209	22	34	3092
210	22	35	3093
211	22	36	3094
212	22	37	3095
213	22	38	3096
214	22	39	3097
215	22	40	3098
216	22	41	3099
217	22	42	3100
218	22	43	3101
219	22	44	3102
220	22	45	3103
221	22	46	3104
222	22	47	3105
223	25	0	3379
224	25	1	3380
225	27	64	3572
226	27	65	3573
227	28	4294967295	3636
228	29	254	3891
229	31	4294967295	4021
230	32	4294967295	4022
231	29	255	3892
232	34	0	4024
233	34	1	4025
234	41	32	5720
235	41	33	5721
236	41	34	5722
237	41	35	5723
238	41	36	5724
239	41	37	5725
240	41	38	5726
241	41	39	5727
242	41	40	5728
243	41	41	5729
244	41	42	5730
245	41	43	5731
246	41	44	5732
247	41	45	5733
248	41	46	5734
249	41	47	5735
250	42	236	5988
251	42	237	5989
252	0	0	44
253	0	1	45
254	0	2	46
255	0	3	47
256	0	4	48
257	0	5	49
258	0	6	50
259	0	7	51
260	0	8	52
261	0	9	53
262	0	10	54
263	0	11	55
264	0	12	56
265	0	13	57
266	0	14	58
267	0	15	59
268	0	32	76
269	0	33	77
270	0	34	78
271	0	35	79
272	0	36	80
273	0	37	81
274	0	38	82
275	0	39	83
276	0	40	84
277	0	41	85
278	0	42	86
279	0	43	87
280	0	44	88
281	0	45	89
282	0	46	90
283	0	47	91
284	3	2	367
285	3	3	368
286	4	4294967295	493
287	2	4294967295	364
288	8	0	879
289	7	254	877
290	9	4294967295	1007
291	10	4294967295	1008
292	11	4294967295	1009
293	12	2	1012
294	12	3	1013
295	13	0	1266
296	13	1	1267
297	13	2	1268
298	13	3	1269
299	13	4	1270
300	13	5	1271
301	13	6	1272
302	13	7	1273
303	13	8	1274
304	13	9	1275
305	13	10	1276
306	13	11	1277
307	13	12	1278
308	13	13	1279
309	13	14	1280
310	13	15	1281
311	14	0	1330
312	14	1	1331
313	14	2	1332
314	14	3	1333
315	14	4	1334
316	14	5	1335
317	14	6	1336
318	14	7	1337
319	14	8	1338
320	14	9	1339
321	14	10	1340
322	14	11	1341
323	14	12	1342
324	14	13	1343
325	14	14	1344
326	14	15	1345
327	14	32	1362
328	14	33	1363
329	14	34	1364
330	14	35	1365
331	14	36	1366
332	14	37	1367
333	14	38	1368
334	14	39	1369
335	14	40	1370
336	14	41	1371
337	14	42	1372
338	14	43	1373
339	14	44	1374
340	14	45	1375
341	14	46	1376
342	14	47	1377
343	15	2	1396
344	15	3	1397
345	16	0	1906
346	16	1	1907
347	16	2	1908
348	16	3	1909
349	16	4	1910
350	16	5	1911
351	16	6	1912
352	16	7	1913
353	16	8	1914
354	16	9	1915
355	16	10	1916
356	16	11	1917
357	16	12	1918
358	16	13	1919
359	16	14	1920
360	16	15	1921
361	16	16	1922
362	16	17	1923
363	16	18	1924
364	16	19	1925
365	16	20	1926
366	16	21	1927
367	16	22	1928
368	16	23	1929
369	16	24	1930
370	16	25	1931
371	16	26	1932
372	16	27	1933
373	16	28	1934
374	16	29	1935
375	16	30	1936
376	16	31	1937
377	18	0	2546
378	18	1	2547
379	18	2	2548
380	18	3	2549
381	18	4	2550
382	18	5	2551
383	18	6	2552
384	18	7	2553
385	18	8	2554
386	18	9	2555
387	18	10	2556
388	18	11	2557
389	18	12	2558
390	18	13	2559
391	18	14	2560
392	18	15	2561
393	18	16	2562
394	18	17	2563
395	18	18	2564
396	18	19	2565
397	18	20	2566
398	18	21	2567
399	18	22	2568
400	18	23	2569
401	18	24	2570
402	18	25	2571
403	18	26	2572
404	18	27	2573
405	18	28	2574
406	18	29	2575
407	18	30	2576
408	18	31	2577
409	19	0	2674
410	19	1	2675
411	19	2	2676
412	19	3	2677
413	19	4	2678
414	19	5	2679
415	19	6	2680
416	19	7	2681
417	19	8	2682
418	19	9	2683
419	19	10	2684
420	19	11	2685
421	19	12	2686
422	19	13	2687
423	19	14	2688
424	19	15	2689
425	20	2	2740
426	20	3	2741
427	21	0	2994
428	21	1	2995
429	21	2	2996
430	21	3	2997
431	21	4	2998
432	21	5	2999
433	21	6	3000
434	21	7	3001
435	21	8	3002
436	21	9	3003
437	21	10	3004
438	21	11	3005
439	21	12	3006
440	21	13	3007
441	21	14	3008
442	21	15	3009
443	22	0	3058
444	22	1	3059
445	22	2	3060
446	22	3	3061
447	22	4	3062
448	22	5	3063
449	22	6	3064
450	22	7	3065
451	22	8	3066
452	22	9	3067
453	22	10	3068
454	22	11	3069
455	22	12	3070
456	22	13	3071
457	22	14	3072
458	22	15	3073
459	22	32	3090
460	22	33	3091
461	22	34	3092
462	22	35	3093
463	22	36	3094
464	22	37	3095
465	22	38	3096
466	22	39	3097
467	22	40	3098
468	22	41	3099
469	22	42	3100
470	22	43	3101
471	22	44	3102
472	22	45	3103
473	22	46	3104
474	22	47	3105
475	25	2	3381
476	25	3	3382
477	27	66	3574
478	27	67	3575
479	28	4294967295	3636
480	29	254	3891
481	31	4294967295	4021
482	32	4294967295	4022
483	33	4294967295	4023
484	34	254	4278
485	34	255	4279
486	41	32	5720
487	41	33	5721
488	41	34	5722
489	41	35	5723
490	41	36	5724
491	41	37	5725
492	41	38	5726
493	41	39	5727
494	41	40	5728
495	41	41	5729
496	41	42	5730
497	41	43	5731
498	41	44	5732
499	41	45	5733
500	41	46	5734
501	41	47	5735
502	42	238	5990
503	42	239	5991
504	0	0	44
505	0	1	45
506	0	2	46
507	0	3	47
508	0	4	48
509	0	5	49
510	0	6	50
511	0	7	51
512	0	8	52
513	0	9	53
514	0	10	54
515	0	11	55
516	0	12	56
517	0	13	57
518	0	14	58
519	0	15	59
520	0	32	76
521	0	33	77
522	0	34	78
523	0	35	79
524	0	36	80
525	0	37	81
526	0	38	82
527	0	39	83
528	0	40	84
529	0	41	85
530	0	42	86
