slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kloop_measured	k_iterations	kloop_body_cycles	kloop_wait_cycles	kloop_fixed_cycles	kloop_body_ns	kloop_wait_ns	kloop_fixed_ns	kloop_iteration_ns
20	23	0	5	0	0	0	0	1	0	1024	0	5120	0	0	0	6144	2909	0	12623	146	30	116	15678	0	0	0	0	0	0.0	0.0	0.0	0.0
21	24	0	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	1832	1744	164006	2405	2283	122	169987	1	256	58022	105477	507	23068.5808208863	41935.89843929242	201.57475571661362	253.92374711007312
22	25	0	1	1	0	0	0	1	0	0	0	5120	8192	8192	0	13312	1620	0	11784	20938	20822	116	34342	0	0	0	0	0	0.0	0.0	0.0	0.0
23	26	0	0	0	32	16	16	1	1536	1024	1024	65536	0	0	0	67584	2085	1219	164958	2086	1784	302	170348	1	256	59023	105817	118	23416.83161528166	41981.92011646747	46.815413154248944	255.463873952145
24	26	256	0	0	32	16	16	1	1536	0	1024	65536	0	0	0	66560	2160	933	166049	849	732	117	169991	1	256	61070	104871	108	23911.967104140807	41062.254825255455	42.287415216099674	253.80555441170415
25	26	512	0	0	32	16	16	1	1536	1024	0	66560	1024	1024	0	68608	1514	863	167746	1141	1024	117	171264	1	256	61701	105935	110	24717.29147982063	42437.33931240658	44.06576980568012	262.32277653213754
26	26	768	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1463	846	166549	2102	1973	129	170960	1	256	59292	107064	193	23439.345624707534	42324.59859616285	76.29686476368741	256.89040711277494
27	27	256	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	2414	916	163796	1240	1123	117	168366	1	256	58140	105529	127	23338.047824382596	42360.52371618973	50.97922383379067	256.63504508036067
28	27	512	0	0	32	16	16	1	1536	1024	0	66560	0	0	0	67584	1831	883	166975	1609	1490	119	171298	1	256	59859	107010	106	23616.800289553878	42219.77979894686	41.82129388550946	257.174140970706
29	27	768	0	0	32	16	16	1	1536	1024	1024	63488	1024	1024	0	66560	1895	1378	161722	1895	1778	117	166890	1	256	57525	104056	141	22942.44112888729	41500.19390017377	56.234405896099226	251.72904308226975
30	28	0	4	1	0	0	0	1	0	1024	0	50176	0	0	0	51200	1324	0	126999	146	30	116	128469	0	0	0	0	0	0.0	0.0	0.0	0.0
31	29	0	0	0	32	16	16	1	1536	1024	1024	238592	1024	1024	0	241664	2252	1781	601171	2648	2491	157	607852	1	896	213646	387067	458	84939.33876009293	153886.40571718116	182.087271243658	266.5465898183863
32	30	0	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1769	0	11254	20565	20447	118	33588	0	0	0	0	0	0.0	0.0	0.0	0.0
33	32	0	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2010	1130	164072	2235	2110	125	169447	1	256	59088	104876	108	23567.271134927145	41829.832242530116	43.075840823384304	255.45743506819244
34	35	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1287	0	1832	441	35	406	3560	0	0	0	0	0	0.0	0.0	0.0	0.0
35	34	0	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1814	0	1891	621	30	591	4326	0	0	0	0	0	0.0	0.0	0.0	0.0
36	38	0	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2895	0	10995	146	30	116	14036	0	0	0	0	0	0.0	0.0	0.0	0.0
37	39	0	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2469	1098	165050	1787	1668	119	170404	1	256	59409	105301	340	23562.227741132836	41763.472594540035	134.84753879016924	255.17851693622214
38	40	0	1	0	0	0	0	1	0	0	0	5120	8192	8192	0	13312	1375	0	11482	21253	21136	117	34110	0	0	0	0	0	0.0	0.0	0.0	0.0
39	42	0	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1921	953	165703	2093	1803	290	170670	1	256	59569	106014	120	23588.863280014062	41980.72406398312	47.51907189312709	256.131200562489
40	42	256	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1754	930	164242	2122	1818	304	169048	1	256	58131	105335	776	23240.29567933368	42112.066631962516	310.23841749089013	255.2826652785008
41	42	512	0	0	32	16	16	1	1536	1024	0	64512	1024	1024	0	66560	1832	863	163578	2085	1800	285	168358	1	256	55942	107405	231	22116.55828650851	42462.352843345725	91.32538994285986	252.2613716009931
42	42	768	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1795	901	164612	2037	1754	283	169345	1	256	57946	106524	142	23125.704709321206	42512.72854822994	56.670867164663846	256.4001299123092
43	41	256	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1767	931	165004	2099	1845	254	169801	1	256	59177	105525	302	23553.561922485733	42000.93992379314	120.20169492523601	256.07227283702684
44	41	512	0	0	32	16	16	1	1536	1024	1024	65536	1024	1024	0	68608	2460	1041	166948	2120	1834	286	172569	1	256	58710	108130	108	23341.247153312586	42989.08285960978	42.93739895346209	259.102851612978
45	41	768	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	1817	1048	164940	2211	1925	286	170016	1	256	59316	105491	133	23579.03105590062	41934.31055900621	52.8695652173913	255.9114906832298
46	43	0	4	1	0	0	0	1	0	1024	0	49152	0	0	0	50176	1715	0	125244	150	30	120	127109	0	0	0	0	0	0.0	0.0	0.0	0.0
47	44	0	0	0	32	16	16	1	1536	1024	1024	238592	1024	1024	0	241664	2109	1780	600300	2130	1977	153	606319	1	896	213638	386156	506	85150.90840300238	153912.3853680983	201.6792876357165	266.81171179810343
48	45	0	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1287	0	11337	20771	20655	116	33395	0	0	0	0	0	0.0	0.0	0.0	0.0
49	47	0	0	0	32	16	16	1	1536	1024	1024	65536	1024	1024	0	68608	2218	1869	165954	1929	1813	116	171970	1	256	60781	104996	177	24248.780880386115	41888.501296737806	70.61473512822005	258.34875850439033
50	46	192	0	0	32	16	16	1	1536	1024	0	78848	0	0	0	79872	1864	881	196195	2437	2144	293	201377	1	256	75417	120553	225	29912.58497246458	47814.84090040074	89.24157177830635	303.62275731588016
51	49	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1406	0	2410	148	30	118	3964	0	0	0	0	0	0.0	0.0	0.0	0.0
52	53	0	5	0	0	0	0	1	0	1024	0	5120	0	0	0	6144	2206	0	13119	146	30	116	15471	0	0	0	0	0	0.0	0.0	0.0	0.0
53	54	0	0	0	32	16	16	1	1536	0	1024	67584	0	0	0	68608	1787	1787	169790	1470	1354	116	174834	1	256	63077	106013	700	24752.547078943455	41601.40421199538	274.6925655192926	259.1951222302298
54	55	0	1	0	0	0	0	1	0	0	0	5120	7168	7168	0	12288	1362	0	11341	19682	19564	118	32385	0	0	0	0	0	0.0	0.0	0.0	0.0
55	57	0	0	1	32	16	16	1	1536	1024	1024	67584	0	0	0	69632	2789	1733	169332	1338	1042	296	175192	1	256	60591	108194	547	24082.56377003516	43002.90314626239	217.41120599114114	262.0526051417873
56	57	256	0	0	32	16	16	1	1536	1024	1024	65536	1024	1024	0	68608	2207	803	166310	2103	1823	280	171423	1	256	60196	106015	99	24092.024804139466	42429.99550818735	39.62240772825117	259.8516418450266
57	57	512	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1766	838	166066	2079	1782	297	170749	1	256	59251	106647	168	23452.0822025312	42211.8480811015	66.49592091315323	256.4997276704402
58	57	768	0	0	32	16	16	1	1536	1024	1024	65536	1024	1024	0	68608	1784	909	166669	1658	1540	118	171020	1	256	61008	105407	254	24474.54604139867	42286.068623552805	101.89704128172144	260.7836510349667
59	56	256	0	0	32	16	16	1	1536	1024	0	66560	1024	1024	0	68608	3015	843	166154	1922	1630	292	171934	1	256	60207	105817	130	24024.8110088755	42224.881268393685	51.87478916328359	258.7878604580828
60	56	512	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1828	927	165320	1833	1540	293	169908	1	256	59841	105346	133	23802.84709372131	41903.28921534007	52.903171127904514	256.664594957271
61	56	768	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1962	946	165046	1849	1554	295	169803	1	256	59944	104985	117	23858.561368173705	41785.51757036095	46.56765781523295	256.422183353651
62	58	0	4	1	0	0	0	1	0	1024	0	50176	0	0	0	51200	1312	0	128363	146	30	116	129821	0	0	0	0	0	0.0	0.0	0.0	0.0
63	59	0	0	0	32	16	16	1	1536	1024	1024	239616	1024	1024	0	242688	2142	1899	603209	2392	2238	154	609642	1	896	210212	392382	615	83681.78349916836	156200.5288612005	244.82092769198974	267.72579504505455
64	0	1	1	0	0	0	0	1	0	0	0	5120	5120	5120	0	10240	1677	0	11794	12749	12633	116	26220	0	0	0	0	0	0.0	0.0	0.0	0.0
65	2	1	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2559	836	164871	1735	1447	288	170001	1	256	59602	104939	330	23694.811018758715	41718.5626908077	131.19169887235958	255.52099105299382
66	5	1	2	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1663	0	1328	147	30	117	3138	0	0	0	0	0	0.0	0.0	0.0	0.0
67	4	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1780	0	1979	146	30	116	3905	0	0	0	0	0	0.0	0.0	0.0	0.0
68	8	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2639	0	10208	312	30	282	13159	0	0	0	0	0	0.0	0.0	0.0	0.0
69	9	1	0	0	32	16	16	1	1536	1024	1024	66560	1024	1024	0	69632	2650	1007	169067	2283	2166	117	175007	1	256	62615	105579	873	24913.333066677333	42007.902129629096	347.35031170181765	261.411074985572
70	10	1	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1379	0	12011	19812	19527	285	33202	0	0	0	0	0	0.0	0.0	0.0	0.0
71	11	1	0	0	32	16	16	1	1536	1024	0	64512	1024	1024	0	66560	2213	909	162361	1840	1539	301	167323	1	256	58517	103713	131	23277.681609820527	41256.356149483334	52.110947090358174	252.08608499728072
72	11	257	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2309	972	164284	1895	1603	292	169460	1	256	60004	104150	130	23930.782107872063	41537.08013690546	51.84657146229198	255.73383689366221
73	11	513	0	0	32	16	16	1	1536	1024	0	64512	0	0	0	65536	1910	1093	161580	1857	1741	116	166440	1	256	59202	102266	112	23310.876423936556	40267.391107906755	44.10016822879116	248.35260754626293
74	11	769	0	0	32	16	16	1	1536	0	1024	65536	1024	1024	0	67584	1497	923	165953	1858	1740	118	170231	1	256	60503	105293	157	24020.505971297825	41802.7392895536	62.33111477932926	257.1220518002009
75	12	257	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	3110	949	163084	1960	1842	118	169103	1	256	58871	104102	111	23171.994346640804	40975.199257257416	43.690295263833285	250.5749750152274
76	12	513	0	0	32	16	16	1	1536	0	1024	66560	0	0	0	67584	1851	904	167603	1103	986	117	171461	1	256	62478	104964	161	24626.668175270177	41373.180933273456	63.4606353631438	257.81191058024854
77	12	769	0	0	32	16	16	1	1536	1024	0	64512	1024	1024	0	66560	1891	868	162547	1873	1582	291	167179	1	256	59755	102671	121	23790.624420531287	40877.03455577555	48.1744716740739	252.60804287619857
78	13	1	4	0	0	0	0	1	0	0	0	50176	0	0	0	50176	1331	0	124902	146	30	116	126379	0	0	0	0	0	0.0	0.0	0.0	0.0
79	14	1	0	0	32	16	16	1	1536	1024	1024	239616	1024	0	1024	242688	2400	835	603325	2331	2212	119	608891	1	896	214263	388958	104	85399.61823052073	155028.46832027409	41.45167525879016	268.33491802544063
80	15	1	1	0	0	0	0	1	0	1024	0	4096	9216	9216	0	14336	1458	0	12308	20884	20768	116	34650	0	0	0	0	0	0.0	0.0	0.0	0.0
81	17	1	0	0	32	16	16	1	1536	1024	1024	65536	0	0	0	67584	2129	1728	164090	1603	1485	118	169550	1	256	58978	105004	108	23509.107354762607	41855.442854615154	43.049672662931286	255.33027425538188
82	20	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1690	0	1875	198	46	152	3763	0	0	0	0	0	0.0	0.0	0.0	0.0
83	19	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1693	0	1570	146	30	116	3409	0	0	0	0	0	0.0	0.0	0.0	0.0
84	23	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	1737	0	11481	167	30	137	13385	0	0	0	0	0	0.0	0.0	0.0	0.0
85	24	1	0	0	32	16	16	1	1536	1024	1024	65536	1024	0	1024	68608	3027	1667	165098	2648	2531	117	172440	1	256	62091	102462	545	24703.893110647183	40766.138343771745	216.8369287868244	255.74231036882392
86	25	1	1	0	0	0	0	1	0	0	0	5120	8192	8192	0	13312	1503	0	11761	20958	20841	117	34222	0	0	0	0	0	0.0	0.0	0.0	0.0
87	26	1	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	2061	981	162923	2063	1782	281	168028	1	256	60297	102514	112	23885.11629014212	40608.302425786176	44.36593901016497	251.9274168590949
88	26	257	0	0	32	16	16	1	1536	0	1024	64512	0	0	0	65536	2145	988	162240	2146	2029	117	167519	1	256	57653	104478	109	22554.73712235627	40873.39470746602	42.642470406341964	247.7661399602433
89	26	513	0	0	32	16	16	1	1536	0	1024	64512	1024	1024	0	66560	1849	916	163480	2019	1730	289	168264	1	256	59140	104243	97	23393.94285170922	41235.28550373223	38.37018019303	252.45792326344318
90	26	769	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	1711	917	165403	1822	1705	117	169853	1	256	59001	106158	244	23476.3211953866	42239.95026287437	97.08686923398469	256.70418538383194
91	27	257	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2387	975	164571	1164	1046	118	169097	1	256	59578	104888	105	23811.892298503226	41921.20848980171	41.965972193474755	256.7699249543162
92	27	513	0	0	32	16	16	1	1536	0	1024	66560	0	0	0	67584	1835	903	167104	1601	1483	118	171443	1	256	60851	106076	177	23987.87926016227	41815.88273653635	69.77460730388526	257.04594529960394
93	27	769	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	1809	870	164394	1074	958	116	168147	1	256	61696	102589	109	24421.998370473455	40609.2516666964	43.14700827252345	254.02832045769475
94	28	1	4	0	0	0	0	1	0	0	0	49152	0	0	0	49152	1699	0	123799	147	30	117	125645	0	0	0	0	0	0.0	0.0	0.0	0.0
95	29	1	0	0	32	16	16	1	1536	1024	0	238592	1024	1024	0	240640	3048	1130	599623	2075	1959	116	605876	1	896	217965	381541	117	86570.68046927094	151539.3021674402	46.46970667265249	265.74774847847226
96	30	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1599	0	11576	20522	20406	116	33697	0	0	0	0	0	0.0	0.0	0.0	0.0
97	32	1	0	0	32	16	16	1	1536	1024	1024	63488	1024	1024	0	66560	2116	2142	160514	1876	1759	117	166648	1	256	57550	102857	107	22985.742403149154	41081.57265613749	42.73630646632423	250.26294945033845
98	35	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1649	0	1636	447	38	409	3732	0	0	0	0	0	0.0	0.0	0.0	0.0
99	34	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1927	0	2133	146	30	116	4206	0	0	0	0	0	0.0	0.0	0.0	0.0
100	38	1	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2866	0	10943	146	30	116	13955	0	0	0	0	0	0.0	0.0	0.0	0.0
101	39	1	0	0	32	16	16	1	1536	0	1024	64512	0	0	0	65536	2509	1302	161300	2066	1946	120	167177	1	256	58487	102308	505	22927.819209580266	40106.33692433768	197.96790228320882	246.22717239811695
102	40	1	1	1	0	0	0	1	0	1024	0	4096	9216	9216	0	14336	1372	0	11746	21665	21547	118	34783	0	0	0	0	0	0.0	0.0	0.0	0.0
103	42	1	0	0	32	16	16	1	1536	1024	0	64512	1024	1024	0	66560	2301	796	162644	2104	1821	283	167845	1	256	59688	102777	179	23669.65521761149	40756.871637522716	70.98358604665019	251.66612052786797
104	42	257	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2156	778	164428	2037	1744	293	169399	1	256	61526	102798	104	24546.621786433214	41012.63898842378	41.49219298815223	256.09086240178516
105	42	513	0	0	32	16	16	1	1536	1024	0	64512	1024	1024	0	66560	1861	1007	162527	2087	1809	278	167482	1	256	58126	104297	104	23100.19321479323	41449.28004203437	41.33124753704876	252.14637990948282
106	42	769	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	1724	917	163805	1806	1673	133	168252	1	256	59663	103866	276	23602.508618025346	41089.08637044433	109.18479423721561	252.7015429237097
107	41	257	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2285	960	165143	2104	1809	295	170492	1	256	58743	106263	137	23286.05982685405	42123.25852239401	54.307580414330296	255.50514980175024
108	41	513	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	1834	1058	164722	2130	1859	271	169744	1	256	61472	103137	113	24475.23121877651	41064.25563201056	44.99123385804506	256.01362051088694
109	41	769	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	1887	1051	164825	1253	974	279	169016	1	256	61759	102946	120	24695.41496663038	41164.75637809438	47.984096180243284	257.2662943153311
110	43	1	4	0	0	0	0	1	0	0	0	50176	0	0	0	50176	1328	0	125078	146	30	116	126552	0	0	0	0	0	0.0	0.0	0.0	0.0
111	44	1	0	0	32	16	16	1	1536	1024	1024	238592	1024	0	1024	241664	2820	1373	601174	2250	1864	386	607617	1	896	218626	382148	400	86952.85626307361	151989.516870002	159.08968972230863	266.6767557288791
112	45	1	1	0	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1551	0	11720	20775	20657	118	34046	0	0	0	0	0	0.0	0.0	0.0	0.0
113	47	1	0	0	32	16	16	1	1536	1024	1024	65536	0	0	0	67584	2165	2187	164135	1925	1639	286	170412	1	256	60620	103388	127	24041.394268009295	41002.83191324555	50.36715724244772	254.07900852052674
114	46	193	0	0	32	16	16	1	1536	0	1024	76800	1024	1024	0	78848	2041	782	195426	2467	2177	290	200716	1	256	75148	120174	104	29520.663544510655	47208.39171765081	40.85470017337931	299.7228721178182
115	49	1	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1568	0	1947	152	30	122	3667	0	0	0	0	0	0.0	0.0	0.0	0.0
116	53	1	5	1	0	0	0	1	0	1024	0	6144	0	0	0	7168	2189	0	14493	146	30	116	16828	0	0	0	0	0	0.0	0.0	0.0	0.0
117	54	1	0	0	32	16	16	1	1536	0	1024	65536	1024	1024	0	67584	2241	1931	165762	1239	1122	117	171173	1	256	62643	103002	117	24733.249472755633	40668.137895579326	46.19494896975575	255.47416940755846
118	55	1	1	1	0	0	0	1	0	1024	0	4096	8192	8192	0	13312	1642	0	11313	20564	20448	116	33519	0	0	0	0	0	0.0	0.0	0.0	0.0
119	57	1	0	0	32	16	16	1	1536	1024	1024	64512	1024	1024	0	67584	3002	1652	163021	2063	1776	287	169738	1	256	58645	104194	182	23350.479444791385	41486.569277356866	72.46631867937646	253.26972157089162
120	57	257	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2511	833	163672	2103	1820	283	169119	1	256	58905	104631	136	23539.847799478473	41813.0517801075	54.34885494829084	255.28476398275768
121	57	513	0	0	32	16	16	1	1536	1024	0	65536	1024	1024	0	67584	2491	847	164695	2131	1844	287	170164	1	256	60906	103665	124	24190.023177640396	41172.60619167392	49.249053853929155	255.32277097388402
122	57	769	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	1753	1071	163823	1572	1454	118	168219	1	256	59484	104235	104	23536.313020526813	41243.15089258645	41.150167341382364	253.04478091059866
123	56	257	0	0	32	16	16	1	1536	1024	1024	64512	1024	0	1024	67584	2208	953	163115	1713	1423	290	167989	1	256	59466	103516	133	23923.88873080976	41645.73480406455	53.507503467488945	256.13134193310276
124	56	513	0	0	32	16	16	1	1536	0	1024	65536	1024	1024	0	67584	1801	874	166260	1812	1526	286	170747	1	256	63198	102821	241	25014.633533824897	40697.95934335596	95.391099111551	256.6898159264877
125	56	769	0	0	32	16	16	1	1536	1024	0	65536	0	0	0	66560	1867	845	163975	829	704	125	167516	1	256	58998	104556	421	23441.980945103754	41543.77707204088	167.27811074763008	253.85061725447122
126	58	1	4	0	0	0	0	1	0	0	0	50176	0	0	0	50176	1662	0	124890	150	30	120	126702	0	0	0	0	0	0.0	0.0	0.0	0.0
127	59	1	0	0	32	16	16	1	1536	1024	1024	237568	1024	1024	0	240640	2998	1410	598563	2294	2168	126	605265	1	896	212809	385095	659	84608.15966560102	153105.26926222397	262.00384955350137	265.30516621409043
128	0	2	1	0	0	0	0	1	0	0	0	5120	5120	5120	0	10240	1711	0	11523	12397	12280	117	25631	0	0	0	0	0	0.0	0.0	0.0	0.0
129	2	2	0	0	32	16	16	1	1536	1024	0	64512	0	0	0	65536	2788	1165	160684	1726	1466	260	166363	1	256	59921	100649	114	23604.90407121776	39649.03773074542	44.9084471907816	247.08571016391866
130	5	2	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1294	0	2067	406	40	366	3767	0	0	0	0	0	0.0	0.0	0.0	0.0
131	4	2	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1906	0	1925	146	30	116	3977	0	0	0	0	0	0.0	0.0	0.0	0.0
132	8	2	5	0	0	0	0	1	0	1024	0	4096	0	0	0	5120	2105	0	9743	152	30	122	12000	0	0	0	0	0	0.0	0.0	0.0	0.0
133	9	2	0	0	32	16	16	1	1536	0	1024	65536	0	0	0	66560	2447	1445	164251	1834	1716	118	169977	1	256	60076	104040	135	23524.70369520582	40740.231913729505	52.863622725427554	251.0349047224036
134	10	2	1	0	0	0	0	1	0	0	0	5120	8192	8192	0	13312	1579	0	11304	21115	20838	277	33998	0	0	0	0	0	0.0	0.0	0.0	0.0
135	11	2	0	0	32	16	16	1	1536	1024	0	63488	1024	1024	0	65536	2628	951	160604	1809	1532	277	165992	1	256	58464	102002	138	23082.417851462724	40271.83883560654	54.48436069208155	247.4775651838643
136	11	258	0	0	32	16	16	1	1536	1024	1024	63488	0	0	0	65536	2353	852	161121	807	691	116	165133	1	256	61773	99236	112	24515.72567566749	39383.5907783423	44.44921366413739	249.60670489847575
137	11	514	0	0	32	16	16	1	1536	1024	1024	63488	1024	1024	0	66560	2066	1302	161610	1866	1587	279	166844	1	256	62867	98624	119	25079.880127544293	39344.61796648366	47.47332837860517	251.6581956797967
138	11	770	0	0	32	16	16	1	1536	1024	0	63488	1024	1024	0	65536	1699	840	159880	1772	1523	249	164191	1	256	58192	101418	270	23227.039923016488	40480.477297781246	107.76912254630278	248.85748914374113
139	12	258	0	0	32	16	16	1	1536	1024	0	64512	0	0	0	65536	2438	745	161446	1756	1493	263	166385	1	256	60551	100782	113	23849.928394987528	39696.181458665145	44.50862758061123	248.22699161583074
140	12	514	0	0	32	16	16	1	1536	1024	0	63488	1024	1024	0	65536	1718	793	160799	1836	1571	265	165146	1	256	61157	99448	194	24269.344410400492	39464.61996051978	76.98632724982743	248.9607983239073
141	12	770	0	0	32	16	16	1	1536	1024	0	63488	1024	1024	0	65536	1879	1308	159059	1799	1572	227	164045	1	256	58842	100094	123	23507.387070620865	39987.566728641534	49.138516870370935	248.02716327836873
