slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789581847997560832	1789581847997560832	1789581847997560832	1789581847997562880	1789581847997563904	0	0	0	0	53698355196331	53698355201597
1	0	2	0	0	1789581847997563904	1789581847997564928	1789581847997564928	1789581847997574144	1789581847997576192	0	31	1	1	53698355206989	53698355230765
2	0	5	0	0	1789581847997576192	1789581847997577216	1789581847997577216	1789581847997578240	1789581847997579264	31	1	4	1	53698355237334	53698355239777
3	0	6	0	0	1789581847997579264	1789581847997579264	1789581847997579264	1789581847997580288	1789581847997581312	32	0	5	1	53698355243354	53698355245189
4	0	8	0	0	1789581847997581312	1789581847997583360	1789581847997583360	1789581847997609984	1789581847997611008	32	3	7	3	53698355253401	53698355319372
5	0	9	0	0	1789581847997611008	1789581847997615104	1789581847997615104	1789581847997629440	1789581847997630464	35	127	10	1	53698355332214	53698355367152
6	0	10	0	0	1789581847997631488	1789581847997633536	1789581847997633536	1789581847997635584	1789581847997636608	162	31	11	1	53698355378027	53698355382929
7	0	11	0	0	1789581847997636608	1789581847997638656	1789581847997638656	1789581847997648896	1789581847997650944	193	31	12	1	53698355390757	53698355416783
8	0	13	0	0	1789581847997650944	1789581847997656064	1789581847997657088	1789581847997659136	1789581847997661184	224	127	14	2	53698355436399	53698355443936
9	0	14	0	0	1789581847997661184	1789581847997662208	1789581847997662208	1789581847997678592	1789581847997679616	351	31	16	2	53698355449865	53698355490591
10	0	15	0	0	1789581847997679616	1789581847997682688	1789581847997682688	1789581847997684736	1789581847997685760	382	31	18	1	53698355501696	53698355507030
11	0	17	0	0	1789581847997685760	1789581847997686784	1789581847997686784	1789581847997696000	1789581847997697024	413	31	20	1	53698355513253	53698355535063
12	0	20	0	0	1789581847997697024	1789581847997702144	1789581847997702144	1789581847997703168	1789581847997705216	444	1	23	1	53698355552047	53698355554663
