file	line	token	source
docs/FINDINGS.md	2670	256	base docs / cited results
docs/FINDINGS.md	2670	0.006%	base docs / cited results
docs/FINDINGS.md	2671	18.99	committed experiment evidence
docs/FINDINGS.md	2671	303.8	committed experiment evidence
docs/FINDINGS.md	2672	295.6	committed experiment evidence
docs/FINDINGS.md	2672	1024	base docs / cited results
docs/FINDINGS.md	2679	1.7%	base docs / cited results
docs/FINDINGS.md	2679	2.1	base docs / cited results
docs/FINDINGS.md	2679	3.4%	base docs / cited results
docs/FINDINGS.md	2681	25	base docs / cited results
docs/FINDINGS.md	2682	1.0157	committed experiment evidence
docs/FINDINGS.md	2683	1.0167	committed experiment evidence
docs/FINDINGS.md	2683	1.0163	committed experiment evidence
docs/FINDINGS.md	2683	1.0149	committed experiment evidence
docs/FINDINGS.md	2683	4	base docs / cited results
docs/FINDINGS.md	2683	128	base docs / cited results
docs/FINDINGS.md	2683	4	base docs / cited results
docs/FINDINGS.md	2683	128	base docs / cited results
docs/FINDINGS.md	2683	1.0167	committed experiment evidence
docs/FINDINGS.md	2684	1.02	base docs / cited results
docs/FINDINGS.md	2684	50	base docs / cited results
docs/FINDINGS.md	2684	50	base docs / cited results
docs/FINDINGS.md	2685	0	base docs / cited results
docs/FINDINGS.md	2687	6802420	committed experiment evidence
docs/FINDINGS.md	2691	87.6%	committed experiment evidence
docs/FINDINGS.md	2691	85.5%	committed experiment evidence
docs/FINDINGS.md	2691	87.9%	base docs / cited results
docs/FINDINGS.md	2691	86.7%	committed experiment evidence
docs/FINDINGS.md	2692	12.42%	committed experiment evidence
docs/FINDINGS.md	2692	14.51%	committed experiment evidence
docs/FINDINGS.md	2692	12.10%	committed experiment evidence
docs/FINDINGS.md	2692	13.27%	committed experiment evidence
docs/FINDINGS.md	2692	5%	base docs / cited results
docs/FINDINGS.md	2697	43	base docs / cited results
docs/FINDINGS.md	2697	106	base docs / cited results
docs/FINDINGS.md	2698	3.10%	committed experiment evidence
docs/FINDINGS.md	2698	3.17%	committed experiment evidence
docs/FINDINGS.md	2698	2.08%	committed experiment evidence
docs/FINDINGS.md	2698	2.14%	base docs / cited results
docs/FINDINGS.md	2699	5%	base docs / cited results
docs/FINDINGS.md	2706	1024	base docs / cited results
docs/FINDINGS.md	2707	1024	base docs / cited results
docs/FINDINGS.md	2708	2048	base docs / cited results
docs/FINDINGS.md	2708	1024	base docs / cited results
docs/FINDINGS.md	2708	7168	base docs / cited results
docs/FINDINGS.md	2708	46	base docs / cited results
docs/FINDINGS.md	2708	54	base docs / cited results
docs/FINDINGS.md	2709	0	base docs / cited results
docs/FINDINGS.md	2711	10.24	committed experiment evidence
docs/FINDINGS.md	2711	0.8%	base docs / cited results
docs/FINDINGS.md	2712	2.3%	base docs / cited results
docs/FINDINGS.md	2715	43	base docs / cited results
docs/FINDINGS.md	2715	106	base docs / cited results
docs/FINDINGS.md	2718	81	base docs / cited results
docs/FINDINGS.md	2718	85%	base docs / cited results
docs/FINDINGS.md	2721	0.3666	committed experiment evidence
docs/FINDINGS.md	2721	0.5304	committed experiment evidence
docs/FINDINGS.md	2721	0.7485	committed experiment evidence
docs/FINDINGS.md	2722	1.0752	committed experiment evidence
docs/FINDINGS.md	2722	0.4516	committed experiment evidence
docs/FINDINGS.md	2722	0.6267	committed experiment evidence
docs/FINDINGS.md	2722	0.9020	committed experiment evidence
docs/FINDINGS.md	2722	1.2780	committed experiment evidence
docs/FINDINGS.md	2723	81.2%	committed experiment evidence
docs/FINDINGS.md	2723	84.6%	committed experiment evidence
docs/FINDINGS.md	2723	83.0%	committed experiment evidence
docs/FINDINGS.md	2723	84.1%	committed experiment evidence
docs/FINDINGS.md	2723	1.5	base docs / cited results
docs/FINDINGS.md	2723	17.8%	committed experiment evidence
docs/FINDINGS.md	2724	22	base docs / cited results
docs/FINDINGS.md	2724	32%	base docs / cited results
docs/FINDINGS.md	2728	4	base docs / cited results
docs/FINDINGS.md	2728	16	base docs / cited results
docs/FINDINGS.md	2728	256	base docs / cited results
docs/FINDINGS.md	2730	0	base docs / cited results
docs/FINDINGS.md	2730	2	base docs / cited results
docs/FINDINGS.md	2730	8	base docs / cited results
docs/FINDINGS.md	2731	74.9%	committed experiment evidence
docs/FINDINGS.md	2731	72.2%	committed experiment evidence
docs/FINDINGS.md	2731	4	base docs / cited results
docs/FINDINGS.md	2731	82.5%	committed experiment evidence
docs/FINDINGS.md	2732	82.1%	committed experiment evidence
docs/FINDINGS.md	2732	128	base docs / cited results
docs/FINDINGS.md	2734	18.85%	committed experiment evidence
docs/FINDINGS.md	2734	52.99%	committed experiment evidence
docs/FINDINGS.md	2734	56.80%	committed experiment evidence
docs/FINDINGS.md	2734	63.98%	committed experiment evidence
docs/FINDINGS.md	2735	128	base docs / cited results
docs/FINDINGS.md	2735	128	base docs / cited results
docs/FINDINGS.md	2735	256	base docs / cited results
docs/FINDINGS.md	2738	4	base docs / cited results
docs/FINDINGS.md	2738	4096	base docs / cited results
docs/FINDINGS.md	2739	14336	base docs / cited results
docs/FINDINGS.md	2739	32	base docs / cited results
docs/FINDINGS.md	2739	8	base docs / cited results
docs/FINDINGS.md	2739	4	base docs / cited results
docs/FINDINGS.md	2739	128	base docs / cited results
docs/FINDINGS.md	2740	6.0436	committed experiment evidence
docs/FINDINGS.md	2740	6.2312	committed experiment evidence
docs/FINDINGS.md	2741	7.9534	committed experiment evidence
docs/FINDINGS.md	2741	8.5492	committed experiment evidence
docs/FINDINGS.md	2741	97.0%	committed experiment evidence
docs/FINDINGS.md	2741	93.0%	committed experiment evidence
docs/FINDINGS.md	2742	2	base docs / cited results
docs/FINDINGS.md	2747	25	base docs / cited results
docs/FINDINGS.md	2747	35%	base docs / cited results
docs/FINDINGS.md	2754	30	base docs / cited results
docs/FINDINGS.md	2754	1	base docs / cited results
docs/FINDINGS.md	2754	34	base docs / cited results
docs/FINDINGS.md	2754	18	base docs / cited results
docs/FINDINGS.md	2754	60	base docs / cited results
docs/FINDINGS.md	2754	2	base docs / cited results
docs/FINDINGS.md	2754	80	base docs / cited results
docs/FINDINGS.md	2754	47	base docs / cited results
docs/FINDINGS.md	2755	0.005%	base docs / cited results
docs/FINDINGS.md	2755	17%	base docs / cited results
docs/FINDINGS.md	2755	1108	base docs / cited results
docs/FINDINGS.md	2755	1292	committed experiment evidence
docs/FINDINGS.md	2755	545140	committed experiment evidence
docs/FINDINGS.md	2755	545252	committed experiment evidence
docs/FINDINGS.md	2756	3604	committed experiment evidence
docs/FINDINGS.md	2756	4108	committed experiment evidence
docs/FINDINGS.md	2756	2149540	committed experiment evidence
docs/FINDINGS.md	2756	2149788	committed experiment evidence
docs/FINDINGS.md	2757	95.1	committed experiment evidence
docs/FINDINGS.md	2757	99.6%	committed experiment evidence
docs/FINDINGS.md	2757	0	base docs / cited results
docs/FINDINGS.md	2759	50	base docs / cited results
docs/FINDINGS.md	2759	50	base docs / cited results
docs/FINDINGS.md	2759	4	base docs / cited results
docs/FINDINGS.md	2760	128	base docs / cited results
docs/FINDINGS.md	2760	25	base docs / cited results
docs/FINDINGS.md	2762	5	base docs / cited results
docs/FINDINGS.md	2762	0	base docs / cited results
docs/FINDINGS.md	2763	0.6582	committed experiment evidence
docs/FINDINGS.md	2763	0.7421	committed experiment evidence
docs/FINDINGS.md	2763	0.6521	committed experiment evidence
docs/FINDINGS.md	2763	0.7461	committed experiment evidence
docs/FINDINGS.md	2763	0.6705	committed experiment evidence
docs/FINDINGS.md	2763	95%	base docs / cited results
docs/FINDINGS.md	2764	0.6598	committed experiment evidence
docs/FINDINGS.md	2764	0.7392	committed experiment evidence
docs/FINDINGS.md	2764	4	base docs / cited results
docs/FINDINGS.md	2764	18	base docs / cited results
docs/FINDINGS.md	2764	100	base docs / cited results
docs/FINDINGS.md	2765	0.2240	committed experiment evidence
docs/FINDINGS.md	2766	0.1891	committed experiment evidence
docs/FINDINGS.md	2766	0.2791	committed experiment evidence
docs/FINDINGS.md	2770	2.3	base docs / cited results
docs/FINDINGS.md	2770	5.8	base docs / cited results
docs/FINDINGS.md	2775	0.1526	committed experiment evidence
docs/FINDINGS.md	2775	0.2673	committed experiment evidence
docs/FINDINGS.md	2775	0.1546	committed experiment evidence
docs/FINDINGS.md	2775	0.3533	committed experiment evidence
docs/FINDINGS.md	2776	0.4516	committed experiment evidence
docs/FINDINGS.md	2776	0.6267	committed experiment evidence
docs/FINDINGS.md	2776	0.9020	committed experiment evidence
docs/FINDINGS.md	2776	1.2780	committed experiment evidence
docs/FINDINGS.md	2776	0.34	committed experiment evidence
docs/FINDINGS.md	2776	0.43	base docs / cited results
docs/FINDINGS.md	2776	0.17	base docs / cited results
docs/FINDINGS.md	2777	0.28	base docs / cited results
docs/FINDINGS.md	2777	4	base docs / cited results
docs/FINDINGS.md	2777	118	base docs / cited results
docs/FINDINGS.md	2778	16	base docs / cited results
docs/FINDINGS.md	2778	1.5985	committed experiment evidence
docs/FINDINGS.md	2778	6.2312	committed experiment evidence
docs/FINDINGS.md	2779	0.26	committed experiment evidence
docs/FINDINGS.md	2779	4	base docs / cited results
docs/FINDINGS.md	2779	3.3065	committed experiment evidence
docs/FINDINGS.md	2779	8.5492	committed experiment evidence
docs/FINDINGS.md	2779	0.39	committed experiment evidence
docs/FINDINGS.md	2779	128	base docs / cited results
docs/FINDINGS.md	2794	2	base docs / cited results
docs/FINDINGS.md	2794	0.2240	committed experiment evidence
docs/FINDINGS.md	2794	0.1891	committed experiment evidence
docs/FINDINGS.md	2794	0.2791	committed experiment evidence
docs/FINDINGS.md	2794	0.6705	committed experiment evidence
docs/FINDINGS.md	2794	0.6598	committed experiment evidence
docs/FINDINGS.md	2794	0.7392	committed experiment evidence
docs/FINDINGS.md	2794	4	base docs / cited results
docs/FINDINGS.md	2797	2	base docs / cited results
docs/FINDINGS.md	2800	5	base docs / cited results
docs/FINDINGS.md	2802	0.67	committed experiment evidence
docs/FINDINGS.md	2805	32	base docs / cited results
docs/FINDINGS.md	2805	160	base docs / cited results
docs/FINDINGS.md	2808	2026	base docs / cited results
docs/FINDINGS.md	2808	09	base docs / cited results
docs/FINDINGS.md	2808	12	base docs / cited results
docs/FINDINGS.md	2808	5090	base docs / cited results
docs/FINDINGS.md	2808	12.0	committed experiment evidence
docs/FINDINGS.md	2808	580.105	committed experiment evidence
docs/FINDINGS.md	2809	12.8	base docs / cited results
docs/FINDINGS.md	2815	24	base docs / cited results
docs/FINDINGS.md	2815	25	base docs / cited results
docs/FINDINGS.md	2822	32	base docs / cited results
docs/FINDINGS.md	2822	32	base docs / cited results
docs/FINDINGS.md	2822	1024	base docs / cited results
docs/FINDINGS.md	2822	53.4327%	UNSOURCED
docs/FINDINGS.md	2823	98.2949%	committed experiment evidence
docs/FINDINGS.md	2824	42	base docs / cited results
docs/FINDINGS.md	2824	64	base docs / cited results
docs/FINDINGS.md	2825	0	base docs / cited results
docs/FINDINGS.md	2828	128	base docs / cited results
docs/FINDINGS.md	2828	128	base docs / cited results
docs/FINDINGS.md	2829	160	base docs / cited results
docs/FINDINGS.md	2830	0	base docs / cited results
docs/FINDINGS.md	2830	160	base docs / cited results
docs/FINDINGS.md	2831	31%	base docs / cited results
docs/FINDINGS.md	2831	512	base docs / cited results
docs/FINDINGS.md	2836	32	base docs / cited results
docs/FINDINGS.md	2838	512	base docs / cited results
docs/FINDINGS.md	2838	5	base docs / cited results
docs/FINDINGS.md	2840	32	base docs / cited results
docs/FINDINGS.md	2840	512	base docs / cited results
docs/FINDINGS.md	2840	512	base docs / cited results
docs/FINDINGS.md	2840	512	base docs / cited results
docs/FINDINGS.md	2840	480	base docs / cited results
docs/FINDINGS.md	2841	128	base docs / cited results
docs/FINDINGS.md	2841	4	base docs / cited results
docs/FINDINGS.md	2841	128	base docs / cited results
docs/FINDINGS.md	2841	4	base docs / cited results
docs/FINDINGS.md	2841	15	base docs / cited results
docs/FINDINGS.md	2841	16	base docs / cited results
docs/FINDINGS.md	2841	10	base docs / cited results
docs/FINDINGS.md	2841	528	committed experiment evidence
docs/FINDINGS.md	2844	1024	base docs / cited results
docs/FINDINGS.md	2849	5.12	committed experiment evidence
docs/FINDINGS.md	2849	5.12	committed experiment evidence
docs/FINDINGS.md	2849	5.12	committed experiment evidence
docs/FINDINGS.md	2850	4.80	committed experiment evidence
docs/FINDINGS.md	2850	0.5675	committed experiment evidence
docs/FINDINGS.md	2850	0.3700	committed experiment evidence
docs/FINDINGS.md	2850	1.1621	committed experiment evidence
docs/FINDINGS.md	2850	0.7477	committed experiment evidence
docs/FINDINGS.md	2851	1%	base docs / cited results
docs/FINDINGS.md	2851	10.24	committed experiment evidence
docs/FINDINGS.md	2854	77	base docs / cited results
docs/FINDINGS.md	2854	84%	base docs / cited results
docs/FINDINGS.md	2856	0.7746	committed experiment evidence
docs/FINDINGS.md	2856	0.8386	committed experiment evidence
docs/FINDINGS.md	2856	0.7741	committed experiment evidence
docs/FINDINGS.md	2856	0.8236	UNSOURCED
docs/FINDINGS.md	2857	4	base docs / cited results
docs/FINDINGS.md	2857	128	base docs / cited results
docs/FINDINGS.md	2857	4	base docs / cited results
docs/FINDINGS.md	2857	128	base docs / cited results
docs/FINDINGS.md	2857	81	base docs / cited results
docs/FINDINGS.md	2857	85%	base docs / cited results
docs/FINDINGS.md	2858	4	base docs / cited results
docs/FINDINGS.md	2858	16	base docs / cited results
docs/FINDINGS.md	2858	340	committed experiment evidence
docs/FINDINGS.md	2859	128	base docs / cited results
docs/FINDINGS.md	2859	340	committed experiment evidence
docs/FINDINGS.md	2859	95.07	committed experiment evidence
docs/FINDINGS.md	2859	99.72%	committed experiment evidence
docs/FINDINGS.md	2860	19.13%	committed experiment evidence
docs/FINDINGS.md	2860	40.28%	committed experiment evidence
docs/FINDINGS.md	2860	56.04%	committed experiment evidence
docs/FINDINGS.md	2860	67.47%	committed experiment evidence
docs/FINDINGS.md	2863	5	base docs / cited results
docs/FINDINGS.md	2866	5	base docs / cited results
docs/FINDINGS.md	2866	0	base docs / cited results
docs/FINDINGS.md	2866	0.6514	committed experiment evidence
docs/FINDINGS.md	2866	0.7403	committed experiment evidence
docs/FINDINGS.md	2866	0.6313	committed experiment evidence
docs/FINDINGS.md	2866	0.7491	committed experiment evidence
docs/FINDINGS.md	2867	25	base docs / cited results
docs/FINDINGS.md	2868	1	base docs / cited results
docs/FINDINGS.md	2868	05	base docs / cited results
docs/FINDINGS.md	2868	0.63	base docs / cited results
docs/FINDINGS.md	2868	0.75	base docs / cited results
docs/FINDINGS.md	2869	400	base docs / cited results
docs/FINDINGS.md	2869	400	base docs / cited results
docs/FINDINGS.md	2869	50	base docs / cited results
docs/FINDINGS.md	2872	30	base docs / cited results
docs/FINDINGS.md	2872	34	base docs / cited results
docs/FINDINGS.md	2872	60	base docs / cited results
docs/FINDINGS.md	2872	80	base docs / cited results
docs/FINDINGS.md	2872	1	base docs / cited results
docs/FINDINGS.md	2872	13	base docs / cited results
docs/FINDINGS.md	2872	2	base docs / cited results
docs/FINDINGS.md	2872	36	base docs / cited results
docs/FINDINGS.md	2873	1108	base docs / cited results
docs/FINDINGS.md	2873	1292	committed experiment evidence
docs/FINDINGS.md	2873	545476	committed experiment evidence
docs/FINDINGS.md	2873	547472	committed experiment evidence
docs/FINDINGS.md	2873	3604	committed experiment evidence
docs/FINDINGS.md	2873	4108	committed experiment evidence
docs/FINDINGS.md	2873	2150884	committed experiment evidence
docs/FINDINGS.md	2873	2155964	committed experiment evidence
docs/FINDINGS.md	2880	2	base docs / cited results
docs/FINDINGS.md	2880	0.1687	committed experiment evidence
docs/FINDINGS.md	2880	0.1302	committed experiment evidence
docs/FINDINGS.md	2880	0.2039	committed experiment evidence
docs/FINDINGS.md	2880	0.6985	committed experiment evidence
docs/FINDINGS.md	2880	0.6527	committed experiment evidence
docs/FINDINGS.md	2880	0.7401	committed experiment evidence
docs/FINDINGS.md	2880	4	base docs / cited results
docs/FINDINGS.md	2883	2	base docs / cited results
docs/FINDINGS.md	2883	0.2240	committed experiment evidence
docs/FINDINGS.md	2883	0.6705	committed experiment evidence
docs/FINDINGS.md	2889	19.59%	committed experiment evidence
docs/FINDINGS.md	2889	14.33%	committed experiment evidence
docs/FINDINGS.md	2889	20.07%	committed experiment evidence
docs/FINDINGS.md	2889	15.51%	committed experiment evidence
docs/FINDINGS.md	2889	4	base docs / cited results
docs/FINDINGS.md	2890	128	base docs / cited results
docs/FINDINGS.md	2890	4	base docs / cited results
docs/FINDINGS.md	2890	128	base docs / cited results
docs/FINDINGS.md	2890	12.10	committed experiment evidence
docs/FINDINGS.md	2890	14.51%	committed experiment evidence
docs/FINDINGS.md	2890	5%	base docs / cited results
docs/FINDINGS.md	2894	6.51%	committed experiment evidence
docs/FINDINGS.md	2895	4.74%	committed experiment evidence
docs/FINDINGS.md	2895	6.23%	committed experiment evidence
docs/FINDINGS.md	2895	4.73%	committed experiment evidence
docs/FINDINGS.md	2895	5%	base docs / cited results
docs/FINDINGS.md	2896	2.1	base docs / cited results
docs/FINDINGS.md	2896	3.4%	base docs / cited results
docs/FINDINGS.md	2900	−1152	base docs / cited results
docs/FINDINGS.md	2900	−222944	committed experiment evidence
docs/FINDINGS.md	2900	−82528	committed experiment evidence
docs/FINDINGS.md	2900	−487968	committed experiment evidence
docs/FINDINGS.md	2906	4	base docs / cited results
docs/FINDINGS.md	2908	4	base docs / cited results
docs/FINDINGS.md	2908	4096	base docs / cited results
docs/FINDINGS.md	2908	4	base docs / cited results
docs/FINDINGS.md	2909	128	base docs / cited results
docs/FINDINGS.md	2910	100%	base docs / cited results
docs/FINDINGS.md	2919	19	base docs / cited results
docs/FINDINGS.md	2919	37	base docs / cited results
docs/FINDINGS.md	2919	42	base docs / cited results
docs/FINDINGS.md	2919	20	base docs / cited results
docs/FINDINGS.md	2919	07	base docs / cited results
docs/FINDINGS.md	2919	52	base docs / cited results
docs/FINDINGS.md	2920	2.3	base docs / cited results
docs/FINDINGS.md	2920	5.8	base docs / cited results
docs/FINDINGS.md	2923	0	base docs / cited results
docs/FINDINGS.md	2923	4	base docs / cited results
docs/FINDINGS.md	2923	5	base docs / cited results
docs/FINDINGS.md	2930	2	base docs / cited results
docs/FINDINGS.md	2937	12	base docs / cited results
docs/FINDINGS.md	2937	2	base docs / cited results
docs/FINDINGS.md	2938	0	base docs / cited results
docs/FINDINGS.md	2938	4	base docs / cited results
docs/FINDINGS.md	2938	5	base docs / cited results
docs/FINDINGS.md	2938	4	base docs / cited results
docs/FINDINGS.md	2938	128	base docs / cited results
docs/FINDINGS.md	2939	36	base docs / cited results
docs/FINDINGS.md	2939	36	base docs / cited results
docs/FINDINGS.md	2940	24	base docs / cited results
docs/FINDINGS.md	2940	24	base docs / cited results
docs/FINDINGS.md	2951	384	base docs / cited results
docs/FINDINGS.md	2951	403	base docs / cited results
docs/FINDINGS.md	2979	4	base docs / cited results
docs/FINDINGS.md	2979	128	base docs / cited results
docs/FINDINGS.md	2979	2048	base docs / cited results
docs/FINDINGS.md	2979	0	base docs / cited results
docs/FINDINGS.md	2979	512	base docs / cited results
docs/FINDINGS.md	2979	50	base docs / cited results
docs/FINDINGS.md	2979	50	base docs / cited results
docs/FINDINGS.md	2980	12	base docs / cited results
docs/FINDINGS.md	2983	1235	committed experiment evidence
docs/FINDINGS.md	2983	256	base docs / cited results
docs/FINDINGS.md	2986	24	base docs / cited results
docs/FINDINGS.md	2986	4096	base docs / cited results
docs/FINDINGS.md	2988	128	base docs / cited results
docs/FINDINGS.md	2992	1235.4	committed experiment evidence
docs/FINDINGS.md	2992	17.2	committed experiment evidence
docs/FINDINGS.md	2992	−0.40	base docs / cited results
docs/FINDINGS.md	2992	2.41	committed experiment evidence
docs/FINDINGS.md	2992	−2.67	committed experiment evidence
docs/FINDINGS.md	2992	2.36	base docs / cited results
docs/FINDINGS.md	2996	256	base docs / cited results
docs/FINDINGS.md	2996	64	base docs / cited results
docs/FINDINGS.md	2997	1211	committed experiment evidence
docs/FINDINGS.md	2997	1249	committed experiment evidence
docs/FINDINGS.md	2997	3.1	base docs / cited results
docs/FINDINGS.md	2998	1.7	base docs / cited results
docs/FINDINGS.md	2998	3.7	base docs / cited results
docs/FINDINGS.md	2998	5	base docs / cited results
docs/FINDINGS.md	3002	910	base docs / cited results
docs/FINDINGS.md	3002	1235	committed experiment evidence
docs/FINDINGS.md	3003	1235.4	committed experiment evidence
docs/FINDINGS.md	3003	325.0	committed experiment evidence
docs/FINDINGS.md	3004	4.04	committed experiment evidence
docs/FINDINGS.md	3004	2.62	committed experiment evidence
docs/FINDINGS.md	3005	12.2	base docs / cited results
docs/FINDINGS.md	3005	4.6	base docs / cited results
docs/FINDINGS.md	3006	100	base docs / cited results
docs/FINDINGS.md	3006	256	base docs / cited results
docs/FINDINGS.md	3011	96	base docs / cited results
docs/FINDINGS.md	3014	1024.0	committed experiment evidence
docs/FINDINGS.md	3014	24	base docs / cited results
docs/FINDINGS.md	3016	2.3	base docs / cited results
docs/FINDINGS.md	3017	0.1	base docs / cited results
docs/FINDINGS.md	3021	5090	base docs / cited results
docs/FINDINGS.md	3021	2026	base docs / cited results
docs/FINDINGS.md	3021	09	base docs / cited results
docs/FINDINGS.md	3021	13	base docs / cited results
docs/FINDINGS.md	3021	448.277066	committed experiment evidence
docs/FINDINGS.md	3021	1.134462	committed experiment evidence
docs/FINDINGS.md	3021	1	base docs / cited results
docs/FINDINGS.md	3022	0.436421	committed experiment evidence
docs/FINDINGS.md	3028	448	base docs / cited results
docs/FINDINGS.md	3029	1235	committed experiment evidence
docs/FINDINGS.md	3029	32	base docs / cited results
docs/FINDINGS.md	3029	448.3	committed experiment evidence
docs/FINDINGS.md	3029	416.2	UNSOURCED
docs/FINDINGS.md	3030	910	base docs / cited results
docs/FINDINGS.md	3033	64	base docs / cited results
docs/FINDINGS.md	3048	18	base docs / cited results
docs/FINDINGS.md	3049	2	base docs / cited results
docs/FINDINGS.md	3049	4	base docs / cited results
docs/FINDINGS.md	3049	128	base docs / cited results
docs/FINDINGS.md	3049	512	base docs / cited results
docs/FINDINGS.md	3049	0	base docs / cited results
docs/FINDINGS.md	3049	4	base docs / cited results
docs/FINDINGS.md	3049	5	base docs / cited results
docs/FINDINGS.md	3050	11.6	committed experiment evidence
docs/FINDINGS.md	3050	40.5	committed experiment evidence
docs/FINDINGS.md	3050	19.7	committed experiment evidence
docs/FINDINGS.md	3050	65.2	committed experiment evidence
docs/FINDINGS.md	3050	23.0	committed experiment evidence
docs/FINDINGS.md	3050	81.5	base docs / cited results
docs/FINDINGS.md	3051	18	base docs / cited results
docs/FINDINGS.md	3051	18	base docs / cited results
docs/FINDINGS.md	3056	0.880	committed experiment evidence
docs/FINDINGS.md	3057	0.973	base docs / cited results
docs/FINDINGS.md	3057	6	base docs / cited results
docs/FINDINGS.md	3057	6	base docs / cited results
docs/FINDINGS.md	3058	3	base docs / cited results
docs/FINDINGS.md	3058	3	base docs / cited results
docs/FINDINGS.md	3060	5	base docs / cited results
docs/FINDINGS.md	3060	0	base docs / cited results
docs/FINDINGS.md	3060	0.654	base docs / cited results
docs/FINDINGS.md	3060	0.813	committed experiment evidence
docs/FINDINGS.md	3061	0.652	committed experiment evidence
docs/FINDINGS.md	3061	0.924	committed experiment evidence
docs/FINDINGS.md	3061	0	base docs / cited results
docs/FINDINGS.md	3062	5	base docs / cited results
docs/FINDINGS.md	3069	1	base docs / cited results
docs/FINDINGS.md	3081	4	base docs / cited results
docs/FINDINGS.md	3081	61.4	committed experiment evidence
docs/FINDINGS.md	3081	1	base docs / cited results
docs/FINDINGS.md	3081	0.06	base docs / cited results
docs/FINDINGS.md	3082	4	base docs / cited results
docs/FINDINGS.md	3082	128.0	committed experiment evidence
docs/FINDINGS.md	3082	1	base docs / cited results
docs/FINDINGS.md	3082	0.13	base docs / cited results
docs/FINDINGS.md	3083	128	base docs / cited results
docs/FINDINGS.md	3083	3.32	committed experiment evidence
docs/FINDINGS.md	3083	1	base docs / cited results
docs/FINDINGS.md	3083	3.3	base docs / cited results
docs/FINDINGS.md	3084	128	base docs / cited results
docs/FINDINGS.md	3084	11.58	committed experiment evidence
docs/FINDINGS.md	3084	1	base docs / cited results
docs/FINDINGS.md	3084	11.6	committed experiment evidence
docs/FINDINGS.md	3085	512	base docs / cited results
docs/FINDINGS.md	3085	38.58	committed experiment evidence
docs/FINDINGS.md	3085	1	base docs / cited results
docs/FINDINGS.md	3085	38.6	base docs / cited results
docs/FINDINGS.md	3086	512	base docs / cited results
docs/FINDINGS.md	3086	276.79	committed experiment evidence
docs/FINDINGS.md	3086	1	base docs / cited results
docs/FINDINGS.md	3086	276.8	committed experiment evidence
docs/FINDINGS.md	3087	4	base docs / cited results
docs/FINDINGS.md	3087	0.83	stated (paper)
docs/FINDINGS.md	3087	10	base docs / cited results
docs/FINDINGS.md	3087	0.08	committed experiment evidence
docs/FINDINGS.md	3088	128	base docs / cited results
docs/FINDINGS.md	3088	99.80	UNSOURCED
docs/FINDINGS.md	3088	10	base docs / cited results
docs/FINDINGS.md	3088	10.0	committed experiment evidence
docs/FINDINGS.md	3090	4	base docs / cited results
docs/FINDINGS.md	3090	200	base docs / cited results
docs/FINDINGS.md	3091	4	base docs / cited results
docs/FINDINGS.md	3091	47	base docs / cited results
docs/FINDINGS.md	3091	680	base docs / cited results
docs/FINDINGS.md	3091	512	base docs / cited results
docs/FINDINGS.md	3098	2.9	P1 formula
docs/FINDINGS.md	3098	29	base docs / cited results
docs/FINDINGS.md	3100	128	base docs / cited results
docs/FINDINGS.md	3100	512	base docs / cited results
docs/FINDINGS.md	3102	34.5	committed experiment evidence
docs/FINDINGS.md	3102	157.8	committed experiment evidence
docs/FINDINGS.md	3102	512	base docs / cited results
docs/FINDINGS.md	3103	97.8	committed experiment evidence
docs/FINDINGS.md	3103	128	base docs / cited results
docs/FINDINGS.md	3105	5	base docs / cited results
docs/FINDINGS.md	3105	3%	base docs / cited results
docs/FINDINGS.md	3107	25	base docs / cited results
docs/FINDINGS.md	3108	8	base docs / cited results
docs/FINDINGS.md	3113	5	base docs / cited results
docs/FINDINGS.md	3113	5	base docs / cited results
docs/FINDINGS.md	3115	0.0584	committed experiment evidence
docs/FINDINGS.md	3115	0.2917	committed experiment evidence
docs/FINDINGS.md	3115	0.2376	committed experiment evidence
docs/FINDINGS.md	3115	0.2929	committed experiment evidence
docs/FINDINGS.md	3116	0.1355	committed experiment evidence
docs/FINDINGS.md	3116	0.5794	committed experiment evidence
docs/FINDINGS.md	3116	0.4700	committed experiment evidence
docs/FINDINGS.md	3116	0.5880	committed experiment evidence
docs/FINDINGS.md	3117	0.1577	committed experiment evidence
docs/FINDINGS.md	3117	0.4557	committed experiment evidence
docs/FINDINGS.md	3117	0.3807	committed experiment evidence
docs/FINDINGS.md	3117	0.4567	committed experiment evidence
docs/FINDINGS.md	3118	0.2661	committed experiment evidence
docs/FINDINGS.md	3118	0.9114	committed experiment evidence
docs/FINDINGS.md	3118	0.6975	committed experiment evidence
docs/FINDINGS.md	3118	0.8787	committed experiment evidence
docs/FINDINGS.md	3120	5	base docs / cited results
docs/FINDINGS.md	3120	4.1	base docs / cited results
docs/FINDINGS.md	3120	3.5	base docs / cited results
docs/FINDINGS.md	3120	2.4	base docs / cited results
docs/FINDINGS.md	3120	2.6	base docs / cited results
docs/FINDINGS.md	3122	0.055	base docs / cited results
docs/FINDINGS.md	3122	0.118	committed experiment evidence
docs/FINDINGS.md	3122	0.076	base docs / cited results
docs/FINDINGS.md	3122	0.181	base docs / cited results
docs/FINDINGS.md	3122	5	base docs / cited results
docs/FINDINGS.md	3122	0.233	committed experiment evidence
docs/FINDINGS.md	3122	0.444	base docs / cited results
