placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	kappa	grouping_model	status
wavefront	1	10782409.8647	10462429.1886	6397271.40286	10462429.1886	50624	256	1	projected_events_and_sigma_lifting	ok
rotate	1	10842801.5372	9181070.65143	6397271.40286	9181070.65143	50624	256	1	projected_events_and_sigma_lifting	ok
chain	1	13993847.3422	9427605.57571	6397271.40286	9427605.57571	50624	256	1	projected_events_and_sigma_lifting	ok
eft	0	10466015.4743	10466015.4743	6397271.40286	10466015.4743	50624	256	1	projected_events_and_sigma_lifting	ok
legacy_grid_stride	0	11148675.2229	11148675.2229	6397271.40286	11148675.2229	50624	256	1	projected_events_and_sigma_lifting	ok
balanced	0	36965059	36965059	6397271.40286	36965059	50624	256	1	projected_events_and_sigma_lifting	ok
