key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=1088;Rq=4	4640586.7240418009	2825675.7926502759	2825675.7926502759	4171864.6511197817	3764389.1845802865	3752568.0497712945	3049703.8617642741	468722.07292201929	407475.46653949516	11821.134808992036	926892.2571210186	1590882.8622775269	116	15645.783891306251	32	32
