candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split16kappa1r1	wavefront	ok	113946	44219.5	113908	251546	128	1
32x16x64s2split16kappa1r1	rotate	ok	117594	44219.5	96384.9	273961	128	1
32x16x64s2split16kappa1r1	eft	ok	119498	44219.5	119498	263172	128	1
32x16x64s2split16kappa1r1	legacy_grid_stride	ok	122743	44219.5	122704	285844	128	1
32x16x64s2split16kappa1r1	chain	ok	126033	44219.5	100227	272364	128	1
32x16x64s2split16kappa1r1	balanced	ok	806987	44219.5	164072	1.28415e+06	128	1
32x16x64s2split16kappa1r2	wavefront	ok	71804.2	46205.8	71727.3	192541	256	1
32x16x64s2split16kappa1r2	eft	ok	75978.1	46205.8	75978.1	197099	256	1
32x16x64s2split16kappa1r2	rotate	ok	77071.3	46205.8	51127.7	206276	256	1
32x16x64s2split16kappa1r2	chain	ok	83255.3	46205.8	53094.6	206575	256	1
32x16x64s2split16kappa1r2	legacy_grid_stride	ok	86105.4	46205.8	86028.4	232021	256	1
32x16x64s2split16kappa1r2	balanced	ok	659507	46205.8	127716	1.07039e+06	256	1
32x16x64s2split16kappa1r3	eft	ok	68793.1	48866.1	68793.1	179234	384	1
32x16x64s2split16kappa1r3	wavefront	ok	70575.5	48866.1	70460.2	186693	384	1
32x16x64s2split16kappa1r3	rotate	ok	72806.7	48866.1	37991.6	203072	384	1
32x16x64s2split16kappa1r3	chain	ok	78707	48866.1	36941.2	194027	384	1
32x16x64s2split16kappa1r3	legacy_grid_stride	ok	90996.4	48866.1	90881	236912	384	1
32x16x64s2split16kappa1r3	balanced	ok	727175	48866.1	135331	1.16765e+06	384	1
32x16x64s2split16kappa1r4	wavefront	ok	57261.4	51526.3	57107.5	169405	512	1
32x16x64s2split16kappa1r4	eft	ok	59377.2	51526.3	59377.2	166579	512	1
32x16x64s2split16kappa1r4	rotate	ok	63297.7	51526.3	28708.8	179669	512	1
32x16x64s2split16kappa1r4	chain	ok	70691.8	51526.3	29733.2	181271	512	1
32x16x64s2split16kappa1r4	legacy_grid_stride	ok	78682.2	51526.3	78528.4	218153	512	1
32x16x64s2split16kappa1r4	balanced	ok	685130	51526.3	125741	1.11845e+06	512	1
32x16x64s2split16kappa1r5	eft	ok	60229.3	54186.6	60229.3	164225	640	1
32x16x64s2split16kappa1r5	rotate	ok	60229.3	54186.6	27192.4	172373	640	1
32x16x64s2split16kappa1r5	wavefront	ok	60229.3	54186.6	60037	172373	640	1
32x16x64s2split16kappa1r5	chain	ok	72314.8	54186.6	25888.8	180607	640	1
32x16x64s2split16kappa1r5	legacy_grid_stride	ok	82650.2	54186.6	82457.8	222121	640	1
32x16x64s2split16kappa1r5	balanced	ok	727074	54186.6	132434	1.17905e+06	640	1
32x16x64s2split16kappa2r1	wavefront	ok	113946	44219.5	113908	251546	128	2
32x16x64s2split16kappa2r1	rotate	ok	117594	44219.5	96384.9	273961	128	2
32x16x64s2split16kappa2r1	eft	ok	119498	44219.5	119498	265573	128	2
32x16x64s2split16kappa2r1	legacy_grid_stride	ok	122743	44219.5	122704	293670	128	2
32x16x64s2split16kappa2r1	chain	ok	126033	44219.5	100227	274064	128	2
32x16x64s2split16kappa2r1	balanced	ok	806987	44219.5	164072	1.28768e+06	128	2
32x16x64s2split16kappa2r2	wavefront	ok	71804.2	46205.8	71727.3	192541	256	2
32x16x64s2split16kappa2r2	eft	ok	75978.1	46205.8	75978.1	199422	256	2
32x16x64s2split16kappa2r2	rotate	ok	77071.3	46205.8	51127.7	206276	256	2
32x16x64s2split16kappa2r2	chain	ok	83255.3	46205.8	53094.6	207816	256	2
32x16x64s2split16kappa2r2	legacy_grid_stride	ok	86105.4	46205.8	86028.4	239846	256	2
32x16x64s2split16kappa2r2	balanced	ok	659507	46205.8	127716	1.07215e+06	256	2
32x16x64s2split16kappa2r3	eft	ok	68793.1	48866.1	68793.1	181588	384	2
32x16x64s2split16kappa2r3	wavefront	ok	70575.5	48866.1	70460.2	186693	384	2
32x16x64s2split16kappa2r3	rotate	ok	72806.7	48866.1	37991.6	203072	384	2
32x16x64s2split16kappa2r3	chain	ok	78707	48866.1	36941.2	199279	384	2
32x16x64s2split16kappa2r3	legacy_grid_stride	ok	90996.4	48866.1	90881	244737	384	2
32x16x64s2split16kappa2r3	balanced	ok	727175	48866.1	135331	1.14173e+06	384	2
32x16x64s2split16kappa2r4	wavefront	ok	57261.4	51526.3	57107.5	169405	512	2
32x16x64s2split16kappa2r4	eft	ok	59377.2	51526.3	59377.2	174727	512	2
32x16x64s2split16kappa2r4	rotate	ok	63297.7	51526.3	28708.8	179669	512	2
32x16x64s2split16kappa2r4	chain	ok	70691.8	51526.3	29733.2	185344	512	2
32x16x64s2split16kappa2r4	legacy_grid_stride	ok	78682.2	51526.3	78528.4	225978	512	2
32x16x64s2split16kappa2r4	balanced	ok	685130	51526.3	125741	1.08848e+06	512	2
32x16x64s2split16kappa2r5	rotate	ok	60229.3	54186.6	27192.4	172373	640	2
32x16x64s2split16kappa2r5	eft	ok	60229.3	54186.6	60229.3	172373	640	2
32x16x64s2split16kappa2r5	wavefront	ok	60229.3	54186.6	60037	172373	640	2
32x16x64s2split16kappa2r5	chain	ok	72314.8	54186.6	25888.8	188755	640	2
32x16x64s2split16kappa2r5	legacy_grid_stride	ok	82650.2	54186.6	82457.8	229946	640	2
32x16x64s2split16kappa2r5	balanced	ok	727074	54186.6	132434	1.12494e+06	640	2
32x16x64s2split16kappa4r1	wavefront	ok	113946	44219.5	113908	251546	128	4
32x16x64s2split16kappa4r1	rotate	ok	117594	44219.5	96384.9	273961	128	4
32x16x64s2split16kappa4r1	eft	ok	119498	44219.5	119498	265573	128	4
32x16x64s2split16kappa4r1	legacy_grid_stride	ok	122743	44219.5	122704	293670	128	4
32x16x64s2split16kappa4r1	chain	ok	126033	44219.5	100227	274064	128	4
32x16x64s2split16kappa4r1	balanced	ok	806987	44219.5	164072	1.28768e+06	128	4
32x16x64s2split16kappa4r2	wavefront	ok	71804.2	46205.8	71727.3	192541	256	4
32x16x64s2split16kappa4r2	eft	ok	75978.1	46205.8	75978.1	199422	256	4
32x16x64s2split16kappa4r2	rotate	ok	77071.3	46205.8	51127.7	206276	256	4
32x16x64s2split16kappa4r2	chain	ok	83255.3	46205.8	53094.6	207816	256	4
32x16x64s2split16kappa4r2	legacy_grid_stride	ok	86105.4	46205.8	86028.4	239846	256	4
32x16x64s2split16kappa4r2	balanced	ok	659507	46205.8	127716	1.05804e+06	256	4
32x16x64s2split16kappa4r3	eft	ok	68793.1	48866.1	68793.1	181588	384	4
32x16x64s2split16kappa4r3	wavefront	ok	70575.5	48866.1	70460.2	186693	384	4
32x16x64s2split16kappa4r3	rotate	ok	72806.7	48866.1	37991.6	203072	384	4
32x16x64s2split16kappa4r3	chain	ok	78707	48866.1	36941.2	199279	384	4
32x16x64s2split16kappa4r3	legacy_grid_stride	ok	90996.4	48866.1	90881	244737	384	4
32x16x64s2split16kappa4r3	balanced	ok	727175	48866.1	135331	1.12761e+06	384	4
32x16x64s2split16kappa4r4	wavefront	ok	57261.4	51526.3	57107.5	169405	512	4
32x16x64s2split16kappa4r4	eft	ok	59377.2	51526.3	59377.2	174727	512	4
32x16x64s2split16kappa4r4	rotate	ok	63297.7	51526.3	28708.8	179669	512	4
32x16x64s2split16kappa4r4	chain	ok	70691.8	51526.3	29733.2	185344	512	4
32x16x64s2split16kappa4r4	legacy_grid_stride	ok	78682.2	51526.3	78528.4	225978	512	4
32x16x64s2split16kappa4r4	balanced	ok	685130	51526.3	125741	1.06202e+06	512	4
32x16x64s2split16kappa4r5	rotate	ok	60229.3	54186.6	27192.4	172373	640	4
32x16x64s2split16kappa4r5	eft	ok	60229.3	54186.6	60229.3	172373	640	4
32x16x64s2split16kappa4r5	wavefront	ok	60229.3	54186.6	60037	172373	640	4
32x16x64s2split16kappa4r5	chain	ok	72314.8	54186.6	25888.8	188755	640	4
32x16x64s2split16kappa4r5	legacy_grid_stride	ok	82650.2	54186.6	82457.8	229946	640	4
32x16x64s2split16kappa4r5	balanced	ok	727074	54186.6	132434	1.09671e+06	640	4
32x16x64s2split32kappa1r1	wavefront	ok	113946	44219.5	113908	251546	128	1
32x16x64s2split32kappa1r1	rotate	ok	117594	44219.5	96384.9	273961	128	1
32x16x64s2split32kappa1r1	eft	ok	119498	44219.5	119498	263172	128	1
32x16x64s2split32kappa1r1	legacy_grid_stride	ok	122743	44219.5	122704	285844	128	1
32x16x64s2split32kappa1r1	chain	ok	126033	44219.5	100227	272364	128	1
32x16x64s2split32kappa1r1	balanced	ok	806987	44219.5	164072	1.28415e+06	128	1
32x16x64s2split32kappa1r2	wavefront	ok	71804.2	46205.8	71727.3	192541	256	1
32x16x64s2split32kappa1r2	eft	ok	75978.1	46205.8	75978.1	197099	256	1
32x16x64s2split32kappa1r2	rotate	ok	77071.3	46205.8	51127.7	206276	256	1
32x16x64s2split32kappa1r2	chain	ok	83255.3	46205.8	53094.6	206575	256	1
32x16x64s2split32kappa1r2	legacy_grid_stride	ok	86105.4	46205.8	86028.4	232021	256	1
32x16x64s2split32kappa1r2	balanced	ok	659507	46205.8	127716	1.07039e+06	256	1
32x16x64s2split32kappa1r3	eft	ok	68793.1	48866.1	68793.1	179234	384	1
32x16x64s2split32kappa1r3	wavefront	ok	70575.5	48866.1	70460.2	186693	384	1
32x16x64s2split32kappa1r3	rotate	ok	72806.7	48866.1	37991.6	203072	384	1
32x16x64s2split32kappa1r3	chain	ok	78707	48866.1	36941.2	194027	384	1
32x16x64s2split32kappa1r3	legacy_grid_stride	ok	90996.4	48866.1	90881	236912	384	1
32x16x64s2split32kappa1r3	balanced	ok	727175	48866.1	135331	1.16765e+06	384	1
32x16x64s2split32kappa1r4	wavefront	ok	57261.4	51526.3	57107.5	169405	512	1
32x16x64s2split32kappa1r4	eft	ok	59377.2	51526.3	59377.2	166579	512	1
32x16x64s2split32kappa1r4	rotate	ok	63297.7	51526.3	28708.8	179669	512	1
32x16x64s2split32kappa1r4	chain	ok	70691.8	51526.3	29733.2	181271	512	1
32x16x64s2split32kappa1r4	legacy_grid_stride	ok	78682.2	51526.3	78528.4	218153	512	1
32x16x64s2split32kappa1r4	balanced	ok	685130	51526.3	125741	1.11845e+06	512	1
32x16x64s2split32kappa1r5	eft	ok	60229.3	54186.6	60229.3	164225	640	1
32x16x64s2split32kappa1r5	rotate	ok	60229.3	54186.6	27192.4	172373	640	1
32x16x64s2split32kappa1r5	wavefront	ok	60229.3	54186.6	60037	172373	640	1
32x16x64s2split32kappa1r5	chain	ok	72314.8	54186.6	25888.8	180607	640	1
32x16x64s2split32kappa1r5	legacy_grid_stride	ok	82650.2	54186.6	82457.8	222121	640	1
32x16x64s2split32kappa1r5	balanced	ok	727074	54186.6	132434	1.17905e+06	640	1
32x16x64s2split32kappa2r1	wavefront	ok	113946	44219.5	113908	251546	128	2
32x16x64s2split32kappa2r1	rotate	ok	117594	44219.5	96384.9	273961	128	2
32x16x64s2split32kappa2r1	eft	ok	119498	44219.5	119498	265573	128	2
32x16x64s2split32kappa2r1	legacy_grid_stride	ok	122743	44219.5	122704	293670	128	2
32x16x64s2split32kappa2r1	chain	ok	126033	44219.5	100227	274064	128	2
32x16x64s2split32kappa2r1	balanced	ok	806987	44219.5	164072	1.28768e+06	128	2
32x16x64s2split32kappa2r2	wavefront	ok	71804.2	46205.8	71727.3	192541	256	2
32x16x64s2split32kappa2r2	eft	ok	75978.1	46205.8	75978.1	199422	256	2
32x16x64s2split32kappa2r2	rotate	ok	77071.3	46205.8	51127.7	206276	256	2
32x16x64s2split32kappa2r2	chain	ok	83255.3	46205.8	53094.6	207816	256	2
32x16x64s2split32kappa2r2	legacy_grid_stride	ok	86105.4	46205.8	86028.4	239846	256	2
32x16x64s2split32kappa2r2	balanced	ok	659507	46205.8	127716	1.07215e+06	256	2
32x16x64s2split32kappa2r3	eft	ok	68793.1	48866.1	68793.1	181588	384	2
32x16x64s2split32kappa2r3	wavefront	ok	70575.5	48866.1	70460.2	186693	384	2
32x16x64s2split32kappa2r3	rotate	ok	72806.7	48866.1	37991.6	203072	384	2
32x16x64s2split32kappa2r3	chain	ok	78707	48866.1	36941.2	199279	384	2
