candidate	work_lb_ns	cp_lb_ns	queue_lb_lb_ns	priority_ns
32x16x64s2split1kappa2	1828.6496372522588	61186.470364905908	7539.7814538372404	61186.470364905908
32x16x64s2split1kappa4	1828.6496372522588	61186.470364905908	7539.7814538372404	61186.470364905908
32x16x64s2split2kappa1	2832.1047402034642	54581.567937655673	4846.6890469142745	54581.567937655673
32x16x64s2split2kappa2	2832.1047402034642	54581.567937655673	4846.6890469142745	54581.567937655673
32x16x64s2split2kappa4	2832.1047402034642	54581.567937655673	4846.6890469142745	54581.567937655673
32x16x64s2split4kappa1	4272.109337841317	47951.401023795202	3500.1428434527916	47951.401023795202
32x16x64s2split4kappa2	4272.109337841317	47951.401023795202	3500.1428434527916	47951.401023795202
32x16x64s2split4kappa4	4272.109337841317	47951.401023795202	3500.1428434527916	47951.401023795202
32x16x64s2split8kappa1	7152.1185331174302	44790.16372203533	2826.8697417220501	44790.16372203533
32x16x64s2split8kappa2	7152.1185331174302	44790.16372203533	2826.8697417220501	44790.16372203533
32x16x64s2split8kappa4	7152.1185331174302	44790.16372203533	2826.8697417220501	44790.16372203533
32x16x64s2split16kappa1	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
32x16x64s2split16kappa2	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
32x16x64s2split16kappa4	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
32x16x64s2split32kappa1	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
32x16x64s2split32kappa2	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
32x16x64s2split32kappa4	7872.1208319363313	44219.454723751514	2490.2331908566794	44219.454723751514
64x128x16s2split1kappa1	1034.6938682222296	212240.30287225201	36341.840531345486	212240.30287225201
64x128x16s2split1kappa2	1034.6938682222296	212240.30287225201	36341.840531345486	212240.30287225201
64x128x16s2split1kappa4	1034.6938682222296	212240.30287225201	36341.840531345486	212240.30287225201
64x128x16s2split2kappa1	1263.7953422070993	140666.53369444405	20421.641438969215	140666.53369444405
64x128x16s2split2kappa2	1263.7953422070993	140666.53369444405	20421.641438969215	140666.53369444405
64x128x16s2split2kappa4	1263.7953422070993	140666.53369444405	20421.641438969215	140666.53369444405
64x128x16s2split4kappa1	1643.1890420667917	101686.54879107872	12461.541892781075	101686.54879107872
64x128x16s2split4kappa2	1643.1890420667917	101686.54879107872	12461.541892781075	101686.54879107872
64x128x16s2split4kappa4	1643.1890420667917	101686.54879107872	12461.541892781075	101686.54879107872
64x128x16s2split8kappa1	2401.976441786207	83427.325580759192	8481.4921196870055	83427.325580759192
64x128x16s2split8kappa2	2401.976441786207	83427.325580759192	8481.4921196870055	83427.325580759192
64x128x16s2split8kappa4	2401.976441786207	83427.325580759192	8481.4921196870055	83427.325580759192
64x128x16s2split16kappa1	3919.5512412249886	76759.25245832566	6491.4672331399724	76759.25245832566
64x128x16s2split16kappa2	3919.5512412249886	76759.25245832566	6491.4672331399724	76759.25245832566
64x128x16s2split16kappa4	3919.5512412249886	76759.25245832566	6491.4672331399724	76759.25245832566
64x128x16s2split32kappa1	6954.7008401026433	78348.292862561284	5496.454789866455	78348.292862561284
64x128x16s2split32kappa2	6954.7008401026433	78348.292862561284	5496.454789866455	78348.292862561284
64x128x16s2split32kappa4	6954.7008401026433	78348.292862561284	5496.454789866455	78348.292862561284
128x128x16s3split1kappa1	1460.7819078361943	300912.97909771145	52573.754524212316	300912.97909771145
128x128x16s3split1kappa2	1460.7819078361943	300912.97909771145	52573.754524212316	300912.97909771145
128x128x16s3split1kappa4	1460.7819078361943	300912.97909771145	52573.754524212316	300912.97909771145
128x128x16s3split2kappa1	1794.2320798922399	195020.3468220073	29789.782812256828	195020.3468220073
128x128x16s3split2kappa2	1794.2320798922399	195020.3468220073	29789.782812256828	195020.3468220073
128x128x16s3split2kappa4	1794.2320798922399	195020.3468220073	29789.782812256828	195020.3468220073
128x128x16s3split4kappa1	2382.3231758943098	138880.93036969396	18397.796956279082	138880.93036969396
128x128x16s3split4kappa2	2382.3231758943098	138880.93036969396	18397.796956279082	138880.93036969396
128x128x16s3split4kappa4	2382.3231758943098	138880.93036969396	18397.796956279082	138880.93036969396
128x128x16s3split8kappa1	3558.5053678984491	112041.99138490039	12701.804028290211	112041.99138490039
128x128x16s3split8kappa2	3558.5053678984491	112041.99138490039	12701.804028290211	112041.99138490039
128x128x16s3split8kappa4	3558.5053678984491	112041.99138490039	12701.804028290211	112041.99138490039
128x128x16s3split16kappa1	5910.8697519065854	101084.06037522988	9853.8075642957756	101084.06037522988
128x128x16s3split16kappa2	5910.8697519065854	101084.06037522988	9853.8075642957756	101084.06037522988
128x128x16s3split16kappa4	5910.8697519065854	101084.06037522988	9853.8075642957756	101084.06037522988
128x128x16s3split32kappa1	10615.598519923338	100528.17183584701	8429.8093322985587	100528.17183584701
128x128x16s3split32kappa2	10615.598519923338	100528.17183584701	8429.8093322985587	100528.17183584701
128x128x16s3split32kappa4	10615.598519923338	100528.17183584701	8429.8093322985587	100528.17183584701
