2026/09/17 22:24:07.216, P0, 2535, 10501, 41, 80.26, 9, 1
2026/09/17 22:24:07.344, P0, 2535, 10501, 41, 80.26, 9, 34
2026/09/17 22:24:07.445, P0, 2535, 10501, 41, 80.26, 9, 632
2026/09/17 22:24:07.545, P0, 2535, 10501, 41, 80.26, 9, 744
2026/09/17 22:24:07.645, P0, 2535, 10501, 41, 80.26, 9, 856
2026/09/17 22:24:07.746, P0, 2535, 10501, 41, 80.26, 9, 1048
2026/09/17 22:24:07.846, P0, 2520, 10501, 40, 78.03, 5, 1160
2026/09/17 22:24:07.946, P0, 2520, 10501, 40, 78.03, 5, 1304
2026/09/17 22:24:08.047, P0, 2520, 10501, 40, 78.03, 5, 1464
2026/09/17 22:24:08.147, P0, 2520, 10501, 40, 78.03, 5, 1688
2026/09/17 22:24:08.247, P0, 2520, 10501, 40, 78.03, 5, 1736
2026/09/17 22:24:08.347, P0, 2520, 10501, 40, 74.04, 7, 1992
2026/09/17 22:24:08.448, P0, 2520, 10501, 40, 74.04, 7, 2104
2026/09/17 22:24:08.548, P0, 2520, 10501, 40, 74.04, 7, 2154
2026/09/17 22:24:08.649, P0, 2520, 10501, 40, 74.04, 7, 2154
2026/09/17 22:24:08.749, P0, 2520, 10501, 40, 74.04, 7, 2154
2026/09/17 22:24:08.849, P0, 2520, 10501, 40, 73.57, 40, 2154
2026/09/17 22:24:08.950, P0, 2520, 10501, 40, 73.57, 40, 2154
2026/09/17 22:24:09.050, P0, 2520, 10501, 40, 73.57, 40, 2154
2026/09/17 22:24:09.150, P0, 2520, 10501, 40, 73.57, 40, 2154
2026/09/17 22:24:09.251, P0, 2520, 10501, 40, 73.57, 40, 2154
2026/09/17 22:24:09.351, P0, 2520, 10501, 40, 76.01, 37, 2154
2026/09/17 22:24:09.451, P0, 2520, 10501, 40, 76.01, 37, 2154
2026/09/17 22:24:09.552, P0, 2520, 10501, 40, 76.01, 37, 2154
2026/09/17 22:24:09.652, P0, 2520, 10501, 40, 76.01, 37, 2154
2026/09/17 22:24:09.752, P0, 2520, 10501, 40, 76.01, 37, 2154
2026/09/17 22:24:09.853, P0, 2520, 10501, 40, 78.26, 39, 2154
2026/09/17 22:24:09.953, P0, 2520, 10501, 40, 78.26, 39, 2154
2026/09/17 22:24:10.053, P0, 2520, 10501, 40, 78.26, 39, 2154
2026/09/17 22:24:10.154, P0, 2520, 10501, 40, 78.26, 39, 2154
2026/09/17 22:24:10.254, P0, 2520, 10501, 40, 78.26, 39, 2154
2026/09/17 22:24:10.355, P0, 2520, 10501, 41, 77.60, 38, 2154
2026/09/17 22:24:10.455, P0, 2520, 10501, 41, 77.60, 38, 2154
2026/09/17 22:24:10.555, P0, 2520, 10501, 41, 77.60, 38, 2154
2026/09/17 22:24:10.656, P0, 2520, 10501, 41, 77.60, 38, 2154
2026/09/17 22:24:10.756, P0, 2520, 10501, 41, 77.60, 38, 2154
2026/09/17 22:24:10.856, P0, 2520, 10501, 40, 78.00, 39, 2154
2026/09/17 22:24:10.957, P0, 2520, 10501, 40, 78.00, 39, 2154
2026/09/17 22:24:11.057, P0, 2520, 10501, 40, 78.00, 39, 2154
2026/09/17 22:24:11.157, P0, 2520, 10501, 40, 78.00, 39, 2154
2026/09/17 22:24:11.258, P0, 2520, 10501, 40, 78.00, 39, 2154
2026/09/17 22:24:11.358, P0, 2520, 10501, 40, 77.55, 38, 2154
2026/09/17 22:24:11.459, P0, 2520, 10501, 40, 77.55, 38, 2154
2026/09/17 22:24:11.559, P0, 2520, 10501, 40, 77.55, 38, 2154
2026/09/17 22:24:11.659, P0, 2520, 10501, 40, 77.55, 38, 2154
2026/09/17 22:24:11.760, P0, 2520, 10501, 40, 77.55, 38, 2154
2026/09/17 22:24:11.860, P0, 2520, 10501, 40, 78.19, 38, 2154
2026/09/17 22:24:11.960, P0, 2520, 10501, 40, 78.19, 38, 2154
2026/09/17 22:24:12.061, P0, 2520, 10501, 40, 78.19, 38, 2154
2026/09/17 22:24:12.161, P0, 2520, 10501, 40, 78.19, 38, 2154
2026/09/17 22:24:12.261, P0, 2520, 10501, 40, 78.19, 38, 2154
2026/09/17 22:24:12.362, P0, 2520, 10501, 40, 78.06, 39, 2154
2026/09/17 22:24:12.462, P0, 2520, 10501, 40, 78.06, 39, 2154
2026/09/17 22:24:12.562, P0, 2520, 10501, 40, 78.06, 39, 2154
2026/09/17 22:24:12.663, P0, 2520, 10501, 40, 78.06, 39, 2154
2026/09/17 22:24:12.763, P0, 2520, 10501, 40, 78.06, 39, 2154
2026/09/17 22:24:12.863, P0, 2520, 10501, 40, 77.59, 38, 2154
2026/09/17 22:24:12.964, P0, 2520, 10501, 40, 77.59, 38, 2154
2026/09/17 22:24:13.064, P0, 2520, 10501, 40, 77.59, 38, 2154
2026/09/17 22:24:13.164, P0, 2520, 10501, 40, 77.59, 38, 2154
2026/09/17 22:24:13.265, P0, 2520, 10501, 40, 77.59, 38, 2154
2026/09/17 22:24:13.365, P0, 2520, 10501, 40, 78.28, 39, 2154
2026/09/17 22:24:13.465, P0, 2520, 10501, 40, 78.28, 39, 2154
2026/09/17 22:24:13.566, P0, 2520, 10501, 40, 78.28, 39, 2154
2026/09/17 22:24:13.666, P0, 2520, 10501, 40, 78.28, 39, 2154
2026/09/17 22:24:13.766, P0, 2520, 10501, 40, 78.28, 39, 2154
2026/09/17 22:24:13.867, P0, 2520, 10501, 40, 77.98, 38, 2154
