slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	prefetch_wait_cycles	prefetch_issued
59	0	32	16	64	1	6144	1789819528208751616	6723602836712	1789819528208753664	6723602841241	1789819528208753664	6723602842334	1789819528208760832	6723602860555	1789819528208760832	6723602862451	1789819528208760832	6723602862580	6723602842359	6723602860464	2748	16	1952	0
60	1	0	0	0	1	0	1789819528208762880	6723602867938	1789819528208763904	6723602871564	1789819528208763904	6723602871564	1789819528208764928	6723602873624	1789819528208764928	6723602874355	1789819528208764928	6723602874485	0	0	0	0	700	1
61	0	32	16	64	1	6144	1789819528208766976	6723602879199	1789819528208768000	6723602882452	1789819528208769024	6723602883691	1789819528208772096	6723602893072	1789819528208773120	6723602894569	1789819528208773120	6723602894700	6723602883759	6723602892981	1873	8	451	0
62	2	0	0	0	1	0	1789819528208774144	6723602899946	1789819528208775168	6723602902285	1789819528208775168	6723602902285	1789819528208776192	6723602903897	1789819528208776192	6723602903927	1789819528208776192	6723602904056	0	0	0	0	450	0
63	3	0	0	0	1	0	1789819528208777216	6723602906991	1789819528208778240	6723602909237	1789819528208778240	6723602909237	1789819528208778240	6723602910193	1789819528208778240	6723602910223	1789819528208778240	6723602910353	0	0	0	0	262	0
64	5	0	0	0	1	0	1789819528208780288	6723602915487	1789819528208781312	6723602918228	1789819528208781312	6723602918228	1789819528208784384	6723602926201	1789819528208784384	6723602926231	1789819528208784384	6723602926365	0	0	0	0	430	0
65	0	32	16	64	1	6144	1789819528208786432	6723602932171	1789819528208787456	6723602936439	1789819528208788480	6723602937541	1789819528208791552	6723602946752	1789819528208791552	6723602948138	1789819528208791552	6723602948267	6723602937566	6723602946661	1493	8	1956	0
66	1	0	0	0	1	0	1789819528208793600	6723602953726	1789819528208795648	6723602957171	1789819528208795648	6723602957171	1789819528208795648	6723602959247	1789819528208796672	6723602959978	1789819528208796672	6723602960108	0	0	0	0	423	1
67	0	32	16	64	1	6144	1789819528208797696	6723602964765	1789819528208798720	6723602968026	1789819528208799744	6723602969033	1789819528208802816	6723602978809	1789819528208803840	6723602980031	1789819528208803840	6723602980333	6723602969167	6723602978718	2906	8	695	0
68	4	0	0	0	1	0	1789819528208805888	6723602988200	1789819528208806912	6723602990555	1789819528208806912	6723602990555	1789819528208809984	6723602996914	1789819528208809984	6723602996944	1789819528208809984	6723602997074	0	0	0	0	443	0
69	0	32	16	64	1	6144	1789819528208811008	6723603002020	1789819528208813056	6723603006267	1789819528208813056	6723603007300	1789819528208820224	6723603025650	1789819528208820224	6723603027275	1789819528208820224	6723603027405	6723603007388	6723603025559	3353	16	1952	0
70	1	0	0	0	1	0	1789819528208822272	6723603032791	1789819528208823296	6723603036156	1789819528208823296	6723603036156	1789819528208824320	6723603038230	1789819528208824320	6723603038961	1789819528208824320	6723603039091	0	0	0	0	441	1
71	0	32	16	64	1	6144	1789819528208826368	6723603043879	1789819528208827392	6723603047120	1789819528208828416	6723603048139	1789819528208831488	6723603057506	1789819528208831488	6723603058472	1789819528208831488	6723603058604	6723603048260	6723603057415	1600	8	428	0
72	2	0	0	0	1	0	1789819528208833536	6723603063845	1789819528208834560	6723603066164	1789819528208834560	6723603066164	1789819528208835584	6723603067790	1789819528208835584	6723603067820	1789819528208835584	6723603067949	0	0	0	0	427	0
73	3	0	0	0	1	0	1789819528208836608	6723603070851	1789819528208836608	6723603073100	1789819528208836608	6723603073100	1789819528208837632	6723603074074	1789819528208837632	6723603074104	1789819528208837632	6723603074234	0	0	0	0	261	0
74	5	0	0	0	1	0	1789819528208839680	6723603079612	1789819528208840704	6723603082295	1789819528208840704	6723603082295	1789819528208843776	6723603090530	1789819528208843776	6723603090560	1789819528208843776	6723603090689	0	0	0	0	946	0
75	0	32	16	64	1	6144	1789819528208845824	6723603096237	1789819528208846848	6723603100750	1789819528208847872	6723603101855	1789819528208850944	6723603111144	1789819528208850944	6723603112520	1789819528208850944	6723603112650	6723603101880	6723603111053	1381	8	1928	0
76	1	0	0	0	1	0	1789819528208852992	6723603118309	1789819528208855040	6723603121991	1789819528208855040	6723603121991	1789819528208855040	6723603124061	1789819528208856064	6723603124792	1789819528208856064	6723603124922	0	0	0	0	682	1
77	0	32	16	64	1	6144	1789819528208857088	6723603130251	1789819528208859136	6723603133509	1789819528208859136	6723603134544	1789819528208862208	6723603144091	1789819528208863232	6723603145077	1789819528208863232	6723603145209	6723603134640	6723603144000	2245	8	417	0
78	4	0	0	0	1	0	1789819528208865280	6723603150777	1789819528208866304	6723603153135	1789819528208866304	6723603153135	1789819528208868352	6723603159572	1789819528208868352	6723603159602	1789819528208868352	6723603159732	0	0	0	0	430	0
79	0	32	16	64	1	6144	1789819528208870400	6723603164698	1789819528208871424	6723603167846	1789819528208871424	6723603168891	1789819528208878592	6723603187104	1789819528208878592	6723603189265	1789819528208878592	6723603189395	6723603168985	6723603187013	3104	16	71	0
80	1	0	0	0	1	0	1789819528208644096	6722012602241	1789819528208645120	6722012604239	1789819528208645120	6722012604239	1789819528208646144	6722012606484	1789819528208646144	6722012607215	1789819528208646144	6722012607345	0	0	0	0	261	1
81	0	32	16	64	1	6144	1789819528208648192	6722012611834	1789819528208649216	6722012614969	1789819528208649216	6722012615962	1789819528208652288	6722012625309	1789819528208653312	6722012626247	1789819528208653312	6722012626379	6722012616096	6722012625218	2277	8	665	0
82	2	0	0	0	1	0	1789819528208655360	6722012631450	1789819528208655360	6722012633712	1789819528208655360	6722012633712	1789819528208656384	6722012635293	1789819528208656384	6722012635323	1789819528208656384	6722012635452	0	0	0	0	399	0
83	3	0	0	0	1	0	1789819528208657408	6722012638267	1789819528208658432	6722012640231	1789819528208658432	6722012640231	1789819528208658432	6722012641168	1789819528208658432	6722012641198	1789819528208658432	6722012641328	0	0	0	0	262	0
84	5	0	0	0	1	0	1789819528208660480	6722012647301	1789819528208661504	6722012649929	1789819528208661504	6722012649929	1789819528208664576	6722012657949	1789819528208664576	6722012657979	1789819528208664576	6722012658110	0	0	0	0	396	0
85	0	32	16	64	1	6144	1789819528208666624	6722012664187	1789819528208668672	6722012668550	1789819528208668672	6722012669594	1789819528208671744	6722012678871	1789819528208672768	6722012680453	1789819528208672768	6722012680583	6722012669663	6722012678780	1385	8	2134	0
86	1	0	0	0	1	0	1789819528208674816	6722012686518	1789819528208675840	6722012689867	1789819528208675840	6722012689867	1789819528208676864	6722012691871	1789819528208676864	6722012692602	1789819528208676864	6722012692732	0	0	0	0	450	1
87	0	32	16	64	1	6144	1789819528208678912	6722012698678	1789819528208679936	6722012701847	1789819528208680960	6722012702934	1789819528208684032	6722012712213	1789819528208684032	6722012713405	1789819528208685056	6722012713682	6722012702959	6722012712122	1353	8	451	0
88	4	0	0	0	1	0	1789819528208687104	6722012719903	1789819528208688128	6722012722213	1789819528208688128	6722012722213	1789819528208690176	6722012728654	1789819528208690176	6722012728684	1789819528208690176	6722012728813	0	0	0	0	447	0
89	0	32	16	64	1	6144	1789819528208691200	6722012733385	1789819528208693248	6722012737787	1789819528208693248	6722012738828	1789819528208700416	6722012756966	1789819528208700416	6722012759038	1789819528208701440	6722012759167	6722012738897	6722012756875	2844	16	1921	0
90	1	0	0	0	1	0	1789819528208702464	6722012764341	1789819528208704512	6722012767884	1789819528208704512	6722012767884	1789819528208704512	6722012769877	1789819528208705536	6722012770608	1789819528208705536	6722012770738	0	0	0	0	925	1
91	0	32	16	64	1	6144	1789819528208707584	6722012776296	1789819528208708608	6722012779463	1789819528208708608	6722012780465	1789819528208711680	6722012789766	1789819528208712704	6722012790725	1789819528208712704	6722012790858	6722012780591	6722012789675	1761	8	455	0
92	2	0	0	0	1	0	1789819528208714752	6722012796331	1789819528208714752	6722012798629	1789819528208714752	6722012798629	1789819528208715776	6722012800201	1789819528208715776	6722012800231	1789819528208715776	6722012800360	0	0	0	0	681	0
93	3	0	0	0	1	0	1789819528208716800	6722012803663	1789819528208717824	6722012805861	1789819528208717824	6722012805861	1789819528208717824	6722012806803	1789819528208717824	6722012806833	1789819528208717824	6722012806963	0	0	0	0	261	0
94	5	0	0	0	1	0	1789819528208719872	6722012812583	1789819528208720896	6722012815261	1789819528208720896	6722012815261	1789819528208723968	6722012823317	1789819528208723968	6722012823347	1789819528208723968	6722012823634	0	0	0	0	452	0
95	0	32	16	64	1	6144	1789819528208726016	6722012829900	1789819528208728064	6722012834302	1789819528208728064	6722012835326	1789819528208732160	6722012844597	1789819528208732160	6722012845931	1789819528208732160	6722012846060	6722012835414	6722012844506	1323	8	1920	0
96	1	0	0	0	1	0	1789819528208734208	6722012851570	1789819528208735232	6722012855181	1789819528208735232	6722012855181	1789819528208736256	6722012857195	1789819528208736256	6722012857926	1789819528208736256	6722012858056	0	0	0	0	457	1
97	0	32	16	64	1	6144	1789819528208738304	6722012863634	1789819528208739328	6722012866819	1789819528208740352	6722012867810	1789819528208743424	6722012877116	1789819528208744448	6722012878570	1789819528208744448	6722012878700	6722012867936	6722012877025	1404	8	690	0
98	4	0	0	0	1	0	1789819528208746496	6722012885877	1789819528208747520	6722012888205	1789819528208747520	6722012888205	1789819528208749568	6722012894654	1789819528208749568	6722012894684	1789819528208749568	6722012894813	0	0	0	0	453	0
99	0	32	16	64	1	6144	1789819528208751616	6722012899368	1789819528208752640	6722012903745	1789819528208753664	6722012904837	1789819528208759808	6722012922802	1789819528208760832	6722012924650	1789819528208760832	6722012924779	6722012904862	6722012922711	2882	16	2128	0
100	1	0	0	0	1	0	1789819528208762880	6722012929960	1789819528208763904	6722012933460	1789819528208763904	6722012933460	1789819528208764928	6722012935506	1789819528208764928	6722012936237	1789819528208764928	6722012936367	0	0	0	0	440	1
101	0	32	16	64	1	6144	1789819528208766976	6722012941906	1789819528208768000	6722012945052	1789819528208768000	6722012946051	1789819528208772096	6722012955312	1789819528208772096	6722012956524	1789819528208772096	6722012956654	6722012946169	6722012955221	1952	8	670	0
102	2	0	0	0	1	0	1789819528208774144	6722012962203	1789819528208775168	6722012964455	1789819528208775168	6722012964455	1789819528208775168	6722012966027	1789819528208775168	6722012966057	1789819528208775168	6722012966186	0	0	0	0	443	0
103	3	0	0	0	1	0	1789819528208776192	6722012968993	1789819528208777216	6722012971181	1789819528208777216	6722012971181	1789819528208778240	6722012972125	1789819528208778240	6722012972155	1789819528208778240	6722012972285	0	0	0	0	262	0
104	5	0	0	0	1	0	1789819528208780288	6722012978605	1789819528208781312	6722012981270	1789819528208781312	6722012981270	1789819528208784384	6722012989378	1789819528208784384	6722012989408	1789819528208784384	6722012989539	0	0	0	0	429	0
105	0	32	16	64	1	6144	1789819528208786432	6722012995129	1789819528208787456	6722012999263	1789819528208787456	6722013000283	1789819528208791552	6722013009465	1789819528208791552	6722013010833	1789819528208791552	6722013010964	6722013000371	6722013009374	1580	8	1646	0
106	1	0	0	0	1	0	1789819528208793600	6722013016448	1789819528208794624	6722013019773	1789819528208794624	6722013019773	1789819528208795648	6722013021749	1789819528208795648	6722013022480	1789819528208795648	6722013022610	0	0	0	0	908	1
107	0	32	16	64	1	6144	1789819528208797696	6722013027770	1789819528208798720	6722013030939	1789819528208799744	6722013031942	1789819528208802816	6722013041408	1789819528208803840	6722013043128	1789819528208803840	6722013043259	6722013032071	6722013041317	1860	8	446	0
108	4	0	0	0	1	0	1789819528208806912	6722013051428	1789819528208806912	6722013053716	1789819528208806912	6722013053716	1789819528208809984	6722013059944	1789819528208809984	6722013059974	1789819528208809984	6722013060103	0	0	0	0	672	0
109	0	32	16	64	1	6144	1789819528208811008	6722013064902	1789819528208813056	6722013069010	1789819528208813056	6722013070060	1789819528208819200	6722013088145	1789819528208820224	6722013089969	1789819528208820224	6722013090099	6722013070132	6722013088054	2880	16	1645	0
110	1	0	0	0	1	0	1789819528208822272	6722013095315	1789819528208823296	6722013098585	1789819528208823296	6722013098585	1789819528208824320	6722013100568	1789819528208824320	6722013101299	1789819528208824320	6722013101429	0	0	0	0	426	1
111	0	32	16	64	1	6144	1789819528208826368	6722013106900	1789819528208827392	6722013110029	1789819528208827392	6722013111024	1789819528208831488	6722013120296	1789819528208831488	6722013121250	1789819528208831488	6722013121382	6722013111150	6722013120205	1435	8	419	0
112	2	0	0	0	1	0	1789819528208833536	6722013126464	1789819528208834560	6722013128702	1789819528208834560	6722013128702	1789819528208834560	6722013130288	1789819528208834560	6722013130318	1789819528208834560	6722013130447	0	0	0	0	419	0
113	3	0	0	0	1	0	1789819528208835584	6722013133508	1789819528208836608	6722013135447	1789819528208836608	6722013135447	1789819528208836608	6722013136372	1789819528208836608	6722013136402	1789819528208836608	6722013136532	0	0	0	0	262	0
114	5	0	0	0	1	0	1789819528208839680	6722013142759	1789819528208840704	6722013145372	1789819528208840704	6722013145372	1789819528208842752	6722013153153	1789819528208842752	6722013153183	1789819528208842752	6722013153318	0	0	0	0	399	0
115	0	32	16	64	1	6144	1789819528208845824	6722013159424	1789819528208846848	6722013163779	1789819528208846848	6722013164869	1789819528208850944	6722013174127	1789819528208850944	6722013175715	1789819528208850944	6722013175845	6722013164894	6722013174036	1359	8	2103	0
116	1	0	0	0	1	0	1789819528208852992	6722013181294	1789819528208854016	6722013184858	1789819528208854016	6722013184858	1789819528208855040	6722013186881	1789819528208855040	6722013187612	1789819528208856064	6722013187742	0	0	0	0	404	1
117	0	32	16	64	1	6144	1789819528208858112	6722013193782	1789819528208859136	6722013196937	1789819528208859136	6722013197955	1789819528208862208	6722013207267	1789819528208863232	6722013208487	1789819528208863232	6722013208618	6722013198062	6722013207176	1670	8	664	0
118	4	0	0	0	1	0	1789819528208865280	6722013214005	1789819528208866304	6722013216298	1789819528208866304	6722013216298	1789819528208868352	6722013222496	1789819528208868352	6722013222526	1789819528208868352	6722013222656	0	0	0	0	427	0
