2026/09/17 23:39:34.810, P0, 2775, 10501, 42, 98.18, 0, 10
2026/09/17 23:39:34.916, P0, 2775, 10501, 42, 98.18, 0, 438
2026/09/17 23:39:35.017, P0, 2775, 10501, 42, 98.18, 0, 632
2026/09/17 23:39:35.117, P0, 2775, 10501, 42, 98.18, 0, 744
2026/09/17 23:39:35.217, P0, 2775, 10501, 42, 98.18, 0, 856
2026/09/17 23:39:35.318, P0, 2775, 10501, 42, 98.18, 0, 1048
2026/09/17 23:39:35.418, P0, 2775, 10501, 42, 93.84, 5, 1160
2026/09/17 23:39:35.518, P0, 2775, 10501, 42, 93.84, 5, 1304
2026/09/17 23:39:35.618, P0, 2775, 10501, 42, 93.84, 5, 1464
2026/09/17 23:39:35.719, P0, 2775, 10501, 42, 93.84, 5, 1688
2026/09/17 23:39:35.819, P0, 2775, 10501, 42, 93.84, 5, 1768
2026/09/17 23:39:35.919, P0, 2775, 10501, 42, 89.20, 7, 1992
2026/09/17 23:39:36.020, P0, 2775, 10501, 42, 89.20, 7, 2104
2026/09/17 23:39:36.120, P0, 2775, 10501, 42, 89.20, 7, 2154
2026/09/17 23:39:36.220, P0, 2775, 10501, 42, 89.20, 7, 2154
2026/09/17 23:39:36.321, P0, 2775, 10501, 42, 89.20, 7, 2154
2026/09/17 23:39:36.421, P0, 2520, 10501, 41, 85.65, 38, 2154
2026/09/17 23:39:36.521, P0, 2520, 10501, 41, 85.65, 38, 2154
2026/09/17 23:39:36.622, P0, 2520, 10501, 41, 85.65, 38, 2154
2026/09/17 23:39:36.722, P0, 2520, 10501, 41, 85.65, 38, 2154
2026/09/17 23:39:36.822, P0, 2520, 10501, 41, 85.65, 38, 2154
2026/09/17 23:39:36.923, P0, 2520, 10501, 41, 82.02, 40, 2154
2026/09/17 23:39:37.023, P0, 2520, 10501, 41, 82.02, 40, 2154
2026/09/17 23:39:37.123, P0, 2520, 10501, 41, 82.02, 40, 2154
2026/09/17 23:39:37.224, P0, 2520, 10501, 41, 82.02, 40, 2154
2026/09/17 23:39:37.324, P0, 2520, 10501, 41, 82.02, 40, 2154
2026/09/17 23:39:37.424, P0, 2520, 10501, 41, 78.98, 38, 2154
2026/09/17 23:39:37.524, P0, 2520, 10501, 41, 78.98, 38, 2154
2026/09/17 23:39:37.625, P0, 2520, 10501, 41, 78.98, 38, 2154
2026/09/17 23:39:37.725, P0, 2520, 10501, 41, 78.98, 38, 2154
2026/09/17 23:39:37.825, P0, 2520, 10501, 41, 78.98, 38, 2154
2026/09/17 23:39:37.926, P0, 2520, 10501, 41, 79.29, 39, 2154
2026/09/17 23:39:38.026, P0, 2520, 10501, 41, 79.29, 39, 2154
2026/09/17 23:39:38.126, P0, 2520, 10501, 41, 79.29, 39, 2154
2026/09/17 23:39:38.227, P0, 2520, 10501, 41, 79.29, 39, 2154
2026/09/17 23:39:38.327, P0, 2520, 10501, 41, 79.29, 39, 2154
2026/09/17 23:39:38.427, P0, 2520, 10501, 41, 78.87, 38, 2154
2026/09/17 23:39:38.528, P0, 2520, 10501, 41, 78.87, 38, 2154
2026/09/17 23:39:38.628, P0, 2520, 10501, 41, 78.87, 38, 2154
2026/09/17 23:39:38.728, P0, 2520, 10501, 41, 78.87, 38, 2154
2026/09/17 23:39:38.829, P0, 2520, 10501, 41, 78.87, 38, 2154
2026/09/17 23:39:38.929, P0, 2520, 10501, 41, 79.30, 37, 2154
2026/09/17 23:39:39.029, P0, 2520, 10501, 41, 79.30, 37, 2154
2026/09/17 23:39:39.129, P0, 2520, 10501, 41, 79.30, 37, 2154
2026/09/17 23:39:39.230, P0, 2520, 10501, 41, 79.30, 37, 2154
2026/09/17 23:39:39.330, P0, 2520, 10501, 41, 79.30, 37, 2154
2026/09/17 23:39:39.430, P0, 2520, 10501, 41, 79.32, 40, 2154
2026/09/17 23:39:39.531, P0, 2520, 10501, 41, 79.32, 40, 2154
2026/09/17 23:39:39.631, P0, 2520, 10501, 41, 79.32, 40, 2154
2026/09/17 23:39:39.731, P0, 2520, 10501, 41, 79.32, 40, 2154
2026/09/17 23:39:39.832, P0, 2520, 10501, 41, 79.32, 40, 2154
2026/09/17 23:39:39.932, P0, 2520, 10501, 41, 78.92, 38, 2154
2026/09/17 23:39:40.032, P0, 2520, 10501, 41, 78.92, 38, 2154
2026/09/17 23:39:40.133, P0, 2520, 10501, 41, 78.92, 38, 2154
2026/09/17 23:39:40.233, P0, 2520, 10501, 41, 78.92, 38, 2154
2026/09/17 23:39:40.333, P0, 2520, 10501, 41, 78.92, 38, 2154
2026/09/17 23:39:40.434, P0, 2520, 10501, 41, 79.29, 40, 2154
2026/09/17 23:39:40.534, P0, 2520, 10501, 41, 79.29, 40, 2154
2026/09/17 23:39:40.634, P0, 2520, 10501, 41, 79.29, 40, 2154
2026/09/17 23:39:40.734, P0, 2520, 10501, 41, 79.29, 40, 2154
2026/09/17 23:39:40.835, P0, 2520, 10501, 41, 79.29, 40, 2154
2026/09/17 23:39:40.935, P0, 2520, 10501, 41, 78.51, 38, 2154
2026/09/17 23:39:41.036, P0, 2520, 10501, 41, 78.51, 38, 2154
2026/09/17 23:39:41.136, P0, 2520, 10501, 41, 78.51, 38, 2154
2026/09/17 23:39:41.236, P0, 2520, 10501, 41, 78.51, 38, 2154
