slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
34	24	0	0	1	128	128	16	1	8192	1024	1024	17408	12288	11264	1024	31744	2285	1161	48613	33555	33114	441	85614
35	25	0	1	1	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1287	0	2397	1941	1753	188	5625
36	26	0	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2289	1115	47293	10438	9718	720	61135
37	27	0	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2052	1743	47851	10278	9608	670	61924
38	28	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1305	0	6442	218	30	188	7965
39	29	0	0	1	128	128	16	1	8192	1024	1024	34816	12288	12288	0	49152	2293	1139	97781	33074	32637	437	134287
40	30	0	1	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1298	0	2383	1993	1805	188	5674
41	32	0	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2110	1540	48026	10440	10003	437	62116
42	31	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2324	1296	49248	10448	10012	436	63316
43	33	0	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2320	1232	49120	10083	9505	578	62755
44	35	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1307	0	1798	234	30	204	3339
45	35	256	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1094	0	1322	217	30	187	2633
46	34	0	2	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1306	0	1796	220	30	190	3322
47	34	256	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1091	0	1451	215	30	185	2757
48	37	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1121	0	894	217	30	187	2232
49	37	256	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	857	0	830	217	30	187	1904
50	36	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1321	0	924	217	30	187	2462
51	36	256	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	846	0	827	215	30	185	1888
52	38	0	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	1793	0	55316	220	31	189	57329
53	38	256	5	0	0	0	0	1	0	1024	0	18432	0	0	0	19456	2793	0	50099	217	30	187	53109
54	39	0	0	1	128	128	16	1	8192	1024	1024	17408	12288	11264	1024	31744	2313	1162	49021	33134	32698	436	85630
55	40	0	1	1	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1271	0	2361	2027	1839	188	5659
56	41	0	0	1	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2609	1156	48091	10468	9701	767	62324
57	42	0	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2429	1092	48112	10527	10073	454	62160
58	43	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1294	0	6630	218	30	188	8142
59	44	0	0	1	128	128	16	1	8192	1024	1024	34816	12288	12288	0	49152	2292	1413	97333	32844	32403	441	133882
60	45	0	1	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1290	0	2366	1995	1808	187	5651
61	47	0	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2287	1171	49101	10479	10042	437	63038
62	46	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2363	1243	49314	10242	9804	438	63162
63	48	0	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2299	1227	49148	10469	9902	567	63143
64	50	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1287	0	1875	227	30	197	3389
65	50	256	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1003	0	1339	217	30	187	2559
66	49	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1268	0	1849	467	30	437	3584
67	49	256	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1258	0	1469	216	30	186	2943
68	52	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1295	0	972	217	30	187	2484
69	52	256	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	833	0	832	217	30	187	1882
70	51	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1306	0	922	217	30	187	2445
71	51	256	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1082	0	724	218	30	188	2024
72	53	0	5	0	0	0	0	1	0	1024	0	19456	0	0	0	20480	2209	0	54831	551	104	447	57591
73	53	256	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3591	0	47301	217	30	187	51109
74	54	0	0	1	128	128	16	1	8192	1024	1024	17408	11264	11264	0	30720	2301	1162	48280	32873	32435	438	84616
75	55	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1326	0	2298	2010	1823	187	5634
76	56	0	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2519	1391	46730	10413	9978	435	61053
77	57	0	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2307	1155	48064	10884	10445	439	62410
78	58	0	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1374	0	6515	218	30	188	8107
79	59	0	0	1	128	128	16	1	8192	1024	0	35840	12288	12288	0	49152	2297	1122	98241	33130	32693	437	134790
80	0	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1424	0	2319	2042	1857	185	5785
81	2	1	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2254	1137	48550	10186	9745	441	62127
82	1	1	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2170	1230	48953	10164	9718	446	62517
83	3	1	0	0	128	128	16	1	8192	1024	1024	17408	4096	4096	0	23552	2277	1304	49109	10384	9749	635	63074
84	5	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1292	0	1803	245	30	215	3340
85	5	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	1563	217	30	187	3006
86	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1269	0	1792	471	30	441	3532
87	4	257	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1359	0	1457	223	36	187	3039
88	7	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1304	0	947	217	30	187	2468
89	7	257	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1109	0	712	218	30	188	2039
90	6	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1046	0	957	215	30	185	2218
91	6	257	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1105	0	700	217	30	187	2022
92	8	1	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1739	0	55552	224	36	188	57515
93	8	257	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3191	0	48961	217	30	187	52369
94	9	1	0	0	128	128	16	1	8192	1024	0	17408	12288	12288	0	30720	2268	1133	48781	32698	32254	444	84880
95	10	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1275	0	2297	1999	1811	188	5571
96	11	1	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2091	1074	48833	10384	9620	764	62382
97	12	1	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	2285	1149	48987	10217	9772	445	62638
98	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1280	0	6484	218	30	188	7982
99	14	1	0	0	128	128	16	1	8192	1024	1024	34816	12288	12288	0	49152	2290	1158	97897	32786	32343	443	134131
100	15	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1283	0	2317	2004	1817	187	5604
101	17	1	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2312	1155	48683	10155	9653	502	62305
102	16	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1807	1222	49400	10485	9729	756	62914
103	18	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1794	1202	49337	10352	9586	766	62685
104	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1244	0	1812	240	30	210	3296
105	20	257	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1064	0	1413	215	30	185	2692
106	19	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1274	0	1886	472	30	442	3632
107	19	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1339	0	1402	217	30	187	2958
108	22	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1297	0	1234	217	30	187	2748
109	22	257	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1119	0	691	218	30	188	2028
110	21	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1091	0	704	218	30	188	2013
111	21	257	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1089	0	707	218	30	188	2014
112	23	1	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1838	0	55204	254	30	224	57296
113	23	257	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3035	0	49261	217	30	187	52513
114	24	1	0	0	128	128	16	1	8192	1024	0	17408	12288	12288	0	30720	2534	1086	48553	32766	32321	445	84939
115	25	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1327	0	2346	1981	1793	188	5654
116	26	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2271	1152	47241	10258	9613	645	60922
117	27	1	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	2052	1358	48458	10241	9796	445	62109
118	28	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1286	0	6467	218	30	188	7971
119	29	1	0	0	128	128	16	1	8192	1024	1024	34816	12288	12288	0	49152	2277	1159	98051	32410	31781	629	133897
120	30	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1347	0	2343	1972	1785	187	5662
121	32	1	0	1	128	128	16	1	8192	1024	1024	17408	4096	3072	1024	23552	2281	1127	49055	10323	9881	442	62786
122	31	1	0	0	128	128	16	1	8192	1024	0	18432	4096	3072	1024	23552	1748	1195	49467	10313	9867	446	62723
123	33	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1767	1217	49355	10277	9807	470	62616
124	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1261	0	1785	218	30	188	3264
125	35	257	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1086	0	1712	217	30	187	3015
126	34	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1277	0	1811	475	30	445	3563
127	34	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1082	0	1395	217	30	187	2694
128	37	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1288	0	1225	217	30	187	2730
129	37	257	3	0	0	0	0	1	0	0	0	0	0	0	0	0	866	0	791	217	30	187	1874
130	36	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1126	0	770	217	30	187	2113
131	36	257	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	834	0	840	217	30	187	1891
132	38	1	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1818	0	55281	226	36	190	57325
133	38	257	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	3161	0	48192	217	30	187	51570
134	39	1	0	0	128	128	16	1	8192	0	1024	17408	12288	12288	0	30720	2288	1162	48485	33356	32913	443	85291
135	40	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1270	0	2365	1968	1780	188	5603
136	41	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2543	1161	47313	10250	9559	691	61267
137	42	1	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2018	1151	48066	10470	9788	682	61705
138	43	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1354	0	6451	218	30	188	8023
139	44	1	0	0	128	128	16	1	8192	0	1024	34816	12288	12288	0	48128	2016	1366	97313	32520	32077	443	133215
140	45	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1314	0	2353	1977	1789	188	5644
141	47	1	0	1	128	128	16	1	8192	1024	1024	17408	4096	3072	1024	23552	2268	1142	48826	10532	10062	470	62768
142	46	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1751	1186	49397	10137	9631	506	62471
143	48	1	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1762	1149	49220	10469	9997	472	62600
144	50	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	1810	254	30	224	3324
145	50	257	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1001	0	1552	215	30	185	2768
146	49	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	1843	463	30	433	3566
147	49	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1268	0	1761	220	33	187	3249
148	52	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1284	0	965	217	30	187	2466
149	52	257	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	835	0	821	217	30	187	1873
150	51	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1083	0	796	217	30	187	2096
151	51	257	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1074	0	711	218	30	188	2003
152	53	1	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1783	0	55730	266	30	236	57779
153	53	257	5	0	0	0	0	1	0	2048	0	17408	0	0	0	19456	3607	0	48009	218	30	188	51834
154	54	1	0	0	128	128	16	1	8192	1024	1024	17408	11264	11264	0	30720	2269	1144	48473	32373	31932	441	84259
155	55	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1335	0	2365	1990	1802	188	5690
156	56	1	0	0	128	128	16	1	8192	1024	0	17408	3072	3072	0	21504	2280	1085	46462	10103	9660	443	59930
157	57	1	0	1	128	128	16	1	8192	1024	1024	17408	4096	3072	1024	23552	2292	1144	47982	11150	10706	444	62568
158	58	1	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1347	0	6612	218	30	188	8177
159	59	1	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2283	1159	98250	32502	32058	444	134194
160	0	2	1	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1322	0	2251	1986	1798	188	5559
161	2	2	0	0	128	128	16	1	8192	0	1024	17408	4096	3072	1024	22528	1956	1178	48899	9840	9238	602	61873
162	1	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1714	1188	48970	10078	9583	495	61950
163	3	2	0	0	128	128	16	1	8192	0	1024	17408	4096	4096	0	22528	1941	1068	49279	10433	9831	602	62721
164	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1235	0	1532	218	30	188	2985
165	5	258	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	978	0	1448	216	32	184	2642
166	4	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1068	0	1536	217	30	187	2821
167	4	258	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1178	0	1773	243	30	213	3194
168	7	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	948	217	30	187	2425
169	7	258	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1063	0	686	218	30	188	1967
170	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1006	0	876	217	30	187	2099
171	6	258	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1053	0	675	218	30	188	1946
172	8	2	5	0	0	0	0	1	0	1024	0	19456	1024	0	1024	21504	1790	0	55092	1153	138	1015	58035
173	8	258	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2346	0	48608	217	30	187	51171
174	9	2	0	0	128	128	16	1	8192	1024	0	18432	11264	11264	0	30720	2210	1148	48065	31856	31236	620	83279
175	10	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1292	0	2257	1992	1804	188	5541
176	11	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	2221	1149	48099	10266	9546	720	61735
177	12	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1967	1154	48143	10334	9904	430	61598
178	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1309	0	6382	217	30	187	7908
179	14	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2219	1150	97044	31680	31249	431	132093
180	15	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1294	0	2237	1991	1803	188	5522
181	17	2	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2247	1150	48532	10066	9545	521	61995
182	16	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1758	1115	48945	10353	9924	429	62171
183	18	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1740	1124	48942	10160	9449	711	61966
184	20	2	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1222	0	1526	218	30	188	2966
185	20	258	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1232	0	1784	343	38	305	3359
186	19	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1266	0	1501	217	32	185	2984
187	19	258	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1146	0	1784	246	30	216	3176
188	22	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1260	0	1172	217	30	187	2649
189	22	258	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1064	0	684	217	30	187	1965
190	21	2	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1072	0	692	218	30	188	1982
191	21	258	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1065	0	677	217	30	187	1959
192	23	2	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1784	0	55514	231	32	199	57529
193	23	258	5	0	0	0	0	1	0	1024	0	17408	0	0	0	18432	2643	0	47641	215	30	185	50499
194	24	2	0	0	128	128	16	1	8192	1024	0	17408	12288	11264	1024	30720	2306	1432	47411	32412	31978	434	83561
195	25	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1283	0	2265	1985	1797	188	5533
196	26	2	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2202	1102	46499	10503	9790	713	60306
197	27	2	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2206	1155	47609	10023	9594	429	60993
198	28	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1249	0	6129	217	30	187	7595
199	29	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2204	1127	96788	31630	31200	430	131749
200	30	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1241	0	2259	1932	1744	188	5432
201	32	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	2216	1107	48466	10401	9674	727	62190
202	31	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1713	1194	48638	10413	9982	431	61958
203	33	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1729	1111	48908	10056	9329	727	61804
204	35	2	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1223	0	1801	217	30	187	3241
205	35	258	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1303	0	1668	218	30	188	3189
206	34	2	2	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1035	0	1474	229	30	199	2738
207	34	258	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1157	0	1777	236	30	206	3170
208	37	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1247	0	1175	217	30	187	2639
209	37	258	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	821	0	810	215	30	185	1846
210	36	2	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1078	0	783	217	30	187	2078
211	36	258	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	834	0	776	217	30	187	1827
212	38	2	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1772	0	55622	1347	174	1173	58741
213	38	258	5	0	0	0	0	1	0	0	0	18432	0	0	0	18432	2477	0	48167	215	30	185	50859
214	39	2	0	0	128	128	16	1	8192	1024	1024	17408	11264	11264	0	30720	2224	1147	48212	32297	31864	433	83880
215	40	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1229	0	2292	1984	1797	187	5505
216	41	2	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2762	1153	46648	10537	9681	856	61100
217	42	2	0	0	128	128	16	1	8192	1024	0	17408	3072	3072	0	21504	2419	1270	47173	10396	9904	492	61258
218	43	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1250	0	6592	217	30	187	8059
219	44	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2202	1128	97328	32280	31848	432	132938
220	45	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1099	0	2268	1934	1749	185	5301
221	47	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2203	1164	48659	10213	9781	432	62239
222	46	2	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1713	1141	49143	10253	9820	433	62250
223	48	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1714	1379	48108	10205	9649	556	61406
224	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1517	217	30	187	2946
225	50	258	2	0	0	0	0	1	0	0	0	0	0	0	0	0	974	0	1239	244	30	214	2457
226	49	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1288	0	1741	462	30	432	3491
227	49	258	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	941	0	1687	219	33	186	2847
228	52	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1077	0	854	217	30	187	2148
229	52	258	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	832	0	801	217	30	187	1850
230	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1071	0	778	217	30	187	2066
231	51	258	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1058	0	693	217	30	187	1968
232	53	2	5	0	0	0	0	1	0	1024	0	20480	0	0	0	21504	1756	0	55534	227	34	193	57517
233	53	258	5	0	0	0	0	1	0	1024	0	17408	1024	0	1024	19456	2494	0	50059	217	30	187	52770
234	54	2	0	0	128	128	16	1	8192	0	1024	17408	11264	11264	0	29696	2203	1124	48557	31878	31448	430	83762
235	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1297	0	2206	1930	1742	188	5433
236	56	2	0	0	128	128	16	1	8192	1024	0	17408	3072	3072	0	21504	2215	1430	46499	10130	9698	432	60274
237	57	2	0	0	128	128	16	1	8192	1024	1024	17408	3072	3072	0	22528	2223	1156	48054	10720	10289	431	62153
238	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1242	0	6216	218	30	188	7676
239	59	2	0	0	128	128	16	1	8192	1024	0	35840	11264	11264	0	48128	2219	1111	97400	31635	31202	433	132365
240	0	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1329	0	2183	1952	1764	188	5464
241	2	3	0	0	128	128	16	1	8192	0	1024	17408	3072	3072	0	21504	2117	1139	48598	9857	9421	436	61711
242	1	3	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	1670	1188	48906	9935	9523	412	61699
243	3	3	0	0	128	128	16	1	8192	1024	0	18432	3072	3072	0	22528	1888	1132	49113	10281	9611	670	62414
