worker	slot	stage	logical_task	dependency_begin	dependency_count	wait_begin	wait_count
3	2	5	3	4	1	5614	1
3	3	4	3	3	1	5615	1
3	4	4	259	3	1	5616	0
3	5	7	3	6	1	5616	1
3	6	6	3	5	1	5617	0
3	7	8	3	7	3	5617	2
3	8	8	259	7	3	5619	0
3	9	9	3	10	1	5619	510
3	10	10	3	11	1	6129	3
3	11	11	3	12	1	6132	127
3	12	12	3	13	1	6259	0
3	13	13	3	14	2	6259	14
3	14	14	3	16	2	6273	127
3	15	15	3	18	1	6400	3
3	16	16	3	19	1	6403	127
3	17	20	3	23	1	6530	1
3	18	19	3	22	1	6531	1
3	19	19	259	22	1	6532	0
3	20	22	3	25	1	6532	1
3	21	21	3	24	1	6533	0
3	22	23	3	26	3	6533	2
3	23	23	259	26	3	6535	0
3	24	24	3	29	2	6535	510
3	25	25	3	31	1	7045	3
3	26	26	3	32	1	7048	127
3	27	27	3	33	1	7175	0
3	28	28	3	34	2	7175	14
3	29	29	3	36	2	7189	127
4	0	0	4	0	0	7316	0
4	1	5	4	4	1	7316	1
4	2	4	4	3	1	7317	1
4	3	4	260	3	1	7318	0
4	4	7	4	6	1	7318	1
4	5	6	4	5	1	7319	0
4	6	8	4	7	3	7319	2
4	7	8	260	7	3	7321	0
4	8	10	4	11	1	7321	4
4	9	11	4	12	1	7325	127
4	10	12	4	13	1	7452	0
4	11	13	4	14	2	7452	14
4	12	15	4	18	1	7466	4
4	13	20	4	23	1	7470	1
4	14	19	4	22	1	7471	1
4	15	19	260	22	1	7472	0
4	16	22	4	25	1	7472	1
4	17	21	4	24	1	7473	0
4	18	23	4	26	3	7473	2
4	19	23	260	26	3	7475	0
4	20	25	4	31	1	7475	4
4	21	26	4	32	1	7479	127
4	22	27	4	33	1	7606	0
4	23	28	4	34	2	7606	14
5	0	0	5	0	0	7620	0
5	1	5	5	4	1	7620	1
5	2	4	5	3	1	7621	1
5	3	4	261	3	1	7622	0
5	4	7	5	6	1	7622	1
5	5	6	5	5	1	7623	0
5	6	8	5	7	3	7623	2
5	7	8	261	7	3	7625	0
5	8	10	5	11	1	7625	4
5	9	11	5	12	1	7629	127
5	10	12	5	13	1	7756	0
5	11	13	5	14	2	7756	14
5	12	15	5	18	1	7770	4
5	13	20	5	23	1	7774	1
5	14	19	5	22	1	7775	1
5	15	19	261	22	1	7776	0
5	16	22	5	25	1	7776	1
5	17	21	5	24	1	7777	0
5	18	23	5	26	3	7777	2
5	19	23	261	26	3	7779	0
5	20	25	5	31	1	7779	4
5	21	26	5	32	1	7783	127
5	22	27	5	33	1	7910	0
5	23	28	5	34	2	7910	14
6	0	0	6	0	0	7924	0
6	1	5	6	4	1	7924	1
6	2	4	6	3	1	7925	1
6	3	4	262	3	1	7926	0
6	4	7	6	6	1	7926	1
6	5	6	6	5	1	7927	0
6	6	8	6	7	3	7927	2
6	7	8	262	7	3	7929	0
6	8	10	6	11	1	7929	4
6	9	11	6	12	1	7933	127
6	10	12	6	13	1	8060	0
6	11	13	6	14	2	8060	14
6	12	15	6	18	1	8074	4
6	13	20	6	23	1	8078	1
6	14	19	6	22	1	8079	1
6	15	19	262	22	1	8080	0
6	16	22	6	25	1	8080	1
6	17	21	6	24	1	8081	0
6	18	23	6	26	3	8081	2
6	19	23	262	26	3	8083	0
6	20	25	6	31	1	8083	4
6	21	26	6	32	1	8087	127
6	22	27	6	33	1	8214	0
6	23	28	6	34	2	8214	14
7	0	0	7	0	0	8228	0
7	1	5	7	4	1	8228	1
7	2	4	7	3	1	8229	1
7	3	4	263	3	1	8230	0
7	4	7	7	6	1	8230	1
7	5	6	7	5	1	8231	0
7	6	8	7	7	3	8231	2
7	7	8	263	7	3	8233	0
7	8	10	7	11	1	8233	4
7	9	11	7	12	1	8237	127
7	10	12	7	13	1	8364	0
7	11	13	7	14	2	8364	14
7	12	15	7	18	1	8378	4
7	13	20	7	23	1	8382	1
7	14	19	7	22	1	8383	1
7	15	19	263	22	1	8384	0
7	16	22	7	25	1	8384	1
7	17	21	7	24	1	8385	0
7	18	23	7	26	3	8385	2
7	19	23	263	26	3	8387	0
7	20	25	7	31	1	8387	4
7	21	26	7	32	1	8391	127
7	22	27	7	33	1	8518	0
7	23	28	7	34	2	8518	14
8	0	0	8	0	0	8532	0
8	1	5	8	4	1	8532	1
8	2	4	8	3	1	8533	1
8	3	4	264	3	1	8534	0
8	4	7	8	6	1	8534	1
8	5	6	8	5	1	8535	0
8	6	8	8	7	3	8535	2
8	7	8	264	7	3	8537	0
8	8	10	8	11	1	8537	4
8	9	13	8	14	2	8541	16
8	10	15	8	18	1	8557	4
8	11	20	8	23	1	8561	1
8	12	19	8	22	1	8562	1
8	13	19	264	22	1	8563	0
8	14	22	8	25	1	8563	1
8	15	21	8	24	1	8564	0
8	16	23	8	26	3	8564	2
8	17	23	264	26	3	8566	0
8	18	25	8	31	1	8566	4
8	19	28	8	34	2	8570	16
9	0	0	9	0	0	8586	0
9	1	5	9	4	1	8586	1
9	2	4	9	3	1	8587	1
9	3	4	265	3	1	8588	0
9	4	7	9	6	1	8588	1
9	5	6	9	5	1	8589	0
9	6	8	9	7	3	8589	2
9	7	8	265	7	3	8591	0
9	8	10	9	11	1	8591	4
9	9	13	9	14	2	8595	16
9	10	15	9	18	1	8611	4
9	11	20	9	23	1	8615	1
9	12	19	9	22	1	8616	1
9	13	19	265	22	1	8617	0
9	14	22	9	25	1	8617	1
9	15	21	9	24	1	8618	0
9	16	23	9	26	3	8618	2
9	17	23	265	26	3	8620	0
9	18	25	9	31	1	8620	4
9	19	28	9	34	2	8624	16
10	0	0	10	0	0	8640	0
10	1	5	10	4	1	8640	1
10	2	4	10	3	1	8641	1
10	3	4	266	3	1	8642	0
10	4	7	10	6	1	8642	1
10	5	6	10	5	1	8643	0
10	6	8	10	7	3	8643	2
10	7	8	266	7	3	8645	0
10	8	10	10	11	1	8645	4
10	9	13	10	14	2	8649	16
10	10	15	10	18	1	8665	4
10	11	20	10	23	1	8669	1
10	12	19	10	22	1	8670	1
10	13	19	266	22	1	8671	0
10	14	22	10	25	1	8671	1
10	15	21	10	24	1	8672	0
10	16	23	10	26	3	8672	2
10	17	23	266	26	3	8674	0
10	18	25	10	31	1	8674	4
10	19	28	10	34	2	8678	16
11	0	0	11	0	0	8694	0
11	1	5	11	4	1	8694	1
11	2	4	11	3	1	8695	1
11	3	4	267	3	1	8696	0
11	4	7	11	6	1	8696	1
11	5	6	11	5	1	8697	0
11	6	8	11	7	3	8697	2
11	7	8	267	7	3	8699	0
11	8	10	11	11	1	8699	4
11	9	13	11	14	2	8703	16
11	10	15	11	18	1	8719	4
11	11	20	11	23	1	8723	1
11	12	19	11	22	1	8724	1
11	13	19	267	22	1	8725	0
11	14	22	11	25	1	8725	1
11	15	21	11	24	1	8726	0
11	16	23	11	26	3	8726	2
11	17	23	267	26	3	8728	0
11	18	25	11	31	1	8728	4
11	19	28	11	34	2	8732	16
12	0	0	12	0	0	8748	0
12	1	5	12	4	1	8748	1
12	2	4	12	3	1	8749	1
12	3	4	268	3	1	8750	0
12	4	7	12	6	1	8750	1
12	5	6	12	5	1	8751	0
12	6	8	12	7	3	8751	2
12	7	8	268	7	3	8753	0
12	8	10	12	11	1	8753	4
12	9	13	12	14	2	8757	16
12	10	15	12	18	1	8773	4
12	11	20	12	23	1	8777	1
12	12	19	12	22	1	8778	1
12	13	19	268	22	1	8779	0
12	14	22	12	25	1	8779	1
12	15	21	12	24	1	8780	0
12	16	23	12	26	3	8780	2
12	17	23	268	26	3	8782	0
12	18	25	12	31	1	8782	4
12	19	28	12	34	2	8786	16
13	0	0	13	0	0	8802	0
13	1	5	13	4	1	8802	1
13	2	4	13	3	1	8803	1
13	3	4	269	3	1	8804	0
13	4	7	13	6	1	8804	1
13	5	6	13	5	1	8805	0
13	6	8	13	7	3	8805	2
13	7	8	269	7	3	8807	0
13	8	10	13	11	1	8807	4
13	9	13	13	14	2	8811	16
13	10	15	13	18	1	8827	4
13	11	20	13	23	1	8831	1
13	12	19	13	22	1	8832	1
13	13	19	269	22	1	8833	0
13	14	22	13	25	1	8833	1
13	15	21	13	24	1	8834	0
13	16	23	13	26	3	8834	2
13	17	23	269	26	3	8836	0
13	18	25	13	31	1	8836	4
13	19	28	13	34	2	8840	16
14	0	0	14	0	0	8856	0
14	1	5	14	4	1	8856	1
14	2	4	14	3	1	8857	1
14	3	4	270	3	1	8858	0
14	4	7	14	6	1	8858	1
14	5	6	14	5	1	8859	0
14	6	8	14	7	3	8859	2
14	7	8	270	7	3	8861	0
14	8	10	14	11	1	8861	4
14	9	13	14	14	2	8865	16
14	10	15	14	18	1	8881	4
14	11	20	14	23	1	8885	1
14	12	19	14	22	1	8886	1
14	13	19	270	22	1	8887	0
14	14	22	14	25	1	8887	1
14	15	21	14	24	1	8888	0
14	16	23	14	26	3	8888	2
14	17	23	270	26	3	8890	0
14	18	25	14	31	1	8890	4
14	19	28	14	34	2	8894	16
15	0	0	15	0	0	8910	0
15	1	5	15	4	1	8910	1
15	2	4	15	3	1	8911	1
15	3	4	271	3	1	8912	0
15	4	7	15	6	1	8912	1
15	5	6	15	5	1	8913	0
15	6	8	15	7	3	8913	2
15	7	8	271	7	3	8915	0
15	8	10	15	11	1	8915	4
15	9	13	15	14	2	8919	16
15	10	15	15	18	1	8935	4
15	11	20	15	23	1	8939	1
15	12	19	15	22	1	8940	1
15	13	19	271	22	1	8941	0
15	14	22	15	25	1	8941	1
15	15	21	15	24	1	8942	0
15	16	23	15	26	3	8942	2
15	17	23	271	26	3	8944	0
15	18	25	15	31	1	8944	4
15	19	28	15	34	2	8948	16
16	0	0	16	0	0	8964	0
16	1	5	16	4	1	8964	1
16	2	4	16	3	1	8965	1
16	3	4	272	3	1	8966	0
16	4	7	16	6	1	8966	1
16	5	6	16	5	1	8967	0
16	6	8	16	7	3	8967	2
16	7	8	272	7	3	8969	0
16	8	10	16	11	1	8969	4
16	9	13	16	14	2	8973	16
16	10	15	16	18	1	8989	4
16	11	20	16	23	1	8993	1
16	12	19	16	22	1	8994	1
16	13	19	272	22	1	8995	0
16	14	22	16	25	1	8995	1
16	15	21	16	24	1	8996	0
16	16	23	16	26	3	8996	2
16	17	23	272	26	3	8998	0
16	18	25	16	31	1	8998	4
16	19	28	16	34	2	9002	16
17	0	0	17	0	0	9018	0
17	1	5	17	4	1	9018	1
17	2	4	17	3	1	9019	1
17	3	4	273	3	1	9020	0
17	4	7	17	6	1	9020	1
17	5	6	17	5	1	9021	0
17	6	8	17	7	3	9021	2
17	7	8	273	7	3	9023	0
17	8	10	17	11	1	9023	4
17	9	13	17	14	2	9027	16
17	10	15	17	18	1	9043	4
17	11	20	17	23	1	9047	1
17	12	19	17	22	1	9048	1
17	13	19	273	22	1	9049	0
17	14	22	17	25	1	9049	1
17	15	21	17	24	1	9050	0
17	16	23	17	26	3	9050	2
17	17	23	273	26	3	9052	0
17	18	25	17	31	1	9052	4
17	19	28	17	34	2	9056	16
18	0	0	18	0	0	9072	0
18	1	5	18	4	1	9072	1
18	2	4	18	3	1	9073	1
18	3	4	274	3	1	9074	0
18	4	7	18	6	1	9074	1
18	5	6	18	5	1	9075	0
18	6	8	18	7	3	9075	2
18	7	8	274	7	3	9077	0
18	8	10	18	11	1	9077	4
18	9	13	18	14	2	9081	16
18	10	15	18	18	1	9097	4
18	11	20	18	23	1	9101	1
18	12	19	18	22	1	9102	1
18	13	19	274	22	1	9103	0
18	14	22	18	25	1	9103	1
18	15	21	18	24	1	9104	0
18	16	23	18	26	3	9104	2
18	17	23	274	26	3	9106	0
18	18	25	18	31	1	9106	4
18	19	28	18	34	2	9110	16
19	0	0	19	0	0	9126	0
19	1	5	19	4	1	9126	1
19	2	4	19	3	1	9127	1
19	3	4	275	3	1	9128	0
19	4	7	19	6	1	9128	1
19	5	6	19	5	1	9129	0
19	6	8	19	7	3	9129	2
19	7	8	275	7	3	9131	0
19	8	10	19	11	1	9131	4
19	9	13	19	14	2	9135	16
19	10	15	19	18	1	9151	4
19	11	20	19	23	1	9155	1
19	12	19	19	22	1	9156	1
19	13	19	275	22	1	9157	0
19	14	22	19	25	1	9157	1
19	15	21	19	24	1	9158	0
19	16	23	19	26	3	9158	2
19	17	23	275	26	3	9160	0
19	18	25	19	31	1	9160	4
19	19	28	19	34	2	9164	16
20	0	0	20	0	0	9180	0
20	1	5	20	4	1	9180	1
20	2	4	20	3	1	9181	1
20	3	4	276	3	1	9182	0
20	4	7	20	6	1	9182	1
20	5	6	20	5	1	9183	0
20	6	8	20	7	3	9183	2
20	7	8	276	7	3	9185	0
20	8	10	20	11	1	9185	4
20	9	13	20	14	2	9189	16
20	10	15	20	18	1	9205	4
20	11	20	20	23	1	9209	1
20	12	19	20	22	1	9210	1
20	13	19	276	22	1	9211	0
20	14	22	20	25	1	9211	1
20	15	21	20	24	1	9212	0
20	16	23	20	26	3	9212	2
20	17	23	276	26	3	9214	0
20	18	25	20	31	1	9214	4
20	19	28	20	34	2	9218	16
21	0	0	21	0	0	9234	0
21	1	5	21	4	1	9234	1
21	2	4	21	3	1	9235	1
21	3	4	277	3	1	9236	0
21	4	7	21	6	1	9236	1
21	5	6	21	5	1	9237	0
21	6	8	21	7	3	9237	2
21	7	8	277	7	3	9239	0
21	8	10	21	11	1	9239	4
21	9	13	21	14	2	9243	16
21	10	15	21	18	1	9259	4
21	11	20	21	23	1	9263	1
21	12	19	21	22	1	9264	1
21	13	19	277	22	1	9265	0
21	14	22	21	25	1	9265	1
21	15	21	21	24	1	9266	0
21	16	23	21	26	3	9266	2
21	17	23	277	26	3	9268	0
21	18	25	21	31	1	9268	4
21	19	28	21	34	2	9272	16
22	0	0	22	0	0	9288	0
22	1	5	22	4	1	9288	1
22	2	4	22	3	1	9289	1
22	3	4	278	3	1	9290	0
22	4	7	22	6	1	9290	1
22	5	6	22	5	1	9291	0
22	6	8	22	7	3	9291	2
22	7	8	278	7	3	9293	0
22	8	10	22	11	1	9293	4
22	9	13	22	14	2	9297	16
22	10	15	22	18	1	9313	4
22	11	20	22	23	1	9317	1
22	12	19	22	22	1	9318	1
22	13	19	278	22	1	9319	0
22	14	22	22	25	1	9319	1
22	15	21	22	24	1	9320	0
22	16	23	22	26	3	9320	2
22	17	23	278	26	3	9322	0
22	18	25	22	31	1	9322	4
22	19	28	22	34	2	9326	16
23	0	0	23	0	0	9342	0
23	1	5	23	4	1	9342	1
23	2	4	23	3	1	9343	1
23	3	4	279	3	1	9344	0
23	4	7	23	6	1	9344	1
23	5	6	23	5	1	9345	0
23	6	8	23	7	3	9345	2
23	7	8	279	7	3	9347	0
23	8	10	23	11	1	9347	4
23	9	13	23	14	2	9351	16
23	10	15	23	18	1	9367	4
23	11	20	23	23	1	9371	1
23	12	19	23	22	1	9372	1
23	13	19	279	22	1	9373	0
23	14	22	23	25	1	9373	1
23	15	21	23	24	1	9374	0
23	16	23	23	26	3	9374	2
23	17	23	279	26	3	9376	0
23	18	25	23	31	1	9376	4
23	19	28	23	34	2	9380	16
24	0	0	24	0	0	9396	0
24	1	5	24	4	1	9396	1
24	2	4	24	3	1	9397	1
24	3	4	280	3	1	9398	0
24	4	7	24	6	1	9398	1
24	5	6	24	5	1	9399	0
24	6	8	24	7	3	9399	2
24	7	8	280	7	3	9401	0
24	8	10	24	11	1	9401	4
24	9	13	24	14	2	9405	16
24	10	15	24	18	1	9421	4
24	11	20	24	23	1	9425	1
24	12	19	24	22	1	9426	1
24	13	19	280	22	1	9427	0
24	14	22	24	25	1	9427	1
24	15	21	24	24	1	9428	0
24	16	23	24	26	3	9428	2
24	17	23	280	26	3	9430	0
24	18	25	24	31	1	9430	4
24	19	28	24	34	2	9434	16
25	0	0	25	0	0	9450	0
25	1	5	25	4	1	9450	1
25	2	4	25	3	1	9451	1
25	3	4	281	3	1	9452	0
25	4	7	25	6	1	9452	1
25	5	6	25	5	1	9453	0
25	6	8	25	7	3	9453	2
25	7	8	281	7	3	9455	0
25	8	10	25	11	1	9455	4
25	9	13	25	14	2	9459	16
25	10	15	25	18	1	9475	4
25	11	20	25	23	1	9479	1
25	12	19	25	22	1	9480	1
25	13	19	281	22	1	9481	0
25	14	22	25	25	1	9481	1
25	15	21	25	24	1	9482	0
25	16	23	25	26	3	9482	2
25	17	23	281	26	3	9484	0
25	18	25	25	31	1	9484	4
25	19	28	25	34	2	9488	16
26	0	0	26	0	0	9504	0
26	1	5	26	4	1	9504	1
26	2	4	26	3	1	9505	1
26	3	4	282	3	1	9506	0
26	4	7	26	6	1	9506	1
26	5	6	26	5	1	9507	0
26	6	8	26	7	3	9507	2
26	7	8	282	7	3	9509	0
26	8	10	26	11	1	9509	4
26	9	13	26	14	2	9513	16
26	10	15	26	18	1	9529	4
26	11	20	26	23	1	9533	1
26	12	19	26	22	1	9534	1
26	13	19	282	22	1	9535	0
26	14	22	26	25	1	9535	1
26	15	21	26	24	1	9536	0
26	16	23	26	26	3	9536	2
26	17	23	282	26	3	9538	0
26	18	25	26	31	1	9538	4
26	19	28	26	34	2	9542	16
27	0	0	27	0	0	9558	0
27	1	5	27	4	1	9558	1
27	2	4	27	3	1	9559	1
27	3	4	283	3	1	9560	0
27	4	7	27	6	1	9560	1
27	5	6	27	5	1	9561	0
27	6	8	27	7	3	9561	2
27	7	8	283	7	3	9563	0
27	8	10	27	11	1	9563	4
27	9	13	27	14	2	9567	16
27	10	15	27	18	1	9583	4
27	11	20	27	23	1	9587	1
27	12	19	27	22	1	9588	1
27	13	19	283	22	1	9589	0
27	14	22	27	25	1	9589	1
27	15	21	27	24	1	9590	0
27	16	23	27	26	3	9590	2
27	17	23	283	26	3	9592	0
27	18	25	27	31	1	9592	4
27	19	28	27	34	2	9596	16
28	0	0	28	0	0	9612	0
28	1	5	28	4	1	9612	1
28	2	4	28	3	1	9613	1
28	3	4	284	3	1	9614	0
28	4	7	28	6	1	9614	1
28	5	6	28	5	1	9615	0
28	6	8	28	7	3	9615	2
28	7	8	284	7	3	9617	0
28	8	10	28	11	1	9617	4
28	9	13	28	14	2	9621	16
28	10	15	28	18	1	9637	4
28	11	20	28	23	1	9641	1
28	12	19	28	22	1	9642	1
28	13	19	284	22	1	9643	0
28	14	22	28	25	1	9643	1
28	15	21	28	24	1	9644	0
28	16	23	28	26	3	9644	2
28	17	23	284	26	3	9646	0
28	18	25	28	31	1	9646	4
28	19	28	28	34	2	9650	16
29	0	0	29	0	0	9666	0
29	1	5	29	4	1	9666	1
29	2	4	29	3	1	9667	1
29	3	4	285	3	1	9668	0
29	4	7	29	6	1	9668	1
29	5	6	29	5	1	9669	0
29	6	8	29	7	3	9669	2
29	7	8	285	7	3	9671	0
29	8	10	29	11	1	9671	4
29	9	13	29	14	2	9675	16
29	10	15	29	18	1	9691	4
29	11	20	29	23	1	9695	1
29	12	19	29	22	1	9696	1
29	13	19	285	22	1	9697	0
29	14	22	29	25	1	9697	1
29	15	21	29	24	1	9698	0
29	16	23	29	26	3	9698	2
29	17	23	285	26	3	9700	0
29	18	25	29	31	1	9700	4
29	19	28	29	34	2	9704	16
30	0	0	30	0	0	9720	0
30	1	5	30	4	1	9720	1
30	2	4	30	3	1	9721	1
30	3	4	286	3	1	9722	0
30	4	7	30	6	1	9722	1
30	5	6	30	5	1	9723	0
30	6	8	30	7	3	9723	2
30	7	8	286	7	3	9725	0
30	8	10	30	11	1	9725	4
30	9	13	30	14	2	9729	16
30	10	15	30	18	1	9745	4
30	11	20	30	23	1	9749	1
30	12	19	30	22	1	9750	1
30	13	19	286	22	1	9751	0
30	14	22	30	25	1	9751	1
30	15	21	30	24	1	9752	0
30	16	23	30	26	3	9752	2
30	17	23	286	26	3	9754	0
30	18	25	30	31	1	9754	4
30	19	28	30	34	2	9758	16
31	0	0	31	0	0	9774	0
31	1	5	31	4	1	9774	1
31	2	4	31	3	1	9775	1
31	3	4	287	3	1	9776	0
31	4	7	31	6	1	9776	1
31	5	6	31	5	1	9777	0
31	6	8	31	7	3	9777	2
31	7	8	287	7	3	9779	0
31	8	10	31	11	1	9779	4
31	9	13	31	14	2	9783	16
31	10	15	31	18	1	9799	4
31	11	20	31	23	1	9803	1
31	12	19	31	22	1	9804	1
31	13	19	287	22	1	9805	0
31	14	22	31	25	1	9805	1
31	15	21	31	24	1	9806	0
31	16	23	31	26	3	9806	2
31	17	23	287	26	3	9808	0
31	18	25	31	31	1	9808	4
31	19	28	31	34	2	9812	16
32	0	0	32	0	0	9828	0
32	1	5	32	4	1	9828	1
32	2	4	32	3	1	9829	1
32	3	4	288	3	1	9830	0
32	4	7	32	6	1	9830	1
32	5	6	32	5	1	9831	0
32	6	8	32	7	3	9831	2
32	7	8	288	7	3	9833	0
32	8	10	32	11	1	9833	4
32	9	13	32	14	2	9837	16
32	10	15	32	18	1	9853	4
32	11	20	32	23	1	9857	1
32	12	19	32	22	1	9858	1
32	13	19	288	22	1	9859	0
32	14	22	32	25	1	9859	1
32	15	21	32	24	1	9860	0
32	16	23	32	26	3	9860	2
32	17	23	288	26	3	9862	0
32	18	25	32	31	1	9862	4
32	19	28	32	34	2	9866	16
33	0	0	33	0	0	9882	0
33	1	5	33	4	1	9882	1
33	2	4	33	3	1	9883	1
33	3	4	289	3	1	9884	0
33	4	7	33	6	1	9884	1
33	5	6	33	5	1	9885	0
33	6	8	33	7	3	9885	2
33	7	8	289	7	3	9887	0
33	8	10	33	11	1	9887	4
33	9	13	33	14	2	9891	16
33	10	15	33	18	1	9907	4
33	11	20	33	23	1	9911	1
33	12	19	33	22	1	9912	1
33	13	19	289	22	1	9913	0
33	14	22	33	25	1	9913	1
33	15	21	33	24	1	9914	0
33	16	23	33	26	3	9914	2
33	17	23	289	26	3	9916	0
33	18	25	33	31	1	9916	4
33	19	28	33	34	2	9920	16
34	0	0	34	0	0	9936	0
34	1	5	34	4	1	9936	1
34	2	4	34	3	1	9937	1
34	3	4	290	3	1	9938	0
34	4	7	34	6	1	9938	1
34	5	6	34	5	1	9939	0
34	6	8	34	7	3	9939	2
34	7	8	290	7	3	9941	0
34	8	10	34	11	1	9941	4
34	9	13	34	14	2	9945	16
34	10	15	34	18	1	9961	4
34	11	20	34	23	1	9965	1
34	12	19	34	22	1	9966	1
34	13	19	290	22	1	9967	0
34	14	22	34	25	1	9967	1
34	15	21	34	24	1	9968	0
34	16	23	34	26	3	9968	2
34	17	23	290	26	3	9970	0
34	18	25	34	31	1	9970	4
34	19	28	34	34	2	9974	16
35	0	0	35	0	0	9990	0
35	1	5	35	4	1	9990	1
35	2	4	35	3	1	9991	1
35	3	4	291	3	1	9992	0
35	4	7	35	6	1	9992	1
35	5	6	35	5	1	9993	0
35	6	8	35	7	3	9993	2
35	7	8	291	7	3	9995	0
35	8	10	35	11	1	9995	4
35	9	13	35	14	2	9999	16
35	10	15	35	18	1	10015	4
35	11	20	35	23	1	10019	1
35	12	19	35	22	1	10020	1
35	13	19	291	22	1	10021	0
35	14	22	35	25	1	10021	1
35	15	21	35	24	1	10022	0
35	16	23	35	26	3	10022	2
35	17	23	291	26	3	10024	0
35	18	25	35	31	1	10024	4
35	19	28	35	34	2	10028	16
36	0	0	36	0	0	10044	0
36	1	5	36	4	1	10044	1
36	2	4	36	3	1	10045	1
36	3	4	292	3	1	10046	0
36	4	7	36	6	1	10046	1
36	5	6	36	5	1	10047	0
36	6	8	36	7	3	10047	2
36	7	8	292	7	3	10049	0
36	8	10	36	11	1	10049	4
36	9	13	36	14	2	10053	16
36	10	15	36	18	1	10069	4
36	11	20	36	23	1	10073	1
36	12	19	36	22	1	10074	1
36	13	19	292	22	1	10075	0
36	14	22	36	25	1	10075	1
36	15	21	36	24	1	10076	0
36	16	23	36	26	3	10076	2
36	17	23	292	26	3	10078	0
36	18	25	36	31	1	10078	4
36	19	28	36	34	2	10082	16
37	0	0	37	0	0	10098	0
37	1	5	37	4	1	10098	1
37	2	4	37	3	1	10099	1
37	3	4	293	3	1	10100	0
37	4	7	37	6	1	10100	1
37	5	6	37	5	1	10101	0
37	6	8	37	7	3	10101	2
37	7	8	293	7	3	10103	0
37	8	10	37	11	1	10103	4
37	9	13	37	14	2	10107	16
37	10	15	37	18	1	10123	4
37	11	20	37	23	1	10127	1
37	12	19	37	22	1	10128	1
37	13	19	293	22	1	10129	0
37	14	22	37	25	1	10129	1
37	15	21	37	24	1	10130	0
