slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789817867652360192	1789817867652360192	1789817867652360192	1789817867652362240	1789817867652363264	0	0	0	0	6142500936891	6142500942076
1	0	2	0	0	1789817867652363264	1789817867652364288	1789817867652364288	1789817867652374528	1789817867652375552	0	31	1	1	6142500947742	6142500973651
2	0	5	0	0	1789817867652375552	1789817867652377600	1789817867652377600	1789817867652379648	1789817867652380672	31	1	4	1	6142500980275	6142500984754
3	0	6	0	0	1789817867652380672	1789817867652380672	1789817867652380672	1789817867652381696	1789817867652382720	32	0	5	1	6142500988552	6142500991988
4	0	8	0	0	1789817867652382720	1789817867652385792	1789817867652385792	1789817867652413440	1789817867652414464	32	3	7	3	6142501001838	6142501069527
5	0	9	0	0	1789817867652414464	1789817867652417536	1789817867652417536	1789817867652430848	1789817867652432896	35	127	10	1	6142501081087	6142501115685
6	0	10	0	0	1789817867652432896	1789817867652434944	1789817867652434944	1789817867652436992	1789817867652439040	162	31	11	1	6142501124922	6142501130983
7	0	11	0	0	1789817867652439040	1789817867652441088	1789817867652441088	1789817867652451328	1789817867652452352	193	31	12	1	6142501140024	6142501165219
8	0	13	0	0	1789817867652452352	1789817867652460544	1789817867652460544	1789817867652464640	1789817867652465664	224	127	14	2	6142501190110	6142501198860
9	0	14	0	0	1789817867652465664	1789817867652466688	1789817867652466688	1789817867652484096	1789817867652485120	351	31	16	2	6142501204143	6142501248086
10	0	15	0	0	1789817867652485120	1789817867652487168	1789817867652487168	1789817867652490240	1789817867652491264	382	31	18	1	6142501257007	6142501263982
11	0	17	0	0	1789817867652491264	1789817867652492288	1789817867652492288	1789817867652501504	1789817867652502528	413	31	20	1	6142501269317	6142501293320
12	0	20	0	0	1789817867652503552	1789817867652507648	1789817867652507648	1789817867652509696	1789817867652510720	444	1	23	1	6142501308406	6142501313235
13	0	21	0	0	1789817867652510720	1789817867652510720	1789817867652510720	1789817867652512768	1789817867652513792	445	0	24	1	6142501316053	6142501319560
14	0	23	0	0	1789817867652513792	1789817867652515840	1789817867652515840	1789817867652543488	1789817867652544512	445	3	26	3	6142501328979	6142501397293
15	0	24	0	0	1789817867652544512	1789817867652548608	1789817867652548608	1789817867652561920	1789817867652563968	448	127	29	2	6142501409495	6142501445074
16	0	25	0	0	1789817867652563968	1789817867652564992	1789817867652564992	1789817867652568064	1789817867652569088	575	31	31	1	6142501452391	6142501460392
17	0	26	0	0	1789817867652570112	1789817867652571136	1789817867652571136	1789817867652582400	1789817867652583424	606	31	32	1	6142501466880	6142501494616
18	0	28	0	0	1789817867652583424	1789817867652590592	1789817867652590592	1789817867652594688	1789817867652594688	637	127	34	2	6142501515749	6142501525143
19	0	29	0	0	1789817867652594688	1789817867652595712	1789817867652595712	1789817867652612096	1789817867652613120	764	31	36	2	6142501530102	6142501571493
20	1	0	1	0	1789817867652360192	1789817867652360192	1789817867652360192	1789817867652362240	1789817867652363264	795	0	0	0	6142500936937	6142500942132
21	1	2	1	0	1789817867652363264	1789817867652364288	1789817867652364288	1789817867652374528	1789817867652375552	795	31	1	1	6142500947740	6142500973722
22	1	5	1	0	1789817867652375552	1789817867652377600	1789817867652377600	1789817867652379648	1789817867652380672	826	1	4	1	6142500980289	6142500984760
23	1	6	1	0	1789817867652380672	1789817867652380672	1789817867652380672	1789817867652381696	1789817867652382720	827	0	5	1	6142500988509	6142500992039
24	1	8	1	0	1789817867652382720	1789817867652385792	1789817867652385792	1789817867652413440	1789817867652414464	827	3	7	3	6142501001825	6142501069573
25	1	9	1	0	1789817867652414464	1789817867652417536	1789817867652417536	1789817867652431872	1789817867652432896	830	127	10	1	6142501081604	6142501115861
26	1	10	1	0	1789817867652432896	1789817867652434944	1789817867652434944	1789817867652436992	1789817867652439040	957	31	11	1	6142501124928	6142501131060
27	1	11	1	0	1789817867652439040	1789817867652441088	1789817867652441088	1789817867652452352	1789817867652453376	988	31	12	1	6142501140033	6142501167926
28	1	13	1	0	1789817867652453376	1789817867652460544	1789817867652460544	1789817867652464640	1789817867652465664	1019	127	14	2	6142501190113	6142501198737
29	1	14	1	0	1789817867652465664	1789817867652466688	1789817867652466688	1789817867652484096	1789817867652486144	1146	31	16	2	6142501204634	6142501249098
30	1	15	1	0	1789817867652486144	1789817867652487168	1789817867652487168	1789817867652490240	1789817867652491264	1177	31	18	1	6142501257108	6142501264036
31	1	17	1	0	1789817867652491264	1789817867652492288	1789817867652492288	1789817867652502528	1789817867652502528	1208	31	20	1	6142501269302	6142501293668
32	1	20	1	0	1789817867652503552	1789817867652507648	1789817867652507648	1789817867652509696	1789817867652510720	1239	1	23	1	6142501308420	6142501313492
33	1	21	1	0	1789817867652510720	1789817867652510720	1789817867652510720	1789817867652512768	1789817867652513792	1240	0	24	1	6142501316012	6142501319622
34	1	23	1	0	1789817867652513792	1789817867652515840	1789817867652515840	1789817867652543488	1789817867652544512	1240	3	26	3	6142501328972	6142501397298
35	1	24	1	0	1789817867652544512	1789817867652547584	1789817867652547584	1789817867652561920	1789817867652563968	1243	127	29	2	6142501408533	6142501445095
36	1	25	1	0	1789817867652563968	1789817867652566016	1789817867652566016	1789817867652568064	1789817867652570112	1370	31	31	1	6142501453819	6142501460261
37	1	26	1	0	1789817867652570112	1789817867652571136	1789817867652571136	1789817867652582400	1789817867652583424	1401	31	32	1	6142501468354	6142501494843
38	1	28	1	0	1789817867652583424	1789817867652590592	1789817867652590592	1789817867652594688	1789817867652594688	1432	127	34	2	6142501515846	6142501525166
39	1	29	1	0	1789817867652594688	1789817867652595712	1789817867652595712	1789817867652613120	1789817867652613120	1559	31	36	2	6142501530162	6142501571740
40	2	0	2	0	1789817867652360192	1789817867652360192	1789817867652360192	1789817867652362240	1789817867652363264	1590	0	0	0	6142500936959	6142500942107
41	2	2	2	0	1789817867652363264	1789817867652364288	1789817867652364288	1789817867652374528	1789817867652375552	1590	31	1	1	6142500947600	6142500973720
42	2	5	2	0	1789817867652376576	1789817867652377600	1789817867652377600	1789817867652379648	1789817867652380672	1621	1	4	1	6142500980299	6142500985223
43	2	6	2	0	1789817867652380672	1789817867652380672	1789817867652380672	1789817867652381696	1789817867652382720	1622	0	5	1	6142500988529	6142500992084
44	2	8	2	0	1789817867652382720	1789817867652385792	1789817867652385792	1789817867652413440	1789817867652414464	1622	3	7	3	6142501001869	6142501070433
45	2	9	2	0	1789817867652414464	1789817867652417536	1789817867652417536	1789817867652431872	1789817867652432896	1625	127	10	1	6142501081614	6142501115884
46	2	10	2	0	1789817867652432896	1789817867652434944	1789817867652434944	1789817867652438016	1789817867652439040	1752	31	11	1	6142501123984	6142501131360
47	2	11	2	0	1789817867652439040	1789817867652441088	1789817867652441088	1789817867652452352	1789817867652454400	1783	31	12	1	6142501139288	6142501169252
48	2	13	2	0	1789817867652454400	1789817867652460544	1789817867652460544	1789817867652464640	1789817867652465664	1814	127	14	2	6142501189332	6142501198436
49	2	14	2	0	1789817867652465664	1789817867652466688	1789817867652466688	1789817867652485120	1789817867652486144	1941	31	16	2	6142501204649	6142501250597
50	2	15	2	0	1789817867652486144	1789817867652487168	1789817867652487168	1789817867652490240	1789817867652491264	1972	31	18	1	6142501257199	6142501264357
51	2	17	2	0	1789817867652491264	1789817867652492288	1789817867652492288	1789817867652502528	1789817867652503552	2003	31	20	1	6142501269313	6142501295321
52	2	20	2	0	1789817867652503552	1789817867652507648	1789817867652507648	1789817867652509696	1789817867652510720	2034	1	23	1	6142501308353	6142501313231
53	2	21	2	0	1789817867652510720	1789817867652510720	1789817867652510720	1789817867652512768	1789817867652513792	2035	0	24	1	6142501316017	6142501319630
54	2	23	2	0	1789817867652513792	1789817867652515840	1789817867652515840	1789817867652543488	1789817867652544512	2035	3	26	3	6142501329010	6142501397752
