slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
22	5	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	1556	159	30	129	3005	rope	0	1290	0	1556	159
23	6	1	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1127	0	978	159	30	129	2264	kvappend	0	1127	0	978	159
24	8	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1685	0	8094	159	30	129	9938	attention	2	1685	52	8042	159
25	9	1	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2191	1021	9363	2029	1895	134	14604	gemm	0	2191	2474	7910	2029
26	10	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1284	0	2859	1895	1764	131	6038	rmsnorm	8	1284	89	2770	1895
27	11	1	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2175	1015	9514	1075	943	132	13779	gemm	0	2175	2585	7944	1075
28	13	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1322	0	6405	159	30	129	7886	elementwise	0	1322	0	6405	159
29	14	1	0	0	32	16	64	1	6144	0	1024	7168	1024	1024	0	9216	2188	1016	18280	2020	1890	130	23504	gemm	0	2188	4335	14961	2020
30	15	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1283	0	2857	1865	1734	131	6005	rmsnorm	8	1283	89	2768	1865
31	17	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2176	1015	9333	1076	945	131	13600	gemm	0	2176	2650	7698	1076
32	20	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1285	0	1556	159	30	129	3000	rope	0	1285	0	1556	159
33	21	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1106	0	984	160	30	130	2250	kvappend	0	1106	0	984	160
34	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1672	0	8409	159	30	129	10240	attention	2	1672	52	8357	159
35	24	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2204	1021	9430	1504	1373	131	14159	gemm	0	2204	2432	8019	1504
36	25	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1342	0	2850	1898	1766	132	6090	rmsnorm	8	1342	89	2761	1898
37	26	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2215	1010	9947	1369	1238	131	14541	gemm	0	2215	2896	8061	1369
38	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1317	0	6424	160	30	130	7901	elementwise	0	1317	0	6424	160
39	29	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2200	1059	18243	1998	1868	130	23500	gemm	0	2200	4325	14977	1998
40	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1315	0	2789	1855	1724	131	5959	rmsnorm	8	1315	89	2700	1855
41	2	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2099	1028	9284	1229	935	294	13640	gemm	0	2099	2330	7982	1229
42	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1254	0	1535	159	30	129	2948	rope	0	1254	0	1535	159
43	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1103	0	939	160	30	130	2202	kvappend	0	1103	0	939	160
44	8	2	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1651	0	7942	160	30	130	9753	attention	2	1651	52	7890	160
45	9	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2126	995	9363	1737	1607	130	14221	gemm	0	2126	2305	8053	1737
46	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1248	0	2791	1836	1705	131	5875	rmsnorm	8	1248	89	2702	1836
47	11	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2113	1082	9322	1281	1151	130	13798	gemm	0	2113	2398	8006	1281
48	13	2	4	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1274	0	6503	159	30	129	7936	elementwise	0	1274	0	6503	159
49	14	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2129	1016	18064	2198	2068	130	23407	gemm	0	2129	3915	15165	2198
50	15	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1240	0	2789	1936	1806	130	5965	rmsnorm	8	1240	89	2700	1936
51	17	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2117	1014	9282	1458	1159	299	13871	gemm	0	2117	2629	7667	1458
52	20	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1244	0	1530	159	30	129	2933	rope	0	1244	0	1530	159
53	21	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1088	0	952	160	30	130	2200	kvappend	0	1088	0	952	160
54	23	2	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1643	0	8063	159	30	129	9865	attention	2	1643	52	8011	159
55	24	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2135	1039	9249	1475	1345	130	13898	gemm	0	2135	2442	7846	1475
56	25	2	1	0	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1291	0	2771	1846	1715	131	5908	rmsnorm	8	1291	89	2682	1846
57	26	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2138	1000	9561	1339	1208	131	14038	gemm	0	2138	2869	7692	1339
58	28	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1274	0	6239	159	30	129	7672	elementwise	0	1274	0	6239	159
59	29	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2136	1043	18100	1943	1813	130	23222	gemm	0	2136	3835	15308	1943
60	0	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1279	0	2720	1807	1675	132	5806	rmsnorm	8	1279	89	2631	1807
61	2	3	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2036	1023	9271	1197	922	275	13527	gemm	0	2036	2295	7999	1197
62	5	3	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1197	0	1483	159	30	129	2839	rope	0	1197	0	1483	159
63	6	3	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1062	0	1157	159	30	129	2378	kvappend	0	1062	0	1157	159
64	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1593	0	7829	159	30	129	9581	attention	2	1593	52	7777	159
65	9	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2050	985	9277	1693	1564	129	14005	gemm	0	2050	2306	7956	1693
66	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1193	0	2707	1789	1658	131	5689	rmsnorm	8	1193	89	2618	1789
67	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2033	979	9386	1053	921	132	13451	gemm	0	2033	2250	8115	1053
68	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1226	0	5954	159	30	129	7339	elementwise	0	1226	0	5954	159
69	14	3	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2049	990	18069	2123	1993	130	23231	gemm	0	2049	3798	15261	2123
70	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1204	0	2694	1775	1644	131	5673	rmsnorm	8	1204	89	2605	1775
71	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2040	1022	9233	1646	1373	273	13941	gemm	0	2040	2410	7845	1646
72	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1191	0	1477	159	30	129	2827	rope	0	1191	0	1477	159
73	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1059	0	1156	159	30	129	2374	kvappend	0	1059	0	1156	159
74	23	3	5	0	0	0	0	1	0	0	0	3072	1024	1024	0	4096	1585	0	7865	160	30	130	9610	attention	2	1585	52	7813	160
75	24	3	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2064	983	9294	1455	1325	130	13796	gemm	0	2064	2306	7971	1455
76	25	3	1	0	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1265	0	2720	1796	1666	130	5781	rmsnorm	8	1265	89	2631	1796
77	26	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2067	989	9587	1302	1171	131	13945	gemm	0	2067	2425	8151	1302
78	28	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1233	0	5992	164	30	134	7389	elementwise	0	1233	0	5992	164
79	29	3	0	0	32	16	64	1	6144	1024	0	8192	0	0	0	9216	2055	1021	18098	1904	1774	130	23078	gemm	0	2055	3774	15345	1904
80	2	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2110	1017	9285	1224	937	287	13636	gemm	0	2110	2331	7971	1224
81	5	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1232	0	1527	159	30	129	2918	rope	0	1232	0	1527	159
82	6	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1080	0	882	160	30	130	2122	kvappend	0	1080	0	882	160
83	8	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1629	0	7761	159	30	129	9549	attention	2	1629	52	7709	159
84	9	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2116	995	9339	1724	1594	130	14174	gemm	0	2116	2374	7960	1724
85	11	4	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2100	999	9369	1448	1163	285	13916	gemm	0	2100	3192	7176	1448
86	14	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2109	998	18052	2186	2056	130	23345	gemm	0	2109	3910	15140	2186
87	17	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2107	1050	9228	1229	941	288	13614	gemm	0	2107	2517	7761	1229
88	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1234	0	1524	159	30	129	2917	rope	0	1234	0	1524	159
89	21	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1085	0	858	160	30	130	2103	kvappend	0	1085	0	858	160
90	23	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1620	0	7970	162	32	130	9752	attention	2	1620	52	7918	162
91	24	4	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2123	997	9493	2214	2080	134	14827	gemm	0	2123	2473	8017	2214
92	26	4	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2135	1123	9503	1972	1685	287	14733	gemm	0	2135	2952	7674	1972
93	29	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2124	995	18136	1719	1589	130	22974	gemm	0	2124	3861	15270	1719
94	2	5	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2169	1045	9419	1085	954	131	13718	gemm	0	2169	2535	7929	1085
95	5	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1272	0	1556	159	30	129	2987	rope	0	1272	0	1556	159
96	6	5	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1117	0	881	159	30	129	2157	kvappend	0	1117	0	881	159
97	8	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1670	0	7897	161	32	129	9728	attention	2	1670	52	7845	161
98	9	5	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2181	1095	9296	1768	1639	129	14340	gemm	0	2181	2614	7777	1768
99	11	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2161	1094	9297	1086	955	131	13638	gemm	0	2161	3760	6631	1086
100	14	5	0	1	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2167	1104	18175	2257	2128	129	23703	gemm	0	2167	4397	14882	2257
101	17	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2166	1098	9249	1087	957	130	13600	gemm	0	2166	2759	7588	1087
102	20	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1265	0	1550	160	30	130	2975	rope	0	1265	0	1550	160
103	21	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1120	0	868	160	30	130	2148	kvappend	0	1120	0	868	160
104	23	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1655	0	8129	160	31	129	9944	attention	2	1655	52	8077	160
105	24	5	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2189	1097	9381	1768	1639	129	14435	gemm	0	2189	2835	7643	1768
106	26	5	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2194	1280	9299	1622	1492	130	14395	gemm	0	2194	3317	7262	1622
107	29	5	0	1	32	16	64	1	6144	1024	1024	7168	1024	0	1024	10240	2184	1023	18326	2020	1891	129	23553	gemm	0	2184	4109	15240	2020
108	2	6	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2158	1101	9290	1248	956	292	13797	gemm	0	2158	2711	7680	1248
109	5	6	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1275	0	1565	159	30	129	2999	rope	0	1275	0	1565	159
110	6	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1089	0	1060	159	30	129	2308	kvappend	0	1089	0	1060	159
111	8	6	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1675	0	8069	161	32	129	9905	attention	2	1675	52	8017	161
112	9	6	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2176	1108	9313	2004	1875	129	14601	gemm	0	2176	2412	8009	2004
113	11	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2164	1093	9323	1080	950	130	13660	gemm	0	2164	3531	6885	1080
114	14	6	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2156	1098	18217	2261	2132	129	23732	gemm	0	2156	4621	14694	2261
115	17	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2160	1087	9307	1073	942	131	13627	gemm	0	2160	2588	7806	1073
116	20	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1280	0	1564	160	30	130	3004	rope	0	1280	0	1564	160
117	21	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1046	0	960	159	30	129	2165	kvappend	0	1046	0	960	159
118	23	6	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1661	0	8156	160	30	130	9977	attention	2	1661	52	8104	160
119	24	6	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2221	1106	9282	2369	2240	129	14978	gemm	0	2221	2633	7755	2369
120	26	6	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2231	1184	9964	2073	1794	279	15452	gemm	0	2231	2823	8325	2073
121	29	6	0	0	32	16	64	1	6144	1024	1024	7168	1024	1024	0	10240	2215	1113	18245	2051	1922	129	23624	gemm	0	2215	4324	15034	2051
122	2	7	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2101	1013	9308	1224	938	286	13646	gemm	0	2101	2214	8107	1224
123	5	7	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1251	0	1495	159	30	129	2905	rope	0	1251	0	1495	159
124	6	7	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1059	0	926	159	30	129	2144	kvappend	0	1059	0	926	159
125	8	7	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1640	0	7905	160	30	130	9705	attention	2	1640	52	7853	160
126	9	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2115	1081	9350	1729	1600	129	14275	gemm	0	2115	2561	7870	1729
127	11	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2102	1090	9299	1067	937	130	13558	gemm	0	2102	3642	6747	1067
128	14	7	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2100	1074	18034	2194	2065	129	23402	gemm	0	2100	4109	14999	2194
129	17	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2103	1086	9341	1305	1175	130	13835	gemm	0	2103	2590	7837	1305
130	20	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1242	0	1539	159	30	129	2940	rope	0	1242	0	1539	159
131	21	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1027	0	937	159	30	129	2123	kvappend	0	1027	0	937	159
132	23	7	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1630	0	8049	160	31	129	9839	attention	2	1630	52	7997	160
133	24	7	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2157	1085	9388	1776	1647	129	14406	gemm	0	2157	2476	7997	1776
134	26	7	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2173	1090	9267	1616	1486	130	14146	gemm	0	2173	2874	7483	1616
135	29	7	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2151	1093	18118	2001	1872	129	23363	gemm	0	2151	3992	15219	2001
136	2	8	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2032	998	9297	1054	924	130	13381	gemm	0	2032	2223	8072	1054
137	4	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1199	0	1450	159	30	129	2808	rope	0	1199	0	1450	159
138	8	8	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1600	0	7793	252	30	222	9645	attention	2	1600	52	7741	252
139	9	8	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2044	1082	9316	1910	1780	130	14352	gemm	0	2044	2527	7871	1910
140	11	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2030	1101	9347	1053	923	130	13531	gemm	0	2030	2767	7681	1053
141	14	8	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2033	1076	17990	2139	2010	129	23238	gemm	0	2033	3967	15099	2139
142	17	8	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2037	1066	9201	1048	917	131	13352	gemm	0	2037	2526	7741	1048
143	19	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1235	0	1456	159	30	129	2850	rope	0	1235	0	1456	159
144	23	8	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1582	0	7738	160	30	130	9480	attention	2	1582	52	7686	160
145	24	8	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2098	1061	9239	2235	2106	129	14633	gemm	0	2098	2664	7636	2235
146	26	8	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2105	1068	9386	1952	1697	255	14511	gemm	0	2105	2994	7460	1952
147	29	8	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2080	1081	18048	1955	1826	129	23164	gemm	0	2080	3866	15263	1955
148	2	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1960	982	9287	1036	906	130	13265	gemm	0	1960	2193	8076	1036
149	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1154	0	1414	159	30	129	2727	rope	0	1154	0	1414	159
150	8	9	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1572	0	7620	161	31	130	9353	attention	2	1572	52	7568	161
151	9	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1997	1057	9245	1667	1538	129	13966	gemm	0	1997	2383	7919	1667
152	11	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1978	1077	9227	1034	904	130	13316	gemm	0	1978	2272	8032	1034
153	14	9	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	1979	1067	17938	2069	1940	129	23053	gemm	0	1979	3772	15233	2069
154	17	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	1979	1061	9125	1030	900	130	13195	gemm	0	1979	2447	7739	1030
155	19	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1190	0	1436	278	30	248	2904	rope	0	1190	0	1436	278
156	23	9	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1555	0	7636	159	30	129	9350	attention	2	1555	52	7584	159
157	24	9	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2043	1053	9237	1941	1811	130	14274	gemm	0	2043	2411	7879	1941
158	26	9	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2050	1067	9261	1900	1653	247	14278	gemm	0	2050	2378	7950	1900
159	29	9	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2038	1063	18059	1903	1774	129	23063	gemm	0	2038	3779	15343	1903
160	2	10	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2030	983	9310	1051	921	130	13374	gemm	0	2030	2192	8101	1051
161	4	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1203	0	1465	159	30	129	2827	rope	0	1203	0	1465	159
162	8	10	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1619	0	7689	159	30	129	9467	attention	2	1619	52	7637	159
163	9	10	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2070	1085	9209	1938	1808	130	14302	gemm	0	2070	2602	7692	1938
164	11	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2058	1075	9279	1046	916	130	13458	gemm	0	2058	2773	7581	1046
165	14	10	0	0	32	16	64	1	6144	1024	1024	7168	1024	0	1024	10240	2053	1086	18017	2160	2031	129	23316	gemm	0	2053	3902	15201	2160
166	17	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2054	1068	9198	1046	915	131	13366	gemm	0	2054	2582	7684	1046
167	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1238	0	1463	159	30	129	2860	rope	0	1238	0	1463	159
168	23	10	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1604	0	7764	161	31	130	9529	attention	2	1604	52	7712	161
169	24	10	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2109	1081	9232	2226	2097	129	14648	gemm	0	2109	2465	7848	2226
170	26	10	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2117	1233	9434	1964	1703	261	14748	gemm	0	2117	2503	8164	1964
171	29	10	0	0	32	16	64	1	6144	1024	1024	6144	1024	1024	0	9216	2099	1081	18046	1957	1828	129	23183	gemm	0	2099	4048	15079	1957
172	2	11	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2089	1029	9340	1220	936	284	13678	gemm	0	2089	2625	7744	1220
173	4	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1230	0	1494	159	30	129	2883	rope	0	1230	0	1494	159
174	8	11	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1654	0	7822	162	32	130	9638	attention	2	1654	52	7770	162
175	9	11	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2124	1097	9238	1734	1605	129	14193	gemm	0	2124	2381	7954	1734
176	11	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2118	1071	9414	1068	938	130	13671	gemm	0	2118	3771	6714	1068
177	14	11	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2104	1099	17992	2213	2084	129	23408	gemm	0	2104	4268	14823	2213
178	17	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2098	1089	9309	1208	925	283	13704	gemm	0	2098	2734	7664	1208
179	19	3	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1261	0	1489	159	30	129	2909	rope	0	1261	0	1489	159
180	23	11	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1636	0	7908	159	30	129	9703	attention	2	1636	52	7856	159
181	24	11	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2162	1083	9482	1770	1641	129	14497	gemm	0	2162	2533	8032	1770
182	26	11	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2176	1098	9266	1888	1758	130	14428	gemm	0	2176	3125	7239	1888
183	29	11	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2161	1084	17999	2004	1875	129	23248	gemm	0	2161	4296	14787	2004
