candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split16kappa1r1	wavefront	ok	115908	46257.9	115754	253508	128	1
32x16x64s2split16kappa1r1	rotate	ok	120594	46257.9	101145	276961	128	1
32x16x64s2split16kappa1r1	eft	ok	120620	46257.9	120620	262162	128	1
32x16x64s2split16kappa1r1	legacy_grid_stride	ok	125743	46257.9	125589	288844	128	1
32x16x64s2split16kappa1r1	chain	ok	131792	46257.9	105389	278144	128	1
32x16x64s2split16kappa1r1	balanced	ok	893825	46257.9	162636	1.4358e+06	128	1
32x16x64s2split16kappa1r2	wavefront	ok	75650.4	50205.8	75342.7	196387	256	1
32x16x64s2split16kappa1r2	eft	ok	77400.8	50205.8	77400.8	193196	256	1
32x16x64s2split16kappa1r2	rotate	ok	81590.6	50205.8	55943.4	211468	256	1
32x16x64s2split16kappa1r2	chain	ok	86758.5	50205.8	55894.5	207805	256	1
32x16x64s2split16kappa1r2	legacy_grid_stride	ok	91970.7	50205.8	91663	237886	256	1
32x16x64s2split16kappa1r2	balanced	ok	643149	50205.8	124360	1.18311e+06	256	1
32x16x64s2split16kappa1r3	eft	ok	75062.7	54827.6	74523.9	186612	384	1
32x16x64s2split16kappa1r3	wavefront	ok	76306.3	54827.6	75844.8	192424	384	1
32x16x64s2split16kappa1r3	rotate	ok	80537.5	54827.6	39924.4	210803	384	1
32x16x64s2split16kappa1r3	chain	ok	85917.5	54827.6	39117.6	201763	384	1
32x16x64s2split16kappa1r3	legacy_grid_stride	ok	99727.1	54827.6	99265.6	245643	384	1
32x16x64s2split16kappa1r3	balanced	ok	739969	54827.6	133378	1.18262e+06	384	1
32x16x64s2split16kappa1r4	eft	ok	64876.8	59449.4	64876.8	168873	512	1
32x16x64s2split16kappa1r4	wavefront	ok	64876.8	59449.4	64261.4	177021	512	1
32x16x64s2split16kappa1r4	rotate	ok	72240	59449.4	33329.5	188611	512	1
32x16x64s2split16kappa1r4	chain	ok	78387.5	59449.4	31975.2	188372	512	1
32x16x64s2split16kappa1r4	legacy_grid_stride	ok	90278.4	59449.4	89663	229749	512	1
32x16x64s2split16kappa1r4	balanced	ok	697393	59449.4	123204	1.14267e+06	512	1
32x16x64s2split16kappa1r5	eft	ok	69729.3	64071.2	69729.3	173725	640	1
32x16x64s2split16kappa1r5	rotate	ok	69729.3	64071.2	27200.1	181873	640	1
32x16x64s2split16kappa1r5	wavefront	ok	69729.3	64071.2	68960.1	181873	640	1
32x16x64s2split16kappa1r5	chain	ok	84836.2	64071.2	28318.5	198277	640	1
32x16x64s2split16kappa1r5	legacy_grid_stride	ok	97111.7	64071.2	96342.5	236583	640	1
32x16x64s2split16kappa1r5	balanced	ok	742139	64071.2	130025	1.17539e+06	640	1
32x16x64s2split16kappa2r1	wavefront	ok	115908	46257.9	115754	253508	128	2
32x16x64s2split16kappa2r1	rotate	ok	120594	46257.9	101145	276961	128	2
32x16x64s2split16kappa2r1	eft	ok	120620	46257.9	120620	264216	128	2
32x16x64s2split16kappa2r1	legacy_grid_stride	ok	125743	46257.9	125589	296670	128	2
32x16x64s2split16kappa2r1	chain	ok	131792	46257.9	105389	279497	128	2
32x16x64s2split16kappa2r1	balanced	ok	893825	46257.9	162636	1.45674e+06	128	2
32x16x64s2split16kappa2r2	wavefront	ok	75650.4	50205.8	75342.7	196387	256	2
32x16x64s2split16kappa2r2	eft	ok	77400.8	50205.8	77400.8	198873	256	2
32x16x64s2split16kappa2r2	rotate	ok	81590.6	50205.8	55943.4	211468	256	2
32x16x64s2split16kappa2r2	chain	ok	86758.5	50205.8	55894.5	213482	256	2
32x16x64s2split16kappa2r2	legacy_grid_stride	ok	91970.7	50205.8	91663	245712	256	2
32x16x64s2split16kappa2r2	balanced	ok	643149	50205.8	124360	1.15703e+06	256	2
32x16x64s2split16kappa2r3	eft	ok	75062.7	54827.6	74523.9	194759	384	2
32x16x64s2split16kappa2r3	wavefront	ok	76306.3	54827.6	75844.8	192424	384	2
32x16x64s2split16kappa2r3	rotate	ok	80537.5	54827.6	39924.4	210803	384	2
32x16x64s2split16kappa2r3	chain	ok	85917.5	54827.6	39117.6	209911	384	2
32x16x64s2split16kappa2r3	legacy_grid_stride	ok	99727.1	54827.6	99265.6	253468	384	2
32x16x64s2split16kappa2r3	balanced	ok	739969	54827.6	133378	1.19751e+06	384	2
32x16x64s2split16kappa2r4	eft	ok	64876.8	59449.4	64876.8	177021	512	2
32x16x64s2split16kappa2r4	wavefront	ok	64876.8	59449.4	64261.4	177021	512	2
32x16x64s2split16kappa2r4	rotate	ok	72240	59449.4	33329.5	188611	512	2
32x16x64s2split16kappa2r4	chain	ok	78387.5	59449.4	31975.2	196520	512	2
32x16x64s2split16kappa2r4	legacy_grid_stride	ok	90278.4	59449.4	89663	237574	512	2
32x16x64s2split16kappa2r4	balanced	ok	697393	59449.4	123204	1.11444e+06	512	2
32x16x64s2split16kappa2r5	rotate	ok	69729.3	64071.2	27200.1	181873	640	2
32x16x64s2split16kappa2r5	eft	ok	69729.3	64071.2	69729.3	181873	640	2
32x16x64s2split16kappa2r5	wavefront	ok	69729.3	64071.2	68960.1	181873	640	2
32x16x64s2split16kappa2r5	chain	ok	84836.2	64071.2	28318.5	202351	640	2
32x16x64s2split16kappa2r5	legacy_grid_stride	ok	97111.7	64071.2	96342.5	244408	640	2
32x16x64s2split16kappa2r5	balanced	ok	742139	64071.2	130025	1.14716e+06	640	2
32x16x64s2split16kappa4r1	wavefront	ok	115908	46257.9	115754	253508	128	4
32x16x64s2split16kappa4r1	rotate	ok	120594	46257.9	101145	276961	128	4
32x16x64s2split16kappa4r1	eft	ok	120620	46257.9	120620	264216	128	4
32x16x64s2split16kappa4r1	legacy_grid_stride	ok	125743	46257.9	125589	296670	128	4
32x16x64s2split16kappa4r1	chain	ok	131792	46257.9	105389	279497	128	4
32x16x64s2split16kappa4r1	balanced	ok	893825	46257.9	162636	1.44263e+06	128	4
32x16x64s2split16kappa4r2	wavefront	ok	75650.4	50205.8	75342.7	196387	256	4
32x16x64s2split16kappa4r2	eft	ok	77400.8	50205.8	77400.8	198873	256	4
32x16x64s2split16kappa4r2	rotate	ok	81590.6	50205.8	55943.4	211468	256	4
32x16x64s2split16kappa4r2	chain	ok	86758.5	50205.8	55894.5	213482	256	4
32x16x64s2split16kappa4r2	legacy_grid_stride	ok	91970.7	50205.8	91663	245712	256	4
32x16x64s2split16kappa4r2	balanced	ok	643149	50205.8	124360	1.11116e+06	256	4
32x16x64s2split16kappa4r3	eft	ok	75062.7	54827.6	74523.9	194759	384	4
32x16x64s2split16kappa4r3	wavefront	ok	76306.3	54827.6	75844.8	192424	384	4
32x16x64s2split16kappa4r3	rotate	ok	80537.5	54827.6	39924.4	210803	384	4
32x16x64s2split16kappa4r3	chain	ok	85917.5	54827.6	39117.6	209911	384	4
32x16x64s2split16kappa4r3	legacy_grid_stride	ok	99727.1	54827.6	99265.6	253468	384	4
32x16x64s2split16kappa4r3	balanced	ok	739969	54827.6	133378	1.18339e+06	384	4
32x16x64s2split16kappa4r4	eft	ok	64876.8	59449.4	64876.8	177021	512	4
32x16x64s2split16kappa4r4	wavefront	ok	64876.8	59449.4	64261.4	177021	512	4
32x16x64s2split16kappa4r4	rotate	ok	72240	59449.4	33329.5	188611	512	4
32x16x64s2split16kappa4r4	chain	ok	78387.5	59449.4	31975.2	196520	512	4
32x16x64s2split16kappa4r4	legacy_grid_stride	ok	90278.4	59449.4	89663	237574	512	4
32x16x64s2split16kappa4r4	balanced	ok	697393	59449.4	123204	1.10033e+06	512	4
32x16x64s2split16kappa4r5	rotate	ok	69729.3	64071.2	27200.1	181873	640	4
32x16x64s2split16kappa4r5	eft	ok	69729.3	64071.2	69729.3	181873	640	4
32x16x64s2split16kappa4r5	wavefront	ok	69729.3	64071.2	68960.1	181873	640	4
32x16x64s2split16kappa4r5	chain	ok	84836.2	64071.2	28318.5	202351	640	4
32x16x64s2split16kappa4r5	legacy_grid_stride	ok	97111.7	64071.2	96342.5	244408	640	4
32x16x64s2split16kappa4r5	balanced	ok	742139	64071.2	130025	1.13304e+06	640	4
32x16x64s2split32kappa1r1	wavefront	ok	115908	46257.9	115754	253508	128	1
32x16x64s2split32kappa1r1	rotate	ok	120594	46257.9	101145	276961	128	1
32x16x64s2split32kappa1r1	eft	ok	120620	46257.9	120620	262162	128	1
32x16x64s2split32kappa1r1	legacy_grid_stride	ok	125743	46257.9	125589	288844	128	1
32x16x64s2split32kappa1r1	chain	ok	131792	46257.9	105389	278144	128	1
32x16x64s2split32kappa1r1	balanced	ok	893825	46257.9	162636	1.4358e+06	128	1
32x16x64s2split32kappa1r2	wavefront	ok	75650.4	50205.8	75342.7	196387	256	1
32x16x64s2split32kappa1r2	eft	ok	77400.8	50205.8	77400.8	193196	256	1
32x16x64s2split32kappa1r2	rotate	ok	81590.6	50205.8	55943.4	211468	256	1
32x16x64s2split32kappa1r2	chain	ok	86758.5	50205.8	55894.5	207805	256	1
32x16x64s2split32kappa1r2	legacy_grid_stride	ok	91970.7	50205.8	91663	237886	256	1
32x16x64s2split32kappa1r2	balanced	ok	643149	50205.8	124360	1.18311e+06	256	1
32x16x64s2split32kappa1r3	eft	ok	75062.7	54827.6	74523.9	186612	384	1
32x16x64s2split32kappa1r3	wavefront	ok	76306.3	54827.6	75844.8	192424	384	1
32x16x64s2split32kappa1r3	rotate	ok	80537.5	54827.6	39924.4	210803	384	1
32x16x64s2split32kappa1r3	chain	ok	85917.5	54827.6	39117.6	201763	384	1
32x16x64s2split32kappa1r3	legacy_grid_stride	ok	99727.1	54827.6	99265.6	245643	384	1
32x16x64s2split32kappa1r3	balanced	ok	739969	54827.6	133378	1.18262e+06	384	1
32x16x64s2split32kappa1r4	eft	ok	64876.8	59449.4	64876.8	168873	512	1
32x16x64s2split32kappa1r4	wavefront	ok	64876.8	59449.4	64261.4	177021	512	1
32x16x64s2split32kappa1r4	rotate	ok	72240	59449.4	33329.5	188611	512	1
32x16x64s2split32kappa1r4	chain	ok	78387.5	59449.4	31975.2	188372	512	1
32x16x64s2split32kappa1r4	legacy_grid_stride	ok	90278.4	59449.4	89663	229749	512	1
32x16x64s2split32kappa1r4	balanced	ok	697393	59449.4	123204	1.14267e+06	512	1
32x16x64s2split32kappa1r5	eft	ok	69729.3	64071.2	69729.3	173725	640	1
32x16x64s2split32kappa1r5	rotate	ok	69729.3	64071.2	27200.1	181873	640	1
32x16x64s2split32kappa1r5	wavefront	ok	69729.3	64071.2	68960.1	181873	640	1
32x16x64s2split32kappa1r5	chain	ok	84836.2	64071.2	28318.5	198277	640	1
32x16x64s2split32kappa1r5	legacy_grid_stride	ok	97111.7	64071.2	96342.5	236583	640	1
32x16x64s2split32kappa1r5	balanced	ok	742139	64071.2	130025	1.17539e+06	640	1
32x16x64s2split32kappa2r1	wavefront	ok	115908	46257.9	115754	253508	128	2
32x16x64s2split32kappa2r1	rotate	ok	120594	46257.9	101145	276961	128	2
32x16x64s2split32kappa2r1	eft	ok	120620	46257.9	120620	264216	128	2
