slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
61	32	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2166	1014	9390	1508	1206	302	14078	gemm	0	2166	2718	7686	1508
62	35	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1270	0	1532	159	30	129	2961	rope	0	1270	0	1532	159
63	36	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1122	0	938	160	30	130	2220	kvappend	0	1122	0	938	160
64	38	1	5	0	0	0	0	1	0	0	0	3072	1024	1024	0	4096	1678	0	8272	160	30	130	10110	attention	2	1678	52	8220	160
65	39	1	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2168	1018	9385	1504	1374	130	14075	gemm	0	2168	2554	7849	1504
66	40	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1268	0	2849	1867	1736	131	5984	rmsnorm	8	1268	89	2760	1867
67	41	1	0	0	32	16	64	1	6144	1024	0	5120	0	0	0	6144	2177	1013	10756	1230	938	292	15176	gemm	0	2177	4441	7328	1230
68	43	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1332	0	6376	159	30	129	7867	elementwise	0	1332	0	6376	159
69	44	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2153	1022	18395	1976	1847	129	23546	gemm	0	2153	4199	15218	1976
70	45	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1265	0	2858	1896	1765	131	6019	rmsnorm	8	1265	89	2769	1896
71	47	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2164	1012	9363	1090	959	131	13629	gemm	0	2164	2442	7933	1090
72	50	1	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1283	0	1551	160	30	130	2994	rope	0	1283	0	1551	160
73	51	1	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1128	0	951	160	30	130	2239	kvappend	0	1128	0	951	160
74	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1679	0	8189	159	30	129	10027	attention	2	1679	52	8137	159
75	54	1	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2167	1057	9353	1529	1400	129	14106	gemm	0	2167	2346	8064	1529
76	55	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1342	0	2834	1901	1771	130	6077	rmsnorm	8	1342	89	2745	1901
77	56	1	0	0	32	16	64	1	6144	0	1024	4096	0	0	0	5120	2159	1023	9367	1073	942	131	13622	gemm	0	2159	3068	7322	1073
78	58	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1302	0	6412	160	30	130	7874	elementwise	0	1302	0	6412	160
79	59	1	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2182	1016	18314	2309	2180	129	23821	gemm	0	2182	4186	15144	2309
80	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1293	0	2780	1808	1677	131	5881	rmsnorm	8	1293	89	2691	1808
81	2	2	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2135	987	9373	1317	1187	130	13812	gemm	0	2135	2782	7578	1317
82	5	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1230	0	1503	159	30	129	2892	rope	0	1230	0	1503	159
83	6	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1081	0	938	160	30	130	2179	kvappend	0	1081	0	938	160
84	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1628	0	8234	159	30	129	10021	attention	2	1628	52	8182	159
85	9	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2119	1000	9349	2217	2087	130	14685	gemm	0	2119	2446	7903	2217
86	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1245	0	2799	1822	1691	131	5866	rmsnorm	8	1245	89	2710	1822
87	11	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2130	1063	9651	1075	944	131	13919	gemm	0	2130	3599	7115	1075
88	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1283	0	6196	159	30	129	7638	elementwise	0	1283	0	6196	159
89	14	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2111	993	18263	2198	2068	130	23565	gemm	0	2111	3811	15445	2198
90	15	2	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1234	0	2790	1825	1693	132	5849	rmsnorm	8	1234	89	2701	1825
91	17	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2094	1046	9215	1230	951	279	13585	gemm	0	2094	2455	7806	1230
92	20	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1216	0	1522	159	30	129	2897	rope	0	1216	0	1522	159
93	21	2	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1096	0	912	160	30	130	2168	kvappend	0	1096	0	912	160
94	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1612	0	8198	159	30	129	9969	attention	2	1612	52	8146	159
95	24	2	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2106	1007	9353	1482	1352	130	13948	gemm	0	2106	2299	8061	1482
96	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1269	0	2817	1809	1679	130	5895	rmsnorm	8	1269	89	2728	1809
97	26	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2119	997	9390	1319	1188	131	13825	gemm	0	2119	3341	7046	1319
98	28	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1259	0	6177	159	30	129	7595	elementwise	0	1259	0	6177	159
99	29	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2116	993	18075	1734	1604	130	22918	gemm	0	2116	3889	15179	1734
100	30	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1213	0	2819	1878	1748	130	5910	rmsnorm	8	1213	89	2730	1878
101	32	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2107	993	9249	1461	1175	286	13810	gemm	0	2107	2365	7877	1461
102	35	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1233	0	1491	159	30	129	2883	rope	0	1233	0	1491	159
103	36	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1093	0	932	159	30	129	2184	kvappend	0	1093	0	932	159
104	38	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1634	0	8280	161	30	131	10075	attention	2	1634	52	8228	161
105	39	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2105	1015	9264	1485	1355	130	13869	gemm	0	2105	2407	7872	1485
106	40	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1232	0	2871	1835	1705	130	5938	rmsnorm	8	1232	89	2782	1835
107	41	2	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2106	1004	9867	1691	1414	277	14668	gemm	0	2106	3532	7339	1691
108	43	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1289	0	6184	159	30	129	7632	elementwise	0	1289	0	6184	159
109	44	2	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2083	1033	18073	1929	1800	129	23118	gemm	0	2083	3969	15137	1929
110	45	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1237	0	2807	1848	1718	130	5892	rmsnorm	8	1237	89	2718	1848
111	47	2	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2111	1000	9303	1080	949	131	13494	gemm	0	2111	2355	7948	1080
112	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1245	0	1520	159	30	129	2924	rope	0	1245	0	1520	159
113	51	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1112	0	944	160	30	130	2216	kvappend	0	1112	0	944	160
114	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1640	0	7901	159	30	129	9700	attention	2	1640	52	7849	159
115	54	2	0	1	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2108	1001	9484	1508	1377	131	14101	gemm	0	2108	2606	7879	1508
116	55	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1307	0	2807	1845	1715	130	5959	rmsnorm	8	1307	89	2718	1845
117	56	2	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2105	1000	9321	1060	929	131	13486	gemm	0	2105	2418	7903	1060
118	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1263	0	6194	160	30	130	7617	elementwise	0	1263	0	6194	160
119	59	2	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2122	997	18181	2244	2115	129	23544	gemm	0	2122	3758	15420	2244
120	0	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1280	0	2714	1755	1624	131	5749	rmsnorm	8	1280	89	2625	1755
121	2	3	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2059	1079	9285	1281	1151	130	13704	gemm	0	2059	3207	7157	1281
122	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1196	0	1476	159	30	129	2831	rope	0	1196	0	1476	159
123	6	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1060	0	911	160	30	130	2131	kvappend	0	1060	0	911	160
124	8	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1590	0	7761	160	30	130	9511	attention	2	1590	52	7709	160
125	9	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2045	977	9366	2144	2014	130	14532	gemm	0	2045	2244	8099	2144
126	10	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1208	0	2689	1765	1633	132	5662	rmsnorm	8	1208	89	2600	1765
127	11	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2052	1077	9572	1199	925	274	13900	gemm	0	2052	2342	8307	1199
128	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1231	0	5986	160	30	130	7377	elementwise	0	1231	0	5986	160
129	14	3	0	0	32	16	64	1	6144	1024	0	8192	0	0	0	9216	2051	983	18211	2118	1988	130	23363	gemm	0	2051	3679	15515	2118
130	15	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1195	0	2698	1768	1637	131	5661	rmsnorm	8	1195	89	2609	1768
131	17	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2048	983	9262	1290	1161	129	13583	gemm	0	2048	2519	7726	1290
132	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1188	0	1489	159	30	129	2836	rope	0	1188	0	1489	159
133	21	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1057	0	926	159	30	129	2142	kvappend	0	1057	0	926	159
134	23	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1586	0	7838	159	30	129	9583	attention	2	1586	52	7786	159
135	24	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2056	988	9243	1450	1320	130	13737	gemm	0	2056	2284	7947	1450
136	25	3	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1269	0	2725	1769	1639	130	5763	rmsnorm	8	1269	89	2636	1769
137	26	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2066	984	9320	1301	1170	131	13671	gemm	0	2066	2871	7433	1301
138	28	3	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1236	0	6008	159	30	129	7403	elementwise	0	1236	0	6008	159
139	29	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2065	1029	18002	1925	1795	130	23021	gemm	0	2065	3670	15361	1925
140	30	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1194	0	2720	1801	1670	131	5715	rmsnorm	8	1194	89	2631	1801
141	32	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2053	983	9320	1675	1394	281	14031	gemm	0	2053	2253	8050	1675
142	35	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1217	0	1454	159	30	129	2830	rope	0	1217	0	1454	159
143	36	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1066	0	925	159	30	129	2150	kvappend	0	1066	0	925	159
144	38	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1617	0	7838	159	30	129	9614	attention	2	1617	52	7786	159
145	39	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2067	1026	9216	1464	1335	129	13773	gemm	0	2067	2355	7887	1464
146	40	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1198	0	2743	1773	1642	131	5714	rmsnorm	8	1198	89	2654	1773
147	41	3	0	0	32	16	64	1	6144	1024	0	4096	1024	0	1024	6144	2047	986	10447	1192	919	273	14672	gemm	0	2047	3493	7940	1192
148	43	3	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1252	0	5941	159	30	129	7352	elementwise	0	1252	0	5941	159
149	44	3	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2044	983	18101	1457	1328	129	22585	gemm	0	2044	3748	15336	1457
150	45	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1190	0	2758	1799	1668	131	5747	rmsnorm	8	1190	89	2669	1799
151	47	3	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2047	987	9310	1060	929	131	13404	gemm	0	2047	2260	8037	1060
152	50	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1206	0	1490	159	30	129	2855	rope	0	1206	0	1490	159
153	51	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1083	0	906	160	30	130	2149	kvappend	0	1083	0	906	160
154	53	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1598	0	7829	160	30	130	9587	attention	2	1598	52	7777	160
155	54	3	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2046	1004	9295	1469	1340	129	13814	gemm	0	2046	2257	8042	1469
156	55	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1271	0	2741	1796	1666	130	5808	rmsnorm	8	1271	89	2652	1796
157	56	3	0	0	32	16	64	1	6144	1024	1024	3072	1024	0	1024	6144	2058	1026	9253	1053	922	131	13390	gemm	0	2058	2223	8056	1053
158	58	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1224	0	5957	160	30	130	7341	elementwise	0	1224	0	5957	160
159	59	3	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2063	982	18162	2168	2039	129	23375	gemm	0	2063	3718	15426	2168
160	2	4	0	0	32	16	64	1	6144	1024	0	4096	1024	1024	0	6144	2132	1032	9245	1306	1176	130	13715	gemm	0	2132	3361	6916	1306
161	5	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1234	0	1519	159	30	129	2912	rope	0	1234	0	1519	159
162	6	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1097	0	843	160	30	130	2100	kvappend	0	1097	0	843	160
163	8	4	5	0	0	0	0	1	0	0	0	4096	0	0	0	4096	1627	0	7931	159	30	129	9717	attention	2	1627	52	7879	159
164	9	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2110	996	9332	2191	2061	130	14629	gemm	0	2110	2422	7906	2191
165	11	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2113	999	9347	1066	935	131	13525	gemm	0	2113	3440	6906	1066
166	14	4	0	0	32	16	64	1	6144	1024	1024	7168	0	0	0	9216	2113	997	18123	1700	1570	130	22933	gemm	0	2113	3842	15278	1700
167	17	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2094	997	9583	1073	942	131	13747	gemm	0	2094	2633	7947	1073
168	20	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1234	0	1520	159	30	129	2913	rope	0	1234	0	1520	159
169	21	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1095	0	858	160	30	130	2113	kvappend	0	1095	0	858	160
170	23	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1631	0	8016	160	30	130	9807	attention	2	1631	52	7964	160
171	24	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2116	997	9280	2181	2051	130	14574	gemm	0	2116	2361	7916	2181
172	26	4	0	0	32	16	64	1	6144	0	1024	3072	1024	1024	0	5120	2132	994	9547	1820	1690	130	14493	gemm	0	2132	2375	8166	1820
173	29	4	0	0	32	16	64	1	6144	1024	0	7168	1024	1024	0	9216	2138	1032	18033	1986	1856	130	23189	gemm	0	2138	3872	15193	1986
174	32	4	0	0	32	16	64	1	6144	1024	1024	3072	1024	1024	0	6144	2117	993	9246	1728	1432	296	14084	gemm	0	2117	2281	7958	1728
175	35	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1255	0	1487	159	30	129	2901	rope	0	1255	0	1487	159
176	36	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1084	0	879	160	30	130	2123	kvappend	0	1084	0	879	160
177	38	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1654	0	7699	159	30	129	9512	attention	2	1654	52	7647	159
178	39	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2128	1083	9149	1493	1364	129	13853	gemm	0	2128	2493	7739	1493
179	41	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2116	1022	9825	1217	931	286	14180	gemm	0	2116	3812	7035	1217
180	44	4	0	0	32	16	64	1	6144	0	1024	7168	0	0	0	8192	2105	1042	18030	1945	1816	129	23122	gemm	0	2105	4013	15059	1945
181	47	4	0	0	32	16	64	1	6144	1024	0	4096	0	0	0	5120	2116	995	9396	1074	943	131	13581	gemm	0	2116	2438	7953	1074
182	50	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1245	0	1528	160	30	130	2933	rope	0	1245	0	1528	160
183	51	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1083	0	892	160	30	130	2135	kvappend	0	1083	0	892	160
184	53	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1632	0	7947	162	32	130	9741	attention	2	1632	52	7895	162
