slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789585026941853696	1789585026941853696	1789585026941853696	1789585026941855744	1789585026941857792	0	0	0	0	54920380324925	54920380330441
1	0	3	0	0	1789585026941858816	1789585026941859840	1789585026941859840	1789585026941862912	1789585026941864960	0	3	2	1	54920380338670	54920380348285
2	0	4	0	0	1789585026941865984	1789585026941867008	1789585026941867008	1789585026941869056	1789585026941871104	3	3	3	1	54920380358648	54920380363105
3	0	8	0	0	1789585026941871104	1789585026941873152	1789585026941873152	1789585026941874176	1789585026941875200	6	1	7	1	54920380371873	54920380375092
4	0	9	0	0	1789585026941876224	1789585026941876224	1789585026941876224	1789585026941877248	1789585026941878272	7	0	8	1	54920380379816	54920380382554
5	0	11	12	0	1789585026941878272	1789585026941880320	1789585026941880320	1789585026941885440	1789585026941886464	7	3	10	3	54920380391742	54920380402607
6	0	12	0	0	1789585026941886464	1789585026941887488	1789585026941887488	1789585026941892608	1789585026941893632	10	1	13	1	54920380409864	54920380420593
7	0	13	0	0	1789585026941894656	1789585026941895680	1789585026941895680	1789585026941898752	1789585026941899776	11	3	14	1	54920380430454	54920380436163
8	0	14	0	0	1789585026941900800	1789585026941903872	1789585026941903872	1789585026941905920	1789585026941907968	14	31	15	1	54920380449591	54920380455845
9	0	15	0	0	1789585026941907968	1789585026941908992	1789585026941908992	1789585026941913088	1789585026941915136	45	3	16	1	54920380462603	54920380472053
10	0	16	0	0	1789585026941915136	1789585026941917184	1789585026941917184	1789585026941919232	1789585026941920256	48	3	17	1	54920380484445	54920380488201
11	0	19	0	0	1789585026941921280	1789585026941922304	1789585026941922304	1789585026941925376	1789585026941927424	51	127	20	2	54920380497603	54920380505231
12	0	20	0	0	1789585026941927424	1789585026941928448	1789585026941929472	1789585026941934592	1789585026941936640	178	3	22	2	54920380513373	54920380526968
13	0	21	0	0	1789585026941936640	1789585026941938688	1789585026941938688	1789585026941940736	1789585026941942784	181	3	24	1	54920380538585	54920380542748
14	0	22	0	0	1789585026941942784	1789585026941943808	1789585026941943808	1789585026941945856	1789585026941946880	184	31	25	1	54920380549896	54920380555273
15	0	25	0	0	1789585026941947904	1789585026941948928	1789585026941948928	1789585026941952000	1789585026941954048	215	3	28	1	54920380562609	54920380571612
16	0	26	0	0	1789585026941954048	1789585026941956096	1789585026941956096	1789585026941958144	1789585026941959168	218	3	29	1	54920380582406	54920380585766
17	0	30	0	0	1789585026941960192	1789585026941960192	1789585026941960192	1789585026941961216	1789585026941964288	221	1	33	1	54920380592723	54920380595429
18	0	31	0	0	1789585026941964288	1789585026941964288	1789585026941964288	1789585026941965312	1789585026941966336	222	0	34	1	54920380601904	54920380603793
19	0	33	12	0	1789585026941967360	1789585026941968384	1789585026941968384	1789585026941972480	1789585026941973504	222	3	36	3	54920380611387	54920380622066
20	0	34	0	0	1789585026941974528	1789585026941976576	1789585026941976576	1789585026941979648	1789585026941981696	225	1	39	2	54920380632028	54920380641302
21	0	35	0	0	1789585026941981696	1789585026941984768	1789585026941984768	1789585026941985792	1789585026941987840	226	3	41	1	54920380652861	54920380656807
22	0	36	0	0	1789585026941987840	1789585026941988864	1789585026941988864	1789585026941991936	1789585026941993984	229	31	42	1	54920380664968	54920380670396
23	0	37	0	0	1789585026941993984	1789585026941995008	1789585026941995008	1789585026941999104	1789585026942001152	260	3	43	1	54920380679063	54920380688327
24	0	38	0	0	1789585026942001152	1789585026942003200	1789585026942004224	1789585026942005248	1789585026942007296	263	3	44	1	54920380701175	54920380704420
25	0	41	0	0	1789585026942007296	1789585026942008320	1789585026942008320	1789585026942011392	1789585026942013440	266	127	47	2	54920380712360	54920380719379
26	0	42	0	0	1789585026942013440	1789585026942014464	1789585026942014464	1789585026942018560	1789585026942021632	393	3	49	2	54920380727297	54920380739727
27	0	43	0	0	1789585026942021632	1789585026942024704	1789585026942024704	1789585026942025728	1789585026942028800	396	3	51	1	54920380752838	54920380757583
28	0	44	0	0	1789585026942028800	1789585026942029824	1789585026942029824	1789585026942031872	1789585026942033920	399	31	52	1	54920380766076	54920380771757
29	0	47	0	0	1789585026942033920	1789585026942034944	1789585026942034944	1789585026942038016	1789585026942040064	430	3	55	1	54920380779077	54920380788286
30	0	48	0	0	1789585026942040064	1789585026942042112	1789585026942042112	1789585026942044160	1789585026942045184	433	3	56	1	54920380798408	54920380802324
31	0	52	0	0	1789585026942045184	1789585026942046208	1789585026942046208	1789585026942048256	1789585026942049280	436	1	60	1	54920380809107	54920380811847
32	0	53	0	0	1789585026942050304	1789585026942050304	1789585026942050304	1789585026942050304	1789585026942052352	437	0	61	1	54920380817595	54920380819480
33	0	55	12	0	1789585026942052352	1789585026942053376	1789585026942053376	1789585026942057472	1789585026942059520	437	3	63	3	54920380826784	54920380837418
34	0	56	0	0	1789585026942059520	1789585026942060544	1789585026942060544	1789585026942063616	1789585026942065664	440	1	66	2	54920380843320	54920380850531
35	0	57	0	0	1789585026942065664	1789585026942067712	1789585026942067712	1789585026942069760	1789585026942071808	441	3	68	1	54920380863065	54920380867601
36	0	58	0	0	1789585026942071808	1789585026942073856	1789585026942073856	1789585026942075904	1789585026942077952	444	31	69	1	54920380876656	54920380881988
37	0	59	0	0	1789585026942077952	1789585026942078976	1789585026942078976	1789585026942083072	1789585026942085120	475	3	70	1	54920380890090	54920380899794
38	0	60	0	0	1789585026942085120	1789585026942087168	1789585026942087168	1789585026942089216	1789585026942090240	478	3	71	1	54920380911721	54920380915256
39	0	63	0	0	1789585026942091264	1789585026942092288	1789585026942092288	1789585026942095360	1789585026942096384	481	127	74	2	54920380922976	54920380930407
40	0	64	0	0	1789585026942096384	1789585026942097408	1789585026942097408	1789585026942103552	1789585026942105600	608	3	76	2	54920380937646	54920380951203
41	0	65	0	0	1789585026942105600	1789585026942107648	1789585026942107648	1789585026942109696	1789585026942111744	611	3	78	1	54920380963223	54920380968075
42	0	66	0	0	1789585026942111744	1789585026942112768	1789585026942112768	1789585026942115840	1789585026942116864	614	31	79	1	54920380976304	54920380982251
43	0	69	0	0	1789585026942117888	1789585026942118912	1789585026942118912	1789585026942121984	1789585026942124032	645	3	82	1	54920380989932	54920380999281
44	0	70	0	0	1789585026942124032	1789585026942126080	1789585026942126080	1789585026942128128	1789585026942129152	648	3	83	1	54920381009620	54920381013454
45	0	74	0	0	1789585026942129152	1789585026942130176	1789585026942130176	1789585026942131200	1789585026942133248	651	1	87	1	54920381019872	54920381022600
46	0	75	0	0	1789585026942134272	1789585026942134272	1789585026942134272	1789585026942134272	1789585026942136320	652	0	88	1	54920381028590	54920381030606
47	0	77	12	0	1789585026942136320	1789585026942138368	1789585026942138368	1789585026942142464	1789585026942143488	652	3	90	3	54920381040495	54920381050436
48	0	78	0	0	1789585026942144512	1789585026942145536	1789585026942145536	1789585026942149632	1789585026942151680	655	1	93	2	54920381058632	54920381067958
49	0	79	0	0	1789585026942151680	1789585026942153728	1789585026942153728	1789585026942155776	1789585026942157824	656	3	95	1	54920381079410	54920381083710
50	0	80	0	0	1789585026942157824	1789585026942158848	1789585026942159872	1789585026942161920	1789585026942163968	659	31	96	1	54920381092524	54920381097890
51	0	81	0	0	1789585026942163968	1789585026942164992	1789585026942164992	1789585026942168064	1789585026942171136	690	3	97	1	54920381106363	54920381115414
52	0	82	0	0	1789585026942171136	1789585026942173184	1789585026942173184	1789585026942175232	1789585026942176256	693	3	98	1	54920381128191	54920381131249
53	0	85	0	0	1789585026942176256	1789585026942177280	1789585026942178304	1789585026942180352	1789585026942182400	696	127	101	2	54920381138739	54920381146208
54	0	86	0	0	1789585026942182400	1789585026942183424	1789585026942183424	1789585026942189568	1789585026942191616	823	3	103	2	54920381153613	54920381167701
55	0	87	0	0	1789585026942191616	1789585026942193664	1789585026942193664	1789585026942195712	1789585026942195712	826	3	105	1	54920381179619	54920381183808
