slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789581847169248256	1789581847169248256	1789581847169248256	1789581847169250304	1789581847169251328	0	0	0	0	53697459250863	53697459256176
1	0	3	0	0	1789581847169251328	1789581847169252352	1789581847169252352	1789581847169256448	1789581847169257472	0	3	2	1	53697459261854	53697459271203
2	0	4	0	0	1789581847169258496	1789581847169259520	1789581847169259520	1789581847169261568	1789581847169262592	3	3	3	1	53697459279282	53697459283753
3	0	8	0	0	1789581847169262592	1789581847169264640	1789581847169264640	1789581847169265664	1789581847169266688	6	1	7	1	53697459291072	53697459293786
4	0	9	0	0	1789581847169266688	1789581847169266688	1789581847169266688	1789581847169267712	1789581847169268736	7	0	8	1	53697459298068	53697459300022
5	0	11	12	0	1789581847169268736	1789581847169270784	1789581847169270784	1789581847169275904	1789581847169276928	7	3	10	3	53697459307566	53697459319957
6	0	12	0	0	1789581847169276928	1789581847169278976	1789581847169278976	1789581847169283072	1789581847169284096	10	1	13	1	53697459327402	53697459337082
7	0	13	0	0	1789581847169284096	1789581847169285120	1789581847169285120	1789581847169287168	1789581847169289216	11	3	14	1	53697459344210	53697459349361
8	0	14	0	0	1789581847169289216	1789581847169290240	1789581847169290240	1789581847169293312	1789581847169295360	14	31	15	1	53697459357622	53697459365120
9	0	15	0	0	1789581847169295360	1789581847169296384	1789581847169296384	1789581847169299456	1789581847169301504	45	3	16	1	53697459371118	53697459380607
10	0	16	0	0	1789581847169301504	1789581847169303552	1789581847169303552	1789581847169304576	1789581847169306624	48	3	17	1	53697459389679	53697459393321
11	0	19	0	0	1789581847169306624	1789581847169308672	1789581847169308672	1789581847169311744	1789581847169312768	51	127	20	2	53697459402512	53697459409673
12	0	20	0	0	1789581847169312768	1789581847169313792	1789581847169313792	1789581847169318912	1789581847169320960	178	3	22	2	53697459415761	53697459428798
13	0	21	0	0	1789581847169320960	1789581847169323008	1789581847169323008	1789581847169325056	1789581847169326080	181	3	24	1	53697459439322	53697459443682
14	0	22	0	0	1789581847169326080	1789581847169328128	1789581847169328128	1789581847169330176	1789581847169331200	184	31	25	1	53697459450837	53697459456345
15	0	25	0	0	1789581847169331200	1789581847169332224	1789581847169332224	1789581847169336320	1789581847169337344	215	3	28	1	53697459462288	53697459471648
16	0	26	0	0	1789581847169337344	1789581847169339392	1789581847169339392	1789581847169340416	1789581847169342464	218	3	29	1	53697459479245	53697459483244
17	0	30	0	0	1789581847169342464	1789581847169343488	1789581847169343488	1789581847169344512	1789581847169345536	221	1	33	1	53697459489941	53697459492699
18	0	31	0	0	1789581847169345536	1789581847169345536	1789581847169345536	1789581847169346560	1789581847169347584	222	0	34	1	53697459496215	53697459498137
19	0	33	12	0	1789581847169347584	1789581847169348608	1789581847169348608	1789581847169352704	1789581847169354752	222	3	36	3	53697459504052	53697459514252
20	0	34	0	0	1789581847169354752	1789581847169355776	1789581847169355776	1789581847169358848	1789581847169360896	225	1	39	2	53697459520720	53697459529301
21	0	35	0	0	1789581847169360896	1789581847169361920	1789581847169361920	1789581847169363968	1789581847169364992	226	3	41	1	53697459537705	53697459541752
