cp_corrected_ns	cp_reconstructed_with_publish_ns	measured_l2_ms	cp_realized_path
5860352	12939264	12.94336	0:63,1:63,2:383,3:191,9:255,9:511,10:255,10:511,11:479,8:1599,8:1087,8:575,8:63,12:1599,12:1503,12:575,12:479,13:511,16:511,16:1023,16:1535,16:2047,18:511,18:1023,18:1535,18:2047,17:511,17:1023,19:511,19:1023,21:511,24:383,25:191,31:191,31:383,32:63,32:255,32:447,33:479,30:1599,30:1087,30:575,30:63,34:1599,34:1503,34:735,34:319,35:511,38:511,38:1023,38:1535,38:2047,40:511,40:1023,40:1535,40:2047,39:511,39:1023,41:511,41:1023,43:511,46:383,47:191,53:191,53:383,54:63,54:255,54:447,55:479,52:1599,52:1087,52:575,52:63,56:1599,56:1503,56:863,56:191,57:511,60:511,60:1023,60:1535,60:2047,62:511,62:1023,62:1535,62:2047,61:511,61:1023,63:511,63:1023,65:511,68:383,69:191,75:191,75:383,76:63,76:255,76:447,77:479,74:1599,74:1087,74:575,74:63,78:1599,78:1503,78:863,78:191,79:511,82:511,82:1023,82:1535,82:2047,84:511,84:1023,84:1535,84:2047,83:511,83:1023,85:511,85:1023,87:511,90:383,91:191,97:191,97:383,98:63,98:255,98:447,99:479,96:1599,96:1087,96:575,96:63,100:1599,100:1503,100:575,100:479,101:511,104:511,104:1023,104:1535,104:2047,106:511,106:1023,106:1535,106:2047,105:511,105:1023,107:511,107:1023,109:511,112:383,113:191,119:191,119:383,120:63,120:255,120:447,121:479,118:1599,118:1087,118:575,118:63,122:1599,122:1503,122:575,122:479,123:511,126:511,126:1023,126:1535,126:2047,128:511,128:1023,128:1535,128:2047,127:511,127:1023,129:511,129:1023,131:511,134:383,135:191,141:191,141:383,142:63,142:255,142:447,143:479,140:1599,140:1087,140:575,140:63,144:1599,144:1503,144:575,144:479,145:511,148:511,148:1023,148:1535,148:2047,150:511,150:1023,150:1535,150:2047,149:511,149:1023,151:511,151:1023,153:511,156:383,157:191,163:191,163:383,164:63,164:255,164:447,165:479,162:1599,162:1087,162:575,162:63,166:1599,166:1503,166:575,166:479,167:511,170:511,170:1023,170:1535,170:2047,172:511,172:1023,172:1535,172:2047,171:511,171:1023,173:511,173:1023,175:511,178:383,179:191,185:191,185:383,186:63,186:255,186:447,187:479,184:1599,184:1087,184:575,184:63,188:1599,188:1503,188:575,188:479,189:511,192:511,192:1023,192:1535,192:2047,194:511,194:1023,194:1535,194:2047,193:511,193:1023,195:511,195:1023,197:511,200:383,201:191,207:191,207:383,208:63,208:255,208:447,209:479,206:1599,206:1087,206:575,206:63,210:1599,210:1503,210:575,210:479,211:511,214:511,214:1023,214:1535,214:2047,216:511,216:1023,216:1535,216:2047,215:511,215:1023,217:511,217:1023,219:511,222:383,223:191,229:191,229:383,230:63,230:255,230:447,231:479,228:1599,228:1087,228:575,228:63,232:1599,232:1503,232:575,232:479,233:511,236:511,236:1023,236:1535,236:2047,238:511,238:1023,238:1535,238:2047,237:511,237:1023,239:511,239:1023,241:511,244:383,245:191,251:191,251:383,252:63,252:255,252:447,253:479,250:1599,250:1087,250:575,250:63,254:1599,254:1503,254:575,254:479,255:511,258:511,258:1023,258:1535,258:2047,260:511,260:1023,260:1535,260:2047,259:511,259:1023,261:511,261:1023,263:511,266:383,267:191,273:191,273:383,274:63,274:255,274:447,275:479,272:1599,272:1087,272:575,272:63,276:1599,276:1503,276:575,276:479,277:511,280:511,280:1023,280:1535,280:2047,282:511,282:1023,282:1535,282:2047,281:511,281:1023,283:511,283:1023,285:511,288:383,289:191,295:191,295:383,296:63,296:255,296:447,297:479,294:1599,294:1087,294:575,294:63,298:1599,298:1503,298:575,298:479,299:511,302:511,302:1023,302:1535,302:2047,304:511,304:1023,304:1535,304:2047,303:511,303:1023,305:511,305:1023,307:511,310:383,311:191,317:191,317:383,318:63,318:255,318:447,319:479,316:1599,316:1087,316:575,316:63,320:1599,320:1503,320:575,320:479,321:511,324:511,324:1023,324:1535,324:2047,326:511,326:1023,326:1535,326:2047,325:511,325:1023,327:511,327:1023,329:511,332:383,333:191,339:191,339:383,340:63,340:255,340:447,341:479,338:1599,338:1087,338:575,338:63,342:1599,342:1503,342:575,342:479,343:491,346:491,346:1003,346:1515,346:2027,348:491,348:1003,348:1515,348:2027,347:491,347:1003,349:491,349:1003,351:491,354:459,354:971,354:1483,354:1995,354:2507,354:3019,354:3531,354:4043,354:4555,354:5067,354:5579,354:6091,354:6603,354:7115,354:7627,354:8139,354:8651,354:9163,354:9675,354:10187,354:10699,354:11211,354:11723,354:12235,354:12747,354:13259,354:13771,354:14283,354:14795,354:15307,354:15819,354:16331,354:16843,354:17355,354:17867,354:18379,354:18891,354:19403,354:19915,354:20427,354:20939,354:21451,354:21963,354:22475,354:22987,354:23499,354:24011,354:24523,354:25035,354:25547,354:26059,354:26571,354:27083,354:27595,354:28107,354:28619,354:29131,354:29643,354:30155,354:30667,354:31179,354:31691,355:15845
