cell	config	selected	previous	l2_ms	l2_ms_lo	l2_ms_hi	wait_ms	wait_ms_lo	wait_ms_hi	notify_ms	notify_ms_lo	notify_ms_hi	barrier_ms	barrier_ms_lo	barrier_ms_hi	fence_ms	fence_ms_lo	fence_ms_hi	protocol_ms	protocol_ms_lo	protocol_ms_hi	protocol_barrier	protocol_barrier_lo	protocol_barrier_hi	l2_l1	l2_l1_lo	l2_l1_hi	relative_previous	relative_previous_lo	relative_previous_hi	relative_selected	relative_selected_lo	relative_selected_hi	relative_legacy	relative_legacy_lo	relative_legacy_hi	nonpositive_barrier_pairs	zero_barrier_pairs	cp_ns	queue_lb_ns	floor_ns	measured_floor	trace
real_s128	eft	eft	eft	6.577152	6.569984	6.580224	0.523968	0.5129599999999996	0.5459200000000006	0.12288000000000032	0.11257599999999979	0.13817600000000052	0.3002560000000001	0.27967999999999993	0.32665599999999984	0.16771199999999986	0.1649919999999998	0.18361599999999978	0.6594559999999996	0.634976	0.7564479999999998	2.0940270648623427	1.7550644567219145	2.5845365139150425	0.9864112060874567	0.9858787413660782	0.987746521461586	1.0	1.0	1.0	1.0	1.0	1.0	0.9603708688500074	0.9538404366507954	0.9868083231146536	3	0	2606080	5701632.0	5701632.0	1.1535560344827587	docs/experiments/REBASE/bounded_raw/real_s128/trace/eft__full/dump
real_s128	wavefront	eft	eft	6.631424	6.626304	6.64064	0.49363199999999985	0.47676799999999986	0.542592	0.12912000000000035	0.09951999999999916	0.15667200000000037	0.28998400000000046	0.27545599999999926	0.3287040000000001	0.23027200000000025	0.21299199999999985	0.3799039999999998	0.6246400000000003	0.5908480000000003	0.6495040000000003	1.9308176100628947	1.4519604576252365	2.1788145998437347	0.995620924606161	0.9942114408040625	0.9960067577945017	1.0090834665315194	1.0065113024548582	1.0098069738480697	1.0090834665315194	1.0065113024548582	1.0098069738480697	0.9639577284868193	0.9625812317069211	0.9924701103617412	4	0	2719744	6149120.0	6149120.0	1.078434637801832	docs/experiments/REBASE/bounded_raw/real_s128/trace/wavefront__full/dump
real_s128	rotate	eft	eft	6.664448	6.659264	6.669312	1.1520000000000001	1.139392	1.1592000000000002	0.10867199999999944	0.05231999999999992	0.13424000000000014	0.2889279999999994	0.27318400000000054	0.30732800000000005	0.19801599999999997	0.19296000000000024	0.20284799999999947	1.2604800000000003	1.2482560000000005	1.284992	4.322959353195267	3.994326241134746	4.5760563380281685	0.9995507432926983	0.9986194201564658	1.0	1.0131832141191106	1.0122766122766123	1.0137028962939896	1.0131832141191106	1.0122766122766123	1.0137028962939896	0.9678012537729277	0.9669027987457903	0.9868161842703441	2	0	2816000	5491712.0	5491712.0	1.2135465224687674	docs/experiments/REBASE/bounded_raw/real_s128/trace/rotate__full/dump
real_s128	chain	eft	eft	7.011232	6.675296	7.027712	0.8077760000000005	0.6852480000000005	0.8291200000000005	0.1300479999999995	0.1116160000000006	0.14124800000000004	0.2875199999999998	0.2712639999999995	0.3123200000000006	0.18230399999999936	0.1361920000000003	0.20054399999999983	0.9544320000000006	0.6715840000000002	0.9685440000000005	3.0793568999278538	2.2178145887823306	3.375451263537913	1.0530273570660216	1.0515176790918852	1.0535769112680382	1.0655005057578586	1.0499698302709437	1.0683478785402256	1.0655005057578586	1.0499698302709437	1.0683478785402256	1.0196202237801197	1.017087549902516	1.0243311989314896	3	0	2778112	6243328.0	6243328.0	1.1229959406265377	docs/experiments/REBASE/bounded_raw/real_s128/trace/chain__full/dump
real_s128	legacy_grid_stride	eft	eft	6.842368	6.520832	6.8912	0.2856960000000006	0.1912320000000003	0.3023359999999995	0.28156800000000004	0.2580479999999996	0.3328639999999998	0.2816000000000001	0.2600319999999998	0.30515200000000053	0.22316800000000026	0.20172800000000013	0.23942399999999964	0.5296640000000004	0.4627840000000001	0.5724159999999996	2.0182119205298044	1.6095456631482346	2.3911072530864166	1.0322481053936585	1.027130178410961	1.0337446426600243	1.0412644036125818	1.0133680235323814	1.04839338066992	1.0412644036125818	1.0133680235323814	1.04839338066992	1.0	1.0	1.0	3	0	2864128	6403072.0	6403072.0	1.0686070686070686	docs/experiments/REBASE/bounded_raw/real_s128/trace/legacy_grid_stride__full/dump
real_s128	balanced	eft	eft	80.902908	80.805885	81.024002	61.126653999999995	61.002748	61.25856099999999	0.5344660000000019	0.5208319999999986	0.5542090000000002	0.3133119999999998	0.27849599999999963	0.3389440000000006	1.7308120000000002	1.6435170000000028	1.8638679999999965	61.648894999999996	61.542657999999996	61.806334	190.9682415674602	155.13495704605927	220.93772621509854	12.135989062042901	12.117935668045531	12.162686625287577	12.3082312231577	12.283934786785881	12.33038727348373	12.3082312231577	12.283934786785881	12.33038727348373	11.841744739092643	11.750917256791269	12.350379238931882	1	0	2104320	18079744.0	18079744.0	4.474781722573063	docs/experiments/REBASE/bounded_raw/real_s128/trace/balanced__full/dump
real_s128	protocol_off	eft	eft	6.720512	6.70096	6.732704	0.549728	0.5270400000000004	0.6320639999999997	0.23523199999999989	0.19977600000000084	0.26902399999999993	0.3112959999999996	0.2804479999999998	0.560352	0.13839999999999986	0.1309439999999995	0.1558080000000004	0.8163840000000002	0.7834240000000001	0.8270720000000003	2.426131255618815	1.4789326643480238	2.9311888771061656	1.0073325463322873	1.006262100677638	1.0090290531242059	1.0230132643535086	1.0211414227895392	1.024302850911357	1.0230132643535086	1.0211414227895392	1.024302850911357	0.9780166210130462	0.9747887846996566	1.0064102256763818	1	0	2561024	5681152.0	5681152.0	1.1829488103821197	docs/experiments/REBASE/bounded_raw/real_s128/trace/protocol_off__full/dump
real_s128	c1	eft	eft	6.571008	6.301696	6.5792	0.5457920000000005	0.4434880000000003	0.5539839999999998	0.08806400000000014	0.07699200000000062	0.09724799999999956	0.2907839999999995	0.27772799999999975	0.33712000000000053	0.1679359999999992	0.15359999999999996	0.18358399999999975	0.6410240000000007	0.5672959999999998	0.6501760000000001	2.2009464069549964	1.4316478811157987	2.3580116959064306	0.9854200017254436	0.9845469108209993	0.9865420757901197	0.9993870581710984	0.9867642478978511	1.0007637375466998	0.9993870581710984	0.9867642478978511	1.0007637375466998	0.954525208095543	0.9518848539104863	0.9605596714288521	1	0	2733056	5966848.0	5966848.0	1.101252788742063	docs/experiments/REBASE/bounded_raw/real_s128/trace/c1__full/dump
real_s128	c2	eft	c1	6.606848	6.322176	6.611968	0.580864	0.4820480000000007	0.602144	0.08704	0.0778559999999997	0.09270399999999945	0.2869440000000001	0.2713600000000005	0.30335999999999963	0.16896000000000022	0.16316799999999976	0.17430400000000024	0.6689280000000002	0.56656	0.6942719999999998	2.263163596966409	1.941326530612246	2.4440433212996426	0.9909215599762128	0.9903012230143396	0.9918686713715864	1.0055593959633529	1.0038880248833593	1.0070093457943925	1.0047488715047284	1.0041545997006744	1.0062579746564202	0.9604902734574493	0.9578055547822537	0.9667925716084356	1	0	2588672	5692416.0	5692416.0	1.160640402950171	docs/experiments/REBASE/bounded_raw/real_s128/trace/c2__full/dump
real_s128	c3	eft	c2	6.606848	6.30272	6.610944	0.5797759999999998	0.47171200000000013	0.5997760000000003	0.09721600000000041	0.06563199999999991	0.11059199999999958	0.2816000000000001	0.25088000000000044	0.29420800000000025	0.16486400000000057	0.04505600000000065	0.16867199999999993	0.662528	0.5092160000000003	0.702464	1.9126201923076886	1.1991523029104267	2.3600000000000003	0.9912053852022089	0.9903403863845447	0.9915945175051114	0.9990707759021218	0.9979891724671307	1.0006196746707978	1.0043684266853468	1.0037290242386574	1.0049813200498132	0.9587220008627608	0.958051464788471	0.9665336922986224	6	0	2604032	5689344.0	5689344.0	1.1612670986321094	docs/experiments/REBASE/bounded_raw/real_s128/trace/c3__full/dump
