cell	config	selected	previous	l2_ms	l2_ms_lo	l2_ms_hi	wait_ms	wait_ms_lo	wait_ms_hi	notify_ms	notify_ms_lo	notify_ms_hi	barrier_ms	barrier_ms_lo	barrier_ms_hi	fence_ms	fence_ms_lo	fence_ms_hi	protocol_ms	protocol_ms_lo	protocol_ms_hi	protocol_barrier	protocol_barrier_lo	protocol_barrier_hi	l2_l1	l2_l1_lo	l2_l1_hi	relative_previous	relative_previous_lo	relative_previous_hi	relative_selected	relative_selected_lo	relative_selected_hi	relative_legacy	relative_legacy_lo	relative_legacy_hi	nonpositive_barrier_pairs	zero_barrier_pairs	cp_ns	queue_lb_ns	floor_ns	measured_floor	trace
mha4_s4	wavefront	wavefront	wavefront	0.29184	0.29184	0.292672	0.08569600000000002	0.08499199999999998	0.08611200000000002	0.057344000000000006	0.056672	0.059392	0.145056	0.14336000000000002	0.14745600000000003	0.048831999999999987	0.048127999999999976	0.050176	0.144192	0.141312	0.14543999999999999	0.9904719698648352	0.9622321239125824	1.0075926753014737	0.75185063332785	0.7501850785555647	0.753280839895013	1.0	1.0	1.0	1.0	1.0	1.0	0.8541725203708906	0.838235294117647	0.8557260479041916	0	0	164864	165888.0	165888.0	1.7592592592592593	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/wavefront__full/dump
mha4_s4	eft	wavefront	wavefront	0.294624	0.293888	0.295744	0.08534399999999998	0.08396800000000001	0.08588800000000002	0.05827199999999999	0.05734399999999998	0.05932800000000002	0.144032	0.142688	0.14457599999999998	0.04915200000000003	0.04822399999999999	0.04982399999999998	0.144032	0.14223999999999998	0.14540800000000004	0.9993339253996448	0.9898185037627268	1.0074807480748074	0.7574884792626728	0.7561515748031497	0.7589760366402225	1.0070175438596491	1.0035087719298246	1.0104166666666665	1.0070175438596491	1.0035087719298246	1.0104166666666665	0.8596556886227545	0.8558823529411765	0.8623208766507445	0	0	161792	159744.0	161792	1.8210047468354431	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/eft__full/dump
mha4_s4	rotate	wavefront	wavefront	0.298944	0.29696	0.3	0.19353599999999999	0.191488	0.19456	0.015104000000000006	0.014432	0.015359999999999999	0.14393599999999998	0.142336	0.14448000000000003	0.04323199999999999	0.04300799999999999	0.045184	0.208768	0.20684799999999998	0.20905600000000002	1.4532374100719423	1.437083148065807	1.4680851063829785	0.7677275725593667	0.7650130548302873	0.7690534979423869	1.0206185567010309	1.0091250670960816	1.024561403508772	1.0206185567010309	1.0091250670960816	1.024561403508772	0.8672566371681416	0.8408408408408408	0.8749648777746557	0	0	166912	86016.0	166912	1.791027607361963	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/rotate__full/dump
mha4_s4	chain	wavefront	wavefront	0.31232	0.311616	0.31312	0.20982399999999998	0.208192	0.210144	0.015584	0.015359999999999999	0.018336000000000005	0.163744	0.160768	0.16496000000000002	0.05366399999999999	0.05248000000000003	0.054976000000000025	0.22521600000000003	0.22454400000000002	0.22550399999999998	1.3900462962962963	1.372874731287864	1.4047469019113634	0.8047493403693932	0.8027960526315789	0.8053209459459459	1.0677168799912482	1.0547945205479452	1.0709429824561403	1.0677168799912482	1.0547945205479452	1.0709429824561403	0.9111152694610779	0.8946934286499862	0.9152320359281438	0	0	161792	84992.0	161792	1.9303797468354431	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/chain__full/dump
mha4_s4	legacy_grid_stride	wavefront	wavefront	0.342016	0.340992	0.34816	0.10275200000000001	0.08191999999999999	0.10406400000000002	0.09404800000000002	0.07683200000000001	0.10064000000000001	0.11180800000000002	0.110592	0.12476800000000002	0.035104000000000024	0.03388800000000003	0.05836800000000003	0.182272	0.18124800000000002	0.1864	1.557014925373134	1.4795529591059184	1.6397569444444449	0.9602796052631578	0.9596541786743517	0.962536023054755	1.1707236842105264	1.1685982943363218	1.192982456140351	1.1707236842105264	1.1685982943363218	1.192982456140351	1.0	1.0	1.0	0	0	162816	210944.0	210944.0	1.6213592233009708	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/legacy_grid_stride__full/dump
mha4_s4	balanced	wavefront	wavefront	3.250944	3.245056	3.280832	2.9176	2.907136	2.939808	0.06870399999999999	0.06678399999999995	0.07168000000000002	0.14415999999999998	0.14147200000000001	0.14636799999999997	0.8929279999999999	0.8785920000000003	0.9175040000000001	2.9836799999999997	2.978816	3.0115200000000004	20.7546327305202	20.5163139329806	20.88715083798883	8.365372062663186	8.354494240309425	8.394255874673629	11.112280701754386	11.048060344827586	11.161184210526317	11.112280701754386	11.048060344827586	11.161184210526317	9.44330846458506	9.289473684210526	9.52468093093093	0	0	156672	248832.0	248832.0	13.064814814814815	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/balanced__full/dump
mha4_s4	protocol_off	wavefront	wavefront	0.326848	0.32544	0.32768	0.06147200000000003	0.058367999999999975	0.06656000000000001	0.10547200000000001	0.10355199999999998	0.106624	0.15872	0.155648	0.16179200000000002	0.03507199999999999	0.034816000000000014	0.03686400000000001	0.168192	0.16691199999999998	0.169184	1.0707767187183128	1.0542386500602652	1.0828840970350406	0.8115577889447235	0.8091152392947103	0.8387978142076502	1.1162790697674416	1.1022336769759449	1.1196271929824562	1.1162790697674416	1.1022336769759449	1.1196271929824562	0.9439338235294117	0.9099099099099098	0.9549549549549549	0	0	162816	157696.0	162816	2.0074685534591197	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/protocol_off__full/dump
mha4_s4	c1	wavefront	wavefront	0.290816	0.290496	0.290816	0.08432	0.082848	0.08499200000000001	0.05632000000000001	0.05612799999999998	0.058144	0.143232	0.141536	0.14428799999999997	0.04780799999999999	0.046783999999999965	0.04812800000000003	0.140416	0.13932799999999998	0.142336	0.9852546916890078	0.9705021391578473	1.0056522722134298	0.7475528502097558	0.7467105263157894	0.7487631926121373	0.993984468992672	0.9862068965517242	0.9964912280701755	0.993984468992672	0.9862068965517242	0.9964912280701755	0.8450292397660818	0.8257483344280755	0.8519144144144143	0	0	164864	158720.0	164864	1.763975155279503	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/c1__full/dump
mha4_s4	c2	wavefront	c1	0.291552	0.288512	0.292864	0.083808	0.08086400000000002	0.08499199999999998	0.058368	0.057312	0.06051199999999998	0.14416	0.14	0.14527999999999996	0.04710400000000001	0.04595200000000002	0.048288	0.14112000000000002	0.14003200000000002	0.143392	1.0004847309743092	0.9813333333333334	1.005514705882353	0.749712218385134	0.7492598684210525	0.751958224543081	1.0007708402158353	0.9902224132373484	1.0038554747741795	0.9974755789704753	0.9851645287228108	1.0002193944712592	0.8460545722713865	0.8352121712033727	0.8528528528528528	0	0	166912	160768.0	166912	1.7467407975460123	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/c2__full/dump
mha4_s4	c3	wavefront	c2	0.290816	0.28256	0.29184	0.08396799999999999	0.076544	0.08467200000000003	0.058303999999999995	0.057055999999999996	0.05907200000000001	0.14131200000000002	0.13721600000000003	0.144416	0.04710400000000001	0.03913600000000003	0.048959999999999976	0.14031999999999997	0.133824	0.14368	0.9982762866289091	0.9833813427875031	1.00634765625	0.7484838274932614	0.7473684210526316	0.7499999999999999	0.9982442664325688	0.9829241071428573	1.0034865983874481	0.9908865886588659	0.9743421052631579	0.9974844143060264	0.8322562517561112	0.8240853373257229	0.8502994011976048	0	0	166912	165888.0	166912	1.7423312883435582	docs/experiments/REBASE/bounded_raw/mha4_s4/trace/c3__full/dump
mha4_s128	eft	eft	eft	0.658304	0.656512	0.658432	0.17203200000000002	0.17100800000000005	0.17305600000000004	0.05286400000000002	0.05222399999999999	0.05343999999999999	0.20684800000000003	0.20592	0.20787200000000006	0.05926399999999998	0.056480000000000086	0.059392	0.22496	0.22345599999999993	0.22550400000000004	1.0901741293532337	1.083968302346845	1.094059405940594	0.9641255605381165	0.9639097744360902	0.9654267778506512	1.0	1.0	1.0	1.0	1.0	1.0	0.9494267751479291	0.9453471196454949	0.9512591012382322	0	0	400384	430080.0	430080.0	1.530654761904762	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/eft__full/dump
mha4_s128	wavefront	eft	eft	0.6328	0.63264	0.633728	0.17750400000000005	0.17641599999999996	0.17820800000000003	0.059168	0.058240000000000014	0.05942400000000003	0.207872	0.20675200000000005	0.20800000000000002	0.058368000000000086	0.05763200000000002	0.05900800000000006	0.23568	0.23542399999999997	0.23753599999999997	1.1371017156862746	1.1323891625615763	1.1405480295566497	0.927848575712144	0.9268487237237236	0.9280150164242139	0.9625194704049844	0.9597818677573279	0.9641674780915287	0.9625194704049844	0.9597818677573279	0.9641674780915287	0.913235294117647	0.9094985358711566	0.9160599174511895	0	0	369664	406528.0	406528.0	1.5565963476070528	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/wavefront__full/dump
mha4_s128	chain	eft	eft	0.702368	0.702272	0.703584	0.260928	0.259264	0.26128	0.045055999999999985	0.04406399999999999	0.045823999999999976	0.20748800000000006	0.20684799999999998	0.20790400000000003	0.060416000000000025	0.05958399999999997	0.06092799999999998	0.30598400000000003	0.30508799999999997	0.30697599999999997	1.4767549261083743	1.4705791026238166	1.4822761194029852	1.0298892642642643	1.0286692942942943	1.030652418447694	1.0671170295489891	1.0652616279069769	1.0701053042121687	1.0671170295489891	1.0652616279069769	1.0701053042121687	1.013524741506647	1.0086397058823529	1.0162034899824577	0	0	397312	387072.0	397312	1.767799613402062	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/chain__full/dump
mha4_s128	legacy_grid_stride	eft	eft	0.693184	0.6912	0.695296	0.19964800000000005	0.19852800000000004	0.20070399999999994	0.07052800000000004	0.06963200000000003	0.071712	0.20688	0.206496	0.20800000000000002	0.07462400000000002	0.07279999999999998	0.07574400000000003	0.27036800000000005	0.26931200000000005	0.27238399999999996	1.3046153846153845	1.2973514012935015	1.3105465742879134	1.0150375939849625	1.0139416983523448	1.0165642156632724	1.0532671146168078	1.0512382995319813	1.0578124999999998	1.0532671146168078	1.0512382995319813	1.0578124999999998	1.0	1.0	1.0	0	0	346112	416768.0	416768.0	1.6632371007371007	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/legacy_grid_stride__full/dump
mha4_s128	rotate	eft	eft	0.679936	0.678592	0.681984	0.24979199999999996	0.24803200000000003	0.25292799999999993	0.04406399999999999	0.04300799999999999	0.044991999999999976	0.20857599999999998	0.207808	0.209248	0.06143999999999994	0.06028800000000001	0.06559999999999999	0.294912	0.29296000000000005	0.29593600000000003	1.4115484760300203	1.4039957297544612	1.4179699478687515	0.9953148425787107	0.993993993993994	0.9972899728997289	1.034321372854914	1.0311526479750779	1.0376862401402278	1.034321372854914	1.0311526479750779	1.0376862401402278	0.9809223930357474	0.9776785714285715	0.9852071005917161	0	0	342016	336896.0	342016	1.9880239520958083	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/rotate__full/dump
mha4_s128	balanced	eft	eft	6.199296	6.195904	6.206144	4.683776	4.67968	4.691648	0.030399999999999983	-0.013055999999999957	0.031743999999999994	0.20889599999999997	0.20857599999999998	0.20902400000000004	0.7321280000000003	0.7219199999999999	0.7372800000000002	4.710272	4.639744	4.717568	22.45365853658537	22.181762452107286	22.57926175524583	9.081006371814093	9.071495502248876	9.088588588588589	9.41699066874028	9.39641472868217	9.44461778471139	9.41699066874028	9.39641472868217	9.44461778471139	8.94488043578617	8.888399412628488	8.96065361292413	0	0	304128	1272832.0	1272832.0	4.870474658085278	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/balanced__full/dump
mha4_s128	protocol_off	eft	eft	0.69136	0.690176	0.69248	0.13747200000000004	0.13584000000000007	0.13817599999999997	0.11366400000000004	0.11263999999999996	0.11497599999999997	0.21606400000000003	0.21504	0.21708800000000006	0.04835199999999995	0.047487999999999975	0.04940800000000001	0.25081600000000004	0.24985599999999997	0.25203200000000003	1.1568424170616112	1.1518001469507717	1.167464114832536	1.0012019230769231	1.0	1.002542529585799	1.0514820592823713	1.0482115085536547	1.0541407465007777	1.0514820592823713	1.0482115085536547	1.0541407465007777	0.9970370370370369	0.992876838235294	0.9993519418599268	0	0	362496	396288.0	396288.0	1.7445897932816536	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/protocol_off__full/dump
mha4_s128	c1	eft	eft	0.654496	0.654336	0.65536	0.21817599999999998	0.21708800000000006	0.21939200000000003	0.0042560000000000375	0.0030719999999999636	0.005344000000000015	0.20787200000000006	0.20780799999999994	0.20806400000000003	0.109568	0.10851200000000005	0.11059200000000002	0.222368	0.22134399999999999	0.22336	1.0715274573142588	1.068748077514611	1.0750842782715293	0.9595808383233533	0.9594594594594594	0.9603960396039605	0.9955279020027222	0.9933999805881781	0.996875	0.9955279020027222	0.9933999805881781	0.996875	0.9438700147710488	0.9411764705882353	0.945584835876098	0	0	398336	430080.0	430080.0	1.5218005952380953	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/c1__full/dump
mha4_s128	c2	eft	c1	0.596992	0.596736	0.599936	0.11878399999999995	0.11766399999999999	0.11980800000000003	0.04608000000000001	0.044032000000000016	0.047104000000000035	0.146432	0.14579199999999998	0.14713600000000004	0.0	-0.0012159999999999949	0.0019200000000000328	0.16495999999999994	0.16371199999999997	0.16588799999999998	1.1248368856024358	1.1127429805615547	1.1371817383669887	0.9609560111259915	0.9605439373647884	0.9619469939156439	0.9124999999999999	0.9119229264475743	0.9155355922273216	0.9082426127527216	0.9065420560747665	0.9107910156249999	0.8630338733431517	0.8609675036927621	0.8651857348235403	0	0	402432	431104.0	431104.0	1.3847980997624703	docs/experiments/REBASE/bounded_raw/mha4_s128/trace/c2__full/dump
