slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794414785893376	1096011727903	1789794414785893376	1096011729068	1789794414785893376	1096011729068	1789794414785894400	1096011732391	1789794414785895424	1096011734096	1789794414785895424	1096011734235	0	0	0	0	99	8
1	0	32	16	32	1	3072	1789794414785897472	1096011739235	1789794414785898496	1096011741532	1789794414785898496	1096011742436	1789794414785906688	1096011761424	1789794414785907712	1096011763702	1789794414785907712	1096011763988	1096011742569	1096011761261	5708	16	0	0
2	2	0	0	0	1	0	1789794414785909760	1096011770548	1789794414785910784	1096011771905	1789794414785910784	1096011771905	1789794414785910784	1096011773231	1789794414785910784	1096011773261	1789794414785911808	1096011773706	0	0	0	0	0	0
3	3	0	0	0	1	0	1789794414785912832	1096011776665	1789794414785912832	1096011777760	1789794414785912832	1096011777760	1789794414785913856	1096011778751	1789794414785913856	1096011778781	1789794414785913856	1096011778913	0	0	0	0	0	0
4	5	0	0	0	1	0	1789794414785916928	1096011788066	1789794414785917952	1096011789884	1789794414785917952	1096011789884	1789794414785943552	1096011854878	1789794414785943552	1096011854908	1789794414785943552	1096011855037	0	0	0	0	53	2
5	0	32	16	32	1	3072	1789794414785949696	1096011869201	1789794414785950720	1096011873463	1789794414785951744	1096011875178	1789794414785963008	1096011903207	1789794414785964032	1096011906851	1789794414785964032	1096011906995	1096011875237	1096011903068	11496	16	0	0
6	1	0	0	0	1	0	1789794414785968128	1096011917268	1789794414785969152	1096011918048	1789794414785969152	1096011918048	1789794414785971200	1096011922896	1789794414785971200	1096011923650	1789794414785971200	1096011923780	0	0	0	0	91	8
7	0	32	16	32	1	3072	1789794414785974272	1096011930523	1789794414785974272	1096011932728	1789794414785975296	1096011933645	1789794414785983488	1096011955030	1789794414785984512	1096011957673	1789794414785984512	1096011957989	1096011934915	1096011954825	7254	16	0	0
8	4	0	0	0	1	0	1789794414785992704	1096011979343	1789794414785993728	1096011980729	1789794414785993728	1096011980729	1789794414785996800	1096011987385	1789794414785996800	1096011987415	1789794414785996800	1096011987548	0	0	0	0	0	0
9	0	32	16	32	1	3072	1789794414785998848	1096011992881	1789794414785999872	1096011995101	1789794414785999872	1096011996064	1789794414786013184	1096012030414	1789794414786015232	1096012033685	1789794414786015232	1096012034069	1096011996092	1096012030136	14237	32	0	0
10	1	0	0	0	1	0	1789794414786018304	1096012043527	1789794414786019328	1096012044792	1789794414786019328	1096012044792	1789794414786020352	1096012048029	1789794414786021376	1096012049877	1789794414786021376	1096012050016	0	0	0	0	89	8
11	0	32	16	32	1	3072	1789794414786023424	1096012055812	1789794414786024448	1096012058021	1789794414786024448	1096012058906	1789794414786031616	1096012077110	1789794414786032640	1096012079643	1789794414786032640	1096012079776	1096012058968	1096012077005	7705	16	0	0
12	2	0	0	0	1	0	1789794414786037760	1096012092739	1789794414786038784	1096012094077	1789794414786038784	1096012094077	1789794414786039808	1096012096151	1789794414786039808	1096012096181	1789794414786039808	1096012096746	0	0	0	0	0	0
13	3	0	0	0	1	0	1789794414786040832	1096012100322	1789794414786041856	1096012101810	1789794414786041856	1096012101810	1789794414786041856	1096012102833	1789794414786041856	1096012102865	1789794414786041856	1096012102999	0	0	0	0	0	0
14	5	0	0	0	1	0	1789794414786046976	1096012114276	1789794414786048000	1096012116231	1789794414786048000	1096012116231	1789794414786073600	1096012181048	1789794414786073600	1096012181078	1789794414786073600	1096012181208	0	0	0	0	107	2
15	0	32	16	32	1	3072	1789794414786078720	1096012193931	1789794414786079744	1096012196929	1789794414786079744	1096012197848	1789794414786088960	1096012219752	1789794414786089984	1096012223115	1789794414786089984	1096012223384	1096012198304	1096012219579	11052	16	0	0
16	1	0	0	0	1	0	1789794414786093056	1096012231784	1789794414786094080	1096012233177	1789794414786094080	1096012233177	1789794414786096128	1096012236961	1789794414786096128	1096012238479	1789794414786096128	1096012238625	0	0	0	0	102	8
17	0	32	16	32	1	3072	1789794414786099200	1096012245663	1789794414786100224	1096012247871	1789794414786100224	1096012248799	1789794414786107392	1096012267243	1789794414786108416	1096012269805	1789794414786108416	1096012270097	1096012249246	1096012267072	7549	16	0	0
18	4	0	0	0	1	0	1789794414786116608	1096012288831	1789794414786116608	1096012290082	1789794414786116608	1096012290082	1789794414786119680	1096012296829	1789794414786119680	1096012296861	1789794414786119680	1096012296997	0	0	0	0	0	0
19	0	32	16	32	1	3072	1789794414786121728	1096012301874	1789794414786122752	1096012304147	1789794414786122752	1096012305078	1789794414786136064	1096012338453	1789794414786137088	1096012341828	1789794414786137088	1096012341986	1096012305103	1096012338303	14389	32	0	0
20	1	0	0	0	1	0	1789794414785893376	1096011727943	1789794414785893376	1096011729094	1789794414785893376	1096011729094	1789794414785894400	1096011732495	1789794414785895424	1096011734105	1789794414785895424	1096011734238	0	0	0	0	102	8
21	0	32	16	32	1	3072	1789794414785897472	1096011739216	1789794414785898496	1096011741593	1789794414785898496	1096011742558	1789794414785906688	1096011761733	1789794414785907712	1096011763823	1789794414785907712	1096011763999	1096011742989	1096011761629	6136	16	0	0
22	2	0	0	0	1	0	1789794414785909760	1096011770650	1789794414785910784	1096011771690	1789794414785910784	1096011771690	1789794414785910784	1096011772879	1789794414785910784	1096011772915	1789794414785911808	1096011773317	0	0	0	0	0	0
23	3	0	0	0	1	0	1789794414785912832	1096011776606	1789794414785912832	1096011777757	1789794414785912832	1096011777757	1789794414785913856	1096011778985	1789794414785913856	1096011779015	1789794414785913856	1096011779404	0	0	0	0	0	0
24	5	0	0	0	1	0	1789794414785916928	1096011787898	1789794414785917952	1096011789875	1789794414785917952	1096011789875	1789794414785943552	1096011854871	1789794414785943552	1096011854902	1789794414785943552	1096011855032	0	0	0	0	72	2
25	0	32	16	32	1	3072	1789794414785949696	1096011870518	1789794414785950720	1096011873534	1789794414785951744	1096011875203	1789794414785963008	1096011903257	1789794414785964032	1096011906993	1789794414785964032	1096011907157	1096011875229	1096011903160	9980	16	0	0
26	1	0	0	0	1	0	1789794414785968128	1096011915991	1789794414785968128	1096011917319	1789794414785968128	1096011917319	1789794414785970176	1096011921198	1789794414785971200	1096011923418	1789794414785971200	1096011923557	0	0	0	0	92	8
27	0	32	16	32	1	3072	1789794414785974272	1096011931524	1789794414785974272	1096011932813	1789794414785975296	1096011933820	1789794414785984512	1096011956489	1789794414785984512	1096011958390	1789794414785984512	1096011958599	1096011934872	1096011956296	7008	16	0	0
28	4	0	0	0	1	0	1789794414785992704	1096011978808	1789794414785993728	1096011980434	1789794414785993728	1096011980434	1789794414785996800	1096011987286	1789794414785996800	1096011987320	1789794414785996800	1096011987450	0	0	0	0	0	0
29	0	32	16	32	1	3072	1789794414785998848	1096011993460	1789794414785999872	1096011995147	1789794414785999872	1096011996167	1789794414786014208	1096012033223	1789794414786015232	1096012035487	1789794414786015232	1096012035983	1096011996255	1096012033023	14084	32	0	0
30	1	0	0	0	1	0	1789794414786018304	1096012043453	1789794414786019328	1096012044793	1789794414786019328	1096012044793	1789794414786020352	1096012048979	1789794414786021376	1096012049906	1789794414786021376	1096012050050	0	0	0	0	98	8
31	0	32	16	32	1	3072	1789794414786023424	1096012055881	1789794414786024448	1096012058095	1789794414786024448	1096012059004	1789794414786032640	1096012077536	1789794414786032640	1096012079274	1789794414786032640	1096012079490	1096012059373	1096012077274	6731	16	0	0
32	2	0	0	0	1	0	1789794414786037760	1096012092805	1789794414786038784	1096012094128	1789794414786038784	1096012094128	1789794414786039808	1096012096253	1789794414786039808	1096012096283	1789794414786039808	1096012096736	0	0	0	0	0	0
33	3	0	0	0	1	0	1789794414786040832	1096012100329	1789794414786041856	1096012101824	1789794414786041856	1096012101824	1789794414786041856	1096012102896	1789794414786041856	1096012102927	1789794414786041856	1096012103074	0	0	0	0	0	0
34	5	0	0	0	1	0	1789794414786046976	1096012114271	1789794414786048000	1096012116271	1789794414786048000	1096012116271	1789794414786073600	1096012181068	1789794414786073600	1096012181104	1789794414786073600	1096012181235	0	0	0	0	52	2
35	0	32	16	32	1	3072	1789794414786078720	1096012193936	1789794414786079744	1096012196990	1789794414786079744	1096012198015	1789794414786088960	1096012220683	1789794414786089984	1096012223107	1789794414786089984	1096012223385	1096012198685	1096012220589	11027	16	0	0
36	1	0	0	0	1	0	1789794414786094080	1096012232765	1789794414786094080	1096012233526	1789794414786094080	1096012233526	1789794414786095104	1096012236573	1789794414786096128	1096012238494	1789794414786096128	1096012238632	0	0	0	0	90	8
