slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789521801150989312	1789521801150989312	1789521801150989312	1789521801150991360	1789521801150993408	0	0	0	0	20209548494394	20209548499724
1	0	5	120	0	1789521801150993408	1789521801151022080	1789521801151022080	1789521801151023104	1789521801151025152	0	1	4	1	20209548576847	20209548579451
2	0	4	120	0	1789521801151025152	1789521801151026176	1789521801151026176	1789521801151027200	1789521801151029248	1	1	3	1	20209548586298	20209548588922
3	0	4	376	0	1789521801151029248	1789521801151029248	1789521801151029248	1789521801151030272	1789521801151032320	2	0	3	1	20209548593973	20209548596623
4	0	7	120	0	1789521801151032320	1789521801151033344	1789521801151033344	1789521801151033344	1789521801151035392	2	1	6	1	20209548603582	20209548605666
5	0	6	120	0	1789521801151035392	1789521801151035392	1789521801151035392	1789521801151036416	1789521801151037440	3	0	5	1	20209548610378	20209548612118
6	0	8	120	0	1789521801151037440	1789521801151038464	1789521801151038464	1789521801151062016	1789521801151065088	3	2	7	3	20209548617944	20209548677567
7	0	8	376	0	1789521801151066112	1789521801151066112	1789521801151066112	1789521801151086592	1789521801151087616	5	0	7	3	20209548687512	20209548737409
8	0	10	116	0	1789521801151087616	1789521801151128576	1789521801151128576	1789521801151130624	1789521801151132672	5	4	11	1	20209548844622	20209548849900
9	0	15	96	0	1789521801151132672	1789521801151220736	1789521801151220736	1789521801151222784	1789521801151224832	9	4	18	1	20209549076696	20209549082090
10	0	20	216	0	1789521801151224832	1789521801151252480	1789521801151252480	1789521801151253504	1789521801151255552	13	1	23	1	20209549156682	20209549159329
11	0	19	216	0	1789521801151255552	1789521801151256576	1789521801151256576	1789521801151257600	1789521801151259648	14	1	22	1	20209549166390	20209549169009
12	0	19	472	0	1789521801151259648	1789521801151259648	1789521801151259648	1789521801151260672	1789521801151262720	15	0	22	1	20209549174069	20209549176749
13	0	22	216	0	1789521801151262720	1789521801151263744	1789521801151263744	1789521801151264768	1789521801151265792	15	1	25	1	20209549183718	20209549185823
14	0	21	216	0	1789521801151265792	1789521801151265792	1789521801151265792	1789521801151266816	1789521801151267840	16	0	24	1	20209549190417	20209549192055
15	0	23	216	0	1789521801151267840	1789521801151268864	1789521801151268864	1789521801151289344	1789521801151291392	16	2	26	3	20209549197974	20209549249005
16	0	23	472	0	1789521801151291392	1789521801151291392	1789521801151291392	1789521801151311872	1789521801151313920	18	0	26	3	20209549254273	20209549304969
17	0	28	68	0	1789521801151313920	1789521801151388672	1789521801151388672	1789521801151391744	1789521801151393792	18	16	34	2	20209549499255	20209549506770
18	1	0	1	2	1789521801150989312	1789521801150989312	1789521801150989312	1789521801150991360	1789521801150993408	34	0	0	0	20217105838182	20217105843591
19	1	5	121	2	1789521801150993408	1789521801151022080	1789521801151022080	1789521801151023104	1789521801151025152	34	1	4	1	20217105920477	20217105923117
20	1	4	121	2	1789521801151025152	1789521801151026176	1789521801151026176	1789521801151027200	1789521801151029248	35	1	3	1	20217105930082	20217105932727
21	1	4	377	2	1789521801151029248	1789521801151029248	1789521801151029248	1789521801151030272	1789521801151031296	36	0	3	1	20217105937668	20217105940310
22	1	7	121	2	1789521801151032320	1789521801151033344	1789521801151033344	1789521801151033344	1789521801151035392	36	1	6	1	20217105947258	20217105949297
23	1	6	121	2	1789521801151035392	1789521801151035392	1789521801151035392	1789521801151036416	1789521801151037440	37	0	5	1	20217105953908	20217105955664
24	1	8	121	2	1789521801151037440	1789521801151039488	1789521801151040512	1789521801151063040	1789521801151067136	37	2	7	3	20217105965174	20217106021908
25	1	8	377	2	1789521801151067136	1789521801151068160	1789521801151068160	1789521801151088640	1789521801151089664	39	0	7	3	20217106035597	20217106085967
26	1	10	117	2	1789521801151089664	1789521801151128576	1789521801151128576	1789521801151131648	1789521801151132672	39	4	11	1	20217106188629	20217106194392
27	1	15	97	2	1789521801151132672	1789521801151220736	1789521801151220736	1789521801151222784	1789521801151224832	43	4	18	1	20217106420694	20217106426005
28	1	20	217	2	1789521801151224832	1789521801151252480	1789521801151252480	1789521801151253504	1789521801151255552	47	1	23	1	20217106500635	20217106503249
29	1	19	217	2	1789521801151255552	1789521801151256576	1789521801151256576	1789521801151257600	1789521801151259648	48	1	22	1	20217106510215	20217106512841
30	1	19	473	2	1789521801151259648	1789521801151259648	1789521801151259648	1789521801151260672	1789521801151261696	49	0	22	1	20217106517761	20217106520369
31	1	22	217	2	1789521801151262720	1789521801151263744	1789521801151263744	1789521801151263744	1789521801151265792	49	1	25	1	20217106527312	20217106529375
32	1	21	217	2	1789521801151265792	1789521801151265792	1789521801151265792	1789521801151266816	1789521801151267840	50	0	24	1	20217106533949	20217106535560
33	1	23	217	2	1789521801151267840	1789521801151269888	1789521801151269888	1789521801151290368	1789521801151292416	50	2	26	3	20217106544344	20217106595869
34	1	23	473	2	1789521801151292416	1789521801151292416	1789521801151292416	1789521801151312896	1789521801151314944	52	0	26	3	20217106601441	20217106652252
35	1	28	69	2	1789521801151314944	1789521801151388672	1789521801151388672	1789521801151391744	1789521801151393792	52	16	34	2	20217106843230	20217106850726
36	2	0	2	4	1789521801150989312	1789521801150989312	1789521801150989312	1789521801150991360	1789521801150993408	68	0	0	0	20207174484338	20207174489607
37	2	5	122	4	1789521801150993408	1789521801151022080	1789521801151022080	1789521801151023104	1789521801151025152	68	1	4	1	20207174566671	20207174569215
38	2	4	122	4	1789521801151025152	1789521801151026176	1789521801151026176	1789521801151027200	1789521801151028224	69	1	3	1	20207174575959	20207174578499
