slot	kind	tile_m	tile_n	tile_k	split_k	operand_bytes	run_begin_ns	run_begin_cycles	setup_end_ns	setup_end_cycles	first_operand_ready_ns	first_operand_ready_cycles	mainloop_end_ns	mainloop_end_cycles	epilogue_end_ns	epilogue_end_cycles	run_end_ns	run_end_cycles	loop_begin_cycles	loop_end_cycles	operand_wait_cycles	k_iterations	simt_wait_cycles	simt_barriers
0	1	0	0	0	1	0	1789794412170546176	1093529505332	1789794412170546176	1093529506518	1789794412170546176	1093529506518	1789794412170547200	1093529509712	1789794412170548224	1093529511485	1789794412170548224	1093529511634	0	0	0	0	89	8
1	0	32	16	32	1	3072	1789794412170550272	1093529516952	1789794412170551296	1093529519268	1789794412170551296	1093529520130	1789794412170559488	1093529538923	1789794412170560512	1093529541606	1789794412170560512	1093529541747	1093529520385	1093529538752	5662	16	0	0
2	2	0	0	0	1	0	1789794412170563584	1093529548316	1789794412170563584	1093529549637	1789794412170563584	1093529549637	1789794412170564608	1093529551383	1789794412170564608	1093529551416	1789794412170564608	1093529551550	0	0	0	0	0	0
3	3	0	0	0	1	0	1789794412170565632	1093529555002	1789794412170566656	1093529556085	1789794412170566656	1093529556085	1789794412170566656	1093529557354	1789794412170566656	1093529557421	1789794412170566656	1093529557551	0	0	0	0	0	0
4	5	0	0	0	1	0	1789794412170570752	1093529566843	1789794412170571776	1093529568650	1789794412170571776	1093529568650	1789794412170597376	1093529633920	1789794412170597376	1093529633950	1789794412170597376	1093529634080	0	0	0	0	70	2
5	0	32	16	32	1	3072	1789794412170602496	1093529647804	1789794412170604544	1093529651929	1789794412170605568	1093529653740	1789794412170615808	1093529681566	1789794412170617856	1093529685114	1789794412170617856	1093529685244	1093529653765	1093529681426	11988	16	0	0
6	1	0	0	0	1	0	1789794412170621952	1093529695300	1789794412170621952	1093529696133	1789794412170621952	1093529696133	1789794412170624000	1093529700255	1789794412170624000	1093529701672	1789794412170624000	1093529701808	0	0	0	0	103	8
7	0	32	16	32	1	3072	1789794412170627072	1093529708636	1789794412170628096	1093529711044	1789794412170628096	1093529711960	1789794412170636288	1093529732741	1789794412170637312	1093529735049	1789794412170637312	1093529735179	1093529712934	1093529732532	7251	16	0	0
8	4	0	0	0	1	0	1789794412170646528	1093529756881	1789794412170646528	1093529758432	1789794412170646528	1093529758432	1789794412170649600	1093529765366	1789794412170649600	1093529765397	1789794412170649600	1093529765535	0	0	0	0	0	0
9	0	32	16	32	1	3072	1789794412170651648	1093529771124	1789794412170652672	1093529773412	1789794412170653696	1093529774296	1789794412170667008	1093529809522	1789794412170669056	1093529813010	1789794412170669056	1093529813381	1093529774318	1093529809272	14107	32	0	0
