candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
64x128x16s2split8kappa1r1	eft	ok	5.4558e+06	896680	5.43881e+06	6.53017e+06	128	1
64x128x16s2split8kappa1r1	wavefront	ok	5.48236e+06	896680	5.47809e+06	6.09692e+06	128	1
64x128x16s2split8kappa1r1	legacy_grid_stride	ok	5.63778e+06	896680	5.63136e+06	6.28863e+06	128	1
64x128x16s2split8kappa1r1	rotate	ok	5.63778e+06	896680	5.33889e+06	6.28863e+06	128	1
64x128x16s2split8kappa1r1	chain	ok	5.76529e+06	896680	5.74193e+06	6.85132e+06	128	1
64x128x16s2split8kappa1r1	balanced	ok	8.48504e+07	896680	1.93035e+07	9.22226e+07	128	1
64x128x16s2split8kappa1r2	wavefront	ok	4.85874e+06	1.58299e+06	4.84591e+06	5.26218e+06	256	1
64x128x16s2split8kappa1r2	eft	ok	4.86192e+06	1.58299e+06	4.85983e+06	5.48505e+06	256	1
64x128x16s2split8kappa1r2	rotate	ok	5.00916e+06	1.58299e+06	4.55288e+06	5.44461e+06	256	1
64x128x16s2split8kappa1r2	chain	ok	5.15185e+06	1.58299e+06	4.68314e+06	5.78341e+06	256	1
64x128x16s2split8kappa1r2	legacy_grid_stride	ok	5.29287e+06	1.58299e+06	5.2779e+06	5.74185e+06	256	1
64x128x16s2split8kappa1r2	balanced	ok	1.14471e+08	1.58299e+06	2.84431e+07	1.18874e+08	256	1
64x128x16s2split8kappa1r3	eft	ok	5.07687e+06	2.2693e+06	5.0731e+06	5.5533e+06	384	1
64x128x16s2split8kappa1r3	rotate	ok	5.4902e+06	2.2693e+06	4.36013e+06	5.86338e+06	384	1
64x128x16s2split8kappa1r3	wavefront	ok	5.63638e+06	2.2693e+06	5.62315e+06	6.01803e+06	384	1
64x128x16s2split8kappa1r3	chain	ok	5.68114e+06	2.2693e+06	4.49075e+06	6.18226e+06	384	1
64x128x16s2split8kappa1r3	legacy_grid_stride	ok	6.45566e+06	2.2693e+06	6.44022e+06	6.85738e+06	384	1
64x128x16s2split8kappa1r3	balanced	ok	1.15166e+08	2.2693e+06	2.40517e+07	1.19565e+08	384	1
64x128x16s2split8kappa2r1	eft	ok	5.4558e+06	896680	5.43881e+06	6.54252e+06	128	2
64x128x16s2split8kappa2r1	wavefront	ok	5.48236e+06	896680	5.47809e+06	6.54402e+06	128	2
64x128x16s2split8kappa2r1	legacy_grid_stride	ok	5.63778e+06	896680	5.63136e+06	6.73573e+06	128	2
64x128x16s2split8kappa2r1	rotate	ok	5.63778e+06	896680	5.33889e+06	6.73573e+06	128	2
64x128x16s2split8kappa2r1	chain	ok	5.76529e+06	896680	5.74193e+06	6.86367e+06	128	2
64x128x16s2split8kappa2r1	balanced	ok	8.48504e+07	896680	1.93035e+07	9.24163e+07	128	2
64x128x16s2split8kappa2r2	wavefront	ok	4.85874e+06	1.58299e+06	4.84591e+06	5.48221e+06	256	2
64x128x16s2split8kappa2r2	eft	ok	4.86192e+06	1.58299e+06	4.85983e+06	5.50192e+06	256	2
64x128x16s2split8kappa2r2	rotate	ok	5.00916e+06	1.58299e+06	4.55288e+06	5.66463e+06	256	2
64x128x16s2split8kappa2r2	chain	ok	5.15185e+06	1.58299e+06	4.68314e+06	5.80031e+06	256	2
64x128x16s2split8kappa2r2	legacy_grid_stride	ok	5.29287e+06	1.58299e+06	5.2779e+06	5.96187e+06	256	2
64x128x16s2split8kappa2r2	balanced	ok	1.14471e+08	1.58299e+06	2.84431e+07	1.19146e+08	256	2
64x128x16s2split8kappa2r3	eft	ok	5.07687e+06	2.2693e+06	5.0731e+06	5.55548e+06	384	2
64x128x16s2split8kappa2r3	rotate	ok	5.4902e+06	2.2693e+06	4.36013e+06	6.01098e+06	384	2
64x128x16s2split8kappa2r3	wavefront	ok	5.63638e+06	2.2693e+06	5.62315e+06	6.13587e+06	384	2
64x128x16s2split8kappa2r3	chain	ok	5.68114e+06	2.2693e+06	4.49075e+06	6.18389e+06	384	2
64x128x16s2split8kappa2r3	legacy_grid_stride	ok	6.45566e+06	2.2693e+06	6.44022e+06	7.00928e+06	384	2
64x128x16s2split8kappa2r3	balanced	ok	1.15166e+08	2.2693e+06	2.40517e+07	1.19757e+08	384	2
64x128x16s2split8kappa4r1	eft	ok	5.4558e+06	896680	5.43881e+06	6.54252e+06	128	4
64x128x16s2split8kappa4r1	wavefront	ok	5.48236e+06	896680	5.47809e+06	6.54402e+06	128	4
64x128x16s2split8kappa4r1	legacy_grid_stride	ok	5.63778e+06	896680	5.63136e+06	6.73573e+06	128	4
64x128x16s2split8kappa4r1	rotate	ok	5.63778e+06	896680	5.33889e+06	6.73573e+06	128	4
64x128x16s2split8kappa4r1	chain	ok	5.76529e+06	896680	5.74193e+06	6.86367e+06	128	4
64x128x16s2split8kappa4r1	balanced	ok	8.48504e+07	896680	1.93035e+07	9.21905e+07	128	4
64x128x16s2split8kappa4r2	wavefront	ok	4.85874e+06	1.58299e+06	4.84591e+06	5.48221e+06	256	4
64x128x16s2split8kappa4r2	eft	ok	4.86192e+06	1.58299e+06	4.85983e+06	5.50192e+06	256	4
64x128x16s2split8kappa4r2	rotate	ok	5.00916e+06	1.58299e+06	4.55288e+06	5.66463e+06	256	4
64x128x16s2split8kappa4r2	chain	ok	5.15185e+06	1.58299e+06	4.68314e+06	5.80031e+06	256	4
64x128x16s2split8kappa4r2	legacy_grid_stride	ok	5.29287e+06	1.58299e+06	5.2779e+06	5.96187e+06	256	4
64x128x16s2split8kappa4r2	balanced	ok	1.14471e+08	1.58299e+06	2.84431e+07	1.19028e+08	256	4
64x128x16s2split8kappa4r3	eft	ok	5.07687e+06	2.2693e+06	5.0731e+06	5.55548e+06	384	4
64x128x16s2split8kappa4r3	rotate	ok	5.4902e+06	2.2693e+06	4.36013e+06	6.01098e+06	384	4
64x128x16s2split8kappa4r3	wavefront	ok	5.63638e+06	2.2693e+06	5.62315e+06	6.13587e+06	384	4
64x128x16s2split8kappa4r3	chain	ok	5.68114e+06	2.2693e+06	4.49075e+06	6.18389e+06	384	4
64x128x16s2split8kappa4r3	legacy_grid_stride	ok	6.45566e+06	2.2693e+06	6.44022e+06	7.00928e+06	384	4
64x128x16s2split8kappa4r3	balanced	ok	1.15166e+08	2.2693e+06	2.40517e+07	1.19643e+08	384	4
64x128x16s2split16kappa1r1	eft	ok	6.68153e+06	962621	6.67705e+06	7.92122e+06	128	1
64x128x16s2split16kappa1r1	wavefront	ok	6.71769e+06	962621	6.71341e+06	7.5127e+06	128	1
64x128x16s2split16kappa1r1	chain	ok	6.87499e+06	962621	6.76107e+06	8.13041e+06	128	1
64x128x16s2split16kappa1r1	legacy_grid_stride	ok	7.00998e+06	962621	7.00357e+06	7.83758e+06	128	1
64x128x16s2split16kappa1r1	rotate	ok	7.00998e+06	962621	6.45445e+06	7.83758e+06	128	1
64x128x16s2split16kappa1r1	balanced	ok	9.00649e+07	962621	1.99589e+07	9.88923e+07	128	1
64x128x16s2split16kappa1r2	wavefront	ok	5.92127e+06	1.75587e+06	5.90843e+06	6.41494e+06	256	1
64x128x16s2split16kappa1r2	eft	ok	5.92445e+06	1.75587e+06	5.92235e+06	6.6378e+06	256	1
64x128x16s2split16kappa1r2	chain	ok	6.25304e+06	1.75587e+06	5.51758e+06	6.97654e+06	256	1
64x128x16s2split16kappa1r2	legacy_grid_stride	ok	6.49588e+06	1.75587e+06	6.48091e+06	7.03079e+06	256	1
64x128x16s2split16kappa1r2	rotate	ok	6.49588e+06	1.75587e+06	5.41008e+06	7.03079e+06	256	1
64x128x16s2split16kappa1r2	balanced	ok	7.59027e+07	1.75587e+06	1.68987e+07	8.10538e+07	256	1
64x128x16s2split16kappa1r3	eft	ok	5.89804e+06	2.54912e+06	5.64182e+06	6.40198e+06	384	1
64x128x16s2split16kappa1r3	chain	ok	6.14537e+06	2.54912e+06	5.07164e+06	6.66234e+06	384	1
64x128x16s2split16kappa1r3	wavefront	ok	6.4389e+06	2.54912e+06	6.42566e+06	6.87146e+06	384	1
64x128x16s2split16kappa1r3	rotate	ok	6.68859e+06	2.54912e+06	5.31197e+06	7.10838e+06	384	1
64x128x16s2split16kappa1r3	legacy_grid_stride	ok	7.50222e+06	2.54912e+06	7.48678e+06	7.95485e+06	384	1
64x128x16s2split16kappa1r3	balanced	ok	8.38815e+07	2.54912e+06	1.58846e+07	8.83594e+07	384	1
64x128x16s2split16kappa2r1	eft	ok	6.68153e+06	962621	6.67705e+06	7.9263e+06	128	2
64x128x16s2split16kappa2r1	wavefront	ok	6.71769e+06	962621	6.71341e+06	7.9598e+06	128	2
64x128x16s2split16kappa2r1	chain	ok	6.87499e+06	962621	6.76107e+06	8.13281e+06	128	2
