key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s4k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=256;Rq=4	4224346.6618373916	2594921.4358938066	2594921.4358938066	3645026.108451372	3202215.7917134785	3190394.6569044865	2590106.8704932127	579320.55338601954	442810.3167378935	11821.134808992036	595473.22101067984	1629425.2259435849	132	12344.130499572613	32	32
