stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
28	31	attention_merge	744364.00195855508	749247.81925445818	1764.368211	1586.404417	458.91626490314957	1074.1284029999999	1235.411801
29	63	gemm	750483.23105545819	765660.25541718502	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
30	3	rmsnorm	766895.66721818503	771649.26562554284	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
31	127	swiglu_gemm	772884.67742654285	852763.03142097732	1764.368211	4569.3484520000002	72470.508928434574	1074.1284029999999	1235.411801
32	63	gemm	853998.44322197733	896918.19033888471	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
33	3	rmsnorm	898153.60213988472	902907.20054724254	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
34	95	gemm	904142.61234824255	923460.71252624772	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
35	156	fused_attention	928156.64466164762	967581.28085939155	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
36	31	attention_merge	968816.69266039156	973700.50995629467	1764.368211	1586.404417	458.91626490314957	1074.1284029999999	1235.411801
37	63	gemm	974935.92175729468	990112.94611902151	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
38	3	rmsnorm	991348.35792002152	996101.95632737933	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
39	127	swiglu_gemm	997337.36812837934	1077215.722122814	1764.368211	4569.3484520000002	72470.50892843469	1074.1284029999999	1235.411801
40	63	gemm	1078451.1339238139	1121370.8810407214	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
41	3	rmsnorm	1122606.2928417213	1127359.8912490793	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
42	95	gemm	1128595.3030500792	1147913.4032280846	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
43	156	fused_attention	1152609.3353634845	1192033.9715612286	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
44	31	attention_merge	1193269.3833622285	1198153.2006581319	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
45	63	gemm	1199388.6124591317	1214565.6368208586	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
46	3	rmsnorm	1215801.0486218585	1220554.6470292164	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
47	127	swiglu_gemm	1221790.0588302163	1301668.4128246508	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
48	63	gemm	1302903.8246256507	1345823.5717425582	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
49	3	rmsnorm	1347058.983543558	1351812.581950916	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
50	95	gemm	1353047.9937519159	1372366.0939299213	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
51	156	fused_attention	1377062.0260653212	1416486.6622630653	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
52	31	attention_merge	1417722.0740640652	1422605.8913599686	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
53	63	gemm	1423841.3031609685	1439018.3275226953	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
54	3	rmsnorm	1440253.7393236952	1445007.3377310531	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
55	127	swiglu_gemm	1446242.749532053	1526121.1035264875	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
56	63	gemm	1527356.5153274874	1570276.2624443949	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
57	3	rmsnorm	1571511.6742453948	1576265.2726527527	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
58	95	gemm	1577500.6844537526	1596818.784631758	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
59	156	fused_attention	1601514.7167671579	1640939.3529649021	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
60	31	attention_merge	1642174.764765902	1647058.5820618053	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
61	63	gemm	1648293.9938628052	1663471.018224532	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
62	3	rmsnorm	1664706.4300255319	1669460.0284328898	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
63	127	swiglu_gemm	1670695.4402338897	1750573.7942283242	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
64	63	gemm	1751809.2060293241	1794728.9531462316	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
65	3	rmsnorm	1795964.3649472315	1800717.9633545894	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
66	95	gemm	1801953.3751555893	1821271.4753335947	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
67	156	fused_attention	1825967.4074689946	1865392.0436667388	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
68	31	attention_merge	1866627.4554677387	1871511.272763642	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
69	63	gemm	1872746.6845646419	1887923.7089263687	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
70	3	rmsnorm	1889159.1207273686	1893912.7191347266	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
71	127	swiglu_gemm	1895148.1309357265	1975026.4849301609	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
72	63	gemm	1976261.8967311608	2019181.6438480683	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
73	3	rmsnorm	2020417.0556490682	2025170.6540564261	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
74	95	gemm	2026406.065857426	2045724.1660354314	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
75	156	fused_attention	2050420.0981708313	2089844.7343685755	1764.368211	7782.7629440000001	28803.376639744034	1074.1284029999999	1235.411801
76	31	attention_merge	2091080.1461695754	2095963.9634654787	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
77	63	gemm	2097199.3752664789	2112376.3996282057	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
78	3	rmsnorm	2113611.8114292058	2118365.4098365637	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
79	127	swiglu_gemm	2119600.8216375639	2199479.1756319986	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
80	63	gemm	2200714.5874329987	2243634.3345499062	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
81	3	rmsnorm	2244869.7463509063	2249623.3447582643	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
82	95	gemm	2250858.7565592644	2270176.85673727	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
83	156	fused_attention	2274872.7888726704	2314297.4250704143	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
84	31	attention_merge	2315532.8368714144	2320416.6541673178	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
85	63	gemm	2321652.0659683179	2336829.0903300447	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
86	3	rmsnorm	2338064.5021310449	2342818.1005384028	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
87	127	swiglu_gemm	2344053.5123394029	2423931.8663338376	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
88	63	gemm	2425167.2781348377	2468087.0252517452	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
89	3	rmsnorm	2469322.4370527454	2474076.0354601033	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
90	95	gemm	2475311.4472611034	2494629.5474391091	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
91	156	fused_attention	2499325.4795745094	2538750.1157722534	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
92	31	attention_merge	2539985.5275732535	2544869.3448691568	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
93	63	gemm	2546104.756670157	2561281.7810318838	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
94	3	rmsnorm	2562517.1928328839	2567270.7912402418	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
95	127	swiglu_gemm	2568506.203041242	2648384.5570356767	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
96	63	gemm	2649619.9688366768	2692539.7159535843	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
97	3	rmsnorm	2693775.1277545844	2698528.7261619424	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
98	95	gemm	2699764.1379629425	2719082.2381409481	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
99	156	fused_attention	2723778.1702763485	2763202.8064740924	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
100	31	attention_merge	2764438.2182750925	2769322.0355709959	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
101	63	gemm	2770557.447371996	2785734.4717337228	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
102	3	rmsnorm	2786969.883534723	2791723.4819420809	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
103	127	swiglu_gemm	2792958.893743081	2872837.2477375157	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
104	63	gemm	2874072.6595385158	2916992.4066554233	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
105	3	rmsnorm	2918227.8184564235	2922981.4168637814	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
106	95	gemm	2924216.8286647815	2943534.9288427872	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
107	156	fused_attention	2948230.8609781875	2987655.4971759315	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
108	31	attention_merge	2988890.9089769316	2993774.7262728349	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
109	63	gemm	2995010.1380738351	3010187.1624355619	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
110	3	rmsnorm	3011422.574236562	3016176.1726439199	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
111	127	swiglu_gemm	3017411.5844449201	3097289.9384393548	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
112	63	gemm	3098525.3502403549	3141445.0973572624	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
113	3	rmsnorm	3142680.5091582625	3147434.1075656204	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
114	95	gemm	3148669.5193666206	3167987.6195446262	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
115	156	fused_attention	3172683.5516800266	3212108.1878777705	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
116	31	attention_merge	3213343.5996787706	3218227.416974674	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
117	63	gemm	3219462.8287756741	3234639.8531374009	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
118	3	rmsnorm	3235875.2649384011	3240628.863345759	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
119	127	swiglu_gemm	3241864.2751467591	3321742.6291411938	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
120	63	gemm	3322978.0409421939	3365897.7880591014	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
121	3	rmsnorm	3367133.1998601016	3371886.7982674595	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
122	95	gemm	3373122.2100684596	3392440.3102464653	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
123	156	fused_attention	3397136.2423818656	3436560.8785796096	1764.368211	7782.7629440000001	28803.376639743801	1074.1284029999999	1235.411801
124	31	attention_merge	3437796.2903806097	3442680.107676513	1764.368211	1586.404417	458.91626490326598	1074.1284029999999	1235.411801
125	63	gemm	3443915.5194775132	3459092.54383924	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
126	3	rmsnorm	3460327.9556402401	3465081.554047598	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
127	127	swiglu_gemm	3466316.9658485982	3546195.3198430329	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
128	63	gemm	3547430.731644033	3590350.4787609405	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
129	3	rmsnorm	3591585.8905619406	3596339.4889692985	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
130	500	argmax_gemm	4074498.8492061873	4220169.9613516917	0	9351.2103110000007	135245.77343150508	1074.1284029999999	1235.411801
131	3	argmax_reduce	4221405.3731526919	4224346.6618373916	1764.368211	635.64913530000001	541.27133839949965	0	1235.411801
