stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
106	95	gemm	2743122.6592603843	2762440.7594383899	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
107	138	fused_attention	2767136.6915737903	2792326.4543742863	1764.368211	7782.7629440000001	14568.503242495935	1074.1284029999999	1235.411801
108	15	attention_merge	2793561.8661752865	2798752.4141366775	1764.368211	1586.404417	765.64693039096892	1074.1284029999999	1235.411801
109	63	gemm	2799987.8259376776	2815164.8502994045	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
110	1	rmsnorm	2816400.2621004046	2821153.8605077625	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
111	127	swiglu_gemm	2822389.2723087627	2902267.6263031974	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
112	63	gemm	2903503.0381041975	2946422.785221105	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
113	1	rmsnorm	2947658.1970221051	2952411.795429463	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
114	95	gemm	2953647.2072304632	2972965.3074084688	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
115	138	fused_attention	2977661.2395438692	3002851.0023443652	1764.368211	7782.7629440000001	14568.503242495935	1074.1284029999999	1235.411801
116	15	attention_merge	3004086.4141453654	3009276.9621067564	1764.368211	1586.404417	765.64693039096892	1074.1284029999999	1235.411801
117	63	gemm	3010512.3739077565	3025689.3982694834	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
118	1	rmsnorm	3026924.8100704835	3031678.4084778414	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
119	127	swiglu_gemm	3032913.8202788415	3112792.1742732762	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
120	63	gemm	3114027.5860742764	3156947.3331911839	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
121	1	rmsnorm	3158182.744992184	3162936.3433995419	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
122	95	gemm	3164171.755200542	3183489.8553785477	1764.368211	2788.1533880000002	13691.450176005252	1074.1284029999999	1235.411801
123	138	fused_attention	3188185.787513948	3213375.5503144441	1764.368211	7782.7629440000001	14568.503242495935	1074.1284029999999	1235.411801
124	15	attention_merge	3214610.9621154442	3219801.5100768353	1764.368211	1586.404417	765.64693039096892	1074.1284029999999	1235.411801
125	63	gemm	3221036.9218778354	3236213.9462395622	1764.368211	3090.9534960000001	9247.5742517267354	1074.1284029999999	1235.411801
126	1	rmsnorm	3237449.3580405624	3242202.9564479203	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
127	127	swiglu_gemm	3243438.3682489204	3323316.7222433551	1764.368211	4569.3484520000002	72470.508928434458	1074.1284029999999	1235.411801
128	63	gemm	3324552.1340443552	3367471.8811612627	1764.368211	3090.9534960000001	36990.297006907407	1074.1284029999999	1235.411801
129	1	rmsnorm	3368707.2929622629	3373460.8913696208	1764.368211	843.63354040000002	1071.4682529577985	1074.1284029999999	1235.411801
130	500	argmax_gemm	3851620.2516065096	3997291.3637520145	0	9351.2103110000007	135245.77343150508	1074.1284029999999	1235.411801
131	1	argmax_reduce	3998526.7755530146	4001440.6336711855	1764.368211	635.64913530000001	513.8407718706876	0	1235.411801
