producer	consumer	direction	oracle	coordinate	expected	actual	equal
15	16	0	General	64	32	32	1
15	16	0	General	127	32	32	1
15	16	1	General	0	32	32	1
15	16	1	General	64	32	32	1
15	16	1	General	127	32	32	1
15	17	0	General	0	32	32	1
15	17	0	General	64	32	32	1
15	17	0	General	127	32	32	1
15	17	1	General	0	32	32	1
15	17	1	General	64	32	32	1
15	17	1	General	127	32	32	1
15	18	0	General	0	32	32	1
15	18	0	General	64	32	32	1
15	18	0	General	127	32	32	1
15	18	1	General	0	32	32	1
15	18	1	General	64	32	32	1
15	18	1	General	127	32	32	1
16	19	0	General	0	512	512	1
16	19	0	General	64	512	512	1
16	19	0	General	127	512	512	1
16	19	1	General	0	128	128	1
16	19	1	General	256	128	128	1
16	19	1	General	511	128	128	1
17	20	0	General	0	512	512	1
17	20	0	General	64	512	512	1
17	20	0	General	127	512	512	1
17	20	1	General	0	128	128	1
17	20	1	General	256	128	128	1
17	20	1	General	511	128	128	1
20	21	0	Unique	0	1	1	1
20	21	0	Unique	256	1	1	1
20	21	0	Unique	511	1	1	1
20	21	1	Unique	0	1	1	1
20	21	1	Unique	256	1	1	1
20	21	1	Unique	511	1	1	1
18	22	0	General	0	512	512	1
18	22	0	General	64	512	512	1
18	22	0	General	127	512	512	1
18	22	1	General	0	128	128	1
18	22	1	General	256	128	128	1
18	22	1	General	511	128	128	1
19	23	0	Unique	0	1	1	1
19	23	0	Unique	256	1	1	1
19	23	0	Unique	511	1	1	1
19	23	1	Unique	0	1	1	1
19	23	1	Unique	256	1	1	1
19	23	1	Unique	511	1	1	1
21	23	0	General	0	512	512	1
21	23	0	General	256	512	512	1
21	23	0	General	511	512	512	1
21	23	1	General	0	512	512	1
21	23	1	General	256	512	512	1
21	23	1	General	511	512	512	1
22	23	0	General	0	512	512	1
22	23	0	General	256	512	512	1
22	23	0	General	511	512	512	1
22	23	1	General	0	512	512	1
22	23	1	General	256	512	512	1
22	23	1	General	511	512	512	1
14	24	0	Unique	0	1	1	1
14	24	0	Unique	64	1	1	1
14	24	0	Unique	127	1	1	1
14	24	1	Unique	0	1	1	1
14	24	1	Unique	64	1	1	1
14	24	1	Unique	127	1	1	1
23	24	0	General	0	32	32	1
23	24	0	General	256	32	32	1
23	24	0	General	511	32	32	1
23	24	1	General	0	128	128	1
23	24	1	General	64	128	128	1
23	24	1	General	127	128	128	1
24	25	0	General	0	32	32	1
24	25	0	General	64	32	32	1
24	25	0	General	127	32	32	1
24	25	1	General	0	32	32	1
24	25	1	General	64	32	32	1
24	25	1	General	127	32	32	1
25	26	0	General	0	64	64	1
25	26	0	General	64	64	64	1
25	26	0	General	127	64	64	1
25	26	1	General	0	32	32	1
25	26	1	General	128	32	32	1
25	26	1	General	255	32	32	1
25	27	0	General	0	64	64	1
25	27	0	General	64	64	64	1
25	27	0	General	127	64	64	1
25	27	1	General	0	32	32	1
25	27	1	General	128	32	32	1
25	27	1	General	255	32	32	1
26	28	0	General	0	32	32	1
26	28	0	General	128	32	32	1
26	28	0	General	255	32	32	1
26	28	1	General	0	64	64	1
26	28	1	General	64	64	64	1
26	28	1	General	127	64	64	1
27	28	0	General	0	32	32	1
27	28	0	General	128	32	32	1
27	28	0	General	255	32	32	1
27	28	1	General	0	64	64	1
27	28	1	General	64	64	64	1
27	28	1	General	127	64	64	1
24	29	0	Unique	0	1	1	1
24	29	0	Unique	64	1	1	1
24	29	0	Unique	127	1	1	1
24	29	1	Unique	0	1	1	1
24	29	1	Unique	64	1	1	1
24	29	1	Unique	127	1	1	1
28	29	0	General	0	32	32	1
28	29	0	General	64	32	32	1
28	29	0	General	127	32	32	1
28	29	1	General	0	32	32	1
28	29	1	General	64	32	32	1
28	29	1	General	127	32	32	1
29	30	0	General	0	32	32	1
29	30	0	General	64	32	32	1
29	30	0	General	127	32	32	1
29	30	1	General	0	32	32	1
29	30	1	General	64	32	32	1
29	30	1	General	127	32	32	1
30	31	0	General	0	32	32	1
30	31	0	General	64	32	32	1
30	31	0	General	127	32	32	1
30	31	1	General	0	32	32	1
30	31	1	General	64	32	32	1
30	31	1	General	127	32	32	1
30	32	0	General	0	32	32	1
30	32	0	General	64	32	32	1
30	32	0	General	127	32	32	1
30	32	1	General	0	32	32	1
30	32	1	General	64	32	32	1
30	32	1	General	127	32	32	1
30	33	0	General	0	32	32	1
30	33	0	General	64	32	32	1
30	33	0	General	127	32	32	1
30	33	1	General	0	32	32	1
30	33	1	General	64	32	32	1
30	33	1	General	127	32	32	1
31	34	0	General	0	512	512	1
31	34	0	General	64	512	512	1
31	34	0	General	127	512	512	1
31	34	1	General	0	128	128	1
31	34	1	General	256	128	128	1
31	34	1	General	511	128	128	1
32	35	0	General	0	512	512	1
32	35	0	General	64	512	512	1
32	35	0	General	127	512	512	1
32	35	1	General	0	128	128	1
32	35	1	General	256	128	128	1
32	35	1	General	511	128	128	1
35	36	0	Unique	0	1	1	1
35	36	0	Unique	256	1	1	1
35	36	0	Unique	511	1	1	1
35	36	1	Unique	0	1	1	1
35	36	1	Unique	256	1	1	1
35	36	1	Unique	511	1	1	1
33	37	0	General	0	512	512	1
33	37	0	General	64	512	512	1
33	37	0	General	127	512	512	1
33	37	1	General	0	128	128	1
33	37	1	General	256	128	128	1
33	37	1	General	511	128	128	1
34	38	0	Unique	0	1	1	1
34	38	0	Unique	256	1	1	1
34	38	0	Unique	511	1	1	1
34	38	1	Unique	0	1	1	1
34	38	1	Unique	256	1	1	1
34	38	1	Unique	511	1	1	1
36	38	0	General	0	512	512	1
36	38	0	General	256	512	512	1
36	38	0	General	511	512	512	1
36	38	1	General	0	512	512	1
36	38	1	General	256	512	512	1
36	38	1	General	511	512	512	1
37	38	0	General	0	512	512	1
37	38	0	General	256	512	512	1
37	38	0	General	511	512	512	1
37	38	1	General	0	512	512	1
37	38	1	General	256	512	512	1
37	38	1	General	511	512	512	1
29	39	0	Unique	0	1	1	1
29	39	0	Unique	64	1	1	1
29	39	0	Unique	127	1	1	1
29	39	1	Unique	0	1	1	1
29	39	1	Unique	64	1	1	1
29	39	1	Unique	127	1	1	1
38	39	0	General	0	32	32	1
38	39	0	General	256	32	32	1
38	39	0	General	511	32	32	1
38	39	1	General	0	128	128	1
38	39	1	General	64	128	128	1
38	39	1	General	127	128	128	1
39	40	0	General	0	32	32	1
39	40	0	General	64	32	32	1
39	40	0	General	127	32	32	1
39	40	1	General	0	32	32	1
39	40	1	General	64	32	32	1
39	40	1	General	127	32	32	1
40	41	0	General	0	64	64	1
40	41	0	General	64	64	64	1
40	41	0	General	127	64	64	1
40	41	1	General	0	32	32	1
40	41	1	General	128	32	32	1
40	41	1	General	255	32	32	1
40	42	0	General	0	64	64	1
40	42	0	General	64	64	64	1
40	42	0	General	127	64	64	1
40	42	1	General	0	32	32	1
40	42	1	General	128	32	32	1
40	42	1	General	255	32	32	1
41	43	0	General	0	32	32	1
41	43	0	General	128	32	32	1
41	43	0	General	255	32	32	1
41	43	1	General	0	64	64	1
41	43	1	General	64	64	64	1
41	43	1	General	127	64	64	1
42	43	0	General	0	32	32	1
42	43	0	General	128	32	32	1
42	43	0	General	255	32	32	1
42	43	1	General	0	64	64	1
42	43	1	General	64	64	64	1
42	43	1	General	127	64	64	1
39	44	0	Unique	0	1	1	1
39	44	0	Unique	64	1	1	1
39	44	0	Unique	127	1	1	1
39	44	1	Unique	0	1	1	1
39	44	1	Unique	64	1	1	1
39	44	1	Unique	127	1	1	1
43	44	0	General	0	32	32	1
43	44	0	General	64	32	32	1
43	44	0	General	127	32	32	1
43	44	1	General	0	32	32	1
43	44	1	General	64	32	32	1
43	44	1	General	127	32	32	1
44	45	0	General	0	32	32	1
44	45	0	General	64	32	32	1
44	45	0	General	127	32	32	1
44	45	1	General	0	32	32	1
44	45	1	General	64	32	32	1
44	45	1	General	127	32	32	1
45	46	0	General	0	32	32	1
45	46	0	General	64	32	32	1
45	46	0	General	127	32	32	1
45	46	1	General	0	32	32	1
45	46	1	General	64	32	32	1
45	46	1	General	127	32	32	1
45	47	0	General	0	32	32	1
45	47	0	General	64	32	32	1
45	47	0	General	127	32	32	1
45	47	1	General	0	32	32	1
45	47	1	General	64	32	32	1
45	47	1	General	127	32	32	1
45	48	0	General	0	32	32	1
45	48	0	General	64	32	32	1
45	48	0	General	127	32	32	1
45	48	1	General	0	32	32	1
45	48	1	General	64	32	32	1
45	48	1	General	127	32	32	1
46	49	0	General	0	512	512	1
46	49	0	General	64	512	512	1
46	49	0	General	127	512	512	1
46	49	1	General	0	128	128	1
46	49	1	General	256	128	128	1
46	49	1	General	511	128	128	1
47	50	0	General	0	512	512	1
47	50	0	General	64	512	512	1
47	50	0	General	127	512	512	1
47	50	1	General	0	128	128	1
47	50	1	General	256	128	128	1
47	50	1	General	511	128	128	1
50	51	0	Unique	0	1	1	1
50	51	0	Unique	256	1	1	1
50	51	0	Unique	511	1	1	1
50	51	1	Unique	0	1	1	1
50	51	1	Unique	256	1	1	1
50	51	1	Unique	511	1	1	1
48	52	0	General	0	512	512	1
48	52	0	General	64	512	512	1
48	52	0	General	127	512	512	1
48	52	1	General	0	128	128	1
48	52	1	General	256	128	128	1
48	52	1	General	511	128	128	1
49	53	0	Unique	0	1	1	1
49	53	0	Unique	256	1	1	1
49	53	0	Unique	511	1	1	1
49	53	1	Unique	0	1	1	1
49	53	1	Unique	256	1	1	1
49	53	1	Unique	511	1	1	1
51	53	0	General	0	512	512	1
51	53	0	General	256	512	512	1
51	53	0	General	511	512	512	1
51	53	1	General	0	512	512	1
51	53	1	General	256	512	512	1
51	53	1	General	511	512	512	1
52	53	0	General	0	512	512	1
52	53	0	General	256	512	512	1
52	53	0	General	511	512	512	1
52	53	1	General	0	512	512	1
52	53	1	General	256	512	512	1
52	53	1	General	511	512	512	1
44	54	0	Unique	0	1	1	1
44	54	0	Unique	64	1	1	1
44	54	0	Unique	127	1	1	1
44	54	1	Unique	0	1	1	1
44	54	1	Unique	64	1	1	1
44	54	1	Unique	127	1	1	1
53	54	0	General	0	32	32	1
53	54	0	General	256	32	32	1
53	54	0	General	511	32	32	1
53	54	1	General	0	128	128	1
53	54	1	General	64	128	128	1
53	54	1	General	127	128	128	1
54	55	0	General	0	32	32	1
54	55	0	General	64	32	32	1
54	55	0	General	127	32	32	1
54	55	1	General	0	32	32	1
54	55	1	General	64	32	32	1
54	55	1	General	127	32	32	1
55	56	0	General	0	64	64	1
55	56	0	General	64	64	64	1
55	56	0	General	127	64	64	1
55	56	1	General	0	32	32	1
55	56	1	General	128	32	32	1
55	56	1	General	255	32	32	1
55	57	0	General	0	64	64	1
55	57	0	General	64	64	64	1
55	57	0	General	127	64	64	1
55	57	1	General	0	32	32	1
55	57	1	General	128	32	32	1
55	57	1	General	255	32	32	1
56	58	0	General	0	32	32	1
56	58	0	General	128	32	32	1
56	58	0	General	255	32	32	1
56	58	1	General	0	64	64	1
56	58	1	General	64	64	64	1
56	58	1	General	127	64	64	1
57	58	0	General	0	32	32	1
57	58	0	General	128	32	32	1
57	58	0	General	255	32	32	1
57	58	1	General	0	64	64	1
57	58	1	General	64	64	64	1
57	58	1	General	127	64	64	1
54	59	0	Unique	0	1	1	1
54	59	0	Unique	64	1	1	1
54	59	0	Unique	127	1	1	1
54	59	1	Unique	0	1	1	1
54	59	1	Unique	64	1	1	1
54	59	1	Unique	127	1	1	1
58	59	0	General	0	32	32	1
58	59	0	General	64	32	32	1
58	59	0	General	127	32	32	1
58	59	1	General	0	32	32	1
58	59	1	General	64	32	32	1
58	59	1	General	127	32	32	1
STRUCTURE 1:1 edges=15
STRUCTURE M:N edges=63
ORACLE_KIND General directions=126
ORACLE_KIND Unique directions=30
ORACLE_SET_EQUAL comparisons=468 PASS
