key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	384	3	274182.10454338754	460862.4576213297	239977.19530052613	171395.0946155737	229298.05805012706	18432	444	2065	15923	273495	14771	18048	0.81842863475177308
