key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;	384	3	284819.74903964647	467202.99247863371	243325.16236759146	180702.58602614625	232687.16032699257	17408	482	4439	12487	236231	14111	17024	0.82888862781954886
