slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
248	14	0	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2169	996	94800	10299	9894	405	108264
249	44	0	0	1	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2112	987	95015	10033	9631	402	108147
250	14	1	0	1	128	128	16	1	8192	1024	0	34816	4096	3072	1024	39936	2194	1025	95266	10133	9711	422	108618
251	44	1	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2172	1013	94572	10145	9723	422	107902
252	14	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2131	995	94445	10007	9597	410	107578
253	44	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2115	1004	94766	10076	9664	412	107961
254	14	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2098	975	94992	9797	9401	396	107862
255	44	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2050	1000	95049	9851	9452	399	107950
256	15	0	1	1	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1305	0	2291	2014	1826	188	5610
257	45	0	1	1	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1315	0	2368	1936	1748	188	5619
258	15	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1268	0	2321	1952	1764	188	5541
259	45	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1266	0	2360	1973	1785	188	5599
260	15	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1232	0	2243	1899	1711	188	5374
261	45	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1224	0	2256	1920	1732	188	5400
262	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1189	0	2173	1845	1657	188	5207
263	45	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1198	0	2168	1867	1679	188	5233
264	17	0	0	1	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2191	1043	47362	3727	3306	421	54323
265	47	0	0	1	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2184	1060	47235	3917	3496	421	54396
266	17	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2249	1053	47072	3734	3300	434	54108
267	47	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2250	1322	46837	3974	3541	433	54383
268	17	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2325	1075	46896	3694	3241	453	53990
269	47	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2323	1334	47017	3976	3523	453	54650
270	17	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2228	1044	47062	3712	3272	440	54046
271	47	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2259	1068	46789	3937	3498	439	54053
272	16	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2142	1020	47120	3812	3387	425	54094
273	46	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2197	997	47015	3639	3210	429	53848
274	16	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2076	1028	47179	3674	3255	419	53957
275	46	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2137	1051	46738	3528	3112	416	53454
276	16	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2143	1043	47045	3702	3269	433	53933
277	46	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2199	1063	46847	3596	3166	430	53705
278	16	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2204	1074	47283	3830	3387	443	54391
279	46	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2269	1066	46885	3659	3215	444	53879
280	18	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2197	1050	47033	3565	3139	426	53845
281	48	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2182	1055	46859	3828	3400	428	53924
282	18	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2137	1026	47261	3595	3180	415	54019
283	48	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2113	1046	46916	3767	3352	415	53842
284	18	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2072	1048	47176	3467	3070	397	53763
285	48	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2071	1041	46677	3683	3285	398	53472
286	18	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2128	1050	47429	3513	3105	408	54120
287	48	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2118	1040	47298	3748	3341	407	54204
288	20	0	2	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1224	0	1473	217	30	187	2914
289	50	0	2	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1225	0	1489	217	30	187	2931
290	20	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1278	0	1488	217	30	187	2983
291	50	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1255	0	1527	217	30	187	2999
292	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1239	0	1448	217	30	187	2904
293	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1221	0	1454	217	30	187	2892
294	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1210	0	1397	217	30	187	2824
295	50	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1178	0	1425	217	30	187	2820
296	20	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1167	0	1391	217	30	187	2775
297	50	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1162	0	1384	217	30	187	2763
298	20	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1224	0	1401	217	30	187	2842
299	50	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1202	0	1435	217	30	187	2854
300	20	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1263	0	1436	217	30	187	2916
301	50	6	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1236	0	1474	217	30	187	2927
302	20	7	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1213	0	1461	217	30	187	2891
303	50	7	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1214	0	1467	217	30	187	2898
304	20	8	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1178	0	1430	217	30	187	2825
305	50	8	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1177	0	1422	217	30	187	2816
306	20	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1129	0	1386	217	30	187	2732
307	50	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1121	0	1389	217	30	187	2727
308	20	10	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1153	0	1425	217	30	187	2795
309	50	10	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1155	0	1412	217	30	187	2784
310	20	11	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1192	0	1454	217	30	187	2863
311	50	11	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1194	0	1451	217	30	187	2862
312	20	12	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1251	0	1450	217	30	187	2918
313	50	12	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1225	0	1461	217	30	187	2903
314	20	13	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1208	0	1409	217	30	187	2834
315	50	13	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	1422	217	30	187	2830
316	20	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1176	0	1385	217	30	187	2778
317	50	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1150	0	1388	217	30	187	2755
318	20	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1249	0	1437	217	30	187	2903
319	50	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1224	0	1449	217	30	187	2890
320	19	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1255	0	1519	217	30	187	2991
321	49	0	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1267	0	1480	217	30	187	2964
322	19	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1292	0	1523	217	30	187	3032
323	49	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1308	0	1527	217	30	187	3052
324	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1253	0	1543	217	30	187	3013
325	49	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1266	0	1516	217	30	187	2999
326	19	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1479	217	30	187	2908
327	49	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1229	0	1465	217	30	187	2911
328	19	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1189	0	1438	217	30	187	2844
329	49	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	1437	217	30	187	2845
330	19	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1219	0	1474	217	30	187	2910
331	49	5	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1221	0	1474	217	30	187	2912
332	19	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1255	0	1518	217	30	187	2990
333	49	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1261	0	1511	217	30	187	2989
334	19	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1289	0	1509	217	30	187	3015
335	49	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1305	0	1536	217	30	187	3058
336	19	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1248	0	1504	217	30	187	2969
337	49	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1264	0	1505	217	30	187	2986
338	19	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1213	0	1669	217	30	187	3099
339	49	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	1465	217	30	187	2908
340	19	10	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1182	0	1390	217	30	187	2789
341	49	10	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1187	0	1432	217	30	187	2836
342	19	11	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1222	0	1447	217	30	187	2886
343	49	11	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1234	0	1454	217	30	187	2905
344	19	12	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1262	0	1474	217	30	187	2953
345	49	12	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1275	0	1506	217	30	187	2998
346	19	13	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1490	217	30	187	2919
347	49	13	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1232	0	1468	217	30	187	2917
348	19	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1183	0	1439	217	30	187	2839
349	49	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	1445	217	30	187	2853
350	19	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1149	0	1394	217	30	187	2760
351	49	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1155	0	1401	217	30	187	2773
352	22	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1269	0	874	218	30	188	2361
353	52	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1267	0	895	217	30	187	2379
354	22	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1305	0	909	218	30	188	2432
355	52	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1310	0	907	217	30	187	2434
356	22	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1348	0	921	218	30	188	2487
357	52	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1341	0	929	217	30	187	2487
358	22	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1311	0	891	218	30	188	2420
359	52	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1313	0	887	217	30	187	2417
360	22	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1288	0	874	218	30	188	2380
361	52	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1274	0	854	217	30	187	2345
362	22	5	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1261	0	843	222	30	192	2326
363	52	5	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1237	0	861	217	30	187	2315
364	22	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1302	0	912	218	30	188	2432
365	52	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1281	0	897	217	30	187	2395
366	22	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1335	0	921	218	30	188	2474
367	52	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1324	0	896	217	30	187	2437
368	22	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1250	0	871	218	30	188	2339
369	52	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1249	0	890	217	30	187	2356
370	22	9	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1214	0	845	216	30	186	2275
371	52	9	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1210	0	865	217	30	187	2292
372	22	10	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1162	0	827	218	30	188	2207
373	52	10	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1158	0	844	217	30	187	2219
374	22	11	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1197	0	845	218	30	188	2260
375	52	11	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	860	218	30	188	2269
376	22	12	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1272	0	875	218	30	188	2365
377	52	12	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1268	0	890	217	30	187	2375
378	22	13	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1328	0	930	218	30	188	2476
379	52	13	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1307	0	891	217	30	187	2415
380	22	14	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1287	0	911	218	30	188	2416
381	52	14	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1275	0	862	217	30	187	2354
382	22	15	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1254	0	850	218	30	188	2322
383	52	15	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1234	0	843	217	30	187	2294
384	21	0	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1331	0	954	218	30	188	2503
385	51	0	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1329	0	957	217	30	187	2503
386	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1278	0	952	218	30	188	2448
387	51	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1303	0	935	217	30	187	2455
388	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1241	0	907	218	30	188	2366
389	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1263	0	901	217	30	187	2381
390	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1194	0	884	216	30	186	2294
391	51	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1218	0	850	217	30	187	2285
392	21	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1295	0	1133	218	30	188	2646
393	51	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1305	0	911	217	30	187	2433
394	21	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1340	0	931	218	30	188	2489
395	51	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1336	0	931	218	30	188	2485
396	21	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1393	0	962	218	30	188	2573
397	51	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1351	0	965	218	30	188	2534
398	21	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1347	0	927	218	30	188	2492
399	51	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1345	0	938	217	30	187	2500
400	21	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1308	0	912	218	30	188	2438
401	51	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1305	0	913	217	30	187	2435
402	21	9	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1280	0	884	218	30	188	2382
403	51	9	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1270	0	912	217	30	187	2399
404	21	10	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1319	0	913	218	30	188	2450
405	51	10	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1316	0	926	217	30	187	2459
406	21	11	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1361	0	937	218	30	188	2516
407	51	11	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1350	0	957	217	30	187	2524
408	21	12	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1306	0	904	218	30	188	2428
409	51	12	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1335	0	891	217	30	187	2443
410	21	13	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1282	0	900	218	30	188	2400
411	51	13	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1288	0	882	217	30	187	2387
412	21	14	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1226	0	871	218	30	188	2315
413	51	14	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1232	0	844	218	30	188	2294
414	21	15	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1248	0	885	217	30	187	2350
415	51	15	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1268	0	872	217	30	187	2357
416	23	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1628	0	8312	218	30	188	10158
417	53	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1645	0	8281	218	30	188	10144
418	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1684	0	8174	216	30	186	10074
419	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1686	0	8088	217	30	187	9991
420	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1643	0	8270	220	31	189	10133
421	53	2	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1649	0	7936	218	30	188	9803
422	23	3	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1604	0	7922	218	30	188	9744
423	53	3	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1598	0	7956	218	30	188	9772
424	23	4	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1588	0	7803	218	30	188	9609
425	53	4	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1572	0	7881	218	30	188	9671
426	23	5	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1630	0	7952	218	30	188	9800
427	53	5	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1617	0	7942	218	30	188	9777
428	23	6	5	0	0	0	0	1	0	1024	0	2048	1024	1024	0	4096	1667	0	7996	216	30	186	9879
429	53	6	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1657	0	7869	218	30	188	9744
430	23	7	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1613	0	8006	216	30	186	9835
431	53	7	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1622	0	7802	218	30	188	9642
432	23	8	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1570	0	7635	218	30	188	9423
433	53	8	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1595	0	7731	218	30	188	9544
434	23	9	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1526	0	7470	218	30	188	9214
435	53	9	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1538	0	7491	218	30	188	9247
436	23	10	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1556	0	7707	217	30	187	9480
437	53	10	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1576	0	7659	218	30	188	9453
438	23	11	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1596	0	7757	218	30	188	9571
439	53	11	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1603	0	7696	217	30	187	9516
440	23	12	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1650	0	7665	218	30	188	9533
441	53	12	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1637	0	7664	218	30	188	9519
442	23	13	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1614	0	7395	218	30	188	9227
443	53	13	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1601	0	7487	218	30	188	9306
444	23	14	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1575	0	7238	218	30	188	9031
445	53	14	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1561	0	7393	218	30	188	9172
446	23	15	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1646	0	7470	218	30	188	9334
447	53	15	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1639	0	7691	218	30	188	9548
448	24	0	0	1	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2230	1036	47313	10436	10000	436	61015
449	54	0	0	1	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2227	1063	47353	10327	9890	437	60970
450	24	1	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2291	1350	46637	10539	10089	450	60817
451	54	1	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2286	1078	47109	10384	9933	451	60857
452	24	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2250	1068	47191	10724	10293	431	61233
453	54	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2219	1070	47450	10239	9809	430	60978
454	24	3	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2190	1061	47690	10412	9994	418	61353
455	54	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2153	1061	47525	10184	9765	419	60923
456	25	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1160	0	2132	1832	1645	187	5124
457	55	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1177	0	2140	1809	1621	188	5126
458	25	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1204	0	2216	1875	1688	187	5295
459	55	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1211	0	2209	1867	1679	188	5287
460	25	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1235	0	2278	1937	1749	188	5450
461	55	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1250	0	2281	1910	1722	188	5441
462	25	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1275	0	2334	1938	1750	188	5547
463	55	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1305	0	2353	1889	1701	188	5547
464	26	0	0	1	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2188	1073	46956	3837	3404	433	54054
465	56	0	0	1	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2236	1058	46863	3581	3150	431	53738
466	26	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2116	1262	47017	3804	3386	418	54199
467	56	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2185	1060	47122	3563	3146	417	53930
468	26	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2055	1342	47068	3677	3266	411	54142
469	56	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2137	1058	47317	3489	3078	411	54001
470	26	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2123	993	47358	3759	3334	425	54233
471	56	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2201	1048	47020	3558	3134	424	53827
472	26	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2185	1051	47372	3772	3336	436	54380
473	56	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2260	1063	47417	3568	3129	439	54308
474	26	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2161	996	47239	3779	3358	421	54175
475	56	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2174	1057	47154	3510	3091	419	53895
476	26	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2099	1040	47499	3741	3332	409	54379
477	56	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2118	1052	47357	3421	3013	408	53948
478	26	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2041	1031	47269	3728	3337	391	54069
479	56	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2045	1041	47220	3424	3034	390	53730
480	27	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2107	1042	47140	3576	3178	398	53865
481	57	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2114	1057	46868	3764	3365	399	53803
482	27	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2169	1415	46560	3587	3174	413	53731
483	57	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2174	1060	47454	3914	3501	413	54602
484	27	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2187	1058	47413	3582	3149	433	54240
485	57	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2259	1062	47284	4030	3598	432	54635
486	27	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2132	1061	47650	3516	3096	420	54359
487	57	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2183	1053	47251	3868	3449	419	54355
488	27	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2064	1301	47234	3486	3078	408	54085
489	57	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2133	1049	47012	3799	3391	408	53993
490	27	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2014	1022	47298	3462	3061	401	53796
491	57	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2085	1054	46999	3728	3324	404	53866
492	27	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2082	1052	47553	3484	3067	417	54171
493	57	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2150	1067	47184	3764	3347	417	54165
494	27	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2142	1056	47567	3481	3053	428	54246
495	57	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2211	1063	47107	3817	3387	430	54198
496	28	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1192	0	5967	218	30	188	7377
497	58	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1196	0	5977	218	30	188	7391
