wait_index	producer	group	event_index
0	0	1	89
1	0	2	90
2	0	3	91
3	0	0	88
4	0	2	90
5	0	3	91
6	0	0	88
7	0	1	89
8	0	3	91
9	0	0	88
10	0	1	89
11	0	2	90
12	3	0	221
13	3	1	222
14	3	2	223
15	3	3	224
16	4	4294967295	349
17	58	0	3462
18	58	1	3463
19	58	2	3464
20	58	3	3465
21	66	0	4270
22	66	1	4271
23	66	2	4272
24	66	3	4273
25	67	121	4395
26	67	122	4396
27	67	123	4397
28	3	4	225
29	3	5	226
30	3	6	227
31	3	7	228
32	4	4294967295	349
33	58	0	3462
34	58	1	3463
35	58	2	3464
36	58	3	3465
37	61	56	3842
38	61	58	3844
39	61	59	3845
40	80	0	4856
41	80	1	4857
42	80	2	4858
43	80	3	4859
44	83	193	5373
45	83	194	5374
46	83	195	5375
47	3	8	229
48	3	9	230
49	3	10	231
50	3	11	232
51	4	4294967295	349
52	58	0	3462
53	58	1	3463
54	58	2	3464
55	58	3	3465
56	61	60	3846
57	61	62	3848
58	61	63	3849
59	80	0	4856
60	80	1	4857
61	80	2	4858
62	80	3	4859
63	83	196	5376
64	83	198	5378
65	83	199	5379
66	3	12	233
67	3	13	234
68	3	14	235
69	3	15	236
70	4	4294967295	349
71	58	0	3462
72	58	1	3463
73	58	2	3464
74	58	3	3465
75	61	64	3850
76	61	66	3852
77	61	67	3853
78	80	0	4856
79	80	1	4857
80	80	2	4858
81	80	3	4859
82	83	200	5380
83	83	202	5382
84	83	203	5383
85	3	16	237
86	3	17	238
87	3	18	239
88	3	19	240
89	4	4294967295	349
90	58	0	3462
91	58	1	3463
92	58	2	3464
93	58	3	3465
94	61	84	3870
95	61	86	3872
96	61	87	3873
97	80	0	4856
98	80	1	4857
99	80	2	4858
100	80	3	4859
101	3	20	241
102	3	21	242
103	3	22	243
104	3	23	244
105	4	4294967295	349
106	58	0	3462
107	58	1	3463
108	58	2	3464
109	58	3	3465
110	61	88	3874
111	61	90	3876
112	61	91	3877
113	80	0	4856
114	80	1	4857
115	80	2	4858
116	80	3	4859
117	3	24	245
118	3	25	246
119	3	26	247
120	3	27	248
121	4	4294967295	349
122	58	0	3462
123	58	1	3463
124	58	2	3464
125	58	3	3465
126	61	92	3878
127	61	93	3879
128	61	94	3880
129	80	0	4856
130	80	1	4857
131	80	2	4858
132	80	3	4859
133	83	205	5385
134	83	206	5386
135	83	207	5387
136	3	28	249
137	3	29	250
138	3	30	251
139	3	31	252
140	4	4294967295	349
141	58	0	3462
142	58	1	3463
143	58	2	3464
144	58	3	3465
145	61	124	3910
146	61	126	3912
147	61	127	3913
148	80	0	4856
149	80	1	4857
150	80	2	4858
151	80	3	4859
152	3	32	253
153	3	33	254
154	3	34	255
155	3	35	256
156	4	4294967295	349
157	58	0	3462
158	58	1	3463
159	58	2	3464
160	58	3	3465
161	61	128	3914
162	61	129	3915
163	61	131	3917
164	80	0	4856
165	80	1	4857
166	80	2	4858
167	80	3	4859
168	3	36	257
169	3	37	258
170	3	38	259
171	3	39	260
172	4	4294967295	349
173	58	0	3462
174	58	1	3463
175	58	2	3464
176	58	3	3465
177	61	132	3918
178	61	133	3919
179	61	134	3920
180	80	0	4856
181	80	1	4857
182	80	2	4858
183	80	3	4859
184	3	40	261
185	3	41	262
186	3	42	263
187	3	43	264
188	4	4294967295	349
189	58	0	3462
190	58	1	3463
191	58	2	3464
192	58	3	3465
193	61	141	3927
194	61	142	3928
195	61	143	3929
196	80	0	4856
197	80	1	4857
198	80	2	4858
199	80	3	4859
200	83	209	5389
201	83	210	5390
202	83	211	5391
203	3	44	265
204	3	45	266
205	3	46	267
206	3	47	268
207	4	4294967295	349
208	58	0	3462
