key	grid	residency	level2_ns	simulated_ns	floor_ns	cp_ns	queue_ns	placed	affinity	home	spread_other	candidate_sum	transitions	adjacent_slots	interleaving
32x16x32s2k4;32x16x32s2k16;32x16x32s2k16;32x16x32s2k2;32x16x32s2k16;	640	5	92516.024954901426	167159.88969202514	63815.566103793499	59796.611093931955	61966.088406404037	4488	104	1115	3269	908253	3848	3849	0.99974019225772925
