rank	key	placement	tile_m	tile_n	tile_k	stages	split_k	kappa	residency	floor_ns	predicted_ns	source	cg
1	32x16x32s2k4;32x16x32s2k16;32x16x32s2k16;32x16x32s2k1;32x16x32s2k16;	skeleton	32	16	32	2	4	1	4	64074.5	159923	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top1.cu	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top1.mlir
2	32x16x32s2k4;32x16x32s2k16;32x16x32s2k16;32x16x32s2k4;32x16x32s2k8;	skeleton	32	16	32	2	4	1	4	57450	161446	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top2.cu	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top2.mlir
3	32x16x32s2k4;32x16x32s2k16;32x16x32s2k16;32x16x32s2k4;32x16x32s2k16;	skeleton	32	16	32	2	4	1	5	58522.6	163095	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top3.cu	/root/TileMega/docs/experiments/SOLVER_V2/reference/gqa2_s4/selected.cu.top3.mlir
