wait_index	producer	group
247	23	15
248	23	17
249	23	18
250	23	19
251	24	1
252	24	2
253	24	3
254	24	4
255	24	5
256	24	6
257	24	7
258	24	8
259	24	9
260	24	10
261	24	11
262	24	12
263	24	13
264	24	14
265	24	15
266	24	16
267	24	17
268	24	18
269	24	19
270	24	20
271	24	21
272	24	22
273	24	23
274	24	24
275	24	25
276	24	26
277	24	27
278	24	28
279	24	29
280	24	30
281	24	31
282	25	1
283	25	2
284	25	3
285	25	4
286	26	1
287	26	2
288	26	3
289	26	4
290	26	5
291	26	6
292	26	7
293	26	8
294	26	9
295	26	10
296	26	11
297	26	12
298	26	13
299	26	14
300	26	15
301	26	16
302	26	17
303	26	18
304	26	19
305	26	20
306	26	21
307	26	22
308	26	23
309	26	24
310	26	25
311	26	26
312	26	27
313	26	28
314	26	29
315	26	30
316	26	31
317	26	32
318	26	33
319	26	34
320	26	35
321	26	36
322	26	37
323	26	38
324	26	39
325	26	40
326	26	41
327	26	42
328	26	43
329	26	44
330	26	45
331	26	46
332	26	47
333	26	48
334	26	49
335	26	50
336	26	51
337	26	52
338	26	53
339	26	54
340	26	55
341	26	56
342	26	57
343	26	58
344	26	59
345	26	60
346	26	61
347	26	62
348	26	63
349	27	0
350	27	1
351	27	2
352	27	3
353	27	4
354	27	5
355	27	6
356	27	7
357	27	8
358	27	9
359	27	10
360	27	11
361	27	12
362	27	13
363	27	14
364	27	15
365	27	16
366	27	17
367	27	18
368	27	19
369	27	20
370	27	21
371	27	22
372	27	23
373	27	24
374	27	25
375	27	26
376	27	27
377	27	28
378	27	29
379	27	30
380	27	31
381	27	32
382	27	33
383	27	34
384	27	35
385	27	36
386	27	37
387	27	38
388	27	39
389	27	40
390	27	41
391	27	42
392	27	43
393	27	44
394	27	45
395	27	46
396	27	47
397	27	48
398	27	49
399	27	50
400	27	51
401	27	52
402	27	53
403	27	54
404	27	55
405	27	56
406	27	57
407	27	58
408	27	59
409	27	60
410	27	61
411	27	62
412	27	63
413	28	1
414	28	2
415	28	3
416	28	4
417	0	0
418	0	2
419	0	3
420	0	4
421	2	4294967295
422	4	17
423	6	4294967295
424	7	4294967295
425	8	0
426	8	1
427	8	2
428	8	3
429	8	4
430	8	5
431	8	6
432	8	7
433	8	8
434	8	9
435	8	10
436	8	11
437	8	12
438	8	13
439	8	14
440	8	15
441	8	16
442	8	18
443	8	19
444	9	0
445	9	2
446	9	3
447	9	4
448	9	5
449	9	6
450	9	7
451	9	8
452	9	9
453	9	10
454	9	11
455	9	12
456	9	13
457	9	14
458	9	15
459	9	16
460	9	17
461	9	18
462	9	19
463	9	20
464	9	21
465	9	22
466	9	23
467	9	24
468	9	25
469	9	26
470	9	27
471	9	28
472	9	29
473	9	30
474	9	31
475	10	0
476	10	2
477	10	3
478	10	4
479	11	0
480	11	2
481	11	3
482	11	4
483	11	5
484	11	6
485	11	7
486	11	8
487	11	9
488	11	10
489	11	11
490	11	12
491	11	13
492	11	14
493	11	15
494	11	16
495	11	17
496	11	18
497	11	19
498	11	20
499	11	21
500	11	22
501	11	23
502	11	24
503	11	25
504	11	26
505	11	27
506	11	28
507	11	29
508	11	30
509	11	31
510	11	32
511	11	33
512	11	34
513	11	35
514	11	36
515	11	37
516	11	38
517	11	39
518	11	40
519	11	41
520	11	42
521	11	43
522	11	44
523	11	45
524	11	46
525	11	47
526	11	48
527	11	49
528	11	50
529	11	51
530	11	52
531	11	53
532	11	54
533	11	55
534	11	56
535	11	57
536	11	58
537	11	59
538	11	60
539	11	61
540	11	62
541	11	63
542	12	0
543	12	1
544	12	2
545	12	3
546	12	4
547	12	5
548	12	6
549	12	7
550	12	8
551	12	9
552	12	10
553	12	11
554	12	12
555	12	13
556	12	14
557	12	15
558	12	16
559	12	17
560	12	18
561	12	19
562	12	20
563	12	21
564	12	22
565	12	23
566	12	24
567	12	25
568	12	26
569	12	27
570	12	28
571	12	29
572	12	30
573	12	31
574	12	32
575	12	33
576	12	34
577	12	35
578	12	36
579	12	37
580	12	38
581	12	39
582	12	40
583	12	41
584	12	42
585	12	43
586	12	44
587	12	45
588	12	46
589	12	47
590	12	48
591	12	49
592	12	50
593	12	51
594	12	52
595	12	53
596	12	54
597	12	55
598	12	56
599	12	57
600	12	58
601	12	59
602	12	60
603	12	61
604	12	62
605	12	63
606	13	0
607	13	2
608	13	3
609	13	4
610	14	0
611	14	2
612	14	3
613	14	4
614	14	5
615	14	6
616	14	7
617	14	8
618	14	9
619	14	10
620	14	11
621	14	12
622	14	13
623	14	14
624	14	15
625	14	16
626	14	17
627	14	18
628	14	19
629	14	20
630	14	21
631	14	22
632	14	23
633	14	24
634	14	25
635	14	26
636	14	27
637	14	28
638	14	29
639	14	30
640	14	31
641	15	0
642	15	2
643	15	3
644	15	4
645	17	4294967295
646	19	17
647	21	4294967295
648	22	4294967295
649	23	0
650	23	1
651	23	2
652	23	3
653	23	4
654	23	5
655	23	6
656	23	7
657	23	8
658	23	9
659	23	10
660	23	11
661	23	12
662	23	13
663	23	14
664	23	15
665	23	16
666	23	18
667	23	19
668	24	0
669	24	2
670	24	3
671	24	4
672	24	5
673	24	6
674	24	7
675	24	8
676	24	9
677	24	10
678	24	11
679	24	12
680	24	13
681	24	14
682	24	15
683	24	16
684	24	17
685	24	18
686	24	19
687	24	20
688	24	21
689	24	22
690	24	23
691	24	24
692	24	25
693	24	26
694	24	27
695	24	28
696	24	29
697	24	30
698	24	31
699	25	0
700	25	2
701	25	3
702	25	4
703	26	0
704	26	2
705	26	3
706	26	4
707	26	5
708	26	6
709	26	7
710	26	8
711	26	9
712	26	10
713	26	11
714	26	12
715	26	13
716	26	14
717	26	15
718	26	16
719	26	17
720	26	18
721	26	19
722	26	20
723	26	21
724	26	22
725	26	23
726	26	24
727	26	25
728	26	26
729	26	27
730	26	28
731	26	29
732	26	30
733	26	31
734	26	32
735	26	33
736	26	34
737	26	35
738	26	36
739	26	37
740	26	38
741	26	39
742	26	40
743	26	41
744	26	42
745	26	43
746	26	44
747	26	45
748	26	46
749	26	47
750	26	48
751	26	49
752	26	50
753	26	51
754	26	52
755	26	53
756	26	54
757	26	55
758	26	56
759	26	57
760	26	58
761	26	59
762	26	60
763	26	61
764	26	62
765	26	63
766	27	0
767	27	1
768	27	2
769	27	3
770	27	4
771	27	5
772	27	6
773	27	7
774	27	8
775	27	9
776	27	10
777	27	11
778	27	12
779	27	13
780	27	14
781	27	15
782	27	16
783	27	17
784	27	18
785	27	19
786	27	20
787	27	21
788	27	22
789	27	23
790	27	24
791	27	25
792	27	26
793	27	27
794	27	28
795	27	29
796	27	30
797	27	31
798	27	32
799	27	33
800	27	34
801	27	35
802	27	36
803	27	37
804	27	38
805	27	39
806	27	40
807	27	41
808	27	42
809	27	43
810	27	44
811	27	45
812	27	46
813	27	47
814	27	48
815	27	49
816	27	50
817	27	51
818	27	52
819	27	53
820	27	54
821	27	55
822	27	56
823	27	57
824	27	58
825	27	59
826	27	60
827	27	61
828	27	62
829	27	63
830	28	0
831	28	2
832	28	3
833	28	4
834	0	0
835	0	1
836	0	3
837	0	4
838	2	4294967295
839	4	18
840	6	4294967295
841	7	4294967295
842	8	0
843	8	1
844	8	2
845	8	3
846	8	4
847	8	5
848	8	6
849	8	7
850	8	8
851	8	9
852	8	10
853	8	11
854	8	12
855	8	13
856	8	14
857	8	15
858	8	16
859	8	17
860	8	19
861	9	0
862	9	1
863	9	3
864	9	4
865	9	5
866	9	6
867	9	7
868	9	8
869	9	9
870	9	10
871	9	11
872	9	12
873	9	13
874	9	14
875	9	15
876	9	16
877	9	17
878	9	18
879	9	19
880	9	20
881	9	21
882	9	22
883	9	23
884	9	24
885	9	25
886	9	26
887	9	27
888	9	28
889	9	29
890	9	30
891	9	31
892	10	0
893	10	1
894	10	3
895	10	4
896	11	0
897	11	1
898	11	3
899	11	4
900	11	5
901	11	6
902	11	7
903	11	8
904	11	9
905	11	10
906	11	11
907	11	12
908	11	13
909	11	14
910	11	15
911	11	16
912	11	17
913	11	18
914	11	19
915	11	20
916	11	21
917	11	22
918	11	23
919	11	24
920	11	25
921	11	26
922	11	27
923	11	28
924	11	29
925	11	30
926	11	31
927	11	32
928	11	33
929	11	34
930	11	35
931	11	36
932	11	37
933	11	38
934	11	39
935	11	40
936	11	41
937	11	42
938	11	43
939	11	44
940	11	45
941	11	46
942	11	47
943	11	48
944	11	49
945	11	50
946	11	51
947	11	52
948	11	53
949	11	54
950	11	55
951	11	56
952	11	57
953	11	58
954	11	59
955	11	60
956	11	61
957	11	62
958	11	63
959	12	0
960	12	1
961	12	2
962	12	3
963	12	4
964	12	5
965	12	6
966	12	7
967	12	8
968	12	9
969	12	10
970	12	11
971	12	12
972	12	13
973	12	14
974	12	15
975	12	16
976	12	17
977	12	18
978	12	19
979	12	20
980	12	21
981	12	22
982	12	23
983	12	24
984	12	25
985	12	26
986	12	27
987	12	28
988	12	29
989	12	30
990	12	31
991	12	32
992	12	33
993	12	34
994	12	35
995	12	36
996	12	37
997	12	38
998	12	39
999	12	40
1000	12	41
1001	12	42
1002	12	43
1003	12	44
1004	12	45
1005	12	46
1006	12	47
1007	12	48
1008	12	49
1009	12	50
1010	12	51
1011	12	52
1012	12	53
1013	12	54
1014	12	55
1015	12	56
1016	12	57
1017	12	58
1018	12	59
1019	12	60
1020	12	61
1021	12	62
1022	12	63
1023	13	0
1024	13	1
1025	13	3
1026	13	4
1027	14	0
1028	14	1
1029	14	3
1030	14	4
1031	14	5
1032	14	6
1033	14	7
1034	14	8
1035	14	9
1036	14	10
1037	14	11
1038	14	12
1039	14	13
1040	14	14
1041	14	15
1042	14	16
1043	14	17
1044	14	18
1045	14	19
1046	14	20
1047	14	21
1048	14	22
1049	14	23
1050	14	24
1051	14	25
1052	14	26
1053	14	27
1054	14	28
1055	14	29
1056	14	30
1057	14	31
1058	15	0
1059	15	1
1060	15	3
1061	15	4
1062	17	4294967295
1063	19	18
1064	21	4294967295
1065	22	4294967295
1066	23	0
1067	23	1
1068	23	2
1069	23	3
1070	23	4
1071	23	5
1072	23	6
1073	23	7
1074	23	8
1075	23	9
1076	23	10
1077	23	11
1078	23	12
1079	23	13
1080	23	14
1081	23	15
1082	23	16
1083	23	17
1084	23	19
1085	24	0
1086	24	1
1087	24	3
1088	24	4
1089	24	5
1090	24	6
1091	24	7
1092	24	8
1093	24	9
1094	24	10
1095	24	11
1096	24	12
1097	24	13
1098	24	14
1099	24	15
1100	24	16
1101	24	17
1102	24	18
1103	24	19
1104	24	20
1105	24	21
1106	24	22
1107	24	23
1108	24	24
1109	24	25
1110	24	26
1111	24	27
1112	24	28
1113	24	29
1114	24	30
1115	24	31
1116	25	0
1117	25	1
1118	25	3
1119	25	4
1120	26	0
1121	26	1
1122	26	3
1123	26	4
1124	26	5
1125	26	6
1126	26	7
1127	26	8
1128	26	9
1129	26	10
1130	26	11
1131	26	12
1132	26	13
1133	26	14
1134	26	15
1135	26	16
1136	26	17
1137	26	18
1138	26	19
1139	26	20
1140	26	21
1141	26	22
1142	26	23
1143	26	24
1144	26	25
1145	26	26
1146	26	27
1147	26	28
1148	26	29
1149	26	30
1150	26	31
1151	26	32
1152	26	33
1153	26	34
1154	26	35
1155	26	36
1156	26	37
1157	26	38
1158	26	39
1159	26	40
1160	26	41
1161	26	42
1162	26	43
1163	26	44
1164	26	45
1165	26	46
1166	26	47
1167	26	48
1168	26	49
1169	26	50
1170	26	51
1171	26	52
1172	26	53
1173	26	54
1174	26	55
1175	26	56
1176	26	57
1177	26	58
1178	26	59
1179	26	60
1180	26	61
1181	26	62
1182	26	63
1183	27	0
1184	27	1
1185	27	2
1186	27	3
1187	27	4
1188	27	5
1189	27	6
1190	27	7
1191	27	8
1192	27	9
1193	27	10
1194	27	11
1195	27	12
1196	27	13
1197	27	14
1198	27	15
1199	27	16
1200	27	17
1201	27	18
1202	27	19
1203	27	20
1204	27	21
1205	27	22
1206	27	23
1207	27	24
1208	27	25
1209	27	26
1210	27	27
1211	27	28
1212	27	29
1213	27	30
1214	27	31
1215	27	32
1216	27	33
1217	27	34
1218	27	35
1219	27	36
1220	27	37
1221	27	38
1222	27	39
1223	27	40
1224	27	41
1225	27	42
1226	27	43
1227	27	44
1228	27	45
1229	27	46
1230	27	47
1231	27	48
1232	27	49
1233	27	50
1234	27	51
1235	27	52
1236	27	53
1237	27	54
1238	27	55
1239	27	56
1240	27	57
1241	27	58
1242	27	59
1243	27	60
1244	27	61
1245	27	62
1246	27	63
1247	28	0
1248	28	1
1249	28	3
1250	28	4
1251	0	0
1252	0	1
1253	0	2
1254	0	4
1255	2	4294967295
1256	4	19
1257	6	4294967295
1258	7	4294967295
1259	8	0
1260	8	1
1261	8	2
1262	8	3
1263	8	4
1264	8	5
1265	8	6
1266	8	7
1267	8	8
1268	8	9
1269	8	10
1270	8	11
1271	8	12
1272	8	13
1273	8	14
1274	8	15
1275	8	16
1276	8	17
1277	8	18
1278	9	0
1279	9	1
1280	9	2
1281	9	4
1282	9	5
1283	9	6
1284	9	7
1285	9	8
1286	9	9
1287	9	10
1288	9	11
1289	9	12
1290	9	13
1291	9	14
1292	9	15
1293	9	16
1294	9	17
1295	9	18
1296	9	19
1297	9	20
1298	9	21
1299	9	22
1300	9	23
1301	9	24
1302	9	25
1303	9	26
1304	9	27
1305	9	28
1306	9	29
1307	9	30
1308	9	31
1309	10	0
1310	10	1
1311	10	2
1312	10	4
1313	11	0
1314	11	1
1315	11	2
1316	11	4
1317	11	5
1318	11	6
1319	11	7
1320	11	8
1321	11	9
1322	11	10
1323	11	11
1324	11	12
1325	11	13
1326	11	14
1327	11	15
1328	11	16
1329	11	17
1330	11	18
1331	11	19
1332	11	20
1333	11	21
1334	11	22
1335	11	23
1336	11	24
1337	11	25
1338	11	26
1339	11	27
1340	11	28
1341	11	29
1342	11	30
1343	11	31
1344	11	32
1345	11	33
1346	11	34
1347	11	35
1348	11	36
1349	11	37
1350	11	38
1351	11	39
1352	11	40
1353	11	41
1354	11	42
1355	11	43
1356	11	44
1357	11	45
1358	11	46
1359	11	47
1360	11	48
1361	11	49
1362	11	50
1363	11	51
1364	11	52
1365	11	53
1366	11	54
1367	11	55
1368	11	56
1369	11	57
1370	11	58
1371	11	59
1372	11	60
1373	11	61
1374	11	62
1375	11	63
1376	12	0
1377	12	1
1378	12	2
1379	12	3
1380	12	4
1381	12	5
1382	12	6
1383	12	7
1384	12	8
1385	12	9
1386	12	10
1387	12	11
1388	12	12
1389	12	13
1390	12	14
1391	12	15
1392	12	16
1393	12	17
1394	12	18
1395	12	19
1396	12	20
1397	12	21
1398	12	22
1399	12	23
1400	12	24
1401	12	25
1402	12	26
1403	12	27
1404	12	28
1405	12	29
1406	12	30
1407	12	31
1408	12	32
1409	12	33
1410	12	34
1411	12	35
1412	12	36
1413	12	37
1414	12	38
1415	12	39
1416	12	40
1417	12	41
1418	12	42
1419	12	43
1420	12	44
1421	12	45
1422	12	46
1423	12	47
1424	12	48
1425	12	49
1426	12	50
1427	12	51
1428	12	52
1429	12	53
1430	12	54
1431	12	55
1432	12	56
1433	12	57
1434	12	58
1435	12	59
1436	12	60
1437	12	61
1438	12	62
1439	12	63
1440	13	0
1441	13	1
1442	13	2
1443	13	4
1444	14	0
1445	14	1
1446	14	2
1447	14	4
1448	14	5
1449	14	6
1450	14	7
1451	14	8
1452	14	9
1453	14	10
1454	14	11
1455	14	12
1456	14	13
1457	14	14
1458	14	15
1459	14	16
1460	14	17
1461	14	18
1462	14	19
1463	14	20
1464	14	21
1465	14	22
1466	14	23
1467	14	24
1468	14	25
1469	14	26
1470	14	27
1471	14	28
1472	14	29
1473	14	30
1474	14	31
1475	15	0
1476	15	1
1477	15	2
1478	15	4
1479	17	4294967295
1480	19	19
1481	21	4294967295
1482	22	4294967295
1483	23	0
1484	23	1
1485	23	2
1486	23	3
1487	23	4
1488	23	5
1489	23	6
1490	23	7
1491	23	8
1492	23	9
1493	23	10
1494	23	11
1495	23	12
1496	23	13
1497	23	14
1498	23	15
1499	23	16
1500	23	17
1501	23	18
1502	24	0
1503	24	1
1504	24	2
1505	24	4
1506	24	5
1507	24	6
1508	24	7
1509	24	8
1510	24	9
1511	24	10
1512	24	11
1513	24	12
1514	24	13
1515	24	14
1516	24	15
1517	24	16
1518	24	17
1519	24	18
1520	24	19
1521	24	20
1522	24	21
1523	24	22
1524	24	23
1525	24	24
1526	24	25
1527	24	26
1528	24	27
1529	24	28
1530	24	29
1531	24	30
1532	24	31
1533	25	0
1534	25	1
1535	25	2
1536	25	4
1537	26	0
1538	26	1
1539	26	2
1540	26	4
1541	26	5
1542	26	6
1543	26	7
1544	26	8
1545	26	9
1546	26	10
1547	26	11
1548	26	12
1549	26	13
1550	26	14
1551	26	15
1552	26	16
1553	26	17
1554	26	18
1555	26	19
1556	26	20
1557	26	21
1558	26	22
1559	26	23
1560	26	24
1561	26	25
1562	26	26
1563	26	27
1564	26	28
1565	26	29
1566	26	30
1567	26	31
1568	26	32
1569	26	33
1570	26	34
1571	26	35
1572	26	36
1573	26	37
1574	26	38
1575	26	39
1576	26	40
1577	26	41
1578	26	42
1579	26	43
1580	26	44
1581	26	45
1582	26	46
1583	26	47
1584	26	48
1585	26	49
1586	26	50
1587	26	51
1588	26	52
1589	26	53
1590	26	54
1591	26	55
1592	26	56
1593	26	57
1594	26	58
1595	26	59
1596	26	60
1597	26	61
1598	26	62
1599	26	63
1600	27	0
1601	27	1
1602	27	2
1603	27	3
1604	27	4
1605	27	5
1606	27	6
1607	27	7
1608	27	8
1609	27	9
1610	27	10
1611	27	11
1612	27	12
1613	27	13
1614	27	14
1615	27	15
1616	27	16
1617	27	17
1618	27	18
1619	27	19
1620	27	20
1621	27	21
1622	27	22
1623	27	23
1624	27	24
1625	27	25
1626	27	26
1627	27	27
1628	27	28
1629	27	29
1630	27	30
1631	27	31
1632	27	32
1633	27	33
1634	27	34
1635	27	35
1636	27	36
1637	27	37
1638	27	38
1639	27	39
1640	27	40
1641	27	41
1642	27	42
1643	27	43
1644	27	44
1645	27	45
1646	27	46
1647	27	47
1648	27	48
1649	27	49
1650	27	50
1651	27	51
1652	27	52
1653	27	53
1654	27	54
1655	27	55
1656	27	56
1657	27	57
1658	27	58
1659	27	59
1660	27	60
1661	27	61
1662	27	62
1663	27	63
1664	28	0
1665	28	1
1666	28	2
1667	28	4
1668	0	0
1669	0	1
1670	0	2
1671	0	3
1672	2	4294967295
1673	4	12
1674	6	4294967295
1675	7	4294967295
1676	8	0
1677	8	1
1678	8	2
1679	8	3
1680	8	4
1681	8	5
1682	8	6
1683	8	7
1684	8	8
1685	8	9
1686	8	10
1687	8	11
1688	8	13
1689	8	14
1690	8	15
1691	8	16
1692	8	17
1693	8	18
1694	8	19
1695	9	0
1696	9	1
1697	9	2
1698	9	3
1699	9	5
1700	9	6
1701	9	7
1702	9	8
1703	9	9
1704	9	10
1705	9	11
1706	9	12
1707	9	13
1708	9	14
1709	9	15
1710	9	16
1711	9	17
1712	9	18
1713	9	19
1714	9	20
1715	9	21
1716	9	22
1717	9	23
1718	9	24
1719	9	25
1720	9	26
1721	9	27
1722	9	28
1723	9	29
1724	9	30
1725	9	31
1726	10	0
1727	10	1
1728	10	2
1729	10	3
1730	11	0
1731	11	1
1732	11	2
1733	11	3
1734	11	5
1735	11	6
1736	11	7
1737	11	8
1738	11	9
1739	11	10
1740	11	11
1741	11	12
1742	11	13
1743	11	14
1744	11	15
1745	11	16
1746	11	17
1747	11	18
1748	11	19
1749	11	20
1750	11	21
1751	11	22
1752	11	23
1753	11	24
1754	11	25
1755	11	26
1756	11	27
1757	11	28
1758	11	29
1759	11	30
1760	11	31
1761	11	32
1762	11	33
1763	11	34
1764	11	35
1765	11	36
1766	11	37
1767	11	38
1768	11	39
1769	11	40
1770	11	41
1771	11	42
1772	11	43
1773	11	44
1774	11	45
1775	11	46
1776	11	47
1777	11	48
1778	11	49
1779	11	50
1780	11	51
1781	11	52
1782	11	53
1783	11	54
1784	11	55
1785	11	56
1786	11	57
1787	11	58
1788	11	59
1789	11	60
1790	11	61
1791	11	62
1792	11	63
1793	12	0
1794	12	1
1795	12	2
1796	12	3
1797	12	4
1798	12	5
1799	12	6
1800	12	7
1801	12	8
1802	12	9
1803	12	10
1804	12	11
1805	12	12
1806	12	13
1807	12	14
1808	12	15
1809	12	16
1810	12	17
1811	12	18
1812	12	19
1813	12	20
1814	12	21
1815	12	22
1816	12	23
1817	12	24
1818	12	25
1819	12	26
1820	12	27
1821	12	28
1822	12	29
1823	12	30
1824	12	31
1825	12	32
1826	12	33
1827	12	34
1828	12	35
1829	12	36
1830	12	37
1831	12	38
1832	12	39
1833	12	40
1834	12	41
1835	12	42
1836	12	43
1837	12	44
1838	12	45
1839	12	46
1840	12	47
1841	12	48
1842	12	49
1843	12	50
1844	12	51
1845	12	52
1846	12	53
1847	12	54
1848	12	55
1849	12	56
1850	12	57
1851	12	58
1852	12	59
1853	12	60
1854	12	61
1855	12	62
1856	12	63
1857	13	0
1858	13	1
1859	13	2
1860	13	3
1861	14	0
1862	14	1
1863	14	2
1864	14	3
1865	14	5
1866	14	6
1867	14	7
1868	14	8
1869	14	9
1870	14	10
1871	14	11
1872	14	12
1873	14	13
1874	14	14
1875	14	15
1876	14	16
1877	14	17
1878	14	18
1879	14	19
1880	14	20
1881	14	21
1882	14	22
1883	14	23
1884	14	24
1885	14	25
1886	14	26
1887	14	27
1888	14	28
1889	14	29
1890	14	30
1891	14	31
1892	15	0
1893	15	1
1894	15	2
1895	15	3
1896	17	4294967295
1897	19	12
1898	21	4294967295
1899	22	4294967295
1900	23	0
1901	23	1
1902	23	2
1903	23	3
1904	23	4
1905	23	5
1906	23	6
1907	23	7
1908	23	8
1909	23	9
1910	23	10
1911	23	11
1912	23	13
1913	23	14
1914	23	15
1915	23	16
1916	23	17
1917	23	18
1918	23	19
1919	24	0
1920	24	1
1921	24	2
1922	24	3
1923	24	5
1924	24	6
1925	24	7
1926	24	8
1927	24	9
1928	24	10
1929	24	11
1930	24	12
1931	24	13
1932	24	14
1933	24	15
1934	24	16
1935	24	17
1936	24	18
1937	24	19
1938	24	20
1939	24	21
1940	24	22
1941	24	23
1942	24	24
1943	24	25
1944	24	26
1945	24	27
1946	24	28
1947	24	29
1948	24	30
1949	24	31
1950	25	0
1951	25	1
1952	25	2
1953	25	3
1954	26	0
1955	26	1
1956	26	2
1957	26	3
1958	26	5
1959	26	6
1960	26	7
1961	26	8
1962	26	9
1963	26	10
1964	26	11
1965	26	12
1966	26	13
1967	26	14
1968	26	15
1969	26	16
1970	26	17
1971	26	18
1972	26	19
1973	26	20
1974	26	21
1975	26	22
1976	26	23
1977	26	24
1978	26	25
1979	26	26
1980	26	27
1981	26	28
1982	26	29
1983	26	30
1984	26	31
1985	26	32
1986	26	33
1987	26	34
1988	26	35
1989	26	36
1990	26	37
1991	26	38
1992	26	39
1993	26	40
1994	26	41
1995	26	42
1996	26	43
1997	26	44
1998	26	45
1999	26	46
2000	26	47
2001	26	48
2002	26	49
2003	26	50
2004	26	51
2005	26	52
2006	26	53
2007	26	54
2008	26	55
2009	26	56
2010	26	57
2011	26	58
2012	26	59
2013	26	60
2014	26	61
2015	26	62
2016	26	63
2017	27	0
2018	27	1
2019	27	2
2020	27	3
2021	27	4
2022	27	5
2023	27	6
2024	27	7
2025	27	8
2026	27	9
2027	27	10
2028	27	11
2029	27	12
2030	27	13
2031	27	14
2032	27	15
2033	27	16
2034	27	17
2035	27	18
2036	27	19
2037	27	20
2038	27	21
2039	27	22
2040	27	23
2041	27	24
2042	27	25
2043	27	26
2044	27	27
2045	27	28
2046	27	29
2047	27	30
2048	27	31
2049	27	32
2050	27	33
2051	27	34
2052	27	35
2053	27	36
2054	27	37
2055	27	38
2056	27	39
2057	27	40
2058	27	41
2059	27	42
2060	27	43
2061	27	44
2062	27	45
2063	27	46
2064	27	47
2065	27	48
2066	27	49
2067	27	50
2068	27	51
2069	27	52
2070	27	53
2071	27	54
2072	27	55
2073	27	56
2074	27	57
2075	27	58
2076	27	59
2077	27	60
2078	27	61
2079	27	62
2080	27	63
2081	28	0
2082	28	1
2083	28	2
2084	28	3
2085	0	0
2086	0	1
2087	0	2
2088	0	3
2089	0	4
2090	2	4294967295
2091	4	13
2092	6	4294967295
2093	7	4294967295
2094	8	0
2095	8	1
2096	8	2
2097	8	3
2098	8	4
2099	8	5
2100	8	6
2101	8	7
2102	8	8
2103	8	9
2104	8	10
2105	8	11
2106	8	12
2107	8	14
2108	8	15
2109	8	16
2110	8	17
2111	8	18
2112	8	19
2113	10	0
2114	10	1
2115	10	2
2116	10	3
2117	10	4
2118	13	0
2119	13	1
2120	13	2
2121	13	3
2122	13	4
2123	15	0
2124	15	1
