candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split8kappa1r1	rotate	ok	9.43313e+06	651448	9.25717e+06	1.28788e+07	128	1
32x16x64s2split8kappa1r1	wavefront	ok	9.44497e+06	651448	9.44457e+06	1.27914e+07	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	9.47439e+06	651448	9.47399e+06	1.2971e+07	128	1
32x16x64s2split8kappa1r1	eft	ok	9.47666e+06	651448	9.47666e+06	1.28916e+07	128	1
32x16x64s2split8kappa1r1	chain	ok	9.54005e+06	651448	9.27738e+06	1.30601e+07	128	1
32x16x64s2split8kappa1r1	balanced	ok	1.88833e+08	651448	1.50221e+07	2.36567e+08	128	1
32x16x64s2split8kappa1r2	wavefront	ok	6.83777e+06	923278	6.83697e+06	8.90007e+06	256	1
32x16x64s2split8kappa1r2	rotate	ok	6.85851e+06	923278	6.54633e+06	9.00699e+06	256	1
32x16x64s2split8kappa1r2	eft	ok	6.87478e+06	923278	6.87478e+06	8.97093e+06	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	6.90182e+06	923278	6.90102e+06	9.10295e+06	256	1
32x16x64s2split8kappa1r2	chain	ok	6.95082e+06	923278	6.83086e+06	9.49737e+06	256	1
32x16x64s2split8kappa1r2	balanced	ok	2.48212e+08	923278	1.81379e+07	2.84837e+08	256	1
32x16x64s2split8kappa1r3	eft	ok	6.25371e+06	1.19511e+06	6.25371e+06	7.87183e+06	384	1
32x16x64s2split8kappa1r3	wavefront	ok	6.27979e+06	1.19511e+06	6.27858e+06	7.9662e+06	384	1
32x16x64s2split8kappa1r3	rotate	ok	6.36285e+06	1.19511e+06	5.67891e+06	7.97861e+06	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	6.487e+06	1.19511e+06	6.48579e+06	8.35507e+06	384	1
32x16x64s2split8kappa1r3	chain	ok	6.67596e+06	1.19511e+06	6.23758e+06	8.32691e+06	384	1
32x16x64s2split8kappa1r3	balanced	ok	2.80418e+08	1.19511e+06	1.82461e+07	3.1665e+08	384	1
32x16x64s2split8kappa1r4	wavefront	ok	5.68307e+06	1.46694e+06	5.68146e+06	7.11652e+06	512	1
32x16x64s2split8kappa1r4	eft	ok	5.69169e+06	1.46694e+06	5.6908e+06	7.08807e+06	512	1
