group	round	sample	l1_ms	l2_ms	status
correct_gqa2_s4_eft	-	28	0.405408	0.296960	PASS
correct_gqa2_s4_eft	-	29	0.402432	0.294752	PASS
correct_gqa2_s4_eft	-	3	0.405504	0.295936	PASS
correct_gqa2_s4_eft	-	30	0.402624	0.293888	PASS
correct_gqa2_s4_eft	-	31	0.405440	0.296896	PASS
correct_gqa2_s4_eft	-	32	0.402432	0.294656	PASS
correct_gqa2_s4_eft	-	33	0.402432	0.295936	PASS
correct_gqa2_s4_eft	-	34	0.404480	0.295936	PASS
correct_gqa2_s4_eft	-	35	0.405504	0.297984	PASS
correct_gqa2_s4_eft	-	36	0.402432	0.294912	PASS
correct_gqa2_s4_eft	-	37	0.403456	0.295936	PASS
correct_gqa2_s4_eft	-	38	0.407552	0.296960	PASS
correct_gqa2_s4_eft	-	39	0.405504	0.296960	PASS
correct_gqa2_s4_eft	-	4	0.404512	0.295936	PASS
correct_gqa2_s4_eft	-	40	0.406560	0.296960	PASS
correct_gqa2_s4_eft	-	41	0.405504	0.296864	PASS
correct_gqa2_s4_eft	-	42	0.402560	0.296960	PASS
correct_gqa2_s4_eft	-	43	0.403264	0.293888	PASS
correct_gqa2_s4_eft	-	44	0.403456	0.296000	PASS
correct_gqa2_s4_eft	-	45	0.402592	0.294912	PASS
correct_gqa2_s4_eft	-	46	0.403456	0.295936	PASS
correct_gqa2_s4_eft	-	47	0.403456	0.295936	PASS
correct_gqa2_s4_eft	-	48	0.402624	0.295936	PASS
correct_gqa2_s4_eft	-	49	0.403456	0.294688	PASS
correct_gqa2_s4_eft	-	5	0.404480	0.295936	PASS
correct_gqa2_s4_eft	-	50	0.402624	0.294912	PASS
correct_gqa2_s4_eft	-	6	0.406624	0.297984	PASS
correct_gqa2_s4_eft	-	7	0.407552	0.296992	PASS
correct_gqa2_s4_eft	-	8	0.403456	0.295936	PASS
correct_gqa2_s4_eft	-	9	0.405728	0.296960	PASS
correct_gqa2_s4_legacy_grid_stride	-	1	0.402592	0.443488	PASS
correct_gqa2_s4_legacy_grid_stride	-	10	0.403648	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	11	0.403456	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	12	0.405504	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	13	0.403648	0.444352	PASS
correct_gqa2_s4_legacy_grid_stride	-	14	0.403584	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	15	0.402432	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	16	0.403648	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	17	0.401664	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	18	0.407776	0.446176	PASS
correct_gqa2_s4_legacy_grid_stride	-	19	0.401408	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	2	0.402432	0.442368	PASS
correct_gqa2_s4_legacy_grid_stride	-	20	0.405696	0.447232	PASS
correct_gqa2_s4_legacy_grid_stride	-	21	0.403456	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	22	0.402624	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	23	0.402592	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	24	0.403456	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	25	0.403456	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	26	0.403616	0.445344	PASS
correct_gqa2_s4_legacy_grid_stride	-	27	0.405632	0.446688	PASS
correct_gqa2_s4_legacy_grid_stride	-	28	0.404480	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	29	0.403712	0.444576	PASS
correct_gqa2_s4_legacy_grid_stride	-	3	0.401408	0.443200	PASS
correct_gqa2_s4_legacy_grid_stride	-	30	0.403456	0.445216	PASS
correct_gqa2_s4_legacy_grid_stride	-	31	0.403648	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	32	0.404384	0.446400	PASS
correct_gqa2_s4_legacy_grid_stride	-	33	0.403616	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	34	0.402432	0.441280	PASS
correct_gqa2_s4_legacy_grid_stride	-	35	0.405504	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	36	0.402528	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	37	0.402656	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	38	0.406528	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	39	0.403648	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	4	0.402176	0.443392	PASS
correct_gqa2_s4_legacy_grid_stride	-	40	0.404480	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	41	0.405504	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	42	0.405696	0.446752	PASS
correct_gqa2_s4_legacy_grid_stride	-	43	0.403456	0.444352	PASS
correct_gqa2_s4_legacy_grid_stride	-	44	0.406528	0.447488	PASS
correct_gqa2_s4_legacy_grid_stride	-	45	0.403456	0.444416	PASS
correct_gqa2_s4_legacy_grid_stride	-	46	0.403424	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	47	0.405696	0.447488	PASS
correct_gqa2_s4_legacy_grid_stride	-	48	0.403680	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	49	0.403616	0.446304	PASS
correct_gqa2_s4_legacy_grid_stride	-	5	0.404480	0.444640	PASS
correct_gqa2_s4_legacy_grid_stride	-	50	0.405728	0.446432	PASS
correct_gqa2_s4_legacy_grid_stride	-	6	0.404416	0.445440	PASS
correct_gqa2_s4_legacy_grid_stride	-	7	0.405344	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	8	0.403616	0.446464	PASS
correct_gqa2_s4_legacy_grid_stride	-	9	0.406528	0.446464	PASS
correct_gqa2_s4_rotate	-	1	0.406336	0.293888	PASS
correct_gqa2_s4_rotate	-	10	0.404640	0.294784	PASS
correct_gqa2_s4_rotate	-	11	0.404672	0.291840	PASS
correct_gqa2_s4_rotate	-	12	0.405664	0.296960	PASS
correct_gqa2_s4_rotate	-	13	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	14	0.405344	0.292864	PASS
correct_gqa2_s4_rotate	-	15	0.405408	0.293920	PASS
correct_gqa2_s4_rotate	-	16	0.404480	0.292736	PASS
correct_gqa2_s4_rotate	-	17	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	18	0.407648	0.293920	PASS
correct_gqa2_s4_rotate	-	19	0.405696	0.293728	PASS
correct_gqa2_s4_rotate	-	2	0.406656	0.293888	PASS
correct_gqa2_s4_rotate	-	20	0.406752	0.293632	PASS
correct_gqa2_s4_rotate	-	21	0.405504	0.292864	PASS
correct_gqa2_s4_rotate	-	22	0.405344	0.292864	PASS
correct_gqa2_s4_rotate	-	23	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	24	0.404672	0.292864	PASS
correct_gqa2_s4_rotate	-	25	0.404672	0.293888	PASS
correct_gqa2_s4_rotate	-	26	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	27	0.409344	0.293888	PASS
correct_gqa2_s4_rotate	-	28	0.405632	0.293664	PASS
correct_gqa2_s4_rotate	-	29	0.404480	0.293856	PASS
correct_gqa2_s4_rotate	-	3	0.406720	0.294816	PASS
correct_gqa2_s4_rotate	-	30	0.408576	0.293856	PASS
correct_gqa2_s4_rotate	-	31	0.406528	0.293888	PASS
correct_gqa2_s4_rotate	-	32	0.406592	0.293888	PASS
correct_gqa2_s4_rotate	-	33	0.409600	0.293888	PASS
correct_gqa2_s4_rotate	-	34	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	35	0.404544	0.293888	PASS
correct_gqa2_s4_rotate	-	36	0.407552	0.292864	PASS
correct_gqa2_s4_rotate	-	37	0.406528	0.293888	PASS
correct_gqa2_s4_rotate	-	38	0.405376	0.292864	PASS
correct_gqa2_s4_rotate	-	39	0.406720	0.296960	PASS
correct_gqa2_s4_rotate	-	4	0.405504	0.293888	PASS
correct_gqa2_s4_rotate	-	40	0.405600	0.292864	PASS
correct_gqa2_s4_rotate	-	41	0.404672	0.292864	PASS
correct_gqa2_s4_rotate	-	42	0.406528	0.293888	PASS
correct_gqa2_s4_rotate	-	43	0.405504	0.292864	PASS
correct_gqa2_s4_rotate	-	44	0.405472	0.293888	PASS
correct_gqa2_s4_rotate	-	45	0.405696	0.292864	PASS
correct_gqa2_s4_rotate	-	46	0.404672	0.293888	PASS
correct_gqa2_s4_rotate	-	47	0.406528	0.293888	PASS
correct_gqa2_s4_rotate	-	48	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	49	0.405344	0.292864	PASS
correct_gqa2_s4_rotate	-	5	0.406432	0.294912	PASS
correct_gqa2_s4_rotate	-	50	0.404480	0.292864	PASS
correct_gqa2_s4_rotate	-	6	0.408576	0.292864	PASS
correct_gqa2_s4_rotate	-	7	0.406528	0.293888	PASS
correct_gqa2_s4_rotate	-	8	0.404608	0.293728	PASS
correct_gqa2_s4_rotate	-	9	0.405664	0.292864	PASS
correct_gqa2_s4_wavefront	-	1	0.405696	0.300064	PASS
correct_gqa2_s4_wavefront	-	10	0.404672	0.300032	PASS
correct_gqa2_s4_wavefront	-	11	0.403616	0.295936	PASS
correct_gqa2_s4_wavefront	-	12	0.402432	0.296960	PASS
correct_gqa2_s4_wavefront	-	13	0.406656	0.298784	PASS
correct_gqa2_s4_wavefront	-	14	0.403456	0.296128	PASS
correct_gqa2_s4_wavefront	-	15	0.403616	0.296960	PASS
correct_gqa2_s4_wavefront	-	16	0.404704	0.297984	PASS
correct_gqa2_s4_wavefront	-	17	0.402432	0.298848	PASS
correct_gqa2_s4_wavefront	-	18	0.402624	0.296960	PASS
correct_gqa2_s4_wavefront	-	19	0.404640	0.296960	PASS
correct_gqa2_s4_wavefront	-	2	0.402400	0.297152	PASS
correct_gqa2_s4_wavefront	-	20	0.403456	0.296960	PASS
correct_gqa2_s4_wavefront	-	21	0.404480	0.296960	PASS
correct_gqa2_s4_wavefront	-	22	0.404384	0.298816	PASS
correct_gqa2_s4_wavefront	-	23	0.403456	0.299008	PASS
correct_gqa2_s4_wavefront	-	24	0.402592	0.297984	PASS
correct_gqa2_s4_wavefront	-	25	0.402432	0.297728	PASS
correct_gqa2_s4_wavefront	-	26	0.404640	0.297760	PASS
correct_gqa2_s4_wavefront	-	27	0.403456	0.297984	PASS
correct_gqa2_s4_wavefront	-	28	0.405504	0.298048	PASS
correct_gqa2_s4_wavefront	-	29	0.407456	0.299008	PASS
correct_gqa2_s4_wavefront	-	3	0.403456	0.295936	PASS
correct_gqa2_s4_wavefront	-	30	0.402624	0.295744	PASS
correct_gqa2_s4_wavefront	-	31	0.403456	0.296960	PASS
correct_gqa2_s4_wavefront	-	32	0.406752	0.297984	PASS
correct_gqa2_s4_wavefront	-	33	0.405696	0.297984	PASS
correct_gqa2_s4_wavefront	-	34	0.402624	0.296960	PASS
correct_gqa2_s4_wavefront	-	35	0.402624	0.296000	PASS
correct_gqa2_s4_wavefront	-	36	0.405696	0.299232	PASS
correct_gqa2_s4_wavefront	-	37	0.405696	0.300032	PASS
correct_gqa2_s4_wavefront	-	38	0.406528	0.298976	PASS
correct_gqa2_s4_wavefront	-	39	0.406368	0.297984	PASS
correct_gqa2_s4_wavefront	-	4	0.402624	0.296960	PASS
correct_gqa2_s4_wavefront	-	40	0.403200	0.296960	PASS
correct_gqa2_s4_wavefront	-	41	0.405664	0.299008	PASS
correct_gqa2_s4_wavefront	-	42	0.402624	0.297152	PASS
correct_gqa2_s4_wavefront	-	43	0.402528	0.295936	PASS
correct_gqa2_s4_wavefront	-	44	0.403456	0.296960	PASS
correct_gqa2_s4_wavefront	-	45	0.405728	0.300032	PASS
correct_gqa2_s4_wavefront	-	46	0.405504	0.296832	PASS
correct_gqa2_s4_wavefront	-	47	0.405504	0.299008	PASS
correct_gqa2_s4_wavefront	-	48	0.405696	0.299008	PASS
correct_gqa2_s4_wavefront	-	49	0.404256	0.297984	PASS
correct_gqa2_s4_wavefront	-	5	0.405728	0.297984	PASS
correct_gqa2_s4_wavefront	-	50	0.402592	0.297984	PASS
correct_gqa2_s4_wavefront	-	6	0.403616	0.296960	PASS
correct_gqa2_s4_wavefront	-	7	0.406528	0.299008	PASS
correct_gqa2_s4_wavefront	-	8	0.402656	0.296960	PASS
correct_gqa2_s4_wavefront	-	9	0.402592	0.298912	PASS
correct_mha4_s128_balanced	-	1	1.031104	3.666816	PASS
correct_mha4_s128_balanced	-	10	1.031168	3.663872	PASS
correct_mha4_s128_balanced	-	11	1.030144	3.665920	PASS
correct_mha4_s128_balanced	-	12	1.030208	3.664896	PASS
correct_mha4_s128_balanced	-	13	1.030208	3.664896	PASS
correct_mha4_s128_balanced	-	14	1.031104	3.666944	PASS
correct_mha4_s128_balanced	-	15	1.031168	3.664896	PASS
correct_mha4_s128_balanced	-	16	1.031168	3.664896	PASS
correct_mha4_s128_balanced	-	17	1.030144	3.663872	PASS
correct_mha4_s128_balanced	-	18	1.031168	3.663872	PASS
correct_mha4_s128_balanced	-	19	1.029184	3.663776	PASS
correct_mha4_s128_balanced	-	2	1.030240	3.665792	PASS
correct_mha4_s128_balanced	-	20	1.030144	3.664896	PASS
correct_mha4_s128_balanced	-	21	1.031168	3.665920	PASS
correct_mha4_s128_balanced	-	22	1.030208	3.664896	PASS
correct_mha4_s128_balanced	-	23	1.030272	3.665920	PASS
correct_mha4_s128_balanced	-	24	1.031232	3.666944	PASS
correct_mha4_s128_balanced	-	25	1.029216	3.664896	PASS
correct_mha4_s128_balanced	-	26	1.030144	3.663872	PASS
correct_mha4_s128_balanced	-	27	1.031136	3.664896	PASS
correct_mha4_s128_balanced	-	28	1.030144	3.665856	PASS
correct_mha4_s128_balanced	-	29	1.030144	3.665888	PASS
correct_mha4_s128_balanced	-	3	1.030208	3.664896	PASS
correct_mha4_s128_balanced	-	30	1.030144	3.667936	PASS
correct_mha4_s128_balanced	-	31	1.032192	3.667968	PASS
correct_mha4_s128_balanced	-	32	1.029216	3.663872	PASS
correct_mha4_s128_balanced	-	33	1.030272	3.661824	PASS
correct_mha4_s128_balanced	-	34	1.031168	3.665920	PASS
correct_mha4_s128_balanced	-	35	1.030144	3.667680	PASS
correct_mha4_s128_balanced	-	36	1.030208	3.663872	PASS
correct_mha4_s128_balanced	-	37	1.031168	3.665920	PASS
correct_mha4_s128_balanced	-	38	1.030240	3.663872	PASS
correct_mha4_s128_balanced	-	39	1.031168	3.663872	PASS
correct_mha4_s128_balanced	-	4	1.031168	3.665920	PASS
correct_mha4_s128_balanced	-	40	1.029184	3.664896	PASS
correct_mha4_s128_balanced	-	41	1.031168	3.665664	PASS
correct_mha4_s128_balanced	-	42	1.031232	3.665920	PASS
correct_mha4_s128_balanced	-	43	1.031264	3.663872	PASS
correct_mha4_s128_balanced	-	44	1.031072	3.666688	PASS
correct_mha4_s128_balanced	-	45	1.030272	3.662848	PASS
correct_mha4_s128_balanced	-	46	1.030144	3.663872	PASS
correct_mha4_s128_balanced	-	47	1.030144	3.664896	PASS
correct_mha4_s128_balanced	-	48	1.031008	3.665696	PASS
correct_mha4_s128_balanced	-	49	1.030176	3.664896	PASS
correct_mha4_s128_balanced	-	5	1.030208	3.665920	PASS
correct_mha4_s128_balanced	-	50	1.031168	3.664768	PASS
correct_mha4_s128_balanced	-	6	1.031264	3.666880	PASS
correct_mha4_s128_balanced	-	7	1.029184	3.664896	PASS
correct_mha4_s128_balanced	-	8	1.031168	3.667968	PASS
correct_mha4_s128_balanced	-	9	1.032192	3.665920	PASS
correct_mha4_s128_band	-	1	1.109120	1.235968	PASS
correct_mha4_s128_band	-	10	1.132544	1.270784	PASS
correct_mha4_s128_band	-	11	1.131520	1.268736	PASS
correct_mha4_s128_band	-	12	1.030144	1.159168	PASS
correct_mha4_s128_band	-	13	1.032096	1.160192	PASS
correct_mha4_s128_band	-	14	1.030144	1.157920	PASS
correct_mha4_s128_band	-	15	1.030144	1.157248	PASS
correct_mha4_s128_band	-	16	1.029952	1.159168	PASS
correct_mha4_s128_band	-	17	1.029248	1.158432	PASS
correct_mha4_s128_band	-	18	1.031104	1.160192	PASS
correct_mha4_s128_band	-	19	1.137856	1.273856	PASS
correct_mha4_s128_band	-	2	1.102848	1.231872	PASS
correct_mha4_s128_band	-	20	1.131520	1.270784	PASS
correct_mha4_s128_band	-	21	1.132544	1.269760	PASS
correct_mha4_s128_band	-	22	1.116320	1.217280	PASS
correct_mha4_s128_band	-	23	1.074176	1.213440	PASS
correct_mha4_s128_band	-	24	1.083552	1.215488	PASS
correct_mha4_s128_band	-	25	1.040480	1.179648	PASS
correct_mha4_s128_band	-	26	1.042432	1.177600	PASS
correct_mha4_s128_band	-	27	1.138880	1.275872	PASS
correct_mha4_s128_band	-	28	1.133728	1.270784	PASS
correct_mha4_s128_band	-	29	1.132736	1.271808	PASS
correct_mha4_s128_band	-	3	1.030208	1.161216	PASS
correct_mha4_s128_band	-	30	1.036416	1.168384	PASS
correct_mha4_s128_band	-	31	1.033216	1.166048	PASS
correct_mha4_s128_band	-	32	1.033216	1.167360	PASS
correct_mha4_s128_band	-	33	1.136640	1.273856	PASS
correct_mha4_s128_band	-	34	1.030944	1.159008	PASS
correct_mha4_s128_band	-	35	1.030912	1.159168	PASS
correct_mha4_s128_band	-	36	1.138464	1.275904	PASS
correct_mha4_s128_band	-	37	1.132736	1.270784	PASS
correct_mha4_s128_band	-	38	1.131680	1.268736	PASS
correct_mha4_s128_band	-	39	1.137760	1.192864	PASS
correct_mha4_s128_band	-	4	1.030144	1.157856	PASS
correct_mha4_s128_band	-	40	1.068800	1.190912	PASS
correct_mha4_s128_band	-	41	1.065824	1.188992	PASS
correct_mha4_s128_band	-	42	1.032192	1.160192	PASS
correct_mha4_s128_band	-	43	1.031168	1.158144	PASS
correct_mha4_s128_band	-	44	1.139872	1.229824	PASS
correct_mha4_s128_band	-	45	1.083424	1.219552	PASS
correct_mha4_s128_band	-	46	1.081344	1.220608	PASS
correct_mha4_s128_band	-	47	1.136640	1.274880	PASS
correct_mha4_s128_band	-	48	1.132736	1.268736	PASS
correct_mha4_s128_band	-	49	1.132544	1.270784	PASS
correct_mha4_s128_band	-	5	1.138880	1.275904	PASS
correct_mha4_s128_band	-	50	1.074304	1.180672	PASS
correct_mha4_s128_band	-	6	1.103648	1.236992	PASS
correct_mha4_s128_band	-	7	1.105024	1.233920	PASS
correct_mha4_s128_band	-	8	1.136864	1.275904	PASS
correct_mha4_s128_band	-	9	1.136832	1.275904	PASS
correct_mha4_s128_eft	-	1	1.131520	0.963808	PASS
correct_mha4_s128_eft	-	10	1.137888	0.970752	PASS
correct_mha4_s128_eft	-	11	1.131488	0.964608	PASS
correct_mha4_s128_eft	-	12	1.132704	0.965632	PASS
correct_mha4_s128_eft	-	13	1.130592	0.965376	PASS
correct_mha4_s128_eft	-	14	1.133568	0.965632	PASS
correct_mha4_s128_eft	-	15	1.132544	0.965632	PASS
correct_mha4_s128_eft	-	16	1.088672	0.932864	PASS
correct_mha4_s128_eft	-	17	1.081344	0.926656	PASS
correct_mha4_s128_eft	-	18	1.131680	0.964608	PASS
correct_mha4_s128_eft	-	19	1.123488	0.953600	PASS
correct_mha4_s128_eft	-	2	1.132544	0.965632	PASS
correct_mha4_s128_eft	-	20	1.121280	0.954368	PASS
correct_mha4_s128_eft	-	21	1.134592	0.964608	PASS
correct_mha4_s128_eft	-	22	1.131648	0.953536	PASS
correct_mha4_s128_eft	-	23	1.122432	0.953152	PASS
correct_mha4_s128_eft	-	24	1.126560	0.957440	PASS
correct_mha4_s128_eft	-	25	1.137664	0.971744	PASS
correct_mha4_s128_eft	-	26	1.136640	0.969728	PASS
correct_mha4_s128_eft	-	27	1.133536	0.965408	PASS
correct_mha4_s128_eft	-	28	1.131520	0.964608	PASS
correct_mha4_s128_eft	-	29	1.132608	0.954432	PASS
correct_mha4_s128_eft	-	3	1.136640	0.916480	PASS
correct_mha4_s128_eft	-	30	1.126400	0.959488	PASS
correct_mha4_s128_eft	-	31	1.127584	0.944032	PASS
correct_mha4_s128_eft	-	32	1.103872	0.940032	PASS
correct_mha4_s128_eft	-	33	1.099776	0.939008	PASS
correct_mha4_s128_eft	-	34	1.130496	0.964352	PASS
correct_mha4_s128_eft	-	35	1.041504	0.894944	PASS
correct_mha4_s128_eft	-	36	1.038336	0.895072	PASS
correct_mha4_s128_eft	-	37	1.140672	0.972704	PASS
correct_mha4_s128_eft	-	38	1.133568	0.965632	PASS
correct_mha4_s128_eft	-	39	1.119232	0.951296	PASS
correct_mha4_s128_eft	-	4	1.074336	0.915456	PASS
correct_mha4_s128_eft	-	40	1.118336	0.947200	PASS
correct_mha4_s128_eft	-	41	1.082464	0.926720	PASS
correct_mha4_s128_eft	-	42	1.087616	0.930816	PASS
correct_mha4_s128_eft	-	43	1.083360	0.926720	PASS
correct_mha4_s128_eft	-	44	1.131264	0.958464	PASS
correct_mha4_s128_eft	-	45	1.124512	0.958464	PASS
correct_mha4_s128_eft	-	46	1.133824	0.965632	PASS
correct_mha4_s128_eft	-	47	1.117152	0.943104	PASS
correct_mha4_s128_eft	-	48	1.114112	0.944128	PASS
correct_mha4_s128_eft	-	49	1.131520	0.964608	PASS
correct_mha4_s128_eft	-	5	1.075200	0.918528	PASS
correct_mha4_s128_eft	-	50	1.133568	0.939936	PASS
correct_mha4_s128_eft	-	6	1.138688	0.971584	PASS
correct_mha4_s128_eft	-	7	1.132672	0.966464	PASS
correct_mha4_s128_eft	-	8	1.131520	0.965472	PASS
correct_mha4_s128_eft	-	9	1.132384	0.964608	PASS
correct_mha4_s128_legacy_grid_stride	-	1	1.133632	1.254400	PASS
correct_mha4_s128_legacy_grid_stride	-	10	1.099744	1.206272	PASS
correct_mha4_s128_legacy_grid_stride	-	11	1.085536	1.207296	PASS
correct_mha4_s128_legacy_grid_stride	-	12	1.084544	1.207296	PASS
correct_mha4_s128_legacy_grid_stride	-	13	1.083520	1.254528	PASS
correct_mha4_s128_legacy_grid_stride	-	14	1.136640	1.221632	PASS
correct_mha4_s128_legacy_grid_stride	-	15	1.100992	1.218784	PASS
correct_mha4_s128_legacy_grid_stride	-	16	1.100704	1.219584	PASS
correct_mha4_s128_legacy_grid_stride	-	17	1.133568	1.256416	PASS
correct_mha4_s128_legacy_grid_stride	-	18	1.132544	1.221376	PASS
correct_mha4_s128_legacy_grid_stride	-	19	1.103072	1.219584	PASS
correct_mha4_s128_legacy_grid_stride	-	2	1.138688	1.259520	PASS
correct_mha4_s128_legacy_grid_stride	-	20	1.102976	1.218560	PASS
correct_mha4_s128_legacy_grid_stride	-	21	1.065984	1.174528	PASS
correct_mha4_s128_legacy_grid_stride	-	22	1.067040	1.175552	PASS
correct_mha4_s128_legacy_grid_stride	-	23	1.136640	1.258496	PASS
correct_mha4_s128_legacy_grid_stride	-	24	1.139712	1.259520	PASS
correct_mha4_s128_legacy_grid_stride	-	25	1.131680	1.254400	PASS
correct_mha4_s128_legacy_grid_stride	-	26	1.132544	1.256448	PASS
correct_mha4_s128_legacy_grid_stride	-	27	1.135616	1.257472	PASS
correct_mha4_s128_legacy_grid_stride	-	28	1.081344	1.203552	PASS
correct_mha4_s128_legacy_grid_stride	-	29	1.082464	1.203200	PASS
correct_mha4_s128_legacy_grid_stride	-	3	1.117312	1.225728	PASS
correct_mha4_s128_legacy_grid_stride	-	30	1.081248	1.207296	PASS
correct_mha4_s128_legacy_grid_stride	-	31	1.130112	1.254400	PASS
correct_mha4_s128_legacy_grid_stride	-	32	1.128448	1.252352	PASS
correct_mha4_s128_legacy_grid_stride	-	33	1.129472	1.251520	PASS
correct_mha4_s128_legacy_grid_stride	-	34	1.129632	1.165120	PASS
correct_mha4_s128_legacy_grid_stride	-	35	1.052672	1.166080	PASS
correct_mha4_s128_legacy_grid_stride	-	36	1.028160	1.142784	PASS
correct_mha4_s128_legacy_grid_stride	-	37	1.028096	1.140896	PASS
correct_mha4_s128_legacy_grid_stride	-	38	1.028192	1.140736	PASS
correct_mha4_s128_legacy_grid_stride	-	39	1.029216	1.141760	PASS
correct_mha4_s128_legacy_grid_stride	-	4	1.074304	1.193248	PASS
correct_mha4_s128_legacy_grid_stride	-	40	1.130656	1.198944	PASS
correct_mha4_s128_legacy_grid_stride	-	41	1.074208	1.197056	PASS
correct_mha4_s128_legacy_grid_stride	-	42	1.028864	1.142752	PASS
correct_mha4_s128_legacy_grid_stride	-	43	1.027072	1.142560	PASS
correct_mha4_s128_legacy_grid_stride	-	44	1.029120	1.142784	PASS
correct_mha4_s128_legacy_grid_stride	-	45	1.027840	1.142752	PASS
correct_mha4_s128_legacy_grid_stride	-	46	1.028160	1.141760	PASS
correct_mha4_s128_legacy_grid_stride	-	47	1.027168	1.140736	PASS
correct_mha4_s128_legacy_grid_stride	-	48	1.134784	1.255424	PASS
correct_mha4_s128_legacy_grid_stride	-	49	1.028064	1.141632	PASS
correct_mha4_s128_legacy_grid_stride	-	5	1.076224	1.195904	PASS
correct_mha4_s128_legacy_grid_stride	-	50	1.029120	1.144832	PASS
correct_mha4_s128_legacy_grid_stride	-	6	1.131520	1.254400	PASS
correct_mha4_s128_legacy_grid_stride	-	7	1.094624	1.215488	PASS
correct_mha4_s128_legacy_grid_stride	-	8	1.088640	1.213440	PASS
correct_mha4_s128_legacy_grid_stride	-	9	1.137664	1.258496	PASS
correct_mha4_s128_rotate	-	1	1.029184	0.858112	PASS
correct_mha4_s128_rotate	-	10	1.134592	0.939808	PASS
correct_mha4_s128_rotate	-	11	1.073248	0.890880	PASS
correct_mha4_s128_rotate	-	12	1.072128	0.891904	PASS
correct_mha4_s128_rotate	-	13	1.135616	0.942080	PASS
correct_mha4_s128_rotate	-	14	1.133760	0.941984	PASS
correct_mha4_s128_rotate	-	15	1.135616	0.940032	PASS
correct_mha4_s128_rotate	-	16	1.133760	0.937952	PASS
correct_mha4_s128_rotate	-	17	1.071232	0.887808	PASS
correct_mha4_s128_rotate	-	18	1.072128	0.888736	PASS
correct_mha4_s128_rotate	-	19	1.135616	0.942080	PASS
correct_mha4_s128_rotate	-	2	1.030944	0.857088	PASS
correct_mha4_s128_rotate	-	20	1.074176	0.896928	PASS
correct_mha4_s128_rotate	-	21	1.073152	0.893760	PASS
correct_mha4_s128_rotate	-	22	1.133568	0.940032	PASS
correct_mha4_s128_rotate	-	23	1.040448	0.873728	PASS
correct_mha4_s128_rotate	-	24	1.041472	0.873472	PASS
correct_mha4_s128_rotate	-	25	1.135776	0.943104	PASS
correct_mha4_s128_rotate	-	26	1.135616	0.941120	PASS
correct_mha4_s128_rotate	-	27	1.135616	0.937984	PASS
correct_mha4_s128_rotate	-	28	1.132544	0.936960	PASS
correct_mha4_s128_rotate	-	29	1.131328	0.933888	PASS
correct_mha4_s128_rotate	-	3	1.134656	0.942080	PASS
correct_mha4_s128_rotate	-	30	1.135616	0.942080	PASS
correct_mha4_s128_rotate	-	31	1.130656	0.934912	PASS
correct_mha4_s128_rotate	-	32	1.132320	0.936832	PASS
correct_mha4_s128_rotate	-	33	1.132736	0.938240	PASS
correct_mha4_s128_rotate	-	34	1.135616	0.942080	PASS
correct_mha4_s128_rotate	-	35	1.136640	0.942848	PASS
correct_mha4_s128_rotate	-	36	1.135616	0.939008	PASS
correct_mha4_s128_rotate	-	37	1.136640	0.942080	PASS
correct_mha4_s128_rotate	-	38	1.135776	0.943104	PASS
correct_mha4_s128_rotate	-	39	1.134784	0.943104	PASS
correct_mha4_s128_rotate	-	4	1.122496	0.928736	PASS
correct_mha4_s128_rotate	-	40	1.120384	0.921600	PASS
correct_mha4_s128_rotate	-	41	1.119232	0.925696	PASS
