slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kloop_measured	k_iterations	kloop_body_cycles	kloop_wait_cycles	kloop_fixed_cycles	kloop_body_ns	kloop_wait_ns	kloop_fixed_ns	kloop_iteration_ns
30	45	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1237	0	2299	1942	1811	131	5478	0	0	0	0	0	0.0	0.0	0.0	0.0
31	47	0	0	1	32	16	32	1	3072	1024	1024	4096	0	0	0	6144	2128	599	10526	1090	960	130	14343	1	16	5490	4901	135	2351.708847521439	2099.4034720769714	57.82890608659277	278.1945199749007
32	50	0	2	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1239	0	1678	300	30	270	3217	0	0	0	0	0	0.0	0.0	0.0	0.0
33	51	0	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1103	0	919	161	30	131	2183	0	0	0	0	0	0.0	0.0	0.0	0.0
34	53	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1622	0	8384	162	30	132	10168	0	0	0	0	0	0.0	0.0	0.0	0.0
35	54	0	0	1	32	16	32	1	3072	1024	0	5120	0	0	0	6144	2127	617	10558	2024	1894	130	15326	1	16	5454	4992	112	2186.439775544826	2001.2298055591805	44.899386663186746	261.7293488190004
36	55	0	1	1	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1306	0	2293	1922	1793	129	5521	0	0	0	0	0	0.0	0.0	0.0	0.0
37	56	0	0	1	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2108	612	10405	1079	947	132	14204	1	16	5433	4838	134	2350.0670233736973	2092.6972683751055	57.96226415094339	277.6727682343002
38	58	0	4	1	0	0	0	1	0	0	0	3072	0	0	0	3072	1259	0	6344	161	30	131	7764	0	0	0	0	0	0.0	0.0	0.0	0.0
39	59	0	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2125	635	21116	2234	2104	130	26110	1	32	10751	10239	126	4216.401378782076	4015.601685178093	49.415549597855225	257.25009574875526
40	0	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1350	0	2394	1843	1712	131	5587	0	0	0	0	0	0.0	0.0	0.0	0.0
41	2	1	0	0	32	16	32	1	3072	1024	0	4096	0	0	0	5120	2189	630	10342	1097	967	130	14258	1	16	5436	4794	112	1952.0493757890306	1721.5093280965073	40.21882451956796	229.59741899284612
42	5	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1254	0	1922	159	30	129	3335	0	0	0	0	0	0.0	0.0	0.0	0.0
43	6	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1114	0	922	160	30	130	2196	0	0	0	0	0	0.0	0.0	0.0	0.0
44	8	1	5	1	0	0	0	1	0	0	0	4096	0	0	0	4096	1647	0	7905	161	30	131	9713	0	0	0	0	0	0.0	0.0	0.0	0.0
45	9	1	0	0	32	16	32	1	3072	0	1024	4096	0	0	0	5120	2174	696	10422	1747	1616	131	15039	1	16	5465	4845	112	1860.5492386461865	1649.471374426491	38.13019482678369	219.37628831704234
46	10	1	1	1	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1342	0	2347	1862	1733	129	5551	0	0	0	0	0	0.0	0.0	0.0	0.0
47	11	1	0	0	32	16	32	1	3072	1024	0	5120	0	0	0	6144	2179	604	10546	1748	1437	311	15077	1	16	5433	4979	134	2213.991642899781	2028.982954168601	54.60608874444518	265.18591231677385
48	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1305	0	6386	160	30	130	7851	0	0	0	0	0	0.0	0.0	0.0	0.0
49	14	1	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2177	597	21044	2239	2108	131	26057	1	32	10774	10119	151	4234.016195264228	3976.6112752811146	59.34067620984764	256.582108454542
50	15	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1263	0	2341	1863	1734	129	5467	0	0	0	0	0	0.0	0.0	0.0	0.0
51	17	1	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2154	607	10450	1255	941	314	14466	1	16	5442	4874	134	2311.3264205723763	2070.085441725425	56.91248444628784	273.8382413936126
52	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1250	0	1676	393	30	363	3319	0	0	0	0	0	0.0	0.0	0.0	0.0
53	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1079	0	951	159	30	129	2189	0	0	0	0	0	0.0	0.0	0.0	0.0
54	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1638	0	7961	160	30	130	9759	0	0	0	0	0	0.0	0.0	0.0	0.0
55	24	1	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2165	592	10658	1486	1355	131	14901	1	16	5575	4927	156	2298.691362995772	2031.5071471713309	64.32212603180994	270.63740688544397
56	25	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1297	0	2378	1851	1720	131	5526	0	0	0	0	0	0.0	0.0	0.0	0.0
57	26	1	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2187	594	10820	1840	1706	134	15441	1	16	5534	5130	156	2201.9879541480477	2041.2356712648145	62.072663687585006	265.2014765883039
58	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1271	0	6659	159	30	129	8089	0	0	0	0	0	0.0	0.0	0.0	0.0
59	29	1	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2174	575	20803	2010	1879	131	25562	1	32	10855	9789	159	4348.454737500978	3921.4208590877083	63.694546592598385	258.43361239339646
60	30	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1244	0	2377	1909	1780	129	5530	0	0	0	0	0	0.0	0.0	0.0	0.0
61	32	1	0	1	32	16	32	1	3072	0	1024	4096	1024	0	1024	6144	2159	588	10471	2003	1693	310	15221	1	16	5445	4870	156	2197.8897575717756	1965.7893699494118	62.96984429406741	260.22994547007426
62	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1256	0	1682	389	30	359	3327	0	0	0	0	0	0.0	0.0	0.0	0.0
63	36	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1113	0	925	160	30	130	2198	0	0	0	0	0	0.0	0.0	0.0	0.0
64	38	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1654	0	7927	159	30	129	9740	0	0	0	0	0	0.0	0.0	0.0	0.0
65	39	1	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2167	602	10536	2014	1885	129	15319	1	16	5433	4960	143	2179.0163848815196	1989.3100071806255	57.353090932828515	260.52039950388405
66	40	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1336	0	2344	1860	1731	129	5540	0	0	0	0	0	0.0	0.0	0.0	0.0
67	41	1	0	0	32	16	32	1	3072	0	1024	4096	1024	0	1024	6144	2163	592	10643	1981	1673	308	15379	1	16	5477	5010	156	2188.09337408154	2001.5241563170557	62.3229078613694	261.8510956499122
68	43	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1312	0	6362	160	30	130	7834	0	0	0	0	0	0.0	0.0	0.0	0.0
69	44	1	0	0	32	16	32	1	3072	0	1024	8192	0	0	0	9216	2141	600	20826	1964	1835	129	25531	1	32	10879	9799	148	3927.024558380009	3537.1737887274294	53.423994359797895	233.25619834710744
70	45	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1263	0	2354	1895	1764	131	5512	0	0	0	0	0	0.0	0.0	0.0	0.0
71	47	1	0	0	32	16	32	1	3072	0	1024	4096	0	0	0	5120	2162	608	10491	1070	940	130	14331	1	16	5445	4906	140	1945.3213313795268	1752.7541692833715	50.01744470030005	231.12971879143115
72	50	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1274	0	1689	389	30	359	3352	0	0	0	0	0	0.0	0.0	0.0	0.0
73	51	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1115	0	934	160	30	130	2209	0	0	0	0	0	0.0	0.0	0.0	0.0
74	53	1	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1654	0	8212	159	30	129	10025	0	0	0	0	0	0.0	0.0	0.0	0.0
75	54	1	0	0	32	16	32	1	3072	1024	0	5120	0	0	0	6144	2163	599	10440	1998	1867	131	15200	1	16	5460	4840	140	2206.9894736842107	1956.378947368421	56.589473684210525	260.2105263157895
76	55	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1319	0	2321	1887	1756	131	5527	0	0	0	0	0	0.0	0.0	0.0	0.0
77	56	1	0	0	32	16	32	1	3072	1024	1024	4096	0	0	0	6144	2169	594	10392	1305	1175	130	14460	1	16	5457	4792	143	2318.6589211618257	2036.1029045643154	60.76016597510373	272.1726141078838
78	58	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1289	0	6406	160	30	130	7855	0	0	0	0	0	0.0	0.0	0.0	0.0
79	59	1	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2180	593	20854	2295	2166	129	25922	1	32	10797	9906	151	4265.152380217576	3913.1795386158474	59.64971838592701	255.57287246354448
80	0	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1311	0	2260	1800	1668	132	5371	0	0	0	0	0	0.0	0.0	0.0	0.0
81	2	2	0	0	32	16	32	1	3072	1024	0	4096	0	0	0	5120	2124	580	10263	1055	925	130	14022	1	16	5523	4592	148	2016.670945656825	1676.7251461988305	54.040793039509346	230.83725574097846
82	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1223	0	1643	376	30	346	3242	0	0	0	0	0	0.0	0.0	0.0	0.0
83	6	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1075	0	922	160	30	130	2157	0	0	0	0	0	0.0	0.0	0.0	0.0
84	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1607	0	8006	162	30	132	9775	0	0	0	0	0	0.0	0.0	0.0	0.0
85	9	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2109	578	10122	1715	1584	131	14524	1	16	5439	4535	148	2300.8273202974387	1918.4136601487191	62.607546130542545	263.70256127788485
86	10	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1304	0	2284	1812	1681	131	5400	0	0	0	0	0	0.0	0.0	0.0	0.0
87	11	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2118	578	10284	1698	1398	300	14678	1	16	5445	4688	151	2279.1988009265565	1962.3294726802017	63.20643139392288	265.0955171004224
88	13	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1266	0	6177	159	30	129	7602	0	0	0	0	0	0.0	0.0	0.0	0.0
89	14	2	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2121	574	20519	2179	2048	131	25393	1	32	10873	9490	156	4384.654038514551	3826.9444335052967	62.908675619265146	256.61245225062027
90	15	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1219	0	2282	1813	1684	129	5314	0	0	0	0	0	0.0	0.0	0.0	0.0
91	17	2	0	0	32	16	32	1	3072	1024	0	4096	0	0	0	5120	2090	577	10255	1061	931	130	13983	1	16	5442	4657	156	1992.6367732246297	1705.2020310376886	57.12078953014374	231.1149252663949
92	20	2	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1202	0	1655	379	30	349	3236	0	0	0	0	0	0.0	0.0	0.0	0.0
93	21	2	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1087	0	896	160	30	130	2143	0	0	0	0	0	0.0	0.0	0.0	0.0
94	23	2	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1606	0	7986	159	30	129	9751	0	0	0	0	0	0.0	0.0	0.0	0.0
95	24	2	0	0	32	16	32	1	3072	1024	1024	3072	1024	1024	0	6144	2111	595	10140	1709	1580	129	14555	1	16	5490	4516	134	2317.455170044658	1906.3073857780832	56.56447956028856	263.98515973892137
96	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1265	0	2302	1795	1664	131	5362	0	0	0	0	0	0.0	0.0	0.0	0.0
97	26	2	0	0	32	16	32	1	3072	1024	0	5120	0	0	0	6144	2111	576	10653	1795	1661	134	15135	1	16	5439	5071	143	2207.9429137760158	2058.5546085232904	58.05034687809712	266.65609514370664
98	28	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1242	0	6185	160	30	130	7587	0	0	0	0	0	0.0	0.0	0.0	0.0
99	29	2	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2106	568	20589	1975	1844	131	25238	1	32	10833	9600	156	4395.353039068072	3895.0788493541486	63.295031302004915	259.0759965131944
100	30	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1213	0	2306	1872	1741	131	5391	0	0	0	0	0	0.0	0.0	0.0	0.0
101	32	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2094	573	10177	1290	1160	130	14134	1	16	5485	4549	143	2384.310174048394	1977.4342719683034	62.16159615112495	272.60902787604357
102	35	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1219	0	1647	378	30	348	3244	0	0	0	0	0	0.0	0.0	0.0	0.0
103	36	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1071	0	898	161	30	131	2130	0	0	0	0	0	0.0	0.0	0.0	0.0
104	38	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1620	0	8068	160	30	130	9848	0	0	0	0	0	0.0	0.0	0.0	0.0
105	39	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2102	582	10342	1469	1340	129	14495	1	16	5660	4536	146	2399.1058985857194	1922.6756812694034	61.88506381510866	270.1113487409452
106	40	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1290	0	2273	1810	1681	129	5373	0	0	0	0	0	0.0	0.0	0.0	0.0
107	41	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2108	588	10427	1757	1623	134	14880	1	16	5433	4860	134	2243.303225806452	2006.7096774193549	55.329032258064515	265.6258064516129
108	43	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1258	0	6181	160	30	130	7599	0	0	0	0	0	0.0	0.0	0.0	0.0
109	44	2	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2081	606	20570	1918	1789	129	25175	1	32	10833	9611	126	4406.352333664349	3909.30049652433	51.25084409136048	259.8641509433962
110	45	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1223	0	2290	1841	1710	131	5354	0	0	0	0	0	0.0	0.0	0.0	0.0
111	47	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2107	575	10250	1059	929	130	13991	1	16	5457	4637	156	2396.3839611178614	2036.2896147523406	68.50575369880637	277.0420984918876
112	50	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1235	0	1648	378	30	348	3261	0	0	0	0	0	0.0	0.0	0.0	0.0
113	51	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1081	0	1186	159	30	129	2426	0	0	0	0	0	0.0	0.0	0.0	0.0
114	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1624	0	7684	162	30	132	9470	0	0	0	0	0	0.0	0.0	0.0	0.0
115	54	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2098	583	10330	1959	1830	129	14970	1	16	5459	4720	151	2240.487374749499	1937.1863727454909	61.973547094188376	261.10460921843685
116	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1301	0	2295	1836	1707	129	5432	0	0	0	0	0	0.0	0.0	0.0	0.0
117	56	2	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2093	577	10373	1283	1153	130	14326	1	16	5433	4784	156	2330.0538880357394	2051.716878402904	66.90381125226861	273.8606729024152
118	58	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1248	0	6190	160	30	130	7598	0	0	0	0	0	0.0	0.0	0.0	0.0
119	59	2	0	0	32	16	32	1	3072	0	1024	8192	0	0	0	9216	2119	574	20504	2227	2098	129	25424	1	32	10837	9511	156	3928.3272498426686	3447.6626809314034	56.54877281309	230.49968533668977
120	0	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1256	0	2190	1741	1610	131	5187	0	0	0	0	0	0.0	0.0	0.0	0.0
121	2	3	0	0	32	16	32	1	3072	0	1024	3072	1024	1024	0	5120	2034	569	9876	1037	907	130	13516	1	16	5439	4297	140	2060.349215744303	1627.7478543947911	53.03344184670021	230.5060668836934
122	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1167	0	1822	160	30	130	3149	0	0	0	0	0	0.0	0.0	0.0	0.0
123	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1043	0	889	160	30	130	2092	0	0	0	0	0	0.0	0.0	0.0	0.0
124	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1555	0	7783	159	30	129	9497	0	0	0	0	0	0.0	0.0	0.0	0.0
125	9	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2023	558	9997	1672	1540	132	14250	1	16	5439	4402	156	2345.067789473684	1897.957052631579	67.26063157894737	265.189052631579
126	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1249	0	2184	1757	1628	129	5190	0	0	0	0	0	0.0	0.0	0.0	0.0
127	11	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2025	571	10094	1708	1578	130	14398	1	16	5439	4515	140	2320.9623558827616	1926.6675927212111	59.74163078205306	265.4768717877483
128	13	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1211	0	5962	160	30	130	7333	0	0	0	0	0	0.0	0.0	0.0	0.0
129	14	3	0	0	32	16	32	1	3072	1024	0	8192	0	0	0	9216	2027	560	20094	2101	1970	131	24782	1	32	10809	9129	156	4019.6813816479703	3394.9182471148415	58.01371963521911	231.70623839883788
130	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1181	0	2177	1755	1626	129	5113	0	0	0	0	0	0.0	0.0	0.0	0.0
131	17	3	0	0	32	16	32	1	3072	1024	0	4096	0	0	0	5120	2010	559	10051	1046	916	130	13666	1	16	5457	4438	156	2044.4782672325478	1662.7074491438607	58.4457778428216	231.69910727352553
132	20	3	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1168	0	1603	282	30	252	3053	0	0	0	0	0	0.0	0.0	0.0	0.0
133	21	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1034	0	894	160	30	130	2088	0	0	0	0	0	0.0	0.0	0.0	0.0
134	23	3	5	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1562	0	7613	160	30	130	9335	0	0	0	0	0	0.0	0.0	0.0	0.0
135	24	3	0	0	32	16	32	1	3072	1024	1024	3072	1024	1024	0	6144	2030	570	10080	1437	1305	132	14117	1	16	5461	4471	148	2376.736133739463	1945.8683856343416	64.41255224197776	270.1627824608628
136	25	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1225	0	2211	1752	1621	131	5188	0	0	0	0	0	0.0	0.0	0.0	0.0
137	26	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2046	556	10195	1750	1616	134	14547	1	16	5497	4542	156	2321.68612084966	1918.3369766962262	65.88739946380697	265.0014435966179
138	28	3	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1206	0	6213	159	30	129	7578	0	0	0	0	0	0.0	0.0	0.0	0.0
139	29	3	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2039	564	20004	1924	1795	129	24531	1	32	10865	8983	156	4535.387876564347	3749.782723900371	65.11923688394276	258.91158126452245
140	30	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1158	0	2207	1802	1672	130	5167	0	0	0	0	0	0.0	0.0	0.0	0.0
141	32	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2025	562	10020	1517	1383	134	14124	1	16	5445	4419	156	2368.5981308411215	1922.2837723024638	67.8606627017842	268.18011894647407
142	35	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1197	0	1573	360	30	330	3130	0	0	0	0	0	0.0	0.0	0.0	0.0
143	36	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1057	0	880	160	30	130	2097	0	0	0	0	0	0.0	0.0	0.0	0.0
144	38	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1579	0	7601	161	30	131	9341	0	0	0	0	0	0.0	0.0	0.0	0.0
145	39	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2028	560	10053	1456	1327	129	14097	1	16	5480	4417	156	2388.3890189402	1925.0938497552672	67.99063630559694	269.5926792934667
146	40	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1237	0	2230	1763	1634	129	5230	0	0	0	0	0	0.0	0.0	0.0	0.0
147	41	3	0	0	32	16	32	1	3072	1024	0	4096	1024	1024	0	6144	2017	569	10067	1246	1116	130	13899	1	16	5433	4497	137	2401.6369522987266	1987.8817181092163	60.56032808115692	274.3449169004964
148	43	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1219	0	5915	160	30	130	7294	0	0	0	0	0	0.0	0.0	0.0	0.0
149	44	3	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2004	557	20061	1879	1750	129	24501	1	32	10803	9102	156	4515.028774335741	3804.109220031836	65.19897147055222	259.97306232398677
