slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789550244137099264	1789550244137099264	1789550244137099264	1789550244137101312	1789550244137102336	0	0	0	0	32647646289041	32647646294718
1	1	0	1	2	1789550244137099264	1789550244137099264	1789550244137099264	1789550244137101312	1789550244137102336	0	0	0	0	32658070871568	32658070877282
2	2	0	2	4	1789550244137099264	1789550244137099264	1789550244137099264	1789550244137101312	1789550244137102336	0	0	0	0	32647313433229	32647313438719
3	3	0	3	6	1789550244137099264	1789550244137099264	1789550244137099264	1789550244137101312	1789550244137102336	0	0	0	0	32648730301273	32648730306667
4	4	2	0	8	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	0	4	1	1	32655716772514	32655716827497
5	5	2	1	10	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	4	4	1	1	32629598258510	32629598313361
6	6	1	0	12	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	8	4	0	1	32644813816444	32644813870921
7	7	1	1	14	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	12	4	0	1	32651095306562	32651095361446
8	8	1	2	16	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	16	4	0	1	32616518527701	32616518582522
9	9	1	3	18	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137123840	20	4	0	1	32640888154253	32640888208485
10	10	3	0	20	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	24	4	2	1	32651105149394	32651105204262
11	11	3	1	22	1789550244137099264	1789550244137103360	1789550244137103360	1789550244137122816	1789550244137124864	28	4	2	1	32647646301343	32647646356274
12	12	5	0	24	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	32	1	4	1	32658070946223	32658070949261
13	13	5	1	26	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	33	1	4	1	32647313507909	32647313510870
14	14	5	2	28	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	34	1	4	1	32648730375974	32648730378832
15	15	5	3	30	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	35	1	4	1	32655716834896	32655716837847
16	16	5	4	32	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	36	1	4	1	32629598320760	32629598323780
17	17	5	5	34	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	37	1	4	1	32644813878758	32644813881794
18	18	5	6	36	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	38	1	4	1	32651095368935	32651095371913
19	19	5	7	38	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	39	1	4	1	32616518589940	32616518592820
20	20	4	0	40	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	40	1	3	1	32640888216572	32640888219571
21	21	4	1	42	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	41	1	3	1	32651105211751	32651105214648
22	22	4	2	44	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	42	1	3	1	32647646363650	32647646366616
23	23	4	3	46	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	43	1	3	1	32658070946198	32658070949421
24	24	4	4	48	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	44	1	3	1	32647313507873	32647313510811
25	25	4	5	50	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	45	1	3	1	32648730375949	32648730378776
26	26	4	6	52	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	46	1	3	1	32655716834869	32655716837797
27	27	4	7	54	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	47	1	3	1	32629598320732	32629598323941
28	28	4	8	56	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	48	1	3	1	32644813878732	32644813881911
29	29	4	9	58	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	49	1	3	1	32651095368908	32651095371804
30	30	4	10	60	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	50	1	3	1	32616518589916	32616518592706
31	31	4	11	62	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	51	1	3	1	32640888216704	32640888219656
32	32	4	12	64	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	52	1	3	1	32651105211843	32651105214937
33	33	4	13	66	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	53	1	3	1	32647646363731	32647646366924
34	34	4	14	68	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	54	1	3	1	32658070946293	32658070949473
35	35	4	15	70	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	55	1	3	1	32647313507966	32647313511330
36	36	7	0	72	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	56	1	6	1	32648730375997	32648730378384
37	37	7	1	74	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	57	1	6	1	32655716834915	32655716837404
38	38	7	2	76	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	58	1	6	1	32629598320769	32629598323290
39	39	7	3	78	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	59	1	6	1	32644813878754	32644813881337
40	40	7	4	80	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	60	1	6	1	32651095368934	32651095371742
41	41	7	5	82	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	61	1	6	1	32616518589944	32616518592651
42	42	7	6	84	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	62	1	6	1	32640888216590	32640888219232
43	43	7	7	86	1789550244137099264	1789550244137125888	1789550244137125888	1789550244137126912	1789550244137127936	63	1	6	1	32651105211756	32651105214685
44	44	6	0	88	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	64	1	5	1	32647646372190	32647646375022
45	45	6	1	90	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	65	1	5	1	32658070954749	32658070957326
46	46	6	2	92	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	66	1	5	1	32647313516429	32647313518920
47	47	6	3	94	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	67	1	5	1	32648730384507	32648730386891
48	48	6	4	96	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	68	1	5	1	32655716843437	32655716845899
49	49	6	5	98	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	69	1	5	1	32629598329275	32629598331815
50	50	6	6	100	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	70	1	5	1	32644813887272	32644813889850
51	51	6	7	102	1789550244137099264	1789550244137128960	1789550244137128960	1789550244137129984	1789550244137131008	71	1	5	1	32651095377452	32651095380206
52	52	8	0	104	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	72	3	7	3	32616518606924	32616518616837
53	53	8	1	106	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	75	3	7	3	32640888233586	32640888243385
54	54	8	2	108	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	78	3	7	3	32651105228757	32651105238783
55	55	8	3	110	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	81	3	7	3	32647646380656	32647646390865
56	56	8	4	112	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	84	3	7	3	32658070963236	32658070973111
57	57	8	5	114	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	87	3	7	3	32647313524922	32647313534654
58	58	8	6	116	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	90	3	7	3	32648730393126	32648730402596
59	59	8	7	118	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	93	3	7	3	32655716851915	32655716861577
60	60	8	8	120	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	96	3	7	3	32629598337734	32629598347591
61	61	8	9	122	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	99	3	7	3	32644813895740	32644813905793
62	62	8	10	124	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	102	3	7	3	32651095385921	32651095395704
63	63	8	11	126	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	105	3	7	3	32616518606895	32616518616490
64	64	8	12	1	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	108	3	7	3	32647646380713	32647646390777
65	65	8	13	3	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137136128	1789550244137137152	111	3	7	3	32658070963284	32658070973174
66	66	8	14	5	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	114	3	7	3	32647313524966	32647313534610
67	67	8	15	7	1789550244137099264	1789550244137132032	1789550244137132032	1789550244137135104	1789550244137137152	117	3	7	3	32648730393029	32648730402456
68	68	9	0	9	1789550244137099264	1789550244137138176	1789550244137138176	1789550244137160704	1789550244137161728	120	16	10	1	32655716869048	32655716930274
69	69	9	1	11	1789550244137099264	1789550244137138176	1789550244137138176	1789550244137160704	1789550244137161728	136	16	10	1	32629598354821	32629598416260
70	70	9	2	13	1789550244137099264	1789550244137138176	1789550244137138176	1789550244137160704	1789550244137161728	152	16	10	1	32644813912844	32644813974003
71	71	9	3	15	1789550244137099264	1789550244137138176	1789550244137138176	1789550244137160704	1789550244137161728	168	16	10	1	32651095403048	32651095464279
72	72	10	0	17	1789550244137099264	1789550244137162752	1789550244137162752	1789550244137164800	1789550244137165824	184	4	11	1	32616518692018	32616518697417
73	73	10	1	19	1789550244137099264	1789550244137162752	1789550244137162752	1789550244137164800	1789550244137165824	188	4	11	1	32640888318742	32640888323947
74	74	10	2	21	1789550244137099264	1789550244137162752	1789550244137162752	1789550244137164800	1789550244137165824	192	4	11	1	32651105313972	32651105319379
75	75	10	3	23	1789550244137099264	1789550244137162752	1789550244137162752	1789550244137164800	1789550244137165824	196	4	11	1	32647646465878	32647646471378
76	76	11	0	25	1789550244137099264	1789550244137166848	1789550244137166848	1789550244137186304	1789550244137188352	200	4	12	1	32658071059914	32658071114246
77	77	11	1	27	1789550244137099264	1789550244137166848	1789550244137166848	1789550244137186304	1789550244137188352	204	4	12	1	32647313621555	32647313675772
