stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
0	0	embedding	0	2078.4128302822332	0	440.32091100000002	563.96351628223329	1074.1284029999999	0
1	0	rmsnorm	2078.4128302822332	5067.643026640133	0	843.63354040000002	1071.4682529578999	1074.1284029999999	0
2	95	gemm	6303.0548276401332	25621.155005645338	1764.368211	2788.1533880000002	13691.450176005206	1074.1284029999999	1235.411801
3	127	fused_attention	26856.566806645336	44928.892908517344	1764.368211	7782.7629440000001	7451.0665438720025	1074.1284029999999	1235.411801
4	7	attention_merge	46164.304709517346	51968.314001884544	1764.368211	1586.404417	1379.108261367197	1074.1284029999999	1235.411801
5	63	gemm	53203.725802884546	68380.750164611381	1764.368211	3090.9534960000001	9247.5742517268372	1074.1284029999999	1235.411801
6	0	rmsnorm	69616.161965611376	74369.760372969264	1764.368211	843.63354040000002	1071.4682529579004	1074.1284029999999	1235.411801
7	127	swiglu_gemm	75605.172173969258	155483.52616840386	1764.368211	4569.3484520000002	72470.508928434589	1074.1284029999999	1235.411801
8	63	gemm	156718.93796940387	199638.68508631125	1764.368211	3090.9534960000001	36990.297006907378	1074.1284029999999	1235.411801
9	0	rmsnorm	200874.09688731126	205627.69529466916	1764.368211	843.63354040000002	1071.4682529578859	1074.1284029999999	1235.411801
10	95	gemm	206863.10709566917	226181.20727367437	1764.368211	2788.1533880000002	13691.450176005193	1074.1284029999999	1235.411801
11	127	fused_attention	227416.61907467438	245488.94517654637	1764.368211	7782.7629440000001	7451.0665438720025	1074.1284029999999	1235.411801
12	7	attention_merge	246724.35697754638	252528.36626991359	1764.368211	1586.404417	1379.1082613671897	1074.1284029999999	1235.411801
13	63	gemm	253763.7780709136	268940.80243264046	1764.368211	3090.9534960000001	9247.5742517268518	1074.1284029999999	1235.411801
14	0	rmsnorm	270176.21423364046	274929.8126409984	1764.368211	843.63354040000002	1071.468252957915	1074.1284029999999	1235.411801
15	127	swiglu_gemm	276165.22444199841	356043.57843643299	1764.368211	4569.3484520000002	72470.508928434574	1074.1284029999999	1235.411801
16	63	gemm	357278.990237433	400198.73735434032	1764.368211	3090.9534960000001	36990.297006907349	1074.1284029999999	1235.411801
