key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
16x32x64s16k1;16x32x128s6k1;16x128x64s5k1;16x32x128s4k1;16x32x128s4k1;16x256x64s2k1;kappa=1;residency=1;Ec=64;Rq=4	3841751.3012307417	2537232.8467046893	2537232.8467046893	3307846.6936687282	2874988.7564572319	2863167.6216482399	2202275.1357007846	533904.60756201344	432857.93721149629	11821.134808992036	325934.77494355058	1304518.4545260523	132	9882.7155645913062	32	32
