key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
32x32x64s4k1;32x16x32s3k1;32x16x64s3k1;32x64x64s3k1;32x16x64s3k1;32x256x16s3k1;kappa=1;residency=2	5129238.2002693322	3507788.0017274912	3507788.0017274912	4162508.2674352131	3616682.5002218541	3616682.5002218541	3480134.5935470518	966729.93283411907	545825.76721335901	0	108894.49849436292	1621450.198541841	311	5213.6662332535079	168	168
