stage	task	category	start_ns	end_ns	wait_ns	fixed_ns	mainloop_ns	publication_ns	hop_ns
0	3	embedding	0	2531.4426268424113	0	1046.6571693548449	410.65705481679083	1074.1284026707756	0
1	3	rmsnorm	2531.4426268424113	6427.6128627495837	0	2206.6572125548446	615.38462068155241	1074.1284026707756	0
2	63	gemm	7663.0246637495839	30139.532540897322	1764.3682109690692	2310.1196870980839	17327.891576409809	1074.1284026707756	1235.411801
3	63	rmsnorm	31374.944341897321	35480.585151195322	1764.3682109690692	2110.5033655733523	230.76923275558511	0	1235.411801
7	63	rope	35480.585151195322	36355.783307395839	0	843.14687387335221	32.05128232716379	0	0
11	63	attention	36355.783307395839	40639.911461102885	1764.3682109690692	1240.5033331733521	205.12820689385262	1074.1284026707756	0
12	127	gemm	41875.323262102887	55413.416862156118	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
13	3	rmsnorm	56648.82866315612	62309.367110032355	1764.3682109690692	2206.6572125548446	615.38462068155059	1074.1284026707756	1235.411801
15	95	gemm	63544.778911032357	120282.44338451633	1764.3682109690692	2623.165781311634	51276.002078532489	1074.1284026707756	1235.411801
16	3	swiglu	121517.85518551632	127346.93458894952	1764.3682109690692	1144.4289277486955	1846.1538620446518	1074.1284026707756	1235.411801
17	127	gemm	128582.34638994951	159212.44068284691	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
18	3	rmsnorm	160447.85248384692	166108.39093072317	1764.3682109690692	2206.6572125548446	615.38462068155059	1074.1284026707756	1235.411801
19	63	gemm	167343.80273172318	189820.3106088709	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
20	63	rmsnorm	191055.72240987091	195161.36321916891	1764.3682109690692	2110.5033655733523	230.76923275558511	0	1235.411801
24	63	rope	195161.36321916891	196036.56137536941	0	843.14687387335221	32.051282327156514	0	0
28	63	attention	196036.56137536941	200320.68952907645	1764.3682109690692	1240.5033331733521	205.1282068938599	1074.1284026707756	0
29	127	gemm	201556.10133007646	215094.19493012968	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
30	3	rmsnorm	216329.60673112969	221990.14517800594	1764.3682109690692	2206.6572125548446	615.38462068155059	1074.1284026707756	1235.411801
32	95	gemm	223225.55697900595	279963.2214524899	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
33	3	swiglu	281198.63325348991	287027.71265692316	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
34	127	gemm	288263.12445792317	318893.21875082061	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
35	3	rmsnorm	320128.63055182062	325789.1689986969	1764.3682109690692	2206.6572125548446	615.38462068157969	1074.1284026707756	1235.411801
36	63	gemm	327024.58079969691	349501.08867684472	1764.3682109690692	2310.1196870980839	17327.891576409864	1074.1284026707756	1235.411801
37	63	rmsnorm	350736.50047784473	354842.14128714276	1764.3682109690692	2110.5033655733523	230.76923275558511	0	1235.411801
41	63	rope	354842.14128714276	355717.33944334328	0	843.14687387335221	32.051282327156514	0	0
45	63	attention	355717.33944334328	360001.46759705036	1764.3682109690692	1240.5033331733521	205.1282068938599	1074.1284026707756	0
46	127	gemm	361236.87939805037	374774.97299810365	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
47	3	rmsnorm	376010.38479910366	381670.92324597994	1764.3682109690692	2206.6572125548446	615.38462068157969	1074.1284026707756	1235.411801
49	95	gemm	382906.33504697995	439643.99952046393	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
50	3	swiglu	440879.41132146394	446708.49072489719	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
51	127	gemm	447943.9025258972	478573.99681879464	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
52	3	rmsnorm	479809.40861979465	485469.94706667092	1764.3682109690692	2206.6572125548446	615.38462068157969	1074.1284026707756	1235.411801
53	63	gemm	486705.35886767093	509181.86674481875	1764.3682109690692	2310.1196870980839	17327.891576409864	1074.1284026707756	1235.411801
54	63	rmsnorm	510417.27854581876	514522.91935511678	1764.3682109690692	2110.5033655733523	230.76923275558511	0	1235.411801
58	63	rope	514522.91935511678	515398.11751131731	0	843.14687387335221	32.051282327156514	0	0
62	63	attention	515398.11751131731	519682.24566502438	1764.3682109690692	1240.5033331733521	205.1282068938599	1074.1284026707756	0
63	127	gemm	520917.65746602439	534455.75106607762	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
64	3	rmsnorm	535691.16286707763	541351.70131395373	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
66	95	gemm	542587.11311495374	599324.77758843766	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
67	3	swiglu	600560.18938943767	606389.2687928708	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
68	127	gemm	607624.68059387081	638254.77488676808	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
69	3	rmsnorm	639490.18668776809	645150.72513464419	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
70	63	gemm	646386.1369356442	668862.64481279184	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
71	63	rmsnorm	670098.05661379185	674203.69742308976	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
75	63	rope	674203.69742308976	675078.89557929023	0	843.14687387335221	32.051282327156514	0	0
79	63	attention	675078.89557929023	679363.02373299713	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
80	127	gemm	680598.43553399714	694136.52913405024	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
81	3	rmsnorm	695371.94093505025	701032.47938192636	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
83	95	gemm	702267.89118292637	759005.55565641029	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
84	3	swiglu	760240.9674574103	766070.04686084343	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
85	127	gemm	767305.45866184344	797935.55295474071	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
86	3	rmsnorm	799170.96475574072	804831.50320261682	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
87	63	gemm	806066.91500361683	828543.42288076447	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
88	63	rmsnorm	829778.83468176448	833884.47549106239	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
92	63	rope	833884.47549106239	834759.67364726285	0	843.14687387335221	32.051282327156514	0	0
96	63	attention	834759.67364726285	839043.80180096976	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
97	127	gemm	840279.21360196976	853817.30720202287	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
98	3	rmsnorm	855052.71900302288	860713.25744989899	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
100	95	gemm	861948.66925089899	918686.33372438292	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
101	3	swiglu	919921.74552538292	925750.82492881606	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
102	127	gemm	926986.23672981607	957616.33102271333	1764.3682109690692	2153.5966399913086	25638.001039266237	1074.1284026707756	1235.411801
103	3	rmsnorm	958851.74282371334	964512.28127058945	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
104	63	gemm	965747.69307158946	988224.2009487371	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
105	63	rmsnorm	989459.61274973711	993565.25355903502	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
109	63	rope	993565.25355903502	994440.45171523548	0	843.14687387335221	32.051282327156514	0	0
113	63	attention	994440.45171523548	998724.57986894238	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
114	127	gemm	999959.99166994239	1013498.0852699955	1764.3682109690692	2153.5966399913086	8546.000346422079	1074.1284026707756	1235.411801
115	3	rmsnorm	1014733.4970709955	1020394.0355178716	1764.3682109690692	2206.6572125548446	615.38462068152148	1074.1284026707756	1235.411801
117	95	gemm	1021629.4473188716	1078367.1117923558	1764.3682109690692	2623.165781311634	51276.002078532591	1074.1284026707756	1235.411801
118	3	swiglu	1079602.5235933557	1085431.6029967889	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
119	127	gemm	1086667.0147977888	1117297.1090906863	1764.3682109690692	2153.5966399913086	25638.001039266353	1074.1284026707756	1235.411801
120	3	rmsnorm	1118532.5208916862	1124193.0593385627	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
121	63	gemm	1125428.4711395625	1147904.9790167103	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
122	63	rmsnorm	1149140.3908177102	1153246.031627008	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
126	63	rope	1153246.031627008	1154121.2297832086	0	843.14687387335221	32.051282327156514	0	0
130	63	attention	1154121.2297832086	1158405.3579369157	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
131	127	gemm	1159640.7697379156	1173178.8633379689	1764.3682109690692	2153.5966399913086	8546.0003464221954	1074.1284026707756	1235.411801
132	3	rmsnorm	1174414.2751389688	1180074.8135858453	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
134	95	gemm	1181310.2253868452	1238047.8898603292	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
135	3	swiglu	1239283.3016613291	1245112.3810647624	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
136	127	gemm	1246347.7928657623	1276977.8871586598	1764.3682109690692	2153.5966399913086	25638.001039266353	1074.1284026707756	1235.411801
137	3	rmsnorm	1278213.2989596596	1283873.8374065361	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
138	63	gemm	1285109.249207536	1307585.7570846837	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
139	63	rmsnorm	1308821.1688856836	1312926.8096949814	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
143	63	rope	1312926.8096949814	1313802.007851182	0	843.14687387335221	32.051282327156514	0	0
147	63	attention	1313802.007851182	1318086.1360048892	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
148	127	gemm	1319321.547805889	1332859.6414059424	1764.3682109690692	2153.5966399913086	8546.0003464221954	1074.1284026707756	1235.411801
149	3	rmsnorm	1334095.0532069423	1339755.5916538187	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
151	95	gemm	1340991.0034548186	1397728.6679283027	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
152	3	swiglu	1398964.0797293026	1404793.1591327358	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
153	127	gemm	1406028.5709337357	1436658.6652266332	1764.3682109690692	2153.5966399913086	25638.001039266353	1074.1284026707756	1235.411801
154	3	rmsnorm	1437894.0770276331	1443554.6154745095	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
155	63	gemm	1444790.0272755094	1467266.5351526572	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
156	63	rmsnorm	1468501.9469536571	1472607.5877629549	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
160	63	rope	1472607.5877629549	1473482.7859191555	0	843.14687387335221	32.051282327156514	0	0
164	63	attention	1473482.7859191555	1477766.9140728626	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
165	127	gemm	1479002.3258738625	1492540.4194739158	1764.3682109690692	2153.5966399913086	8546.0003464221954	1074.1284026707756	1235.411801
166	3	rmsnorm	1493775.8312749157	1499436.3697217922	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
168	95	gemm	1500671.7815227921	1557409.4459962761	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
169	3	swiglu	1558644.857797276	1564473.9372007092	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
170	127	gemm	1565709.3490017091	1596339.4432946066	1764.3682109690692	2153.5966399913086	25638.001039266353	1074.1284026707756	1235.411801
171	3	rmsnorm	1597574.8550956065	1603235.393542483	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
172	63	gemm	1604470.8053434829	1626947.3132206306	1764.3682109690692	2310.1196870980839	17327.891576409806	1074.1284026707756	1235.411801
173	63	rmsnorm	1628182.7250216305	1632288.3658309283	1764.3682109690692	2110.5033655733523	230.7692327555269	0	1235.411801
177	63	rope	1632288.3658309283	1633163.5639871289	0	843.14687387335221	32.051282327156514	0	0
181	63	attention	1633163.5639871289	1637447.692140836	1764.3682109690692	1240.5033331733521	205.12820689380169	1074.1284026707756	0
182	127	gemm	1638683.1039418359	1652221.1975418893	1764.3682109690692	2153.5966399913086	8546.0003464221954	1074.1284026707756	1235.411801
183	3	rmsnorm	1653456.6093428892	1659117.1477897656	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
185	95	gemm	1660352.5595907655	1717090.2240642495	1764.3682109690692	2623.165781311634	51276.002078532474	1074.1284026707756	1235.411801
186	3	swiglu	1718325.6358652494	1724154.7152686827	1764.3682109690692	1144.4289277486955	1846.1538620446809	1074.1284026707756	1235.411801
187	127	gemm	1725390.1270696826	1756020.2213625801	1764.3682109690692	2153.5966399913086	25638.001039266353	1074.1284026707756	1235.411801
188	3	rmsnorm	1757255.63316358	1762916.1716104564	1764.3682109690692	2206.6572125548446	615.3846206816379	1074.1284026707756	1235.411801
