stage	name	category	tasks	first_start	last_end	wait_sum	fixed_sum	mainloop_sum	publication_sum
0	l0.s00.embed	embedding	4	0	2531.4426268424113	0	4186.6286774193795	1642.6282192671642	4296.5136106831023
1	l0.s01.norm	rmsnorm	4	2531.4426268424113	6427.6128627495837	0	8826.6288502193784	2461.5384827262096	4296.5136106831023
2	l0.s02.proj	gemm	64	7663.0246637495839	30139.532540897322	112919.56550202043	147847.65997427737	1108985.0608902278	68744.217770929637
3	l0.s03.qknorm	rmsnorm	64	31374.944341897321	35480.585151195322	112919.56550202043	135072.21539669455	14769.230896357447	0
4	l0.s04.proj	gemm	64	7663.0246637495839	26176.623610355611	112919.56550202043	137830.18495944375	865376.3643503919	68744.217770929637
5	l0.s05.qknorm	rmsnorm	32	27412.03541135561	31415.112117206689	56459.782751010214	67536.107698347274	4102.5641378769651	0
6	l0.s06.proj	gemm	64	7663.0246637495839	26176.623610355611	112919.56550202043	137830.18495944375	865376.3643503919	68744.217770929637
7	l0.s07.rope	rope	64	35480.585151195322	36355.783307395839	0	53961.399927894541	2051.2820689384826	0
8	l0.s08.rope	rope	32	31415.112117206689	32290.310273407205	0	26980.699963947271	1025.6410344692413	0
9	l0.s09.append	kv_append	32	32290.310273407205	34233.22657581306	0	26980.699963947271	820.51282757543959	34372.108885464819
10	l0.s10.append	kv_append	32	27412.03541135561	31119.319924730542	56459.782751010214	26980.699963947271	820.51282757543959	34372.108885464819
11	l0.s11.attn	attention	64	36355.783307395839	40639.911461102885	112919.56550202052	79392.213323094533	11897.435999843292	68744.21777092955
12	l0.s12.proj	gemm	128	41875.323262102887	55413.416862156118	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
13	l0.s13.norm	rmsnorm	4	56648.82866315612	62309.367110032355	7057.4728438762768	8826.6288502193784	2461.5384827262023	4296.5136106831023
14	l0.s14.proj	gemm	96	63544.778911032357	120282.44338451633	169379.34825303065	251823.91500591685	4922496.1995391194	103116.32665639446
15	l0.s15.proj	gemm	96	63544.778911032357	120282.44338451633	169379.34825303065	251823.91500591685	4922496.1995391194	103116.32665639446
16	l0.s16.act	swiglu	4	121517.85518551632	127346.93458894952	7057.4728438762768	4577.7157109947821	7384.615448178607	4296.5136106831023
17	l0.s17.proj	gemm	128	128582.34638994951	159212.44068284691	225839.13100404086	275660.3699188875	3281664.1330260783	137488.43554185927
18	l0.s18.norm	rmsnorm	4	160447.85248384692	166108.39093072317	7057.4728438762768	8826.6288502193784	2461.5384827262023	4296.5136106831023
19	l0.s19.proj	gemm	64	167343.80273172318	189820.3106088709	112919.56550202043	147847.65997427737	1108985.0608902276	68744.217770929637
20	l0.s20.qknorm	rmsnorm	64	191055.72240987091	195161.36321916891	112919.56550202043	135072.21539669455	14769.230896357447	0
21	l0.s21.proj	gemm	64	167343.80273172318	185857.40167832919	112919.56550202043	137830.18495944375	865376.36435039155	68744.217770929637
22	l0.s22.qknorm	rmsnorm	32	187092.8134793292	191095.89018518027	56459.782751010214	67536.107698347274	4102.5641378769651	0
23	l0.s23.proj	gemm	64	167343.80273172318	185857.40167832919	112919.56550202043	137830.18495944375	865376.36435039155	68744.217770929637
24	l0.s24.rope	rope	64	195161.36321916891	196036.56137536941	0	53961.399927894541	2051.2820689380169	0
25	l0.s25.rope	rope	32	191095.89018518027	191971.08834138076	0	26980.699963947271	1025.6410344690084	0
26	l0.s26.append	kv_append	32	191971.08834138076	193914.00464378661	0	26980.699963947271	820.51282757520676	34372.108885464819
27	l0.s27.append	kv_append	32	187092.8134793292	190800.0979927041	56459.782751010214	26980.699963947271	820.51282757520676	34372.108885464819
28	l0.s28.attn	attention	64	196036.56137536941	200320.68952907645	112919.56550202052	79392.213323094533	11897.435999843292	68744.21777092955
29	l0.s29.proj	gemm	128	201556.10133007646	215094.19493012968	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
30	l0.s30.norm	rmsnorm	4	216329.60673112969	221990.14517800594	7057.4728438762768	8826.6288502193784	2461.5384827262023	4296.5136106831023
31	l0.s31.proj	gemm	96	223225.55697900595	279963.2214524899	169379.34825303065	251823.91500591685	4922496.1995391175	103116.32665639446
32	l0.s32.proj	gemm	96	223225.55697900595	279963.2214524899	169379.34825303065	251823.91500591685	4922496.1995391175	103116.32665639446
33	l0.s33.act	swiglu	4	281198.63325348991	287027.71265692316	7057.4728438762768	4577.7157109947821	7384.6154481787235	4296.5136106831023
34	l0.s34.proj	gemm	128	288263.12445792317	318893.21875082061	225839.13100404086	275660.3699188875	3281664.1330260783	137488.43554185927
35	l0.s35.norm	rmsnorm	4	320128.63055182062	325789.1689986969	7057.4728438762768	8826.6288502193784	2461.5384827263188	4296.5136106831023
36	l0.s36.proj	gemm	64	327024.58079969691	349501.08867684472	112919.56550202043	147847.65997427737	1108985.0608902313	68744.217770929637
37	l0.s37.qknorm	rmsnorm	64	350736.50047784473	354842.14128714276	112919.56550202043	135072.21539669455	14769.230896357447	0
38	l0.s38.proj	gemm	64	327024.58079969691	345538.17974630301	112919.56550202043	137830.18495944375	865376.36435039341	68744.217770929637
39	l0.s39.qknorm	rmsnorm	32	346773.59154730302	350776.66825315414	56459.782751010214	67536.107698347274	4102.5641378778964	0
40	l0.s40.proj	gemm	64	327024.58079969691	345538.17974630301	112919.56550202043	137830.18495944375	865376.36435039341	68744.217770929637
41	l0.s41.rope	rope	64	354842.14128714276	355717.33944334328	0	53961.399927894541	2051.2820689380169	0
42	l0.s42.rope	rope	32	350776.66825315414	351651.86640935467	0	26980.699963947271	1025.6410344690084	0
43	l0.s43.append	kv_append	32	351651.86640935467	353594.78271176055	0	26980.699963947271	820.51282757520676	34372.108885464819
44	l0.s44.append	kv_append	32	346773.59154730302	350480.87606067798	56459.782751010214	26980.699963947271	820.51282757520676	34372.108885464819
45	l0.s45.attn	attention	64	355717.33944334328	360001.46759705036	112919.56550202052	79392.213323094533	11897.435999844223	68744.21777092955
46	l0.s46.proj	gemm	128	361236.87939805037	374774.97299810365	225839.13100404086	275660.3699188875	1093888.0443420261	137488.43554185927
47	l0.s47.norm	rmsnorm	4	376010.38479910366	381670.92324597994	7057.4728438762768	8826.6288502193784	2461.5384827263188	4296.5136106831023
48	l0.s48.proj	gemm	96	382906.33504697995	439643.99952046393	169379.34825303065	251823.91500591685	4922496.1995391175	103116.32665639446
49	l0.s49.proj	gemm	96	382906.33504697995	439643.99952046393	169379.34825303065	251823.91500591685	4922496.1995391175	103116.32665639446
50	l0.s50.act	swiglu	4	440879.41132146394	446708.49072489719	7057.4728438762768	4577.7157109947821	7384.6154481787235	4296.5136106831023
51	l0.s51.proj	gemm	128	447943.9025258972	478573.99681879464	225839.13100404086	275660.3699188875	3281664.1330260783	137488.43554185927
52	l0.s52.norm	rmsnorm	4	479809.40861979465	485469.94706667092	7057.4728438762768	8826.6288502193784	2461.5384827263188	4296.5136106831023
53	l0.s53.proj	gemm	64	486705.35886767093	509181.86674481875	112919.56550202043	147847.65997427737	1108985.0608902313	68744.217770929637
54	l0.s54.qknorm	rmsnorm	64	510417.27854581876	514522.91935511678	112919.56550202043	135072.21539669455	14769.230896357447	0
55	l0.s55.proj	gemm	64	486705.35886767093	505218.95781427703	112919.56550202043	137830.18495944375	865376.36435039341	68744.217770929637
