wait_index	producer	group	event_index
0	0	0	88
1	7	27	311
2	9	4294967295	324
3	10	4294967295	325
4	11	4294967295	326
5	14	0	463
6	19	0	1416
7	22	0	1553
8	26	4294967295	1715
9	33	4294967295	1791
10	36	0	1928
11	37	48	1977
12	37	49	1978
13	37	50	1979
14	37	51	1980
15	39	112	2517
16	39	113	2518
17	39	114	2519
18	39	115	2520
19	41	0	2881
20	47	16	3164
21	47	17	3165
22	47	18	3166
23	47	19	3167
24	44	0	3018
25	46	4294967295	3147
26	55	4294967295	3256
27	58	0	3393
28	59	320	3714
29	59	321	3715
30	59	322	3716
31	59	323	3717
32	61	384	4254
33	61	385	4255
34	61	386	4256
35	61	387	4257
36	63	0	4346
37	66	0	4483
38	68	4294967295	4612
39	77	4294967295	4721
40	80	0	4858
41	85	0	5811
42	0	0	88
43	7	27	311
44	9	4294967295	324
45	10	4294967295	325
46	11	4294967295	326
47	14	0	463
48	19	0	1416
49	22	0	1553
50	26	4294967295	1715
51	33	4294967295	1791
52	36	0	1928
53	37	52	1981
54	37	53	1982
55	37	54	1983
56	37	55	1984
57	39	116	2521
58	39	117	2522
59	39	118	2523
60	39	119	2524
61	41	0	2881
62	47	20	3168
63	47	21	3169
64	47	22	3170
65	47	23	3171
66	44	0	3018
67	46	4294967295	3147
68	55	4294967295	3256
69	58	0	3393
70	59	324	3718
71	59	325	3719
72	59	326	3720
73	59	327	3721
74	61	388	4258
75	61	389	4259
76	61	390	4260
77	61	391	4261
78	63	0	4346
79	66	0	4483
80	68	4294967295	4612
81	77	4294967295	4721
82	80	0	4858
83	85	0	5811
84	0	0	88
85	7	27	311
86	9	4294967295	324
87	10	4294967295	325
88	11	4294967295	326
89	14	0	463
90	19	0	1416
91	22	0	1553
92	26	4294967295	1715
93	33	4294967295	1791
94	36	0	1928
95	37	56	1985
96	37	57	1986
97	37	58	1987
98	37	59	1988
99	39	120	2525
100	39	121	2526
101	39	122	2527
102	39	123	2528
103	41	0	2881
104	47	24	3172
105	47	25	3173
106	47	26	3174
107	47	27	3175
108	44	0	3018
109	46	4294967295	3147
110	55	4294967295	3256
111	58	0	3393
112	59	328	3722
113	59	329	3723
114	59	330	3724
115	59	331	3725
116	61	392	4262
117	61	393	4263
118	61	394	4264
119	61	395	4265
120	63	0	4346
121	66	0	4483
122	68	4294967295	4612
123	77	4294967295	4721
124	80	0	4858
125	85	0	5811
126	0	0	88
127	7	27	311
128	9	4294967295	324
129	10	4294967295	325
130	11	4294967295	326
131	14	0	463
132	19	0	1416
133	22	0	1553
134	26	4294967295	1715
135	33	4294967295	1791
136	36	0	1928
137	37	60	1989
138	37	61	1990
139	37	62	1991
140	37	63	1992
141	39	124	2529
142	39	125	2530
143	39	126	2531
144	39	127	2532
145	41	0	2881
146	47	28	3176
147	47	29	3177
148	47	30	3178
149	47	31	3179
150	44	0	3018
151	46	4294967295	3147
152	55	4294967295	3256
153	58	0	3393
154	59	332	3726
155	59	333	3727
156	59	334	3728
157	59	335	3729
158	61	396	4266
159	61	397	4267
160	61	398	4268
161	61	399	4269
162	63	0	4346
163	66	0	4483
164	68	4294967295	4612
165	77	4294967295	4721
166	80	0	4858
167	85	0	5811
168	0	0	88
169	7	28	312
170	9	4294967295	324
171	10	4294967295	325
172	11	4294967295	326
173	14	0	463
174	19	0	1416
175	22	0	1553
176	26	4294967295	1715
177	33	4294967295	1791
178	36	0	1928
179	37	64	1993
180	37	65	1994
181	37	66	1995
182	37	67	1996
183	39	128	2533
184	39	129	2534
185	39	130	2535
186	39	131	2536
187	41	0	2881
188	44	0	3018
189	46	4294967295	3147
190	55	4294967295	3256
191	58	0	3393
192	59	336	3730
193	59	337	3731
194	59	338	3732
195	59	339	3733
196	61	400	4270
197	61	401	4271
198	61	402	4272
199	61	403	4273
200	63	0	4346
201	66	0	4483
202	68	4294967295	4612
203	77	4294967295	4721
204	80	0	4858
205	85	0	5811
206	0	0	88
207	7	28	312
208	9	4294967295	324
209	10	4294967295	325
210	11	4294967295	326
211	14	0	463
212	19	0	1416
213	22	0	1553
214	26	4294967295	1715
215	33	4294967295	1791
216	36	0	1928
217	37	68	1997
218	37	69	1998
219	37	70	1999
220	37	71	2000
221	39	132	2537
222	39	133	2538
223	39	134	2539
224	39	135	2540
225	41	0	2881
226	44	0	3018
227	46	4294967295	3147
228	55	4294967295	3256
229	58	0	3393
230	59	340	3734
231	59	341	3735
232	59	342	3736
233	59	343	3737
234	61	404	4274
235	61	405	4275
236	61	406	4276
237	61	407	4277
238	63	0	4346
239	66	0	4483
240	68	4294967295	4612
241	77	4294967295	4721
242	80	0	4858
243	85	0	5811
244	0	0	88
245	7	28	312
246	9	4294967295	324
247	10	4294967295	325
248	11	4294967295	326
249	14	0	463
250	19	0	1416
251	22	0	1553
252	26	4294967295	1715
253	33	4294967295	1791
254	36	0	1928
255	37	72	2001
256	37	73	2002
257	37	74	2003
258	37	75	2004
259	39	136	2541
260	39	137	2542
261	39	138	2543
262	39	139	2544
263	41	0	2881
264	44	0	3018
265	46	4294967295	3147
266	55	4294967295	3256
267	58	0	3393
268	59	344	3738
269	59	345	3739
270	59	346	3740
271	59	347	3741
272	61	408	4278
273	61	409	4279
274	61	410	4280
275	61	411	4281
276	63	0	4346
277	66	0	4483
278	68	4294967295	4612
279	77	4294967295	4721
280	80	0	4858
281	85	0	5811
282	0	0	88
283	7	28	312
284	9	4294967295	324
285	10	4294967295	325
286	11	4294967295	326
287	14	0	463
288	19	0	1416
289	22	0	1553
290	26	4294967295	1715
291	33	4294967295	1791
292	36	0	1928
293	37	76	2005
294	37	77	2006
295	37	78	2007
296	37	79	2008
297	39	140	2545
298	39	141	2546
299	39	142	2547
300	39	143	2548
301	41	0	2881
302	44	0	3018
303	46	4294967295	3147
304	55	4294967295	3256
305	58	0	3393
306	59	348	3742
307	59	349	3743
308	59	350	3744
309	59	351	3745
310	61	412	4282
311	61	413	4283
312	61	414	4284
313	61	415	4285
314	63	0	4346
315	66	0	4483
316	68	4294967295	4612
317	77	4294967295	4721
318	80	0	4858
319	85	0	5811
320	0	0	88
321	7	29	313
322	9	4294967295	324
323	10	4294967295	325
324	11	4294967295	326
325	14	0	463
326	19	0	1416
327	22	0	1553
328	26	4294967295	1715
329	33	4294967295	1791
330	36	0	1928
331	37	80	2009
332	37	81	2010
333	37	82	2011
334	37	83	2012
335	39	144	2549
336	39	145	2550
337	39	146	2551
338	39	147	2552
339	41	0	2881
340	44	0	3018
341	46	4294967295	3147
342	55	4294967295	3256
343	58	0	3393
344	59	352	3746
345	59	353	3747
346	59	354	3748
347	59	355	3749
348	61	416	4286
349	61	417	4287
350	61	418	4288
351	61	419	4289
352	63	0	4346
353	66	0	4483
354	72	4294967295	4678
