model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding
gqa2	occ1	l1nosync	4	3	5	0	0.331872	0.409600	0.373984	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	5	1	0.372832	0.410720	0.373856	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	6	0	0.373760	0.325696	0.374784	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	6	0	0.331776	0.410624	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	6	1	0.373760	0.409536	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	6	0	0.373856	0.380800	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	6	0	0.373760	0.325632	0.374784	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	6	0	0.331776	0.410624	0.375808	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	6	1	0.372736	0.409600	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	6	0	0.372832	0.376832	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	7	0	0.332800	0.410624	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	7	1	0.373792	0.410624	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	7	0	0.373856	0.378976	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	7	0	0.367776	0.322560	0.364544	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	7	0	0.331776	0.400384	0.363520	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	7	1	0.366688	0.400384	0.364416	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	7	0	0.368800	0.376832	0.364512	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	7	0	0.370688	0.321472	0.362496	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	8	1	0.405344	0.438272	0.399200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	8	0	0.405312	0.413728	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	8	0	0.405504	0.356352	0.399296	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	8	0	0.363520	0.439296	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	8	1	0.404672	0.441184	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	8	0	0.405504	0.413696	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	8	0	0.406528	0.355328	0.398208	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	8	0	0.362496	0.438272	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	9	0	0.404480	0.415712	0.398560	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	9	0	0.405504	0.354304	0.398336	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	9	0	0.363520	0.437024	0.397440	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	9	1	0.408576	0.441344	0.405408	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	9	0	0.405696	0.414592	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	9	0	0.405504	0.353280	0.399168	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	9	0	0.363520	0.438080	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	9	1	0.405504	0.438048	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	10	0	0.405312	0.355328	0.398336	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	10	0	0.362496	0.438272	0.398144	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	10	1	0.405696	0.438528	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	10	0	0.406528	0.412416	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	10	0	0.405632	0.357376	0.398336	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	10	0	0.363520	0.438400	0.397440	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	10	1	0.406528	0.437248	0.401312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	10	0	0.406528	0.416576	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	11	0	0.363360	0.439040	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	11	1	0.405728	0.440320	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	11	0	0.405504	0.412640	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	11	0	0.404480	0.354528	0.397312	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	11	0	0.364544	0.438272	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	11	1	0.405728	0.438272	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	11	0	0.403456	0.413696	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	11	0	0.406528	0.357184	0.403264	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	12	1	0.405504	0.440320	0.399296	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	12	0	0.404672	0.410624	0.397536	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	12	0	0.406752	0.356320	0.404480	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	12	0	0.364544	0.446464	0.408576	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	12	1	0.373760	0.410624	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	12	0	0.374720	0.380160	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	12	0	0.373856	0.326464	0.375584	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	12	0	0.332800	0.410624	0.373824	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	13	0	0.373760	0.376832	0.375808	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	13	0	0.372800	0.325664	0.373760	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	13	0	0.332800	0.410624	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	13	1	0.372864	0.409600	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	13	0	0.373760	0.379904	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	13	0	0.372832	0.325632	0.374080	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	13	0	0.331776	0.410624	0.373792	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	13	1	0.372736	0.409600	0.374752	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	14	0	0.372736	0.325632	0.374784	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	14	0	0.331776	0.410624	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	14	1	0.373760	0.410624	0.374976	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	14	0	0.373824	0.379904	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	14	0	0.374784	0.325632	0.374048	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	14	0	0.331776	0.409600	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	14	1	0.372864	0.409600	0.375136	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	14	0	0.372864	0.375872	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	15	0	0.333504	0.410624	0.375808	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	15	1	0.374880	0.410624	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	15	0	0.372800	0.380288	0.375584	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	15	0	0.374528	0.325632	0.375776	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	15	0	0.331776	0.411424	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	15	1	0.373760	0.410624	0.374112	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	15	0	0.372736	0.376832	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	15	0	0.373824	0.325632	0.374784	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	16	1	0.372864	0.410624	0.374784	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	16	0	0.375616	0.380704	0.365632	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	16	0	0.373760	0.326656	0.374784	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	16	0	0.331776	0.410624	0.375808	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	16	1	0.373888	0.411488	0.374848	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	16	0	0.373824	0.376832	0.375616	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	16	0	0.375808	0.327616	0.377600	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	16	0	0.333824	0.412672	0.376992	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	nowait	4	3	17	0	0.375808	0.382176	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	17	0	0.375808	0.327680	0.376832	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	17	0	0.333824	0.411904	0.377856	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	17	1	0.375808	0.412672	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	17	0	0.375904	0.378080	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	17	0	0.375936	0.327680	0.377856	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	17	0	0.333760	0.411648	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	17	1	0.375808	0.411904	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	neither	4	3	18	0	0.374784	0.327680	0.376832	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	l1nosync	4	3	18	0	0.333664	0.411616	0.376640	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	18	1	0.375648	0.411648	0.376800	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	nowait	4	3	18	0	0.375776	0.377856	0.376704	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	neither	4	3	18	0	0.375808	0.327680	0.377184	210	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	l1nosync	4	3	18	0	0.333824	0.411744	0.376832	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	18	1	0.375808	0.411936	0.376128	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
