model	variant	arm	seq	past	round	pass	l1_ms	l2_ms	l05_ms	reg	ctas_per_sm	grid	block	task_smem	occupancy_smem	static_smem	regs_per_sm	smem_per_sm	threads_per_sm	l1_reg	l05_reg	l1_ctas	l2_ctas	min_blocks	warp_size	l05_spill_stores	l05_spill_loads	l1_spill_stores	l1_spill_loads	l2_spill_stores	l2_spill_loads	f40_ctas	f40_binding
gqa2	occ2	full	4	3	10	1	0.402432	0.436224	0.397504	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	11	1	0.402624	0.436224	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	11	1	0.402432	0.438272	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	12	1	0.401632	0.436224	0.400224	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	12	1	0.405504	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	13	1	0.405504	0.437088	0.399168	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	13	1	0.402272	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	14	1	0.402432	0.436224	0.398176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	14	1	0.402592	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	15	1	0.401408	0.436224	0.396320	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	15	1	0.401408	0.436416	0.399136	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	16	1	0.402432	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	16	1	0.402432	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	17	1	0.402592	0.436224	0.397376	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	17	1	0.401408	0.437248	0.396288	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	18	1	0.400384	0.436224	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	18	1	0.402432	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	19	1	0.405312	0.437248	0.399232	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	19	1	0.401536	0.438272	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	20	1	0.401536	0.437184	0.396288	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	20	1	0.401600	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	21	1	0.403456	0.437248	0.398112	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	21	1	0.402592	0.439296	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	22	1	0.406688	0.439200	0.399520	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	22	1	0.402592	0.438176	0.398464	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	23	1	0.405504	0.438272	0.399296	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	23	1	0.403456	0.438272	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	24	1	0.402368	0.434176	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	24	1	0.403616	0.438272	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	25	1	0.402400	0.437120	0.396288	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	25	1	0.401472	0.435328	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	26	1	0.402432	0.437216	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	26	1	0.402432	0.438048	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	27	1	0.402432	0.438176	0.397152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	27	1	0.401600	0.437248	0.398080	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	28	1	0.405600	0.437248	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	28	1	0.405632	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	29	1	0.402176	0.436224	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	29	1	0.402400	0.436096	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	30	1	0.405504	0.438272	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	30	1	0.402528	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	31	1	0.401568	0.438144	0.398208	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	31	1	0.405504	0.438240	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	32	1	0.405504	0.436288	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	32	1	0.405504	0.437216	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	33	1	0.405504	0.436224	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	33	1	0.404672	0.438272	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	34	1	0.406464	0.437248	0.400384	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	34	1	0.405504	0.438272	0.399104	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	35	1	0.402624	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	35	1	0.401408	0.435200	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	36	1	0.405248	0.438272	0.400320	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	36	1	0.401600	0.436224	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	37	1	0.401408	0.437248	0.397120	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	37	1	0.404704	0.439296	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	38	1	0.401440	0.436224	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	38	1	0.405664	0.438080	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	39	1	0.405248	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	39	1	0.402432	0.436320	0.398112	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	40	1	0.368640	0.408576	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	40	1	0.370688	0.398336	0.373760	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	41	1	0.367616	0.397312	0.361472	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	41	1	0.368640	0.400384	0.369536	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	42	1	0.367552	0.400384	0.364768	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	42	1	0.367712	0.398336	0.364544	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	43	1	0.367584	0.399360	0.364544	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	43	1	0.403456	0.437248	0.398112	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	44	1	0.402592	0.439232	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	44	1	0.402208	0.437248	0.398336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	45	1	0.401568	0.438112	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	45	1	0.402592	0.436096	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	46	1	0.404704	0.437248	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	46	1	0.405280	0.439296	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	47	1	0.403456	0.437248	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	47	1	0.405376	0.439296	0.399360	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	48	1	0.404736	0.438272	0.400128	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	48	1	0.402432	0.436192	0.397312	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	4	3	49	1	0.405600	0.438272	0.400384	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	4	3	49	1	0.405696	0.439072	0.399136	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	0	1	0.568096	0.609280	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	0	1	0.566496	0.608256	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	1	1	0.567488	0.608256	0.561920	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	1	1	0.566272	0.609280	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	2	1	0.567392	0.610304	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	2	1	0.567520	0.609280	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	3	1	0.568320	0.609280	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	3	1	0.566368	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	4	1	0.565440	0.609024	0.561088	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	4	1	0.567488	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	5	1	0.566080	0.609280	0.564224	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	5	1	0.566432	0.609088	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	6	1	0.566048	0.609280	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	6	1	0.567488	0.610272	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	7	1	0.569344	0.608256	0.561952	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	7	1	0.566464	0.609280	0.565248	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	8	1	0.568320	0.609376	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	8	1	0.567488	0.607232	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	9	1	0.567456	0.609280	0.561344	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	9	1	0.566112	0.609280	0.565248	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	10	1	0.567296	0.610304	0.564224	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	10	1	0.567296	0.609056	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	11	1	0.568288	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	11	1	0.567232	0.608256	0.564224	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	12	1	0.565248	0.609280	0.564992	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	12	1	0.566432	0.609280	0.564384	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	13	1	0.567296	0.608256	0.563072	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	13	1	0.566464	0.609280	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	14	1	0.565248	0.610144	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	14	1	0.567488	0.608256	0.563040	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	15	1	0.567296	0.608256	0.563136	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	15	1	0.566144	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	16	1	0.566272	0.610304	0.564224	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	16	1	0.566176	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	17	1	0.567520	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	17	1	0.567456	0.607424	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	18	1	0.566464	0.608224	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	18	1	0.569088	0.609216	0.563168	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	19	1	0.566272	0.608128	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	19	1	0.565248	0.607232	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	20	1	0.565376	0.608416	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	20	1	0.566464	0.609280	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	21	1	0.566432	0.610304	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	21	1	0.566464	0.608256	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	22	1	0.566272	0.610304	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	22	1	0.566432	0.609248	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	23	1	0.566272	0.608224	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	23	1	0.567520	0.609280	0.562336	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	24	1	0.565408	0.609376	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	24	1	0.566272	0.609280	0.562176	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	25	1	0.567520	0.608256	0.561152	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	25	1	0.566272	0.608480	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ1	full	128	3	26	1	0.565472	0.608256	0.563200	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	1	32	0	0	0	0	0	0	2	registers
gqa2	occ2	full	128	3	26	1	0.568192	0.608256	0.561216	212	2	256	128	24576	24576	0	65536	102400	1536	208	206	2	2	2	32	0	0	0	0	0	0	2	registers
