slot	worker	stage	logical_task	smid	wait_begin	ready	run_begin	run_end	publish_end	wait_begin_idx	wait_count	dependency_begin	dependency_count	run_begin_clk	run_end_clk
0	0	0	0	0	1789584882738208768	1789584882738208768	1789584882738208768	1789584882738211840	1789584882738212864	0	0	0	0	54884704920726	54884704926680
1	0	7	12	0	1789584882738212864	1789584882738223104	1789584882738223104	1789584882738224128	1789584882738225152	0	1	6	1	54884704956552	54884704958717
2	0	16	40	0	1789584882738225152	1789584882738259968	1789584882738259968	1789584882738262016	1789584882738263040	1	4	17	1	54884705049308	54884705052744
3	0	25	0	0	1789584882738263040	1789584882738285568	1789584882738285568	1789584882738289664	1789584882738291712	5	4	28	1	54884705114128	54884705124021
4	0	32	0	0	1789584882738291712	1789584882738297856	1789584882738297856	1789584882738298880	1789584882738299904	9	1	35	1	54884705144450	54884705146604
5	0	38	44	0	1789584882738299904	1789584882738334720	1789584882738334720	1789584882738335744	1789584882738337792	10	4	44	1	54884705237067	54884705240091
6	0	47	4	0	1789584882738337792	1789584882738361344	1789584882738361344	1789584882738365440	1789584882738367488	14	4	55	1	54884705304406	54884705313817
7	0	54	4	0	1789584882738367488	1789584882738373632	1789584882738373632	1789584882738374656	1789584882738375680	18	1	62	1	54884705334861	54884705336516
8	0	60	48	0	1789584882738375680	1789584882738409472	1789584882738409472	1789584882738411520	1789584882738412544	19	4	71	1	54884705425151	54884705428875
9	0	69	8	0	1789584882738412544	1789584882738436096	1789584882738436096	1789584882738440192	1789584882738442240	23	4	82	1	54884705492653	54884705502675
10	0	76	8	0	1789584882738442240	1789584882738448384	1789584882738448384	1789584882738449408	1789584882738450432	27	1	89	1	54884705523591	54884705525231
11	0	82	52	0	1789584882738450432	1789584882738483200	1789584882738483200	1789584882738485248	1789584882738486272	28	4	98	1	54884705610224	54884705614146
12	1	0	1	0	1789584882738208768	1789584882738208768	1789584882738208768	1789584882738211840	1789584882738212864	32	0	0	0	54884704920759	54884704926715
13	1	7	13	0	1789584882738212864	1789584882738223104	1789584882738223104	1789584882738224128	1789584882738225152	32	1	6	1	54884704956073	54884704959119
14	1	16	41	0	1789584882738225152	1789584882738259968	1789584882738259968	1789584882738262016	1789584882738263040	33	4	17	1	54884705049380	54884705052757
15	1	25	1	0	1789584882738263040	1789584882738285568	1789584882738285568	1789584882738290688	1789584882738292736	37	4	28	1	54884705114143	54884705126530
16	1	32	1	0	1789584882738292736	1789584882738297856	1789584882738297856	1789584882738298880	1789584882738299904	41	1	35	1	54884705145030	54884705146634
17	1	38	45	0	1789584882738299904	1789584882738333696	1789584882738333696	1789584882738335744	1789584882738336768	42	4	44	1	54884705234542	54884705238635
18	1	47	5	0	1789584882738336768	1789584882738361344	1789584882738361344	1789584882738366464	1789584882738368512	46	4	55	1	54884705304216	54884705316742
19	1	54	5	0	1789584882738368512	1789584882738373632	1789584882738373632	1789584882738374656	1789584882738375680	50	1	62	1	54884705334871	54884705336535
20	1	60	49	0	1789584882738375680	1789584882738409472	1789584882738409472	1789584882738411520	1789584882738412544	51	4	71	1	54884705425079	54884705428888
21	1	69	9	0	1789584882738412544	1789584882738436096	1789584882738436096	1789584882738442240	1789584882738443264	55	4	82	1	54884705492731	54884705505757
22	1	76	9	0	1789584882738443264	1789584882738448384	1789584882738448384	1789584882738449408	1789584882738450432	59	1	89	1	54884705523607	54884705525247
23	1	82	53	0	1789584882738450432	1789584882738484224	1789584882738484224	1789584882738485248	1789584882738487296	60	4	98	1	54884705612979	54884705616263
