wait_index	producer	group	event_index
0	0	0	88
1	0	1	89
2	0	2	90
3	0	3	91
4	0	4	92
5	0	5	93
6	0	6	94
7	0	7	95
8	3	0	249
9	1	0	120
10	5	0	378
11	4	4294967295	377
12	2	4294967295	248
13	6	4294967295	506
14	8	0	635
15	8	32	667
16	8	64	699
17	8	96	731
18	7	0	507
19	9	4294967295	763
20	10	4294967295	764
21	7	32	539
22	7	64	571
23	7	96	603
24	11	4294967295	765
25	12	0	766
26	13	0	894
27	13	1	895
28	13	2	896
29	13	3	897
30	13	4	898
31	13	5	899
32	13	6	900
33	13	7	901
34	14	0	926
35	14	1	927
36	14	2	928
37	14	3	929
38	14	4	930
39	14	5	931
40	14	6	932
41	14	7	933
42	15	0	958
43	15	24	982
44	15	48	1006
45	17	16	1294
46	17	40	1318
47	16	0	1214
48	16	1	1215
49	16	2	1216
50	16	3	1217
51	16	4	1218
52	16	5	1219
53	16	6	1220
54	16	7	1221
55	16	8	1222
56	16	9	1223
57	16	10	1224
58	16	11	1225
59	16	12	1226
60	16	13	1227
61	16	14	1228
62	16	15	1229
63	18	0	1534
64	18	1	1535
65	18	2	1536
66	18	3	1537
67	18	4	1538
68	18	5	1539
69	18	6	1540
70	18	7	1541
71	18	8	1542
72	18	9	1543
73	18	10	1544
74	18	11	1545
75	18	12	1546
76	18	13	1547
77	18	14	1548
78	18	15	1549
79	19	0	1598
80	19	1	1599
81	19	2	1600
82	19	3	1601
83	19	4	1602
84	19	5	1603
85	19	6	1604
86	19	7	1605
87	13	8	902
88	13	9	903
89	13	10	904
90	13	11	905
91	13	12	906
92	13	13	907
93	13	14	908
94	0	0	88
95	0	1	89
96	0	2	90
97	0	3	91
98	0	4	92
99	0	5	93
100	0	6	94
101	0	7	95
102	3	8	257
103	1	8	128
104	5	8	386
105	4	4294967295	377
106	2	4294967295	248
107	6	4294967295	506
108	8	0	635
109	8	32	667
110	8	64	699
111	8	96	731
112	7	0	507
113	9	4294967295	763
114	10	4294967295	764
115	7	32	539
116	7	64	571
117	7	96	603
118	11	4294967295	765
119	12	32	798
120	13	8	902
121	13	9	903
122	13	10	904
123	13	11	905
124	13	12	906
125	13	13	907
126	13	14	908
127	13	15	909
128	14	8	934
129	14	9	935
130	14	10	936
131	14	11	937
132	14	12	938
133	14	13	939
134	14	14	940
135	14	15	941
136	15	64	1022
137	15	96	1054
138	17	64	1342
139	17	96	1374
140	16	16	1230
141	16	17	1231
142	16	18	1232
143	16	19	1233
144	16	20	1234
145	16	21	1235
146	16	22	1236
147	16	23	1237
148	16	24	1238
149	16	25	1239
150	16	26	1240
151	16	27	1241
152	16	28	1242
153	16	29	1243
154	16	30	1244
155	16	31	1245
156	18	16	1550
157	18	17	1551
158	18	18	1552
159	18	19	1553
160	18	20	1554
161	18	21	1555
162	18	22	1556
163	18	23	1557
164	18	24	1558
165	18	25	1559
166	18	26	1560
167	18	27	1561
168	18	28	1562
169	18	29	1563
170	18	30	1564
171	18	31	1565
172	19	8	1606
173	19	9	1607
174	19	10	1608
175	19	11	1609
176	19	12	1610
177	19	13	1611
178	19	14	1612
179	19	15	1613
180	20	32	1662
181	21	8	1766
182	21	9	1767
183	21	10	1768
184	21	11	1769
185	21	12	1770
186	21	13	1771
187	21	14	1772
188	21	15	1773
189	22	8	1798
190	22	9	1799
191	22	10	1800
192	22	11	1801
193	22	12	1802
194	22	13	1803
195	22	14	1804
196	22	15	1805
197	25	32	1983
198	23	32	1854
199	27	32	2112
200	28	4294967295	2208
201	0	0	88
202	0	1	89
203	0	2	90
204	0	3	91
205	0	4	92
206	0	5	93
207	0	6	94
208	0	7	95
209	3	16	265
210	1	16	136
211	5	16	394
212	4	4294967295	377
213	2	4294967295	248
214	6	4294967295	506
215	8	0	635
216	8	32	667
217	8	64	699
218	8	96	731
219	7	0	507
220	9	4294967295	763
221	10	4294967295	764
222	7	32	539
223	7	64	571
224	7	96	603
225	11	4294967295	765
226	12	64	830
227	13	16	910
228	13	17	911
229	13	18	912
230	13	19	913
231	13	20	914
232	13	21	915
233	13	22	916
234	13	23	917
235	14	16	942
236	14	17	943
237	14	18	944
238	14	19	945
239	14	20	946
240	14	21	947
241	14	22	948
242	14	23	949
243	15	128	1086
244	15	152	1110
245	15	176	1134
246	17	144	1422
247	17	168	1446
248	16	32	1246
249	16	33	1247
250	16	34	1248
251	16	35	1249
252	16	36	1250
253	16	37	1251
254	16	38	1252
255	16	39	1253
256	16	40	1254
257	16	41	1255
258	16	42	1256
259	16	43	1257
260	16	44	1258
261	16	45	1259
262	16	46	1260
263	16	47	1261
264	18	32	1566
265	18	33	1567
266	18	34	1568
267	18	35	1569
268	18	36	1570
269	18	37	1571
270	18	38	1572
271	18	39	1573
272	18	40	1574
273	18	41	1575
274	18	42	1576
275	18	43	1577
276	18	44	1578
277	18	45	1579
278	18	46	1580
279	18	47	1581
280	19	16	1614
281	19	17	1615
282	19	18	1616
283	19	19	1617
284	19	20	1618
285	19	21	1619
286	19	22	1620
287	19	23	1621
288	0	0	88
289	0	1	89
290	0	2	90
291	0	3	91
292	0	4	92
293	0	5	93
294	0	6	94
295	0	7	95
296	3	24	273
297	1	24	144
298	5	24	402
299	4	4294967295	377
300	2	4294967295	248
301	6	4294967295	506
302	8	0	635
303	8	32	667
304	8	64	699
305	8	96	731
306	7	0	507
307	9	4294967295	763
308	10	4294967295	764
309	7	32	539
310	7	64	571
311	7	96	603
312	11	4294967295	765
313	12	96	862
314	13	24	918
315	13	25	919
316	13	26	920
317	13	27	921
318	13	28	922
319	13	29	923
320	13	30	924
321	13	31	925
322	14	24	950
323	14	25	951
324	14	26	952
325	14	27	953
326	14	28	954
327	14	29	955
328	14	30	956
329	14	31	957
330	15	192	1150
331	15	224	1182
332	17	192	1470
333	17	224	1502
334	16	48	1262
335	16	49	1263
336	16	50	1264
337	16	51	1265
338	16	52	1266
339	16	53	1267
340	16	54	1268
341	16	55	1269
342	16	56	1270
343	16	57	1271
344	16	58	1272
345	16	59	1273
346	16	60	1274
347	16	61	1275
348	16	62	1276
349	16	63	1277
350	18	48	1582
351	18	49	1583
352	18	50	1584
353	18	51	1585
354	18	52	1586
355	18	53	1587
356	18	54	1588
357	18	55	1589
358	18	56	1590
359	18	57	1591
360	18	58	1592
361	18	59	1593
362	18	60	1594
363	18	61	1595
364	18	62	1596
365	18	63	1597
366	19	24	1622
367	19	25	1623
368	19	26	1624
369	19	27	1625
370	19	28	1626
371	19	29	1627
372	19	30	1628
373	19	31	1629
374	20	96	1726
375	21	24	1782
376	21	25	1783
377	21	26	1784
378	21	27	1785
379	21	28	1786
380	21	29	1787
381	21	30	1788
382	21	31	1789
383	22	24	1814
384	22	25	1815
385	22	26	1816
386	22	27	1817
387	22	28	1818
388	22	29	1819
389	22	30	1820
390	22	31	1821
391	25	96	2047
392	23	96	1918
393	27	96	2176
394	28	4294967295	2208
395	0	0	88
396	0	1	89
397	0	2	90
398	0	3	91
399	0	4	92
400	0	5	93
401	0	6	94
402	0	7	95
403	3	1	250
404	1	1	121
