candidate	placement	status	floor_ns	cp_ns	queue_lb_ns	predicted_ns	grid	kappa
32x16x64s2split32kappa1r1	legacy_grid_stride	ok	271382	92515.8	271074	610252	128	1
32x16x64s2split32kappa1r1	chain	ok	283333	92515.8	225341	590872	128	1
32x16x64s2split32kappa1r1	balanced	ok	2.31234e+06	92515.8	332919	3.72329e+06	128	1
32x16x64s2split32kappa1r2	eft	ok	161489	100412	161489	401450	256	1
32x16x64s2split32kappa1r2	wavefront	ok	161489	100412	160873	406391	256	1
32x16x64s2split32kappa1r2	rotate	ok	173413	100412	116993	455849	256	1
32x16x64s2split32kappa1r2	legacy_grid_stride	ok	183890	100412	183275	479795	256	1
32x16x64s2split32kappa1r2	chain	ok	186212	100412	120012	434155	256	1
32x16x64s2split32kappa1r2	balanced	ok	2.24777e+06	100412	254408	3.65175e+06	256	1
32x16x64s2split32kappa1r3	wavefront	ok	152536	109655	151613	393787	384	1
32x16x64s2split32kappa1r3	eft	ok	156101	109655	156101	387468	384	1
32x16x64s2split32kappa1r3	rotate	ok	165839	109655	85447.8	425602	384	1
32x16x64s2split32kappa1r3	chain	ok	180221	109655	84420.4	426492	384	1
32x16x64s2split32kappa1r3	legacy_grid_stride	ok	199377	109655	198454	495282	384	1
32x16x64s2split32kappa1r3	balanced	ok	2.08734e+06	109655	268046	3.31706e+06	384	1
32x16x64s2split32kappa1r4	eft	ok	137813	118899	137492	356649	512	1
32x16x64s2split32kappa1r4	wavefront	ok	141121	118899	139890	368837	512	1
32x16x64s2split32kappa1r4	rotate	ok	151263	118899	68292.8	407274	512	1
32x16x64s2split32kappa1r4	chain	ok	166408	118899	68165.7	396613	512	1
32x16x64s2split32kappa1r4	legacy_grid_stride	ok	180454	118899	179223	463470	512	1
32x16x64s2split32kappa1r4	balanced	ok	2.03907e+06	118899	251003	3.18229e+06	512	1
32x16x64s2split32kappa1r5	eft	ok	147723	128142	147723	366379	640	1
32x16x64s2split32kappa1r5	rotate	ok	147723	128142	62957.3	367692	640	1
32x16x64s2split32kappa1r5	wavefront	ok	151416	128142	149878	379132	640	1
32x16x64s2split32kappa1r5	chain	ok	168873	128142	58118.8	397886	640	1
32x16x64s2split32kappa1r5	legacy_grid_stride	ok	194095	128142	192557	477111	640	1
32x16x64s2split32kappa1r5	balanced	ok	2.17066e+06	128142	264619	3.27049e+06	640	1
32x16x64s2split32kappa2r1	wavefront	ok	255135	92515.8	254827	549415	128	2
32x16x64s2split32kappa2r1	eft	ok	263714	92515.8	261136	575760	128	2
32x16x64s2split32kappa2r1	rotate	ok	264521	92515.8	223350	596334	128	2
32x16x64s2split32kappa2r1	legacy_grid_stride	ok	271382	92515.8	271074	625903	128	2
32x16x64s2split32kappa2r1	chain	ok	283333	92515.8	225341	605842	128	2
32x16x64s2split32kappa2r1	balanced	ok	2.31234e+06	92515.8	332919	3.88069e+06	128	2
32x16x64s2split32kappa2r2	eft	ok	161489	100412	161489	406391	256	2
32x16x64s2split32kappa2r2	wavefront	ok	161489	100412	160873	406391	256	2
32x16x64s2split32kappa2r2	rotate	ok	173413	100412	116993	455849	256	2
32x16x64s2split32kappa2r2	legacy_grid_stride	ok	183890	100412	183275	495446	256	2
32x16x64s2split32kappa2r2	chain	ok	186212	100412	120012	437861	256	2
32x16x64s2split32kappa2r2	balanced	ok	2.24777e+06	100412	254408	3.62019e+06	256	2
32x16x64s2split32kappa2r3	wavefront	ok	152536	109655	151613	393787	384	2
32x16x64s2split32kappa2r3	eft	ok	156101	109655	156101	398822	384	2
32x16x64s2split32kappa2r3	rotate	ok	165839	109655	85447.8	425602	384	2
32x16x64s2split32kappa2r3	chain	ok	180221	109655	84420.4	432169	384	2
32x16x64s2split32kappa2r3	legacy_grid_stride	ok	199377	109655	198454	510933	384	2
32x16x64s2split32kappa2r3	balanced	ok	2.08734e+06	109655	268046	3.35895e+06	384	2
32x16x64s2split32kappa2r4	eft	ok	137813	118899	137492	372944	512	2
32x16x64s2split32kappa2r4	wavefront	ok	141121	118899	139890	368837	512	2
32x16x64s2split32kappa2r4	rotate	ok	151263	118899	68292.8	407274	512	2
32x16x64s2split32kappa2r4	chain	ok	166408	118899	68165.7	408835	512	2
32x16x64s2split32kappa2r4	legacy_grid_stride	ok	180454	118899	179223	479120	512	2
32x16x64s2split32kappa2r4	balanced	ok	2.03907e+06	118899	251003	3.22875e+06	512	2
32x16x64s2split32kappa2r5	rotate	ok	147723	128142	62957.3	367692	640	2
32x16x64s2split32kappa2r5	eft	ok	147723	128142	147723	382675	640	2
32x16x64s2split32kappa2r5	wavefront	ok	151416	128142	149878	379132	640	2
32x16x64s2split32kappa2r5	chain	ok	168873	128142	58118.8	410108	640	2
32x16x64s2split32kappa2r5	legacy_grid_stride	ok	194095	128142	192557	492761	640	2
32x16x64s2split32kappa2r5	balanced	ok	2.17066e+06	128142	264619	3.35237e+06	640	2
32x16x64s2split32kappa4r1	wavefront	ok	255135	92515.8	254827	549415	128	4
32x16x64s2split32kappa4r1	eft	ok	263714	92515.8	261136	575760	128	4
32x16x64s2split32kappa4r1	rotate	ok	264521	92515.8	223350	596334	128	4
32x16x64s2split32kappa4r1	legacy_grid_stride	ok	271382	92515.8	271074	625903	128	4
32x16x64s2split32kappa4r1	chain	ok	283333	92515.8	225341	605842	128	4
32x16x64s2split32kappa4r1	balanced	ok	2.31234e+06	92515.8	332919	3.84187e+06	128	4
32x16x64s2split32kappa4r2	eft	ok	161489	100412	161489	406391	256	4
32x16x64s2split32kappa4r2	wavefront	ok	161489	100412	160873	406391	256	4
32x16x64s2split32kappa4r2	rotate	ok	173413	100412	116993	455849	256	4
32x16x64s2split32kappa4r2	legacy_grid_stride	ok	183890	100412	183275	495446	256	4
32x16x64s2split32kappa4r2	chain	ok	186212	100412	120012	437861	256	4
32x16x64s2split32kappa4r2	balanced	ok	2.24864e+06	100412	254408	3.58632e+06	256	4
32x16x64s2split32kappa4r3	wavefront	ok	152536	109655	151613	393787	384	4
32x16x64s2split32kappa4r3	eft	ok	156101	109655	156101	398822	384	4
32x16x64s2split32kappa4r3	rotate	ok	165839	109655	85447.8	425602	384	4
32x16x64s2split32kappa4r3	chain	ok	180221	109655	84420.4	432169	384	4
32x16x64s2split32kappa4r3	legacy_grid_stride	ok	199377	109655	198454	510933	384	4
32x16x64s2split32kappa4r3	balanced	ok	2.08734e+06	109655	268046	3.33777e+06	384	4
32x16x64s2split32kappa4r4	eft	ok	137813	118899	137492	372944	512	4
32x16x64s2split32kappa4r4	wavefront	ok	141121	118899	139890	368837	512	4
32x16x64s2split32kappa4r4	rotate	ok	151263	118899	68292.8	407274	512	4
32x16x64s2split32kappa4r4	chain	ok	166408	118899	68165.7	408835	512	4
32x16x64s2split32kappa4r4	legacy_grid_stride	ok	180454	118899	179223	479120	512	4
32x16x64s2split32kappa4r4	balanced	ok	2.03907e+06	118899	251003	3.2164e+06	512	4
32x16x64s2split32kappa4r5	rotate	ok	147723	128142	62957.3	367692	640	4
32x16x64s2split32kappa4r5	eft	ok	147723	128142	147723	382675	640	4
32x16x64s2split32kappa4r5	wavefront	ok	151416	128142	149878	379132	640	4
32x16x64s2split32kappa4r5	chain	ok	168873	128142	58118.8	410108	640	4
32x16x64s2split32kappa4r5	legacy_grid_stride	ok	194095	128142	192557	492761	640	4
32x16x64s2split32kappa4r5	balanced	ok	2.17066e+06	128142	264619	3.34708e+06	640	4
32x16x64s2split8kappa1r1	wavefront	ok	237086	93041.9	236778	518476	128	1
32x16x64s2split8kappa1r1	rotate	ok	246472	93041.9	205711	569692	128	1
32x16x64s2split8kappa1r1	eft	ok	249986	93041.9	247408	539904	128	1
32x16x64s2split8kappa1r1	legacy_grid_stride	ok	253333	93041.9	253025	583610	128	1
32x16x64s2split8kappa1r1	chain	ok	267135	93041.9	208708	564521	128	1
32x16x64s2split8kappa1r1	balanced	ok	2.6125e+06	93041.9	325715	4.47553e+06	128	1
32x16x64s2split8kappa1r2	eft	ok	151233	100396	151233	386898	256	1
32x16x64s2split8kappa1r2	wavefront	ok	151233	100396	150618	391839	256	1
32x16x64s2split8kappa1r2	rotate	ok	163158	100396	107968	441297	256	1
32x16x64s2split8kappa1r2	legacy_grid_stride	ok	173635	100396	173019	465243	256	1
32x16x64s2split8kappa1r2	chain	ok	175137	100396	109141	420958	256	1
32x16x64s2split8kappa1r2	balanced	ok	2.0075e+06	100396	242894	3.30541e+06	256	1
32x16x64s2split8kappa1r3	wavefront	ok	141460	109434	140537	378414	384	1
32x16x64s2split8kappa1r3	eft	ok	145025	109434	145025	372096	384	1
32x16x64s2split8kappa1r3	rotate	ok	154763	109434	79651.8	410230	384	1
32x16x64s2split8kappa1r3	chain	ok	175454	109434	78886.9	423921	384	1
32x16x64s2split8kappa1r3	legacy_grid_stride	ok	188301	109434	187378	479910	384	1
32x16x64s2split8kappa1r3	balanced	ok	1.72989e+06	109434	277388	2.76291e+06	384	1
32x16x64s2split8kappa1r4	eft	ok	137387	118472	137066	356222	512	1
32x16x64s2split8kappa1r4	wavefront	ok	140695	118472	139464	368411	512	1
32x16x64s2split8kappa1r4	rotate	ok	150837	118472	65890.6	406848	512	1
32x16x64s2split8kappa1r4	chain	ok	164584	118472	64023.5	399148	512	1
32x16x64s2split8kappa1r4	legacy_grid_stride	ok	180028	118472	178797	463043	512	1
32x16x64s2split8kappa1r4	balanced	ok	1.87802e+06	118472	249463	2.88329e+06	512	1
32x16x64s2split8kappa1r5	eft	ok	147091	127511	147091	365748	640	1
32x16x64s2split8kappa1r5	rotate	ok	147091	127511	55811.4	367060	640	1
32x16x64s2split8kappa1r5	wavefront	ok	150785	127511	149246	378501	640	1
32x16x64s2split8kappa1r5	chain	ok	166077	127511	56726.3	398458	640	1
32x16x64s2split8kappa1r5	legacy_grid_stride	ok	193464	127511	191925	476479	640	1
32x16x64s2split8kappa1r5	balanced	ok	1.98199e+06	127511	265489	2.99118e+06	640	1
32x16x64s2split8kappa2r1	wavefront	ok	237086	93041.9	236778	522773	128	2
32x16x64s2split8kappa2r1	rotate	ok	246472	93041.9	205711	569692	128	2
32x16x64s2split8kappa2r1	eft	ok	249986	93041.9	247408	558777	128	2
32x16x64s2split8kappa2r1	legacy_grid_stride	ok	253333	93041.9	253025	599260	128	2
32x16x64s2split8kappa2r1	chain	ok	267135	93041.9	208708	581045	128	2
32x16x64s2split8kappa2r1	balanced	ok	2.6125e+06	93041.9	325715	4.40615e+06	128	2
32x16x64s2split8kappa2r2	eft	ok	151233	100396	151233	391839	256	2
32x16x64s2split8kappa2r2	wavefront	ok	151233	100396	150618	391839	256	2
32x16x64s2split8kappa2r2	rotate	ok	163158	100396	107968	441297	256	2
32x16x64s2split8kappa2r2	legacy_grid_stride	ok	173635	100396	173019	480894	256	2
32x16x64s2split8kappa2r2	chain	ok	175137	100396	109141	426267	256	2
32x16x64s2split8kappa2r2	balanced	ok	2.0075e+06	100396	242894	3.41542e+06	256	2
32x16x64s2split8kappa2r3	wavefront	ok	141460	109434	140537	378414	384	2
32x16x64s2split8kappa2r3	eft	ok	145025	109434	145025	383450	384	2
32x16x64s2split8kappa2r3	rotate	ok	154763	109434	79651.8	410230	384	2
32x16x64s2split8kappa2r3	chain	ok	175454	109434	78886.9	429598	384	2
32x16x64s2split8kappa2r3	legacy_grid_stride	ok	188301	109434	187378	495561	384	2
32x16x64s2split8kappa2r3	balanced	ok	1.72989e+06	109434	277388	2.76135e+06	384	2
32x16x64s2split8kappa2r4	eft	ok	137387	118472	137066	372518	512	2
32x16x64s2split8kappa2r4	wavefront	ok	140695	118472	139464	368411	512	2
32x16x64s2split8kappa2r4	rotate	ok	150837	118472	65890.6	406848	512	2
32x16x64s2split8kappa2r4	chain	ok	164584	118472	64023.5	411369	512	2
32x16x64s2split8kappa2r4	legacy_grid_stride	ok	180028	118472	178797	478694	512	2
32x16x64s2split8kappa2r4	balanced	ok	1.87981e+06	118472	249463	2.95888e+06	512	2
32x16x64s2split8kappa2r5	rotate	ok	147091	127511	55811.4	367060	640	2
32x16x64s2split8kappa2r5	eft	ok	147091	127511	147091	382043	640	2
32x16x64s2split8kappa2r5	wavefront	ok	150785	127511	149246	378501	640	2
32x16x64s2split8kappa2r5	chain	ok	166077	127511	56726.3	409606	640	2
32x16x64s2split8kappa2r5	legacy_grid_stride	ok	193464	127511	191925	492130	640	2
32x16x64s2split8kappa2r5	balanced	ok	1.98381e+06	127511	265489	3.0668e+06	640	2
32x16x64s2split8kappa4r1	wavefront	ok	237086	93041.9	236778	522773	128	4
32x16x64s2split8kappa4r1	rotate	ok	246472	93041.9	205711	569692	128	4
32x16x64s2split8kappa4r1	eft	ok	249986	93041.9	247408	558777	128	4
32x16x64s2split8kappa4r1	legacy_grid_stride	ok	253333	93041.9	253025	599260	128	4
32x16x64s2split8kappa4r1	chain	ok	267135	93041.9	208708	582281	128	4
32x16x64s2split8kappa4r1	balanced	ok	2.6125e+06	93041.9	325715	4.28651e+06	128	4
32x16x64s2split8kappa4r2	eft	ok	151233	100396	151233	391839	256	4
32x16x64s2split8kappa4r2	wavefront	ok	151233	100396	150618	391839	256	4
32x16x64s2split8kappa4r2	rotate	ok	163158	100396	107968	441297	256	4
32x16x64s2split8kappa4r2	legacy_grid_stride	ok	173635	100396	173019	480894	256	4
32x16x64s2split8kappa4r2	chain	ok	175137	100396	109141	426267	256	4
32x16x64s2split8kappa4r2	balanced	ok	2.0075e+06	100396	242894	3.34838e+06	256	4
32x16x64s2split8kappa4r3	wavefront	ok	141460	109434	140537	378414	384	4
32x16x64s2split8kappa4r3	eft	ok	145025	109434	145025	383450	384	4
32x16x64s2split8kappa4r3	rotate	ok	154763	109434	79651.8	410230	384	4
32x16x64s2split8kappa4r3	chain	ok	175454	109434	78886.9	429598	384	4
32x16x64s2split8kappa4r3	legacy_grid_stride	ok	188301	109434	187378	495561	384	4
32x16x64s2split8kappa4r3	balanced	ok	1.72989e+06	109434	277388	2.74709e+06	384	4
32x16x64s2split8kappa4r4	eft	ok	137387	118472	137066	372518	512	4
32x16x64s2split8kappa4r4	wavefront	ok	140695	118472	139464	368411	512	4
32x16x64s2split8kappa4r4	rotate	ok	150837	118472	65890.6	406848	512	4
32x16x64s2split8kappa4r4	chain	ok	164584	118472	64023.5	411369	512	4
32x16x64s2split8kappa4r4	legacy_grid_stride	ok	180028	118472	178797	478694	512	4
32x16x64s2split8kappa4r4	balanced	ok	1.87981e+06	118472	249463	2.95888e+06	512	4
32x16x64s2split8kappa4r5	rotate	ok	147091	127511	55811.4	367060	640	4
32x16x64s2split8kappa4r5	eft	ok	147091	127511	147091	382043	640	4
32x16x64s2split8kappa4r5	wavefront	ok	150785	127511	149246	378501	640	4
32x16x64s2split8kappa4r5	chain	ok	166077	127511	56726.3	409606	640	4
32x16x64s2split8kappa4r5	legacy_grid_stride	ok	193464	127511	191925	492130	640	4
32x16x64s2split8kappa4r5	balanced	ok	1.98381e+06	127511	265489	3.0668e+06	640	4
32x16x32s2split16kappa1r1	wavefront	ok	418068	95787.7	417760	776796	128	1
32x16x32s2split16kappa1r1	eft	ok	418081	95787.7	418081	769725	128	1
32x16x32s2split16kappa1r1	rotate	ok	429916	95787.7	385052	830473	128	1
32x16x32s2split16kappa1r1	chain	ok	434835	95787.7	390457	797895	128	1
32x16x32s2split16kappa1r1	legacy_grid_stride	ok	436776	95787.7	436469	839449	128	1
32x16x32s2split16kappa1r1	balanced	ok	4.44414e+06	95787.7	527121	7.05563e+06	128	1
32x16x32s2split16kappa1r2	eft	ok	243863	105031	243863	518196	256	1
32x16x32s2split16kappa1r2	wavefront	ok	243863	105031	243248	523138	256	1
32x16x32s2split16kappa1r2	rotate	ok	260711	105031	195720	577518	256	1
32x16x32s2split16kappa1r2	chain	ok	263053	105031	199482	544328	256	1
32x16x32s2split16kappa1r2	legacy_grid_stride	ok	271188	105031	270572	596523	256	1
32x16x32s2split16kappa1r2	balanced	ok	2.95245e+06	105031	342761	4.55162e+06	256	1
32x16x32s2split16kappa1r3	eft	ok	214760	114665	214760	471907	384	1
32x16x32s2split16kappa1r3	wavefront	ok	214760	114665	213837	476849	384	1
32x16x32s2split16kappa1r3	chain	ok	227875	114665	137139	492491	384	1
32x16x32s2split16kappa1r3	rotate	ok	228146	114665	133774	522014	384	1
32x16x32s2split16kappa1r3	legacy_grid_stride	ok	267140	114665	266217	583883	384	1
32x16x32s2split16kappa1r3	balanced	ok	3.46647e+06	114665	338371	5.37808e+06	384	1
32x16x32s2split16kappa1r4	eft	ok	175926	125447	175926	411590	512	1
32x16x32s2split16kappa1r4	wavefront	ok	175926	125447	174695	416532	512	1
32x16x32s2split16kappa1r4	chain	ok	198617	125447	106049	450064	512	1
32x16x32s2split16kappa1r4	rotate	ok	202799	125447	106708	480938	512	1
32x16x32s2split16kappa1r4	legacy_grid_stride	ok	213635	125447	212404	505243	512	1
32x16x32s2split16kappa1r4	balanced	ok	2.96403e+06	125447	278695	4.65762e+06	512	1
32x16x32s2split16kappa1r5	eft	ok	184725	136229	184374	427876	640	1
32x16x32s2split16kappa1r5	rotate	ok	186999	136229	88110	447307	640	1
32x16x32s2split16kappa1r5	wavefront	ok	188067	136229	186528	428673	640	1
32x16x32s2split16kappa1r5	chain	ok	211787	136229	90593.7	468401	640	1
32x16x32s2split16kappa1r5	legacy_grid_stride	ok	230968	136229	229430	522577	640	1
32x16x32s2split16kappa1r5	balanced	ok	2.99156e+06	136229	293849	4.57317e+06	640	1
32x16x32s2split16kappa2r1	wavefront	ok	418068	95787.7	417760	781092	128	2
32x16x32s2split16kappa2r1	eft	ok	418081	95787.7	418081	786021	128	2
32x16x32s2split16kappa2r1	rotate	ok	429916	95787.7	385052	830473	128	2
32x16x32s2split16kappa2r1	chain	ok	434835	95787.7	390457	815426	128	2
32x16x32s2split16kappa2r1	legacy_grid_stride	ok	436776	95787.7	436469	855100	128	2
32x16x32s2split16kappa2r1	balanced	ok	4.44414e+06	95787.7	527121	6.91286e+06	128	2
32x16x32s2split16kappa2r2	eft	ok	243863	105031	243863	523138	256	2
32x16x32s2split16kappa2r2	wavefront	ok	243863	105031	243248	523138	256	2
32x16x32s2split16kappa2r2	rotate	ok	260711	105031	195720	577518	256	2
32x16x32s2split16kappa2r2	chain	ok	263053	105031	199482	551918	256	2
32x16x32s2split16kappa2r2	legacy_grid_stride	ok	271188	105031	270572	612174	256	2
32x16x32s2split16kappa2r2	balanced	ok	2.95245e+06	105031	342761	4.58301e+06	256	2
32x16x32s2split16kappa2r3	eft	ok	214760	114665	214760	476849	384	2
32x16x32s2split16kappa2r3	wavefront	ok	214760	114665	213837	476849	384	2
32x16x32s2split16kappa2r3	chain	ok	227875	114665	137139	494962	384	2
32x16x32s2split16kappa2r3	rotate	ok	228146	114665	133774	522014	384	2
32x16x32s2split16kappa2r3	legacy_grid_stride	ok	267140	114665	266217	599533	384	2
32x16x32s2split16kappa2r3	balanced	ok	3.46647e+06	114665	338371	5.34786e+06	384	2
32x16x32s2split16kappa2r4	eft	ok	175926	125447	175926	416532	512	2
32x16x32s2split16kappa2r4	wavefront	ok	175926	125447	174695	416532	512	2
32x16x32s2split16kappa2r4	chain	ok	198617	125447	106049	455373	512	2
32x16x32s2split16kappa2r4	rotate	ok	202799	125447	106708	480938	512	2
32x16x32s2split16kappa2r4	legacy_grid_stride	ok	213635	125447	212404	520894	512	2
32x16x32s2split16kappa2r4	balanced	ok	2.96403e+06	125447	278695	4.51824e+06	512	2
32x16x32s2split16kappa2r5	eft	ok	184725	136229	184374	436391	640	2
32x16x32s2split16kappa2r5	rotate	ok	186999	136229	88110	447307	640	2
32x16x32s2split16kappa2r5	wavefront	ok	188067	136229	186528	428673	640	2
32x16x32s2split16kappa2r5	chain	ok	211787	136229	90593.7	474078	640	2
32x16x32s2split16kappa2r5	legacy_grid_stride	ok	230968	136229	229430	538227	640	2
