run	step	gpu_ms
2	374	6.17881584
2	375	6.84236813
2	376	6.17164803
2	377	6.17676783
2	378	6.84543991
2	379	6.19519997
2	380	6.16550398
2	381	6.84236813
2	382	6.19724798
2	383	6.19724798
2	384	6.84441614
2	385	6.15628815
2	386	6.15321589
2	387	6.83417606
2	388	6.1501441
2	389	6.80140781
2	390	6.16345596
2	391	6.17062378
2	392	6.80857611
2	393	6.15731192
2	394	6.16140795
2	395	6.83417606
2	396	6.14297581
2	397	6.1501441
2	398	6.83315182
2	399	6.17369604
2	400	6.15321589
2	401	6.81267214
2	402	6.16243219
2	403	6.17779207
2	404	6.81369591
2	405	6.15116787
2	406	6.16140795
2	407	6.84236813
2	408	6.14604807
2	409	6.81676817
2	410	6.18291187
2	411	6.18086386
2	412	6.81676817
2	413	6.15833616
2	414	6.16550398
2	415	6.84543991
2	416	6.1501441
2	417	6.15628815
2	418	6.82700777
2	419	6.18598413
2	420	6.14502382
2	421	6.82393599
2	422	6.1818881
2	423	6.83827209
2	424	6.16140795
2	425	6.15731192
2	426	6.83724785
2	427	6.1818881
2	428	6.14400005
2	429	6.82188797
2	430	6.17164803
2	431	6.17062378
2	432	6.81881618
2	433	6.15628815
2	434	6.16355181
2	435	6.85046387
2	436	6.15731192
2	437	6.15731192
2	438	6.83315182
2	439	6.17574406
2	440	6.8208642
2	441	6.16870403
2	442	6.172544
2	443	6.83929586
2	444	6.15935993
2	445	6.16448021
2	446	6.83519983
2	447	6.17471981
2	448	6.15935993
2	449	6.84646416
2	450	6.18803215
2	451	6.84032011
2	452	6.19212818
2	453	6.1870079
2	454	6.85056019
2	455	6.18393612
2	456	6.18598413
2	457	6.85465622
2	458	6.19008017
2	459	6.19212818
2	460	6.84646416
2	461	6.18291187
2	462	6.85875177
2	463	6.22079992
2	464	6.19622421
2	465	6.87206411
2	466	6.20646381
2	467	6.19827223
2	468	6.85363197
2	469	6.18598413
2	470	6.18598413
2	471	6.85875177
2	472	6.19110394
2	473	6.857728
2	474	6.199296
2	475	6.199296
2	476	6.84134388
2	477	6.17984009
2	478	6.1870079
2	479	6.85875177
2	480	6.19519997
2	481	6.19008017
2	482	6.86796808
2	483	6.19315195
2	484	6.84972811
2	485	6.18886423
2	486	6.20031977
2	487	6.86592007
2	488	6.1870079
2	489	6.1818881
2	490	6.85875177
2	491	6.19724798
2	492	6.84646416
2	493	6.20544004
2	494	6.21977615
2	495	6.88844824
2	496	6.19110394
2	497	6.18393612
2	498	6.857728
2	499	6.19827223
2	500	6.18803215
2	501	6.85567999
2	502	6.19827223
2	503	6.86284781
2	504	6.19008017
2	505	6.18495989
2	506	6.85567999
2	507	6.199296
2	508	6.17779207
2	509	6.84953594
2	510	6.19519997
2	511	6.19724798
2	512	6.84748793
2	513	6.50854397
2	514	7.20486403
2	515	6.52799988
2	516	7.1855998
2	517	7.18726397
2	518	6.54643202
2	519	7.19974422
2	520	6.51980782
2	521	7.19360018
2	522	6.54848003
2	523	7.20076799
2	524	6.52201605
2	525	7.19036818
2	526	6.54848003
2	527	7.21305609
2	528	6.52390385
2	529	7.20076799
2	530	6.54028797
2	531	7.20998383
2	532	7.19052792
2	533	6.54233599
2	534	7.20691204
2	535	6.54540777
2	536	7.19769621
2	537	6.53823996
2	538	7.20793581
2	539	6.54848003
2	540	7.20588779
2	541	6.5495038
2	542	7.23456001
2	543	6.5392642
2	544	7.19462395
2	545	7.21612787
2	546	6.56793594
2	547	7.21612787
2	548	6.53414392
2	549	7.2151041
2	550	6.56691217
2	551	7.21100807
2	552	6.53209591
2	553	7.22636795
2	554	6.5617919
2	555	7.22636795
2	556	7.19564819
2	557	6.56281614
2	558	7.2376318
2	559	6.56691217
2	560	7.2151041
2	561	6.56383991
2	562	7.23865604
2	563	6.57510424
2	564	7.21920013
2	565	6.56281614
2	566	7.24070406
2	567	7.23353577
2	568	6.5617919
2	569	7.22944021
2	570	6.58534384
2	571	7.23865604
2	572	6.56486416
2	573	7.23558378
2	574	5.2469759
2	575	12.4293118
2	576	12.3688955
2	577	10.0034561
2	578	12.4508162
2	579	10.0259838
2	580	12.3658237
2	581	12.4049282
2	582	10.0247679
2	583	12.3648005
2	584	10.0239363
2	585	12.3494396
2	586	8.51353645
2	587	5.70368004
2	588	5.91052818
2	589	5.69343996
2	590	5.89721584
2	591	5.71084785
2	592	5.91052818
2	593	5.70777607
2	594	7.17417622
2	595	5.43740797
2	596	6.98982382
2	597	7.2908802
2	598	6.60889578
2	599	7.31443214
2	600	6.59763193
2	601	7.20486403
2	602	7.31033611
2	603	6.64883184
2	604	7.30521584
2	605	6.62425613
2	606	7.34208012
2	607	6.66214418
2	608	7.30748796
2	609	6.61583996
2	610	7.32876778
2	611	6.6324482
2	612	7.29804802
2	613	7.30931187
2	614	6.64063978
2	615	7.32774401
2	616	6.62425613
2	617	7.30931187
2	618	6.62732792
2	619	7.32876778
2	620	6.60275221
2	621	7.31443214
2	622	7.3134079
2	623	6.64883184
2	624	7.3082881
2	625	6.6252799
2	626	7.32364798
2	627	6.63654423
2	628	7.31750393
2	629	6.6252799
2	630	7.33084822
2	631	7.31952
2	632	6.6324482
2	633	7.31056023
2	634	6.62812805
2	635	7.32569599
2	636	6.62220812
2	637	7.31238413
2	638	6.63551998
2	639	7.33695984
2	640	6.61606407
2	641	7.31648016
2	642	7.31750393
2	643	6.62220812
2	644	7.3011198
2	645	6.61209583
2	646	7.31123209
2	647	6.6252799
2	648	7.3082881
2	649	6.61606407
2	650	7.31459188
2	651	7.31120014
2	652	6.62323189
2	653	7.32262421
2	654	6.64985609
2	655	7.34310389
2	656	6.6252799
2	657	7.3082881
2	658	6.63449621
2	659	7.32569599
2	660	7.30524778
2	661	6.63446379
2	662	7.31135988
2	663	6.63654423
2	664	7.3082881
2	665	6.61811209
2	666	7.32262421
2	667	6.62835217
2	668	7.31135988
2	669	6.61606407
2	670	7.32979202
2	671	7.33081579
2	672	6.61932802
2	673	7.31321621
2	674	6.63347197
2	675	7.32057619
2	676	6.61424017
2	677	7.31113577
2	678	6.63449621
2	679	7.33081579
2	680	7.31135988
2	681	6.61811209
2	682	7.31135988
2	683	6.62732792
2	684	7.31033611
2	685	6.61913586
2	686	7.32467222
2	687	6.6324482
2	688	7.31443214
2	689	7.30624008
2	690	6.64281607
2	691	7.32044792
2	692	6.6201601
2	693	7.31135988
2	694	6.62835217
2	695	7.32569599
2	696	6.61811209
2	697	7.31254387
2	698	6.62921619
2	699	7.32979202
2	700	7.30214405
2	701	6.6252799
2	702	7.32979202
2	703	6.63551998
2	704	7.3082881
2	705	6.60992002
2	706	7.32262421
2	707	6.6324482
2	708	7.30726385
2	709	7.31443214
2	710	6.62835217
2	711	7.32262421
2	712	6.61811209
2	713	7.31648016
2	714	6.63142395
2	715	7.33286381
2	716	6.62732792
2	717	7.32467222
2	718	7.31852818
2	719	6.64678383
2	720	7.3134079
2	721	6.60992002
2	722	7.31955194
2	723	6.63347197
2	724	7.31648016
2	725	6.6252799
2	726	7.33081579
2	727	7.31443214
2	728	6.62323189
2	729	7.31135988
2	730	6.6324482
2	731	7.34412813
2	732	6.63961601
2	733	7.34208012
2	734	6.63040018
2	735	7.3400321
2	736	7.30214405
2	737	6.637568
2	738	7.32159996
2	739	6.63040018
2	740	7.31648016
2	741	6.62323189
2	742	7.33798409
2	743	6.62732792
2	744	7.31238413
2	745	6.61606407
2	746	7.33388805
2	747	7.31750393
2	748	6.61913586
2	749	7.30726385
2	750	6.62937593
2	751	7.32672024
2	752	6.61913586
2	753	7.31033611
2	754	6.63551998
2	755	7.33081579
2	756	7.31135988
2	757	6.62220812
2	758	7.32672024
2	759	6.6426878
2	760	7.31238413
2	761	6.62835217
2	762	7.34719992
2	763	6.63449621
2	764	7.32569599
2	765	7.32672024
2	766	6.64678383
2	767	7.32774401
2	768	6.63142395
2	769	7.31852818
2	770	6.64166403
2	771	7.35436821
2	772	6.63040018
2	773	7.35232019
2	774	7.3605442
2	775	6.65596819
2	776	7.32569599
2	777	6.63449621
2	778	7.3451519
2	779	6.66624022
2	780	10.1857281
2	781	12.4415998
2	782	10.0648956
2	783	12.4702721
2	784	7.61036777
2	785	5.92486382
2	786	5.91052818
2	787	5.7487359
2	788	6.71129608
2	789	5.56550407
2	790	5.57971191
2	791	5.60537577
2	792	6.70822382
2	793	7.75372791
2	794	7.75270414
2	795	7.77216005
2	796	7.03078413
2	797	7.4475522
2	798	7.44345617
2	799	6.83827209
2	800	7.43628788
2	801	7.3768959
2	802	6.54131222
2	803	7.36870384
2	804	7.32057619
2	805	6.62835217
2	806	7.3400321
2	807	6.65497589
2	808	7.30531216
2	809	6.63132811
2	810	7.35232019
2	811	6.65190411
2	812	7.32467222
2	813	7.32262421
2	814	6.64883184
2	815	7.3451519
2	816	6.63040018
2	817	7.32672024
2	818	6.65497589
2	819	7.36153603
2	820	7.31750393
2	821	6.64780807
2	822	7.34412813
2	823	6.66726398
2	824	7.32672024
2	825	6.65292788
2	826	7.35743999
2	827	6.67033577
2	828	7.33593607
2	829	7.33491182
2	830	6.67033577
2	831	7.36051178
2	832	6.64063978
2	833	7.34524822
2	834	6.66716814
2	835	7.35334396
2	836	7.33798409
2	837	6.64473581
2	838	7.35027218
2	839	6.66624022
2	840	7.3400321
2	841	6.64780807
2	842	7.35129595
2	843	7.35743999
2	844	6.64473581
2	845	7.34412813
2	846	6.6641922
2	847	7.36460781
2	848	6.65087986
2	849	7.35846376
2	850	7.35641623
2	851	6.67750406
2	852	7.34105587
2	853	6.65292788
2	854	7.35641623
2	855	6.6744318
2	856	7.34924793
2	857	7.35436821
2	858	6.67852783
2	859	7.35743999
2	860	6.65395212
2	861	7.34822416
2	862	6.68057585
2	863	7.39328003
2	864	7.34825611
2	865	6.67030382
2	866	7.36972809
2	867	6.67238379
2	868	7.34310389
2	869	6.66111994
2	870	7.36563206
2	871	7.35846376
2	872	6.65395212
2	873	7.35641623
2	874	6.68160009
2	875	7.36051178
2	876	6.65190411
2	877	7.3625598
2	878	7.36460781
2	879	6.68364811
2	880	7.35334396
2	881	6.65497589
2	882	7.36358404
2	883	6.67955208
2	884	7.35948801
2	885	7.36358404
2	886	6.69491196
2	887	7.37279987
2	888	6.66009617
2	889	7.36665583
2	890	6.68467188
2	891	7.39020777
2	892	7.36870384
2	893	6.68265581
2	894	7.38095999
2	895	6.68467188
2	896	7.36768007
2	897	6.63040018
2	898	7.33798409
2	899	7.34822416
2	900	6.63347197
2	901	7.32467222
2	902	6.64678383
2	903	7.34412813
2	904	6.63961601
2	905	7.33798409
2	906	6.65087986
2	907	7.3625598
2	908	7.33388805
2	909	6.6426878
2	910	7.34412813
2	911	6.66316795
2	912	7.33593607
2	913	6.637568
2	914	7.35334396
2	915	7.34105587
2	916	6.63859177
2	917	7.32364798
2	918	6.64473581
2	919	7.3400321
2	920	6.6295042
2	921	7.32863998
2	922	6.65702391
2	923	7.35027218
2	924	7.32057619
2	925	6.63859177
2	926	7.36665583
2	927	6.66828823
2	928	7.34924793
2	929	6.65404797
2	930	7.35440016
2	931	6.64665604
2	932	7.33695984
2	933	7.33286381
2	934	6.65702391
2	935	7.34617615
2	936	6.63977623
2	937	7.33884811
2	938	6.65497589
2	939	7.35027218
2	940	7.33286381
2	941	6.64985609
2	942	7.35641623
2	943	6.66521597
2	944	7.33695984
2	945	6.65087986
2	946	7.35027218
2	947	6.66009617
2	948	7.34310389
2	949	7.34105587
2	950	6.66828823
2	951	7.35436821
2	952	6.64678383
2	953	7.35334396
2	954	6.65702391
2	955	7.35846376
2	956	7.34310389
2	957	6.65395212
2	958	7.35743999
2	959	6.66316795
2	960	7.34412813
2	961	6.63654423
2	962	7.3625598
2	963	7.35436821
2	964	6.64883184
2	965	7.33286381
2	966	6.6641922
2	967	7.36563206
2	968	6.64473581
2	969	7.34633589
2	970	7.3563199
2	971	6.67744017
2	972	7.34412813
2	973	6.65087986
2	974	7.35539198
2	975	6.67238379
2	976	7.33798409
2	977	6.64678383
2	978	7.3625598
2	979	7.35232019
2	980	6.27609587
2	981	5.92691183
2	982	5.76409578
2	983	5.97708797
2	984	5.90540791
2	985	6.00473595
2	986	7.45164824
2	987	6.58329582
2	988	7.21817589
2	989	6.57817602
2	990	7.23046398
2	991	7.17619181
2	992	6.57510424
2	993	7.22636795
2	994	6.59865618
2	995	7.26220798
2	996	6.57919979
2	997	7.24495983
2	998	7.2487359
2	999	6.59763193
2	1000	7.22841597
2	1001	6.57817602
2	1002	7.25606394
2	1003	6.58124781
2	1004	7.23353577
2	1005	7.23558378
2	1006	6.58739185
2	1007	7.24377584
2	1008	6.57203197
2	1009	7.22537613
2	1010	6.58838415
2	1011	7.25606394
2	1012	7.2151041
2	1013	6.58432007
2	1014	7.24275208
2	1015	6.59456015
2	1016	7.22636795
2	1017	6.58124781
2	1018	7.24991989
2	1019	7.23558378
2	1020	6.58943987
2	1021	7.26835203
2	1022	6.62425613
2	1023	7.2908802
3	0	8.09676838
3	1	6.37951994
3	2	6.97449589
3	3	6.36924791
3	4	6.86489582
3	5	6.3610878
3	6	6.20134401
3	7	6.75328016
3	8	6.08870411
3	9	6.08870411
3	10	6.74713612
3	11	6.10304022
3	12	6.07846403
3	13	6.73075199
3	14	6.10201597
3	15	6.10406399
3	16	6.73996782
3	17	6.09177589
3	18	6.09382391
3	19	6.75430393
3	20	6.09177589
3	21	6.09587193
3	22	6.76454401
3	23	6.09587193
3	24	6.08460808
3	25	6.75123215
3	26	6.10918379
3	27	6.09382391
3	28	6.74304008
3	29	6.10713577
3	30	6.11225605
3	31	6.75532818
3	32	6.08460808
3	33	6.09382391
3	34	6.77068806
3	35	6.09791994
3	36	6.08153582
3	37	6.76147223
3	38	6.11737585
3	39	6.09587193
3	40	6.74304008
3	41	6.10918379
3	42	6.11942387
3	43	6.76659203
3	44	6.09177589
3	45	6.09587193
3	46	6.77068806
3	47	6.10304022
3	48	6.08358383
3	49	6.76044798
3	50	6.11942387
3	51	6.10816002
3	52	6.76351976
3	53	6.1112318
3	54	6.10918379
3	55	6.76351976
3	56	6.09382391
3	57	6.10508823
3	58	6.77785587
3	59	6.11327982
3	60	6.1009922
3	61	6.75737619
3	62	6.1184001
3	63	6.11327982
3	64	6.75839996
3	65	6.10713577
3	66	6.12147188
3	67	6.79219198
3	68	6.12659216
3	69	6.11225605
3	70	6.77478409
3	71	6.14297581
3	72	6.10419178
3	73	6.76441622
3	74	6.1235199
3	75	6.7993598
3	76	6.10713577
3	77	6.11327982
3	78	6.79219198
3	79	6.14092779
3	80	6.10825586
3	81	6.7613759
3	82	6.12966394
3	83	6.12966394
3	84	6.76351976
3	85	6.10720015
3	86	6.13379192
3	87	6.78800011
3	88	6.10304022
3	89	6.11225605
3	90	6.77785587
3	91	6.13068819
3	92	6.106112
3	93	6.76454401
3	94	6.12761593
3	95	6.12761593
3	96	6.75942421
3	97	6.10201597
3	98	6.12454414
3	99	6.79116821
3	100	6.10918379
3	101	6.11532784
3	102	6.79116821
3	103	6.13375998
3	104	6.106112
3	105	6.76659203
3	106	6.14809608
3	107	6.79833603
3	108	6.12864017
3	109	6.13785601
3	110	6.79014397
3	111	6.13375998
3	112	6.1112318
3	113	6.78399992
3	114	6.13785601
3	115	6.14092779
3	116	6.76351976
3	117	6.12556791
3	118	6.12556791
3	119	6.79628801
3	120	6.12454414
3	121	6.12147188
3	122	6.79014397
3	123	6.14502382
3	124	6.11635208
3	125	6.77072001
3	126	6.13577604
3	127	6.14604807
3	128	6.7676158
3	129	6.10918379
3	130	6.11532784
3	131	6.78809595
3	132	6.10816002
3	133	6.10918379
3	134	6.76966381
3	135	6.1184001
3	136	6.75225592
3	137	6.11020803
3	138	6.1235199
3	139	6.77580786
3	140	6.106112
3	141	6.11225605
3	142	6.77375984
3	143	6.11942387
3	144	6.09791994
3	145	6.75225592
3	146	6.11635208
3	147	6.11942387
3	148	6.7819519
3	149	6.12044811
3	150	6.13478422
3	151	6.79833603
3	152	6.10307217
3	153	6.10915184
3	154	6.76966381
3	155	6.1184001
3	156	6.10304022
3	157	6.76556778
3	158	6.1235199
3	159	6.12044811
3	160	6.76044798
3	161	6.10934401
3	162	6.11107206
3	163	6.77068806
3	164	6.11430407
3	165	6.09996796
3	166	6.76249599
3	167	6.11737585
3	168	6.10508823
3	169	6.75635195
3	170	6.11635208
3	171	6.11635208
3	172	6.76659203
3	173	6.11327982
3	174	6.11635208
3	175	6.7768321
3	176	6.106112
3	177	6.10003185
3	178	6.77164793
3	179	6.11225605
3	180	6.11225605
3	181	6.76351976
3	182	6.11635208
3	183	6.12249613
3	184	6.75737619
3	185	6.10931206
3	186	6.11827183
3	187	6.77375984
3	188	6.1112318
3	189	6.76249599
3	190	6.13273621
3	191	6.1235199
3	192	6.75737619
3	193	6.11327982
3	194	6.1112318
3	195	6.77888012
3	196	6.10713577
3	197	6.1112318
3	198	6.77478409
3	199	6.12556791
3	200	6.10713577
3	201	6.77785587
3	202	6.12761593
3	203	6.13990402
3	204	6.75536013
3	205	6.10915184
3	206	6.11532784
3	207	6.7891202
3	208	6.11327982
3	209	6.10508823
3	210	6.7768321
3	211	6.13171196
3	212	6.1112318
3	213	6.76876783
3	214	6.12544012
3	215	6.12761593
3	216	6.76351976
3	217	6.12864017
3	218	6.13068819
3	219	6.79424
3	220	6.11036777
3	221	6.11516809
3	222	6.78297615
3	223	6.13683224
3	224	6.75532818
3	225	6.1184001
3	226	6.12556791
3	227	6.45529604
3	228	5.23888016
3	229	5.27452803
3	230	5.4743042
3	231	5.28793621
3	232	5.23791981
3	233	5.49667215
3	234	5.28998423
3	235	5.25721598
3	236	5.48863983
3	237	5.25516796
3	238	6.17062378
3	239	10.24512
3	240	6.85977602
3	241	8.61593628
3	242	7.35846376
3	243	7.35232019
3	244	7.91552019
3	245	7.35232019
3	246	7.36153603
3	247	8.63743973
3	248	7.35232019
3	249	7.35436821
3	250	8.65587234
3	251	7.38611221
3	252	7.36870384
3	253	8.65279961
3	254	7.36972809
3	255	7.36051178
3	256	8.63129616
3	257	7.37996817
3	258	7.38508797
3	259	8.66099167
3	260	7.37587214
3	261	7.37996817
3	262	8.65689564
3	263	7.38611221
3	264	8.64768028
3	265	7.38611221
3	266	7.3840642
3	267	8.65279961
3	268	7.37587214
3	269	7.38201618
3	270	8.66816044
3	271	7.39123201
3	272	7.36358404
3	273	8.65177631
3	274	7.38713598
3	275	7.39123201
3	276	8.64972782
3	277	7.3768959
3	278	7.38713598
3	279	8.66611195
3	280	7.37792015
3	281	8.64870358
3	282	7.39839983
3	283	7.38611221
3	284	8.65075207
3	285	7.38713598
3	286	7.38611221
3	287	8.66201591
3	288	7.37279987
3	289	7.3717761
3	290	8.65177631
3	291	7.39225578
3	292	7.37279987
3	293	8.65791988
3	294	7.39020777
3	295	7.3840642
3	296	8.64374447
3	297	7.38185596
3	298	8.64972782
3	299	7.38816023
3	300	7.37587214
3	301	8.64768028
3	302	7.389184
3	303	7.37587214
3	304	8.64768028
3	305	7.38508797
3	306	7.39225578
3	307	8.65894413
3	308	7.37894392
3	309	7.38611221
3	310	8.66713619
3	311	7.39225578
3	312	7.38303995
3	313	8.67020798
3	314	7.41990423
3	315	8.79308796
3	316	9.57030392
3	317	9.5948801
3	318	12.0268803
3	319	9.67270374
3	320	12.0391684
3	321	9.62355232
3	322	9.63075161
3	323	11.9664316
3	324	9.61126423
3	325	12.0156164
3	326	9.57952023
3	327	7.22636795
3	328	5.51526403
3	329	5.29203176
3	330	5.2961278
3	331	8.18175983
3	332	5.16307211
3	333	5.16396809
3	334	5.18044806
3	335	5.18038416
3	336	7.53766394
3	337	8.80025578
3	338	7.86636782
3	339	9.21395206
3	340	7.86022377
3	341	7.02566385
3	342	6.4368639
3	343	7.04511976
3	344	6.41126394
3	345	7.02364779
3	346	6.92937613
3	347	6.42457581
3	348	7.01747179
3	349	6.40736008
3	350	7.03878403
3	351	6.42252779
3	352	7.01747179
3	353	6.41228819
3	354	7.03900814
3	355	6.42966413
3	356	7.02054405
3	357	6.40716791
3	358	7.03388786
3	359	6.4255681
3	360	7.01644802
3	361	6.72870398
3	362	8.66816044
3	363	7.39942408
3	364	7.37587214
3	365	8.66611195
3	366	7.39532804
3	367	7.39635181
3	368	8.65894413
3	369	7.3943038
3	370	7.40044785
3	371	8.67225647
3	372	7.37996817
3	373	8.67225647
3	374	7.42297602
3	375	7.41990423
3	376	8.65689564
3	377	7.39951992
3	378	7.41161585
3	379	8.68761635
3	380	7.40249586
3	381	7.39839983
3	382	8.68249607
3	383	7.41068792
3	384	8.55142403
3	385	7.36460781
3	386	7.37587214
3	387	8.64870358
3	388	7.36972809
3	389	7.36153603
3	390	8.64563179
3	391	7.3943038
3	392	7.36153603
3	393	8.63948822
3	394	7.3840642
3	395	7.39532804
3	396	8.63743973
3	397	7.3625598
3	398	7.38816023
3	399	8.67532825
3	400	7.37075186
3	401	7.37484789
3	402	8.64870358
3	403	7.40249586
3	404	7.36358404
3	405	8.64460754
3	406	7.38816023
3	407	8.66713619
3	408	7.37894392
3	409	7.37075186
3	410	8.66918373
3	411	7.40659189
3	412	7.36972809
3	413	8.65075207
3	414	7.40249586
3	415	7.39942408
3	416	8.64060783
3	417	7.37167978
3	418	7.3943038
3	419	8.67123222
3	420	7.37075186
3	421	7.37996817
3	422	8.66406441
3	423	7.40352011
3	424	8.64256001
3	425	7.37792015
3	426	7.39020777
3	427	8.67840004
3	428	7.3717761
3	429	7.38201618
3	430	8.67123222
3	431	6.40409613
3	432	5.27257586
3	433	5.52550411
3	434	5.28281593
3	435	5.51833582
3	436	5.28076792
3	437	5.291008
3	438	5.54291201
3	439	5.2858882
3	440	5.29510403
3	441	9.54572773
3	442	8.44492817
3	443	7.68921614
3	444	9.07161617
3	445	7.65439987
3	446	8.25856018
3	447	7.69023991
3	448	7.66259193
3	449	9.10131168
3	450	7.69331217
3	451	7.69126415
3	452	9.09619236
3	453	7.69126415
3	454	7.70047998
3	455	9.10336018
3	456	7.67999983
3	457	9.10233593
3	458	7.7076478
3	459	7.68921614
3	460	9.09414387
3	461	7.68204784
3	462	7.69023991
3	463	9.10438442
3	464	7.68409586
3	465	7.68716812
3	466	9.10950375
3	467	7.69228792
3	468	9.0982399
3	469	7.69945621
3	470	7.69126415
3	471	9.11462402
3	472	7.67795181
3	473	7.68716812
3	474	9.0982399
3	475	7.70150423
3	476	7.68409586
3	477	9.09926414
3	478	7.69228792
3	479	9.10643196
3	480	7.68512011
3	481	7.68307209
3	482	9.10950375
3	483	7.6974082
3	484	7.68409586
3	485	9.10028839
3	486	7.6974082
3	487	9.10336018
3	488	7.69023991
3	489	7.68716812
3	490	9.11155224
3	491	7.69843197
3	492	7.69126415
3	493	9.10131168
3	494	7.70457602
3	495	7.70047998
3	496	9.11359978
3	497	7.69433594
3	498	9.11052799
3	499	7.6974082
3	500	7.67795181
3	501	9.10336018
3	502	7.69433594
3	503	7.69945621
3	504	9.10848045
3	505	7.69023991
3	506	9.00607967
3	507	6.56281614
3	508	9.62355232
3	509	12.0524797
3	510	9.65631962
3	511	9.64812756
3	512	12.0576
3	513	9.9645443
3	514	12.3996162
3	515	12.3863039
3	516	9.94611168
3	517	12.4221764
3	518	9.97068787
3	519	8.54934406
3	520	5.65759993
3	521	5.89209604
3	522	6.90073586
3	523	7.65952015
3	524	5.5061121
3	525	5.534688
3	526	5.53775978
3	527	9.33887959
3	528	8.51148796
3	529	10.0322561
3	530	10.029952
3	531	8.28108788
3	532	6.76966381
3	533	7.40150404
3	534	7.40144014
3	535	6.79526377
3	536	7.39123201
3	537	7.39737606
3	538	7.40966415
3	539	6.7993598
3	540	7.38611221
3	541	7.38816023
3	542	6.79833603
3	543	7.40249586
3	544	7.39433622
3	545	6.78499222
3	546	7.42812777
3	547	7.40144014
3	548	6.49011183
3	549	9.49043179
3	550	9.50681591
3	551	8.06195164
3	552	9.44844818
3	553	8.05478382
3	554	9.48428822
3	555	8.06809616
3	556	9.46175957
3	557	8.06297588
3	558	9.49555206
3	559	8.06297588
3	560	9.46380806
3	561	9.46892834
3	562	8.07526398
3	563	9.4771204
3	564	8.05683231
3	565	9.47008038
3	566	8.07411194
3	567	9.4975996
3	568	8.05273628
3	569	9.48121643
3	570	9.48019218
3	571	8.07731247
3	572	9.49145603
3	573	8.06092834
3	574	9.48531246
3	575	8.06707191
3	576	9.49043179
3	577	8.04864025
3	578	9.49145603
3	579	8.06400013
3	580	9.46073627
3	581	9.46175957
3	582	8.06092834
3	583	9.47814369
3	584	8.04271984
3	585	9.45027161
3	586	8.05887985
3	587	9.49248028
3	588	8.04659176
3	589	9.46278381
3	590	8.0691843
3	591	9.49855995
3	592	9.45868778
3	593	8.04659176
3	594	9.47609615
3	595	8.08243179
3	596	9.46073627
3	597	8.04966354
3	598	9.47929573
3	599	8.082304
3	600	9.46380806
3	601	8.05478382
3	602	9.48223972
3	603	9.48633575
3	604	8.06400013
3	605	5.94534397
3	606	5.6852479
3	607	5.93919992
3	608	5.69446421
3	609	5.89414406
3	610	5.90233612
3	611	5.75078392
3	612	5.8808322
3	613	6.05388784
3	614	7.91244793
3	615	6.72460794
3	616	7.43219185
3	617	6.69388819
3	618	7.46393585
3	619	7.30726385
3	620	6.7061758
3	621	7.45983982
3	622	6.72665596
3	623	7.46803188
3	624	6.71641588
3	625	7.45881605
3	626	6.72563219
3	627	7.47724819
3	628	7.44960022
3	629	6.73177624
3	630	7.48646402
3	631	6.7502079
3	632	7.47622395
3	633	6.73996782
3	634	7.47827196
3	635	6.73689604
3	636	7.46700811
3	637	7.46086407
3	638	6.73689604
3	639	7.48134422
3	640	6.71744013
3	641	7.45062399
3	642	6.72255993
3	643	7.46188784
3	644	6.70822382
3	645	7.45881605
3	646	7.46188784
3	647	6.72153616
3	648	7.45779181
3	649	6.7061758
3	650	7.46291208
3	651	6.72153616
3	652	7.452672
3	653	6.70720005
3	654	7.46393585
3	655	7.45062399
3	656	6.71744013
3	657	7.44652796
3	658	6.72665596
3	659	7.46291208
3	660	6.72460794
3	661	7.46598387
3	662	6.73382378
3	663	7.47417593
3	664	6.71027184
3	665	7.46803188
3	666	7.47417593
3	667	6.72768021
3	668	7.45881605
3	669	6.72153616
3	670	7.47212791
3	671	6.75225592
3	672	7.52742386
3	673	7.50080013
3	674	6.76556778
3	675	7.4700799
3	676	6.71641588
3	677	7.45577621
3	678	6.73276806
3	679	7.48441601
3	680	6.71539211
3	681	7.46803188
3	682	7.45369577
3	683	6.73894405
3	684	7.45779181
3	685	6.72358418
3	686	7.46803188
3	687	6.73075199
3	688	7.45676804
3	689	6.71948814
3	690	7.47212791
3	691	7.46086407
3	692	6.71948814
3	693	7.45881605
3	694	6.72870398
3	695	7.46598387
3	696	6.7184639
3	697	7.4570241
3	698	6.72947216
3	699	7.47724819
3	700	6.71129608
3	701	7.4649601
3	702	7.47520018
3	703	6.73177624
3	704	7.47622395
3	705	6.7133441
3	706	7.46803188
3	707	6.72358418
3	708	7.46803188
3	709	6.70924807
3	710	7.47315216
3	711	7.47212791
3	712	6.71948814
3	713	7.45779181
3	714	6.72358418
3	715	7.46598387
3	716	6.72067213
3	717	7.45865583
3	718	6.72665596
3	719	7.47827196
3	720	7.45590401
3	721	6.72240019
3	722	7.47628784
3	723	6.73375988
3	724	7.46905613
3	725	6.72870398
3	726	7.47212791
3	727	6.73075199
3	728	7.4537921
3	729	7.46384001
3	730	6.73382378
3	731	7.46188784
3	732	6.7133441
3	733	7.45276785
3	734	6.72364807
3	735	7.47606421
3	736	6.71744013
3	737	7.46086407
3	738	7.46393585
3	739	6.73075199
3	740	7.45676804
3	741	6.71852779
3	742	7.46694422
3	743	6.73075199
3	744	7.46086407
3	745	6.71539211
3	746	7.47520018
3	747	7.47315216
