key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;kappa=1;residency=1	122558.80040439068	9641.6347292138034	9641.6347292138034	53302.357355513348	19925.016195601398	19925.016195601398	122558.80040439068	69256.443048877336	33377.34115991195	0	10283.381466387595	0	20	5645.8582837588438	7	7
