rank	key	pure_ns	eft_ns	pure_selected	moved_fraction
1	32x16x64s2k1;32x16x64s2k1;32x16x64s2k1;32x16x64s2k1;32x16x64s2k1;kappa=1;residency=1	122559	127691	1	0.824074
2	32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;kappa=1;residency=1	122559	127691	1	0.824074
3	32x16x64s4k1;32x16x64s4k1;32x16x64s4k1;32x16x64s4k1;32x16x64s4k1;kappa=1;residency=1	122559	127691	1	0.824074
4	32x16x64s5k1;32x16x64s5k1;32x16x64s5k1;32x16x64s5k1;32x16x64s5k1;kappa=1;residency=1	122559	127691	1	0.824074
5	32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s5k1;kappa=1;residency=1	122559	127691	1	0.824074
6	32x16x32s2k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s5k1;kappa=1;residency=1	122559	128723	1	0.759259
7	32x16x32s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s5k1;kappa=1;residency=1	122559	128723	1	0.759259
8	32x16x32s4k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s5k1;kappa=1;residency=1	122559	128723	1	0.759259
