key	T	T_floor	T_dram	T_s	T_sf	T_sf_infinite	T_np0	synchronization	fixed	contention	chain_delay	pg_upper_bound	chain_depth	bubble_ns	colocated_edges	sync_omitted_edges
32x16x32s4k1;32x16x64s3k1;32x16x64s3k1;32x16x64s3k1;32x16x64s5k1;kappa=1;residency=1	122558.80040439068	9641.6347292138034	9641.6347292138034	54541.813216424933	22850.765804259681	22850.765804259681	122558.80040439068	68016.987187965744	31691.047412165251	0	13209.131075045878	0	20	5645.8582837588438	7	7
