placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	kappa	grouping_model	status
eft	1	15785314.0589	15352900.6171	6397271.40286	15352900.6171	50624	128	1	projected_events_and_sigma_lifting	ok
wavefront	1	15821783.2667	15382957.4857	6397271.40286	15382957.4857	50624	128	1	projected_events_and_sigma_lifting	ok
rotate	1	16134877.4275	14896881.8743	6397271.40286	14896881.8743	50624	128	1	projected_events_and_sigma_lifting	ok
chain	0	15970593.68	15970593.68	6397271.40286	15970593.68	50624	128	1	projected_events_and_sigma_lifting	ok
legacy_grid_stride	0	16035560.3657	16035560.3657	6397271.40286	16035560.3657	50624	128	1	projected_events_and_sigma_lifting	ok
balanced	0	45693527.84	45693527.84	6397271.40286	45693527.84	50624	128	1	projected_events_and_sigma_lifting	ok
