tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
16	64	16	3	4	0.423712	0.400608	0.463872	PASS	7b9a5e82df1403b7	15744	2	256
16	64	16	3	8	0.347136	0.328640	0.390112	PASS	118f8e253b29f694	15744	2	256
16	64	16	3	16	0.327456	0.321792	0.360448	PASS	472fe4e8596656af	15744	2	256
16	64	16	4	1	0.843520	0.830720	0.861184	PASS	fd15fa2e89cdb915	20992	2	256
16	64	16	4	2	0.583680	0.566272	0.627424	PASS	74864481ea3a41e4	20992	2	256
16	64	16	4	4	0.422912	0.401408	0.460800	PASS	7b9a5e82df1403b7	20992	2	256
16	64	16	4	8	0.347104	0.329728	0.389120	PASS	118f8e253b29f694	20992	2	256
16	64	16	4	16	0.325632	0.323552	0.362496	PASS	472fe4e8596656af	20992	2	256
16	64	16	5	1	0.844800	0.836544	0.864928	PASS	fd15fa2e89cdb915	26240	2	256
16	64	16	5	2	0.586752	0.566592	0.628448	PASS	74864481ea3a41e4	26240	2	256
16	64	16	5	4	0.421888	0.400736	0.460800	PASS	7b9a5e82df1403b7	26240	2	256
16	64	16	5	8	0.345088	0.333824	0.393216	PASS	118f8e253b29f694	26240	2	256
16	64	16	5	16	0.325472	0.322560	0.365728	PASS	472fe4e8596656af	26240	2	256
16	64	32	2	1	0.828416	0.834880	0.881664	PASS	fd15fa2e89cdb915	20992	2	256
16	64	32	2	2	0.580608	0.568032	0.639648	PASS	74864481ea3a41e4	20992	2	256
16	64	32	2	4	0.425984	0.405696	0.470016	PASS	7b9a5e82df1403b7	20992	2	256
16	64	32	2	8	0.349920	0.334848	0.396288	PASS	118f8e253b29f694	20992	2	256
16	64	32	2	16	0.338944	0.324864	0.370752	PASS	472fe4e8596656af	20992	2	256
16	64	32	3	1	0.828096	0.833472	0.875520	PASS	fd15fa2e89cdb915	31488	2	256
16	64	32	3	2	0.584672	0.566336	0.636928	PASS	74864481ea3a41e4	31488	2	256
16	64	32	3	4	0.425984	0.403456	0.468064	PASS	7b9a5e82df1403b7	31488	2	256
16	64	32	3	8	0.352256	0.335104	0.395968	PASS	118f8e253b29f694	31488	2	256
16	64	32	3	16	0.333824	0.325888	0.369344	PASS	472fe4e8596656af	31488	2	256
16	64	32	4	1	0.834560	0.836608	0.882784	PASS	fd15fa2e89cdb915	41984	2	256
16	64	32	4	2	0.583680	0.566592	0.642336	PASS	74864481ea3a41e4	41984	2	256
16	64	32	4	4	0.433152	0.410400	0.477184	PASS	7b9a5e82df1403b7	41984	2	256
16	64	32	4	8	0.357376	0.336096	0.398336	PASS	118f8e253b29f694	41984	2	256
16	64	32	4	16	0.336896	0.313568	0.372736	PASS	472fe4e8596656af	41984	2	256
16	64	32	5	1	0.853472	0.834720	0.884736	PASS	fd15fa2e89cdb915	52480	1	128
16	64	32	5	2	0.598304	0.566272	0.642048	PASS	74864481ea3a41e4	52480	1	128
16	64	32	5	4	0.435136	0.405664	0.474112	PASS	7b9a5e82df1403b7	52480	1	128
16	64	32	5	8	0.424960	0.337056	0.402560	PASS	118f8e253b29f694	52480	1	128
16	64	32	5	16	0.358400	0.317216	0.382976	PASS	472fe4e8596656af	52480	1	128
16	128	16	2	1	1.366816	1.337280	1.372032	PASS	fd15fa2e89cdb915	18688	2	256
16	128	16	2	2	0.852992	0.831712	0.885760	PASS	74864481ea3a41e4	18688	2	256
16	128	16	2	4	0.561152	0.537504	0.594624	PASS	7b9a5e82df1403b7	18688	2	256
16	128	16	2	8	0.422912	0.401408	0.456704	PASS	118f8e253b29f694	18688	2	256
16	128	16	2	16	0.417664	0.348384	0.390144	PASS	472fe4e8596656af	18688	2	256
16	128	16	3	1	1.332096	1.328128	1.350944	PASS	fd15fa2e89cdb915	28032	2	256
16	128	16	3	2	0.838560	0.816128	0.875552	PASS	74864481ea3a41e4	28032	2	256
16	128	16	3	4	0.552736	0.536416	0.592064	PASS	7b9a5e82df1403b7	28032	2	256
16	128	16	3	8	0.416768	0.401408	0.455552	PASS	118f8e253b29f694	28032	2	256
16	128	16	3	16	0.353280	0.350464	0.386144	PASS	472fe4e8596656af	28032	2	256
16	128	16	4	1	1.337376	1.303552	1.353504	PASS	fd15fa2e89cdb915	37376	2	256
16	128	16	4	2	0.852992	0.804864	0.879616	PASS	74864481ea3a41e4	37376	2	256
16	128	16	4	4	0.558912	0.535552	0.593792	PASS	7b9a5e82df1403b7	37376	2	256
16	128	16	4	8	0.418816	0.403680	0.459776	PASS	118f8e253b29f694	37376	2	256
16	128	16	4	16	0.355328	0.364544	0.389120	PASS	472fe4e8596656af	37376	2	256
16	128	16	5	1	1.331200	1.320960	1.357696	PASS	fd15fa2e89cdb915	46720	2	256
16	128	16	5	2	0.838656	0.824544	0.884928	PASS	74864481ea3a41e4	46720	2	256
16	128	16	5	4	0.562176	0.535552	0.601088	PASS	7b9a5e82df1403b7	46720	2	256
16	128	16	5	8	0.423936	0.404192	0.463872	PASS	118f8e253b29f694	46720	2	256
16	128	16	5	16	0.353280	0.336896	0.391168	PASS	472fe4e8596656af	46720	2	256
16	128	32	2	1	1.351680	1.332416	1.369024	PASS	fd15fa2e89cdb915	37376	2	256
16	128	32	2	2	0.850944	0.832416	0.888544	PASS	74864481ea3a41e4	37376	2	256
16	128	32	2	4	0.563200	0.538944	0.600064	PASS	7b9a5e82df1403b7	37376	2	256
16	128	32	2	8	0.422912	0.404480	0.462912	PASS	118f8e253b29f694	37376	2	256
16	128	32	2	16	0.361472	0.364288	0.391232	PASS	472fe4e8596656af	37376	2	256
16	128	32	3	1	1.340416	1.306720	1.362944	PASS	fd15fa2e89cdb915	56064	1	128
16	128	32	3	2	0.843776	0.808736	0.885760	PASS	74864481ea3a41e4	56064	1	128
16	128	32	3	4	0.558080	0.535680	0.598016	PASS	7b9a5e82df1403b7	56064	1	128
16	128	32	3	8	0.422912	0.402432	0.462848	PASS	118f8e253b29f694	56064	1	128
16	128	32	3	16	0.358112	0.334816	0.392032	PASS	472fe4e8596656af	56064	1	128
16	128	32	4	1	1.352704	1.330976	1.367040	PASS	fd15fa2e89cdb915	74752	1	128
16	128	32	4	2	0.854912	0.831488	0.892832	PASS	74864481ea3a41e4	74752	1	128
16	128	32	4	4	0.571072	0.539648	0.605184	PASS	7b9a5e82df1403b7	74752	1	128
16	128	32	4	8	0.430080	0.405504	0.468992	PASS	118f8e253b29f694	74752	1	128
16	128	32	4	16	0.364544	0.340032	0.398336	PASS	472fe4e8596656af	74752	1	128
16	128	32	5	1	1.361184	1.334400	1.380288	PASS	fd15fa2e89cdb915	93440	1	128
16	128	32	5	2	0.864256	0.831392	0.897024	PASS	74864481ea3a41e4	93440	1	128
16	128	32	5	4	0.573440	0.543744	0.611328	PASS	7b9a5e82df1403b7	93440	1	128
16	128	32	5	8	0.435456	0.404640	0.468992	PASS	118f8e253b29f694	93440	1	128
16	128	32	5	16	0.371712	0.339744	0.407456	PASS	472fe4e8596656af	93440	1	128
16	256	16	2	1	2.297856	2.268096	2.342912	PASS	fd15fa2e89cdb915	35072	2	256
16	256	16	2	2	1.326816	1.299808	1.376256	PASS	74864481ea3a41e4	35072	2	256
16	256	16	2	4	0.809984	0.780288	0.850944	PASS	7b9a5e82df1403b7	35072	2	256
16	256	16	2	8	0.549888	0.520032	0.586752	PASS	118f8e253b29f694	35072	2	256
16	256	16	2	16	0.429056	0.428288	0.467968	PASS	472fe4e8596656af	35072	2	256
16	256	16	3	1	2.295552	2.256896	2.301664	PASS	fd15fa2e89cdb915	52608	1	128
16	256	16	3	2	1.324864	1.296384	1.354752	PASS	74864481ea3a41e4	52608	1	128
16	256	16	3	4	0.804512	0.775168	0.840672	PASS	7b9a5e82df1403b7	52608	1	128
16	256	16	3	8	0.546816	0.516096	0.584864	PASS	118f8e253b29f694	52608	1	128
16	256	16	3	16	0.424960	0.387072	0.464896	PASS	472fe4e8596656af	52608	1	128
16	256	16	4	1	2.304000	2.259968	2.315264	PASS	fd15fa2e89cdb915	70144	1	128
16	256	16	4	2	1.336384	1.298336	1.363968	PASS	74864481ea3a41e4	70144	1	128
16	256	16	4	4	0.820224	0.777408	0.848128	PASS	7b9a5e82df1403b7	70144	1	128
16	256	16	4	8	0.560256	0.536736	0.588928	PASS	118f8e253b29f694	70144	1	128
16	256	16	4	16	0.436960	0.404640	0.471776	PASS	472fe4e8596656af	70144	1	128
16	256	16	5	1	2.313216	2.287616	2.320384	PASS	fd15fa2e89cdb915	87680	1	128
16	256	16	5	2	1.340640	1.299456	1.370112	PASS	74864481ea3a41e4	87680	1	128
16	256	16	5	4	0.823296	0.797696	0.857088	PASS	7b9a5e82df1403b7	87680	1	128
16	256	16	5	8	0.564480	0.536736	0.598912	PASS	118f8e253b29f694	87680	1	128
16	256	16	5	16	0.441344	0.413504	0.479232	PASS	472fe4e8596656af	87680	1	128
16	256	32	2	1	2.399232	2.365248	2.402976	PASS	fd15fa2e89cdb915	70144	1	128
16	256	32	2	2	1.379328	1.356608	1.409024	PASS	74864481ea3a41e4	70144	1	128
16	256	32	2	4	0.836736	0.805696	0.870400	PASS	7b9a5e82df1403b7	70144	1	128
16	256	32	2	8	0.567296	0.544640	0.603136	PASS	118f8e253b29f694	70144	1	128
16	256	32	2	16	0.441088	0.412832	0.476192	PASS	472fe4e8596656af	70144	1	128
32	16	16	2	1	0.983040	0.996352	1.014784	PASS	fd15fa2e89cdb915	6400	3	384
32	16	16	2	2	0.658272	0.688128	0.696320	PASS	74864481ea3a41e4	6400	3	384
32	16	16	2	4	0.464896	0.489472	0.505856	PASS	7b9a5e82df1403b7	6400	3	384
32	16	16	2	8	0.412352	0.451584	0.452352	PASS	118f8e253b29f694	6400	3	384
32	16	16	2	16	0.453632	0.485376	0.482368	PASS	472fe4e8596656af	6400	3	384
32	16	16	3	1	0.983904	0.992256	1.022816	PASS	fd15fa2e89cdb915	9600	3	384
32	16	16	3	2	0.654336	0.675808	0.706720	PASS	74864481ea3a41e4	9600	3	384
32	16	16	3	4	0.466944	0.487424	0.514048	PASS	7b9a5e82df1403b7	9600	3	384
32	16	16	3	8	0.422912	0.460800	0.458752	PASS	118f8e253b29f694	9600	3	384
32	16	16	3	16	0.466944	0.486400	0.501760	PASS	472fe4e8596656af	9600	3	384
32	16	16	4	1	0.986112	0.993280	1.024000	PASS	fd15fa2e89cdb915	12800	3	384
32	16	16	4	2	0.662464	0.677888	0.710656	PASS	74864481ea3a41e4	12800	3	384
32	16	16	4	4	0.462848	0.487424	0.512928	PASS	7b9a5e82df1403b7	12800	3	384
32	16	16	4	8	0.417792	0.457472	0.465920	PASS	118f8e253b29f694	12800	3	384
32	16	16	4	16	0.468992	0.485376	0.513024	PASS	472fe4e8596656af	12800	3	384
32	16	16	5	1	0.988160	0.996224	1.022976	PASS	fd15fa2e89cdb915	16000	3	384
32	16	16	5	2	0.670720	0.692288	0.710656	PASS	74864481ea3a41e4	16000	3	384
32	16	16	5	4	0.473088	0.492544	0.513024	PASS	7b9a5e82df1403b7	16000	3	384
32	16	16	5	8	0.428960	0.460800	0.468992	PASS	118f8e253b29f694	16000	3	384
32	16	16	5	16	0.471872	0.495328	0.514048	PASS	472fe4e8596656af	16000	3	384
32	16	32	2	1	0.942080	0.967424	0.987136	PASS	fd15fa2e89cdb915	12800	3	384
32	16	32	2	2	0.635808	0.670752	0.685088	PASS	74864481ea3a41e4	12800	3	384
32	16	32	2	4	0.454656	0.466944	0.501760	PASS	7b9a5e82df1403b7	12800	3	384
32	16	32	2	8	0.407552	0.455456	0.448512	PASS	118f8e253b29f694	12800	3	384
32	16	32	2	16	0.454112	0.483328	0.496640	PASS	472fe4e8596656af	12800	3	384
32	16	32	3	1	0.927680	0.958208	0.975872	PASS	fd15fa2e89cdb915	19200	3	384
32	16	32	3	2	0.631808	0.665600	0.683936	PASS	74864481ea3a41e4	19200	3	384
32	16	32	3	4	0.453632	0.466688	0.504832	PASS	7b9a5e82df1403b7	19200	3	384
32	16	32	3	8	0.413408	0.455680	0.457728	PASS	118f8e253b29f694	19200	3	384
32	16	32	3	16	0.465920	0.491232	0.504832	PASS	472fe4e8596656af	19200	3	384
32	16	32	4	1	0.936960	0.957440	0.973824	PASS	fd15fa2e89cdb915	25600	3	384
32	16	32	4	2	0.638976	0.671552	0.684032	PASS	74864481ea3a41e4	25600	3	384
32	16	32	4	4	0.458752	0.480992	0.503808	PASS	7b9a5e82df1403b7	25600	3	384
32	16	32	4	8	0.421888	0.457472	0.457728	PASS	118f8e253b29f694	25600	3	384
32	16	32	4	16	0.485376	0.508928	0.510976	PASS	472fe4e8596656af	25600	3	384
32	16	32	5	1	0.945152	0.960512	0.986880	PASS	fd15fa2e89cdb915	32000	3	384
32	16	32	5	2	0.643072	0.674816	0.703488	PASS	74864481ea3a41e4	32000	3	384
32	16	32	5	4	0.464896	0.486400	0.510976	PASS	7b9a5e82df1403b7	32000	3	384
32	16	32	5	8	0.424960	0.465920	0.470016	PASS	118f8e253b29f694	32000	3	384
32	16	32	5	16	0.494592	0.521216	0.538624	PASS	472fe4e8596656af	32000	3	384
32	32	8	2	1	1.321984	1.346560	1.354752	PASS	fd15fa2e89cdb915	4224	3	384
32	32	8	2	2	0.824320	0.858816	0.875232	PASS	74864481ea3a41e4	4224	3	384
32	32	8	2	4	0.546816	0.558784	0.594688	PASS	7b9a5e82df1403b7	4224	3	384
32	32	8	2	8	0.411936	0.450560	0.451680	PASS	118f8e253b29f694	4224	3	384
32	32	8	2	16	0.380928	0.413632	0.428032	PASS	472fe4e8596656af	4224	3	384
32	32	8	3	1	1.291264	1.294336	1.313792	PASS	fd15fa2e89cdb915	6336	3	384
32	32	8	3	2	0.809920	0.837632	0.852992	PASS	74864481ea3a41e4	6336	3	384
32	32	8	3	4	0.537600	0.555904	0.580608	PASS	7b9a5e82df1403b7	6336	3	384
32	32	8	3	8	0.406336	0.446464	0.450592	PASS	118f8e253b29f694	6336	3	384
32	32	8	3	16	0.380928	0.410624	0.421888	PASS	472fe4e8596656af	6336	3	384
32	32	8	4	1	1.292064	1.298432	1.314816	PASS	fd15fa2e89cdb915	8448	3	384
32	32	8	4	2	0.808960	0.835712	0.854720	PASS	74864481ea3a41e4	8448	3	384
32	32	8	4	4	0.539648	0.557056	0.579520	PASS	7b9a5e82df1403b7	8448	3	384
32	32	8	4	8	0.409600	0.449536	0.449664	PASS	118f8e253b29f694	8448	3	384
32	32	8	4	16	0.385024	0.417504	0.427008	PASS	472fe4e8596656af	8448	3	384
32	32	8	5	1	1.293312	1.307648	1.318912	PASS	fd15fa2e89cdb915	10560	3	384
32	32	8	5	2	0.812000	0.836608	0.857088	PASS	74864481ea3a41e4	10560	3	384
32	32	8	5	4	0.536576	0.555008	0.585728	PASS	7b9a5e82df1403b7	10560	3	384
32	32	8	5	8	0.408576	0.450560	0.452608	PASS	118f8e253b29f694	10560	3	384
32	32	8	5	16	0.385024	0.416768	0.427040	PASS	472fe4e8596656af	10560	3	384
32	32	16	2	1	0.729088	0.708864	0.752672	PASS	fd15fa2e89cdb915	8448	2	256
32	32	16	2	2	0.527360	0.501472	0.564064	PASS	74864481ea3a41e4	8448	2	256
32	32	16	2	4	0.390048	0.373664	0.430080	PASS	7b9a5e82df1403b7	8448	2	256
32	32	16	2	8	0.347136	0.321536	0.381216	PASS	118f8e253b29f694	8448	2	256
32	32	16	2	16	0.363200	0.358400	0.401408	PASS	472fe4e8596656af	8448	2	256
32	32	16	3	1	0.726912	0.704512	0.743136	PASS	fd15fa2e89cdb915	12672	2	256
32	32	16	3	2	0.524288	0.500032	0.558080	PASS	74864481ea3a41e4	12672	2	256
32	32	16	3	4	0.393216	0.370336	0.428832	PASS	7b9a5e82df1403b7	12672	2	256
32	32	16	3	8	0.348160	0.321760	0.381952	PASS	118f8e253b29f694	12672	2	256
32	32	16	3	16	0.365568	0.369664	0.403424	PASS	472fe4e8596656af	12672	2	256
32	32	16	4	1	0.724992	0.704512	0.736256	PASS	fd15fa2e89cdb915	16896	2	256
32	32	16	4	2	0.530240	0.498688	0.558080	PASS	74864481ea3a41e4	16896	2	256
32	32	16	4	4	0.392192	0.369696	0.428736	PASS	7b9a5e82df1403b7	16896	2	256
32	32	16	4	8	0.352256	0.323424	0.380576	PASS	118f8e253b29f694	16896	2	256
32	32	16	4	16	0.371712	0.376064	0.400384	PASS	472fe4e8596656af	16896	2	256
32	32	16	5	1	0.723680	0.706528	0.741184	PASS	fd15fa2e89cdb915	21120	2	256
32	32	16	5	2	0.527360	0.500480	0.555808	PASS	74864481ea3a41e4	21120	2	256
32	32	16	5	4	0.393952	0.370688	0.428768	PASS	7b9a5e82df1403b7	21120	2	256
32	32	16	5	8	0.347136	0.327680	0.381120	PASS	118f8e253b29f694	21120	2	256
32	32	16	5	16	0.371712	0.383904	0.409600	PASS	472fe4e8596656af	21120	2	256
32	32	32	2	1	0.699392	0.693120	0.729920	PASS	fd15fa2e89cdb915	16896	2	256
32	32	32	2	2	0.507776	0.499712	0.553184	PASS	74864481ea3a41e4	16896	2	256
32	32	32	2	4	0.394240	0.371008	0.428032	PASS	7b9a5e82df1403b7	16896	2	256
32	32	32	2	8	0.344448	0.322560	0.380928	PASS	118f8e253b29f694	16896	2	256
32	32	32	2	16	0.372448	0.378144	0.402432	PASS	472fe4e8596656af	16896	2	256
32	32	32	3	1	0.694944	0.681216	0.727040	PASS	fd15fa2e89cdb915	25344	2	256
32	32	32	3	2	0.510272	0.497856	0.554976	PASS	74864481ea3a41e4	25344	2	256
32	32	32	3	4	0.388096	0.370336	0.425984	PASS	7b9a5e82df1403b7	25344	2	256
32	32	32	3	8	0.350208	0.327968	0.382592	PASS	118f8e253b29f694	25344	2	256
32	32	32	3	16	0.375808	0.383680	0.411296	PASS	472fe4e8596656af	25344	2	256
32	32	32	4	1	0.693568	0.686080	0.726272	PASS	fd15fa2e89cdb915	33792	2	256
32	32	32	4	2	0.514048	0.499648	0.556992	PASS	74864481ea3a41e4	33792	2	256
32	32	32	4	4	0.394240	0.368640	0.430080	PASS	7b9a5e82df1403b7	33792	2	256
32	32	32	4	8	0.352256	0.326912	0.386848	PASS	118f8e253b29f694	33792	2	256
32	32	32	4	16	0.386048	0.392192	0.411648	PASS	472fe4e8596656af	33792	2	256
32	32	32	5	1	0.702496	0.691104	0.730112	PASS	fd15fa2e89cdb915	42240	2	256
32	32	32	5	2	0.517120	0.498912	0.558976	PASS	74864481ea3a41e4	42240	2	256
32	32	32	5	4	0.395072	0.367936	0.433152	PASS	7b9a5e82df1403b7	42240	2	256
32	32	32	5	8	0.358400	0.326656	0.388096	PASS	118f8e253b29f694	42240	2	256
32	32	32	5	16	0.391008	0.364544	0.431168	PASS	472fe4e8596656af	42240	2	256
32	64	8	2	1	1.848320	1.844224	1.864704	PASS	fd15fa2e89cdb915	6272	3	384
32	64	8	2	2	1.088512	1.102816	1.126400	PASS	74864481ea3a41e4	6272	3	384
32	64	8	2	4	0.680256	0.692224	0.714464	PASS	7b9a5e82df1403b7	6272	3	384
32	64	8	2	8	0.482432	0.514432	0.510976	PASS	118f8e253b29f694	6272	3	384
32	64	8	2	16	0.387904	0.417792	0.419840	PASS	472fe4e8596656af	6272	3	384
32	64	8	3	1	1.042432	1.029376	1.064960	PASS	fd15fa2e89cdb915	9408	2	256
32	64	8	3	2	0.688320	0.662528	0.723744	PASS	74864481ea3a41e4	9408	2	256
32	64	8	3	4	0.472032	0.451584	0.510976	PASS	7b9a5e82df1403b7	9408	2	256
32	64	8	3	8	0.372736	0.346848	0.406528	PASS	118f8e253b29f694	9408	2	256
32	64	8	3	16	0.345088	0.348832	0.376544	PASS	472fe4e8596656af	9408	2	256
32	64	8	4	1	1.042432	1.033440	1.065088	PASS	fd15fa2e89cdb915	12544	2	256
32	64	8	4	2	0.686080	0.662432	0.721920	PASS	74864481ea3a41e4	12544	2	256
32	64	8	4	4	0.472864	0.458752	0.512992	PASS	7b9a5e82df1403b7	12544	2	256
32	64	8	4	8	0.370688	0.351520	0.409856	PASS	118f8e253b29f694	12544	2	256
32	64	8	4	16	0.343040	0.347392	0.378880	PASS	472fe4e8596656af	12544	2	256
32	64	8	5	1	0.947200	0.940128	0.973824	PASS	fd15fa2e89cdb915	15680	2	256
32	64	8	5	2	0.627584	0.623776	0.667296	PASS	74864481ea3a41e4	15680	2	256
32	64	8	5	4	0.470144	0.452896	0.523264	PASS	7b9a5e82df1403b7	15680	2	256
32	64	8	5	8	0.370688	0.350208	0.419040	PASS	118f8e253b29f694	15680	2	256
32	64	8	5	16	0.344064	0.347968	0.389120	PASS	472fe4e8596656af	15680	2	256
32	64	16	2	1	0.981888	0.965440	0.998400	PASS	fd15fa2e89cdb915	12544	2	256
32	64	16	2	2	0.662528	0.629088	0.692544	PASS	74864481ea3a41e4	12544	2	256
32	64	16	2	4	0.456448	0.436224	0.494848	PASS	7b9a5e82df1403b7	12544	2	256
32	64	16	2	8	0.366592	0.338016	0.401760	PASS	118f8e253b29f694	12544	2	256
32	64	16	2	16	0.339968	0.344064	0.375072	PASS	472fe4e8596656af	12544	2	256
32	64	16	3	1	0.958208	0.943616	0.984064	PASS	fd15fa2e89cdb915	18816	2	256
32	64	16	3	2	0.644832	0.630784	0.681856	PASS	74864481ea3a41e4	18816	2	256
32	64	16	3	4	0.455680	0.436576	0.490144	PASS	7b9a5e82df1403b7	18816	2	256
32	64	16	3	8	0.361344	0.336896	0.397312	PASS	118f8e253b29f694	18816	2	256
32	64	16	3	16	0.335872	0.348352	0.373760	PASS	472fe4e8596656af	18816	2	256
32	64	16	4	1	0.966464	0.939296	0.991232	PASS	fd15fa2e89cdb915	25088	2	256
32	64	16	4	2	0.648064	0.631520	0.685216	PASS	74864481ea3a41e4	25088	2	256
32	64	16	4	4	0.454304	0.435136	0.493568	PASS	7b9a5e82df1403b7	25088	2	256
32	64	16	4	8	0.372032	0.337760	0.400064	PASS	118f8e253b29f694	25088	2	256
32	64	16	4	16	0.337920	0.348160	0.374784	PASS	472fe4e8596656af	25088	2	256
32	64	16	5	1	0.959488	0.948128	0.992256	PASS	fd15fa2e89cdb915	31360	2	256
32	64	16	5	2	0.642816	0.629760	0.689056	PASS	74864481ea3a41e4	31360	2	256
32	64	16	5	4	0.453536	0.436512	0.496640	PASS	7b9a5e82df1403b7	31360	2	256
32	64	16	5	8	0.361472	0.343872	0.403200	PASS	118f8e253b29f694	31360	2	256
32	64	16	5	16	0.342016	0.346368	0.377856	PASS	472fe4e8596656af	31360	2	256
32	64	32	2	1	0.942208	0.975136	0.991232	PASS	fd15fa2e89cdb915	25088	2	256
32	64	32	2	2	0.640000	0.640832	0.686080	PASS	74864481ea3a41e4	25088	2	256
32	64	32	2	4	0.454528	0.443136	0.498560	PASS	7b9a5e82df1403b7	25088	2	256
32	64	32	2	8	0.367584	0.348160	0.404480	PASS	118f8e253b29f694	25088	2	256
32	64	32	2	16	0.345312	0.349440	0.378880	PASS	472fe4e8596656af	25088	2	256
32	64	32	3	1	0.946176	0.969728	0.987136	PASS	fd15fa2e89cdb915	37632	2	256
32	64	32	3	2	0.641024	0.637152	0.689152	PASS	74864481ea3a41e4	37632	2	256
