tile_m	tile_n	tile_k	stages	split_k	l05_ms	l1_ms	l2_ms	status	l05_hash	smem	ctas_per_sm	grid
16	64	16	4	1	0.436224	0.421888	0.435200	PASS	5245714bc5d3ab4d	20992	2	256
16	64	16	4	2	0.306144	0.286720	0.318752	PASS	784ee21438927111	20992	2	256
16	64	16	4	4	0.224096	0.203776	0.231424	PASS	84c6e7738cd9a7d7	20992	2	256
16	64	16	4	8	0.188416	0.168800	0.196288	PASS	b37a2e7f0ec44cb5	20992	2	256
16	64	16	4	16	0.174432	0.165152	0.187232	PASS	8a737188b958a2ae	20992	2	256
16	64	16	5	1	0.434176	0.420864	0.436064	PASS	5245714bc5d3ab4d	26240	2	256
16	64	16	5	2	0.308224	0.287488	0.319488	PASS	784ee21438927111	26240	2	256
16	64	16	5	4	0.226240	0.203776	0.231424	PASS	84c6e7738cd9a7d7	26240	2	256
16	64	16	5	8	0.187392	0.171328	0.198656	PASS	b37a2e7f0ec44cb5	26240	2	256
16	64	16	5	16	0.176000	0.165024	0.188416	PASS	8a737188b958a2ae	26240	2	256
16	64	32	2	1	0.425856	0.421184	0.445120	PASS	5245714bc5d3ab4d	20992	2	256
16	64	32	2	2	0.304128	0.287744	0.323584	PASS	784ee21438927111	20992	2	256
16	64	32	2	4	0.224032	0.205824	0.236544	PASS	84c6e7738cd9a7d7	20992	2	256
16	64	32	2	8	0.191488	0.171776	0.201728	PASS	b37a2e7f0ec44cb5	20992	2	256
16	64	32	2	16	0.176992	0.169184	0.190464	PASS	8a737188b958a2ae	20992	2	256
16	64	32	3	1	0.424640	0.420864	0.442240	PASS	5245714bc5d3ab4d	31488	2	256
16	64	32	3	2	0.303104	0.287776	0.322560	PASS	784ee21438927111	31488	2	256
16	64	32	3	4	0.222336	0.203648	0.236544	PASS	84c6e7738cd9a7d7	31488	2	256
16	64	32	3	8	0.190464	0.170688	0.201344	PASS	b37a2e7f0ec44cb5	31488	2	256
16	64	32	3	16	0.178176	0.171008	0.190304	PASS	8a737188b958a2ae	31488	2	256
16	64	32	4	1	0.428800	0.423008	0.445440	PASS	5245714bc5d3ab4d	41984	2	256
16	64	32	4	2	0.306176	0.287648	0.325632	PASS	784ee21438927111	41984	2	256
16	64	32	4	4	0.226304	0.208128	0.239616	PASS	84c6e7738cd9a7d7	41984	2	256
16	64	32	4	8	0.189440	0.172128	0.200896	PASS	b37a2e7f0ec44cb5	41984	2	256
16	64	32	4	16	0.180224	0.163840	0.190144	PASS	8a737188b958a2ae	41984	2	256
16	64	32	5	1	0.437248	0.420864	0.445440	PASS	5245714bc5d3ab4d	52480	1	128
16	64	32	5	2	0.310176	0.286496	0.325664	PASS	784ee21438927111	52480	1	128
16	64	32	5	4	0.230240	0.205984	0.237568	PASS	84c6e7738cd9a7d7	52480	1	128
16	64	32	5	8	0.190336	0.170144	0.201728	PASS	b37a2e7f0ec44cb5	52480	1	128
16	64	32	5	16	0.184128	0.159936	0.196608	PASS	8a737188b958a2ae	52480	1	128
16	128	16	2	1	0.691520	0.671584	0.688128	PASS	5245714bc5d3ab4d	18688	2	256
16	128	16	2	2	0.435200	0.419840	0.446464	PASS	784ee21438927111	18688	2	256
16	128	16	2	4	0.291712	0.272352	0.299008	PASS	84c6e7738cd9a7d7	18688	2	256
16	128	16	2	8	0.220288	0.204800	0.231424	PASS	b37a2e7f0ec44cb5	18688	2	256
16	128	16	2	16	0.188416	0.177408	0.199360	PASS	8a737188b958a2ae	18688	2	256
16	128	16	3	1	0.675840	0.667776	0.677888	PASS	5245714bc5d3ab4d	28032	2	256
16	128	16	3	2	0.429056	0.409472	0.440576	PASS	784ee21438927111	28032	2	256
16	128	16	3	4	0.287744	0.271616	0.296960	PASS	84c6e7738cd9a7d7	28032	2	256
16	128	16	3	8	0.220320	0.203808	0.230400	PASS	b37a2e7f0ec44cb5	28032	2	256
16	128	16	3	16	0.188416	0.179200	0.198656	PASS	8a737188b958a2ae	28032	2	256
16	128	16	4	1	0.681984	0.654048	0.678912	PASS	5245714bc5d3ab4d	37376	2	256
16	128	16	4	2	0.433152	0.406208	0.444416	PASS	784ee21438927111	37376	2	256
16	128	16	4	4	0.290816	0.271360	0.298912	PASS	84c6e7738cd9a7d7	37376	2	256
16	128	16	4	8	0.223456	0.205952	0.233376	PASS	b37a2e7f0ec44cb5	37376	2	256
16	128	16	4	16	0.187392	0.186368	0.199520	PASS	8a737188b958a2ae	37376	2	256
16	128	16	5	1	0.684032	0.665856	0.681632	PASS	5245714bc5d3ab4d	46720	2	256
16	128	16	5	2	0.431104	0.416768	0.447488	PASS	784ee21438927111	46720	2	256
16	128	16	5	4	0.291840	0.271360	0.300832	PASS	84c6e7738cd9a7d7	46720	2	256
16	128	16	5	8	0.226656	0.206144	0.235264	PASS	b37a2e7f0ec44cb5	46720	2	256
16	128	16	5	16	0.189440	0.173248	0.202752	PASS	8a737188b958a2ae	46720	2	256
16	128	32	2	1	0.690176	0.670048	0.688128	PASS	5245714bc5d3ab4d	37376	2	256
16	128	32	2	2	0.439296	0.419488	0.448512	PASS	784ee21438927111	37376	2	256
16	128	32	2	4	0.294912	0.272384	0.301952	PASS	84c6e7738cd9a7d7	37376	2	256
16	128	32	2	8	0.226304	0.206848	0.235520	PASS	b37a2e7f0ec44cb5	37376	2	256
16	128	32	2	16	0.190560	0.187296	0.201728	PASS	8a737188b958a2ae	37376	2	256
16	128	32	3	1	0.682112	0.656096	0.683904	PASS	5245714bc5d3ab4d	56064	1	128
16	128	32	3	2	0.433952	0.409600	0.449248	PASS	784ee21438927111	56064	1	128
16	128	32	3	4	0.291840	0.271360	0.300032	PASS	84c6e7738cd9a7d7	56064	1	128
16	128	32	3	8	0.222208	0.205824	0.233472	PASS	b37a2e7f0ec44cb5	56064	1	128
16	128	32	3	16	0.192512	0.167936	0.201728	PASS	8a737188b958a2ae	56064	1	128
16	128	32	4	1	0.688864	0.668672	0.687104	PASS	5245714bc5d3ab4d	74752	1	128
16	128	32	4	2	0.440416	0.418720	0.449888	PASS	784ee21438927111	74752	1	128
16	128	32	4	4	0.296992	0.273536	0.306080	PASS	84c6e7738cd9a7d7	74752	1	128
16	128	32	4	8	0.229376	0.206656	0.238592	PASS	b37a2e7f0ec44cb5	74752	1	128
16	128	32	4	16	0.194688	0.172032	0.203776	PASS	8a737188b958a2ae	74752	1	128
16	128	32	5	1	0.692224	0.670848	0.691392	PASS	5245714bc5d3ab4d	93440	1	128
16	128	32	5	2	0.440320	0.418816	0.453632	PASS	784ee21438927111	93440	1	128
16	128	32	5	4	0.301056	0.277664	0.306144	PASS	84c6e7738cd9a7d7	93440	1	128
16	128	32	5	8	0.230112	0.204800	0.238784	PASS	b37a2e7f0ec44cb5	93440	1	128
16	128	32	5	16	0.197632	0.173056	0.208896	PASS	8a737188b958a2ae	93440	1	128
16	256	16	2	1	1.168384	1.137568	1.174528	PASS	5245714bc5d3ab4d	35072	2	256
16	256	16	2	2	0.676864	0.653312	0.697344	PASS	784ee21438927111	35072	2	256
16	256	16	2	4	0.417504	0.392416	0.427904	PASS	84c6e7738cd9a7d7	35072	2	256
16	256	16	2	8	0.288768	0.267584	0.300000	PASS	b37a2e7f0ec44cb5	35072	2	256
16	256	16	2	16	0.225280	0.220096	0.238368	PASS	8a737188b958a2ae	35072	2	256
16	256	16	3	1	1.160192	1.129632	1.154048	PASS	5245714bc5d3ab4d	52608	1	128
16	256	16	3	2	0.677536	0.652288	0.686880	PASS	784ee21438927111	52608	1	128
16	256	16	3	4	0.416480	0.392320	0.422912	PASS	84c6e7738cd9a7d7	52608	1	128
16	256	16	3	8	0.286560	0.262112	0.296640	PASS	b37a2e7f0ec44cb5	52608	1	128
16	256	16	3	16	0.225408	0.195200	0.236544	PASS	8a737188b958a2ae	52608	1	128
16	256	16	4	1	1.167360	1.132736	1.160192	PASS	5245714bc5d3ab4d	70144	1	128
16	256	16	4	2	0.681632	0.651424	0.691200	PASS	784ee21438927111	70144	1	128
16	256	16	4	4	0.420128	0.391168	0.426016	PASS	84c6e7738cd9a7d7	70144	1	128
16	256	16	4	8	0.291520	0.272128	0.300032	PASS	b37a2e7f0ec44cb5	70144	1	128
16	256	16	4	16	0.230720	0.204800	0.238592	PASS	8a737188b958a2ae	70144	1	128
16	256	16	5	1	1.170176	1.146016	1.163264	PASS	5245714bc5d3ab4d	87680	1	128
16	256	16	5	2	0.686816	0.653472	0.694272	PASS	784ee21438927111	87680	1	128
16	256	16	5	4	0.423936	0.402144	0.429056	PASS	84c6e7738cd9a7d7	87680	1	128
16	256	16	5	8	0.296960	0.272576	0.305856	PASS	b37a2e7f0ec44cb5	87680	1	128
16	256	16	5	16	0.231200	0.209664	0.243712	PASS	8a737188b958a2ae	87680	1	128
16	256	32	2	1	1.213440	1.183744	1.206272	PASS	5245714bc5d3ab4d	70144	1	128
16	256	32	2	2	0.704448	0.683072	0.712672	PASS	784ee21438927111	70144	1	128
16	256	32	2	4	0.434176	0.407552	0.438208	PASS	84c6e7738cd9a7d7	70144	1	128
16	256	32	2	8	0.297984	0.275488	0.308096	PASS	b37a2e7f0ec44cb5	70144	1	128
16	256	32	2	16	0.231424	0.208896	0.242656	PASS	8a737188b958a2ae	70144	1	128
32	16	16	2	1	0.503808	0.502784	0.509952	PASS	5245714bc5d3ab4d	6400	3	384
32	16	16	2	2	0.342016	0.348896	0.355328	PASS	784ee21438927111	6400	3	384
32	16	16	2	4	0.242688	0.242688	0.253760	PASS	84c6e7738cd9a7d7	6400	3	384
32	16	16	2	8	0.217952	0.229376	0.232128	PASS	b37a2e7f0ec44cb5	6400	3	384
32	16	16	2	16	0.225280	0.232448	0.231232	PASS	8a737188b958a2ae	6400	3	384
32	16	16	3	1	0.502784	0.499712	0.512800	PASS	5245714bc5d3ab4d	9600	3	384
32	16	16	3	2	0.342944	0.345952	0.361440	PASS	784ee21438927111	9600	3	384
32	16	16	3	4	0.244672	0.243712	0.258016	PASS	84c6e7738cd9a7d7	9600	3	384
32	16	16	3	8	0.217088	0.228320	0.234496	PASS	b37a2e7f0ec44cb5	9600	3	384
32	16	16	3	16	0.229184	0.233472	0.245568	PASS	8a737188b958a2ae	9600	3	384
32	16	16	4	1	0.502784	0.499712	0.512000	PASS	5245714bc5d3ab4d	12800	3	384
32	16	16	4	2	0.341088	0.346144	0.360448	PASS	784ee21438927111	12800	3	384
32	16	16	4	4	0.224256	0.218112	0.236448	PASS	84c6e7738cd9a7d7	12800	3	384
32	16	16	4	8	0.201728	0.193504	0.217088	PASS	b37a2e7f0ec44cb5	12800	3	384
32	16	16	4	16	0.232416	0.233472	0.246784	PASS	8a737188b958a2ae	12800	3	384
32	16	16	5	1	0.502784	0.500384	0.513024	PASS	5245714bc5d3ab4d	16000	3	384
32	16	16	5	2	0.340992	0.349888	0.361472	PASS	784ee21438927111	16000	3	384
32	16	16	5	4	0.244736	0.244736	0.260064	PASS	84c6e7738cd9a7d7	16000	3	384
32	16	16	5	8	0.220160	0.232448	0.237632	PASS	b37a2e7f0ec44cb5	16000	3	384
32	16	16	5	16	0.233472	0.234496	0.247808	PASS	8a737188b958a2ae	16000	3	384
32	16	32	2	1	0.482304	0.484032	0.495616	PASS	5245714bc5d3ab4d	12800	3	384
32	16	32	2	2	0.330752	0.341024	0.351168	PASS	784ee21438927111	12800	3	384
32	16	32	2	4	0.236544	0.234496	0.253632	PASS	84c6e7738cd9a7d7	12800	3	384
32	16	32	2	8	0.219936	0.225280	0.231072	PASS	b37a2e7f0ec44cb5	12800	3	384
32	16	32	2	16	0.228352	0.233472	0.236352	PASS	8a737188b958a2ae	12800	3	384
32	16	32	3	1	0.484352	0.484064	0.490304	PASS	5245714bc5d3ab4d	19200	3	384
32	16	32	3	2	0.328704	0.338944	0.346112	PASS	784ee21438927111	19200	3	384
32	16	32	3	4	0.236544	0.236256	0.249856	PASS	84c6e7738cd9a7d7	19200	3	384
32	16	32	3	8	0.218112	0.228256	0.231200	PASS	b37a2e7f0ec44cb5	19200	3	384
32	16	32	3	16	0.233472	0.235520	0.239456	PASS	8a737188b958a2ae	19200	3	384
32	16	32	4	1	0.484352	0.482304	0.489472	PASS	5245714bc5d3ab4d	25600	3	384
32	16	32	4	2	0.333824	0.336896	0.350208	PASS	784ee21438927111	25600	3	384
32	16	32	4	4	0.242688	0.240384	0.251712	PASS	84c6e7738cd9a7d7	25600	3	384
32	16	32	4	8	0.223936	0.232448	0.234336	PASS	b37a2e7f0ec44cb5	25600	3	384
32	16	32	4	16	0.238592	0.240640	0.245760	PASS	8a737188b958a2ae	25600	3	384
32	16	32	5	1	0.485248	0.483328	0.495616	PASS	5245714bc5d3ab4d	32000	3	384
32	16	32	5	2	0.333824	0.338944	0.358112	PASS	784ee21438927111	32000	3	384
32	16	32	5	4	0.243520	0.243712	0.260096	PASS	84c6e7738cd9a7d7	32000	3	384
32	16	32	5	8	0.223936	0.237344	0.240576	PASS	b37a2e7f0ec44cb5	32000	3	384
32	16	32	5	16	0.244640	0.245760	0.255936	PASS	8a737188b958a2ae	32000	3	384
32	32	8	2	1	0.676864	0.675840	0.679936	PASS	5245714bc5d3ab4d	4224	3	384
32	32	8	2	2	0.425984	0.436224	0.444416	PASS	784ee21438927111	4224	3	384
32	32	8	2	4	0.285440	0.279552	0.299008	PASS	84c6e7738cd9a7d7	4224	3	384
32	32	8	2	8	0.217088	0.229120	0.230048	PASS	b37a2e7f0ec44cb5	4224	3	384
32	32	8	2	16	0.204800	0.208896	0.216064	PASS	8a737188b958a2ae	4224	3	384
32	32	8	3	1	0.658336	0.649216	0.658432	PASS	5245714bc5d3ab4d	6336	3	384
32	32	8	3	2	0.418496	0.422624	0.433152	PASS	784ee21438927111	6336	3	384
32	32	8	3	4	0.280896	0.278464	0.291840	PASS	84c6e7738cd9a7d7	6336	3	384
32	32	8	3	8	0.216160	0.228352	0.228544	PASS	b37a2e7f0ec44cb5	6336	3	384
32	32	8	3	16	0.201664	0.208896	0.213088	PASS	8a737188b958a2ae	6336	3	384
32	32	8	4	1	0.658432	0.651264	0.659392	PASS	5245714bc5d3ab4d	8448	3	384
32	32	8	4	2	0.418816	0.420960	0.435424	PASS	784ee21438927111	8448	3	384
32	32	8	4	4	0.280576	0.278528	0.292864	PASS	84c6e7738cd9a7d7	8448	3	384
32	32	8	4	8	0.217856	0.229376	0.228352	PASS	b37a2e7f0ec44cb5	8448	3	384
32	32	8	4	16	0.206816	0.212992	0.218176	PASS	8a737188b958a2ae	8448	3	384
32	32	8	5	1	0.658048	0.654208	0.659456	PASS	5245714bc5d3ab4d	10560	3	384
32	32	8	5	2	0.419776	0.420864	0.436992	PASS	784ee21438927111	10560	3	384
32	32	8	5	4	0.284480	0.279296	0.293568	PASS	84c6e7738cd9a7d7	10560	3	384
32	32	8	5	8	0.221344	0.229376	0.229376	PASS	b37a2e7f0ec44cb5	10560	3	384
32	32	8	5	16	0.202752	0.210944	0.218112	PASS	8a737188b958a2ae	10560	3	384
32	32	16	2	1	0.377856	0.358688	0.379904	PASS	5245714bc5d3ab4d	8448	2	256
32	32	16	2	2	0.277440	0.254624	0.289696	PASS	784ee21438927111	8448	2	256
32	32	16	2	4	0.209920	0.187648	0.218112	PASS	84c6e7738cd9a7d7	8448	2	256
32	32	16	2	8	0.186560	0.166208	0.198656	PASS	b37a2e7f0ec44cb5	8448	2	256
32	32	16	2	16	0.191488	0.180224	0.197632	PASS	8a737188b958a2ae	8448	2	256
32	32	16	3	1	0.375936	0.356032	0.374784	PASS	5245714bc5d3ab4d	12672	2	256
32	32	16	3	2	0.274432	0.252928	0.285696	PASS	784ee21438927111	12672	2	256
32	32	16	3	4	0.209920	0.187360	0.216064	PASS	84c6e7738cd9a7d7	12672	2	256
32	32	16	3	8	0.174528	0.148352	0.181024	PASS	b37a2e7f0ec44cb5	12672	2	256
32	32	16	3	16	0.174720	0.154016	0.175008	PASS	8a737188b958a2ae	12672	2	256
32	32	16	4	1	0.343584	0.317152	0.340256	PASS	5245714bc5d3ab4d	16896	2	256
32	32	16	4	2	0.276736	0.246240	0.287104	PASS	784ee21438927111	16896	2	256
32	32	16	4	4	0.206080	0.179840	0.216960	PASS	84c6e7738cd9a7d7	16896	2	256
32	32	16	4	8	0.186592	0.161120	0.195456	PASS	b37a2e7f0ec44cb5	16896	2	256
32	32	16	4	16	0.191328	0.167520	0.193568	PASS	8a737188b958a2ae	16896	2	256
32	32	16	5	1	0.371904	0.347360	0.374048	PASS	5245714bc5d3ab4d	21120	2	256
32	32	16	5	2	0.273152	0.246944	0.288064	PASS	784ee21438927111	21120	2	256
32	32	16	5	4	0.206656	0.181504	0.217568	PASS	84c6e7738cd9a7d7	21120	2	256
32	32	16	5	8	0.187104	0.162272	0.198592	PASS	b37a2e7f0ec44cb5	21120	2	256
32	32	16	5	16	0.193664	0.169824	0.194688	PASS	8a737188b958a2ae	21120	2	256
32	32	32	2	1	0.362720	0.341792	0.368000	PASS	5245714bc5d3ab4d	16896	2	256
32	32	32	2	2	0.267424	0.245088	0.286304	PASS	784ee21438927111	16896	2	256
32	32	32	2	4	0.205152	0.180960	0.217216	PASS	84c6e7738cd9a7d7	16896	2	256
32	32	32	2	8	0.184096	0.160736	0.196832	PASS	b37a2e7f0ec44cb5	16896	2	256
32	32	32	2	16	0.192512	0.168256	0.194432	PASS	8a737188b958a2ae	16896	2	256
32	32	32	3	1	0.358880	0.341152	0.367616	PASS	5245714bc5d3ab4d	25344	2	256
32	32	32	3	2	0.265984	0.244864	0.285216	PASS	784ee21438927111	25344	2	256
32	32	32	3	4	0.206048	0.180352	0.216832	PASS	84c6e7738cd9a7d7	25344	2	256
32	32	32	3	8	0.188000	0.161504	0.197824	PASS	b37a2e7f0ec44cb5	25344	2	256
32	32	32	3	16	0.194592	0.171232	0.196160	PASS	8a737188b958a2ae	25344	2	256
32	32	32	4	1	0.361824	0.339840	0.367744	PASS	5245714bc5d3ab4d	33792	2	256
32	32	32	4	2	0.270400	0.245024	0.287744	PASS	784ee21438927111	33792	2	256
32	32	32	4	4	0.208640	0.180992	0.218272	PASS	84c6e7738cd9a7d7	33792	2	256
32	32	32	4	8	0.191872	0.163808	0.197472	PASS	b37a2e7f0ec44cb5	33792	2	256
32	32	32	4	16	0.198432	0.174272	0.196672	PASS	8a737188b958a2ae	33792	2	256
32	32	32	5	1	0.362912	0.340576	0.368896	PASS	5245714bc5d3ab4d	42240	2	256
32	32	32	5	2	0.273952	0.245952	0.288416	PASS	784ee21438927111	42240	2	256
32	32	32	5	4	0.205888	0.182176	0.218592	PASS	84c6e7738cd9a7d7	42240	2	256
32	32	32	5	8	0.189472	0.164160	0.198816	PASS	b37a2e7f0ec44cb5	42240	2	256
32	32	32	5	16	0.199744	0.174624	0.201952	PASS	8a737188b958a2ae	42240	2	256
32	64	8	2	1	0.936416	0.910432	0.934112	PASS	5245714bc5d3ab4d	6272	3	384
32	64	8	2	2	0.556800	0.537664	0.570976	PASS	784ee21438927111	6272	3	384
32	64	8	2	4	0.350112	0.332288	0.358048	PASS	84c6e7738cd9a7d7	6272	3	384
32	64	8	2	8	0.253920	0.234560	0.262368	PASS	b37a2e7f0ec44cb5	6272	3	384
32	64	8	2	16	0.207296	0.187488	0.215968	PASS	8a737188b958a2ae	6272	3	384
32	64	8	3	1	0.487424	0.472064	0.486752	PASS	5245714bc5d3ab4d	9408	2	256
32	64	8	3	2	0.361472	0.336672	0.366368	PASS	784ee21438927111	9408	2	256
32	64	8	3	4	0.249856	0.232448	0.260096	PASS	84c6e7738cd9a7d7	9408	2	256
32	64	8	3	8	0.198656	0.177472	0.209920	PASS	b37a2e7f0ec44cb5	9408	2	256
32	64	8	3	16	0.186368	0.177376	0.191424	PASS	8a737188b958a2ae	9408	2	256
32	64	8	4	1	0.534528	0.520064	0.535552	PASS	5245714bc5d3ab4d	12544	2	256
32	64	8	4	2	0.354240	0.336192	0.365568	PASS	784ee21438927111	12544	2	256
32	64	8	4	4	0.249792	0.235520	0.262048	PASS	84c6e7738cd9a7d7	12544	2	256
32	64	8	4	8	0.201728	0.181248	0.210944	PASS	b37a2e7f0ec44cb5	12544	2	256
32	64	8	4	16	0.182208	0.177408	0.192480	PASS	8a737188b958a2ae	12544	2	256
32	64	8	5	1	0.529472	0.520032	0.539648	PASS	5245714bc5d3ab4d	15680	2	256
32	64	8	5	2	0.353984	0.335168	0.371712	PASS	784ee21438927111	15680	2	256
32	64	8	5	4	0.249856	0.233664	0.265216	PASS	84c6e7738cd9a7d7	15680	2	256
32	64	8	5	8	0.196512	0.179200	0.215040	PASS	b37a2e7f0ec44cb5	15680	2	256
32	64	8	5	16	0.182240	0.177152	0.195584	PASS	8a737188b958a2ae	15680	2	256
32	64	16	2	1	0.502560	0.484352	0.503808	PASS	5245714bc5d3ab4d	12544	2	256
32	64	16	2	2	0.340800	0.319808	0.350208	PASS	784ee21438927111	12544	2	256
32	64	16	2	4	0.242688	0.221184	0.251904	PASS	84c6e7738cd9a7d7	12544	2	256
32	64	16	2	8	0.196384	0.174240	0.203744	PASS	b37a2e7f0ec44cb5	12544	2	256
32	64	16	2	16	0.181024	0.173984	0.190432	PASS	8a737188b958a2ae	12544	2	256
32	64	16	3	1	0.499680	0.475136	0.496640	PASS	5245714bc5d3ab4d	18816	2	256
32	64	16	3	2	0.335552	0.319488	0.348288	PASS	784ee21438927111	18816	2	256
32	64	16	3	4	0.239616	0.219392	0.246784	PASS	84c6e7738cd9a7d7	18816	2	256
32	64	16	3	8	0.193536	0.171008	0.203968	PASS	b37a2e7f0ec44cb5	18816	2	256
32	64	16	3	16	0.179200	0.176128	0.190464	PASS	8a737188b958a2ae	18816	2	256
32	64	16	4	1	0.498336	0.475008	0.499680	PASS	5245714bc5d3ab4d	25088	2	256
32	64	16	4	2	0.337920	0.319392	0.351232	PASS	784ee21438927111	25088	2	256
32	64	16	4	4	0.239616	0.220160	0.247808	PASS	84c6e7738cd9a7d7	25088	2	256
32	64	16	4	8	0.194496	0.173248	0.205824	PASS	b37a2e7f0ec44cb5	25088	2	256
32	64	16	4	16	0.181248	0.178016	0.191488	PASS	8a737188b958a2ae	25088	2	256
32	64	16	5	1	0.491520	0.475136	0.499712	PASS	5245714bc5d3ab4d	31360	2	256
32	64	16	5	2	0.335680	0.319392	0.352256	PASS	784ee21438927111	31360	2	256
32	64	16	5	4	0.235680	0.220160	0.250816	PASS	84c6e7738cd9a7d7	31360	2	256
32	64	16	5	8	0.195584	0.176384	0.208896	PASS	b37a2e7f0ec44cb5	31360	2	256
32	64	16	5	16	0.181600	0.177984	0.191776	PASS	8a737188b958a2ae	31360	2	256
32	64	32	2	1	0.482080	0.490400	0.499712	PASS	5245714bc5d3ab4d	25088	2	256
32	64	32	2	2	0.332800	0.324608	0.351968	PASS	784ee21438927111	25088	2	256
